,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.95023155,-1.05846,"('unsociable', 'sociable')",-0.087905206,-0.19082363,0.12986355,-0.22060189,-0.7869499,-0.90526015,-0.4238058,-0.5937864,-0.1699806
1,-0.57328945,-0.5055221,"('unfriendly', 'friendly')",1.497317,1.5900202,-0.15348655,-0.29606414,2.3676233,2.3196547,0.7845411,0.7770222,-0.0075189
2,1.1470981,1.1416473,"('unlikable', 'likable')",1.5903091,1.596059,1.8747233,1.8818775,1.0019565,0.96748126,1.4035218,1.3967662,-0.0067556
3,-1.786488,-1.7120391,"('repellent', 'pleasant')",-1.4213899,-1.2306807,0.54945964,0.55607486,0.3347878,0.3362689,-0.5809076,-0.512594,0.0683136
4,0.215105,0.22728284,"('disliked', 'liked')",0.31018338,0.34419385,0.2066248,0.031687137,-6.3322453,-6.4702783,-1.4000831,-1.4667786,-0.0666955
5,1.1844496,1.3237361,"('distant', 'outgoing')",1.6657355,1.7367688,-0.66960853,-0.49214125,-0.0021218397,0.04860002,0.5446136,0.6542409,0.1096273
6,1.1267561,1.3484818,"('distant', 'open')",1.5193981,1.6942115,-0.82541865,-0.5649539,0.7107775,0.7878433,0.6328782,0.8163956,0.1835174
7,-0.82895434,-0.7774262,"('insensitive', 'sensitive')",-0.7162126,-0.605054,-1.0597967,-1.1281464,0.8115633,0.87331384,-0.4483501,-0.4093282,0.0390219
8,1.1611379,1.2241691,"('unaffectionate', 'affectionate')",1.354012,1.3595499,-0.8506434,-0.7936821,1.5081525,1.486949,0.7931648,0.8192465,0.0260817
9,0.5781606,0.58692604,"('unaffectionate', 'caring')",1.6131545,1.6549249,-0.7932338,-0.82768285,2.1114721,2.0674624,0.8773884,0.8704076,-0.0069808
10,-2.0672772,-2.0709827,"('unsympathetic', 'sympathetic')",-1.8276472,-1.7148052,-1.8320664,-1.9597096,-0.7081977,-0.6203367,-1.6087971,-1.5914586,0.0173385
11,-1.0600524,-1.1946985,"('unhelpful', 'helpful')",-0.7816015,-0.8017808,-0.38863286,-0.530494,1.9791898,2.047078,-0.0627742,-0.1199738,-0.0571996
12,-0.377074,-0.24628147,"('unsupportive', 'supportive')",0.78634745,0.9754988,-1.3273952,-1.2534966,-1.8895701,-1.8433,-0.701923,-0.5918949,0.1100281
13,-0.2084194,-0.25422394,"('impolite', 'polite')",-0.7974432,-0.8411751,-0.34553957,-0.4568414,-0.5845841,-0.5903015,-0.4839966,-0.5356355,-0.0516389
14,-0.6696053,-0.7504629,"('antisocial', 'social')",0.012924195,-0.011457823,1.1817852,1.006339,-0.78072715,-0.88599217,-0.0639058,-0.1603935,-0.0964877
15,1.059016,0.9689597,"('boring', 'funny')",1.9567361,1.7914321,1.2001134,1.122635,0.77563286,0.77314276,1.2478746,1.1640424,-0.0838322
16,-0.031674214,0.061143603,"('unpopular', 'popular')",-0.41956255,-0.31253743,-0.11943736,-0.16649723,1.2365729,1.1615555,0.1664747,0.1859161,0.0194414
17,0.49657047,0.55909914,"('nasty', 'nice')",0.09311913,0.13053827,0.10946232,0.18001166,-0.8669119,-0.798653,-0.04194,0.017749,0.059689
18,0.028227672,0.07663562,"('disagreeable', 'welcoming')",0.25992757,0.40361816,-0.5941518,-0.5156318,-0.15757504,-0.1981301,-0.1158929,-0.058377,0.0575159
19,1.0417053,1.0698858,"('inhospitable', 'hospitable')",1.5283875,1.5091919,0.06561089,0.12287865,0.52286476,0.57254714,0.7896421,0.8186259,0.0289838
20,-0.39794168,-0.3559121,"('rough', 'thoughtful')",0.46543854,0.55987376,0.55478454,0.48131913,0.31363705,0.3658143,0.2339796,0.2627738,0.0287942
21,-0.8484964,-0.91210574,"('immoral', 'moral')",-0.7104378,-0.7073021,-0.3847896,-0.5737815,-1.2668298,-1.217638,-0.8026384,-0.8527068,-0.0500684
22,-0.9696049,-0.9631903,"('untrustworthy', 'trustworthy')",-0.57935715,-0.5643432,0.1941612,0.09329619,-1.4781482,-1.4581282,-0.7082373,-0.7230914,-0.0148541
23,-0.98611575,-1.0417906,"('insincere', 'sincere')",-0.41119897,-0.3428506,-0.7275993,-0.85461634,6.011341,6.011023,0.9716067,0.9429414,-0.0286653
24,-0.7915498,-0.7788973,"('dishonest', 'honest')",0.5331864,0.5845692,-0.8393297,-0.81931365,0.9786774,0.9545199,-0.029754,-0.0147804,0.0149736
25,0.9123498,1.0059048,"('egoistic', 'altruistic')",1.3924252,1.4055072,0.99977034,0.9631056,1.7590382,1.7055384,1.2658958,1.270014,0.0041182
26,0.29448748,0.2603262,"('hardhearted', 'benevolent')",2.6193001,2.5990324,2.0158293,1.8998556,1.6722724,1.5450667,1.6504724,1.5760703,-0.0744021
27,-0.103243954,0.044573776,"('hardhearted', 'softhearted')",0.6117077,0.7169468,-0.3692905,-0.27137786,1.7181585,1.6489546,0.4643329,0.5347743,0.0704414
28,-0.08669916,-0.20309405,"('disloyal', 'loyal')",0.36409503,0.26068124,-0.3728307,-0.6671589,1.3455942,1.1958454,0.3125398,0.1465684,-0.1659714
29,-0.37059385,-0.37910032,"('unfair', 'fair')",-0.08541361,-0.010083882,-0.38870606,-0.378496,-0.6382446,-0.78928065,-0.3707395,-0.3892402,-0.0185007
30,-1.3462036,-1.4007187,"('intolerant', 'tolerant')",-0.23536211,-0.22103564,0.62707424,0.5178126,0.91968066,0.8958629,-0.0087027,-0.0520197,-0.043317
31,0.52228427,0.6951442,"('evil', 'good')",1.0563403,1.2795739,0.31882295,0.53937835,-0.5377427,-0.57563007,0.3399262,0.4846166,0.1446904
32,0.54399437,0.38677508,"('unkind', 'kind')",0.08912288,-0.05249168,0.64904696,0.26088402,1.2093021,1.025257,0.6228666,0.4051061,-0.2177605
33,0.72919685,0.7451438,"('wrong', 'right')",1.0914888,1.0528009,-0.3311866,-0.3404334,-0.078856215,-0.18694715,0.3526607,0.317641,-0.0350197
34,-0.0012258254,0.19686472,"('mean', 'honorable')",-0.20002657,0.023346122,0.137944,0.27661517,6.169038,6.3552775,1.5264324,1.7130259,0.1865935
35,1.7394161,1.7256016,"('corrupt', 'incorrupt')",0.9763566,0.87631005,0.0934502,0.19378749,0.6085814,0.40365067,0.8544511,0.7998375,-0.0546136
36,1.17019,1.2168826,"('hostile', 'amicable')",1.2411343,1.3680559,0.24615607,0.22848709,1.0036325,0.87589127,0.9152782,0.9223292,0.007051
37,-0.050667997,0.005983565,"('fake', 'genuine')",-0.17649633,-0.10133817,-0.76861787,-0.6699019,0.30834052,0.3604895,-0.1718604,-0.1011918,0.0706686
38,0.10679527,0.14875041,"('untruthful', 'truthful')",0.064545274,0.09327618,-1.1103762,-1.178847,0.41169876,0.41371745,-0.1318342,-0.1307757,0.0010585
39,0.46952677,0.5084541,"('exploitative', 'cooperative')",1.6647098,1.7035689,1.513673,1.6219163,0.023237249,0.041409418,0.9177867,0.9688372,0.0510505
40,-0.32639033,-0.22076552,"('stingy', 'generous')",0.32099995,0.5033244,-0.4961655,-0.3935262,-1.4510375,-1.4291089,-0.4881484,-0.3850191,0.1031293
41,0.15834671,0.18962845,"('unforgiving', 'forgiving')",0.38897407,0.5283801,0.29326314,0.12817527,0.080187805,0.03771556,0.2301929,0.2209748,-0.0092181
42,-0.3128878,-0.25820872,"('unreliable', 'reliable')",0.3556912,0.47819483,-0.037047505,-0.050906546,-3.536806,-3.4213514,-0.8827626,-0.813068,0.0696946
43,-1.5101495,-1.3917972,"('irresponsible', 'responsible')",-0.2437219,-0.13313052,-0.3776593,-0.3349097,0.48496947,0.5693258,-0.4116403,-0.3226279,0.0890124
44,0.2220259,0.21942724,"('prejudiced', 'unprejudiced')",-0.7447848,-0.74779856,-0.4378705,-0.35787356,-1.7559487,-1.7626224,-0.6791445,-0.6622168,0.0169277
45,-1.8033215,-1.7210414,"('incompetent', 'competent')",-0.59419954,-0.39997175,-0.8686934,-0.98101795,-0.66031516,-0.6883355,-0.9816324,-0.9475917,0.0340407
46,-1.7465862,-1.7705535,"('uncompetitive', 'competitive')",-1.4942374,-1.3259968,-1.261174,-1.3243446,-1.3889424,-1.2942146,-1.472735,-1.4287773,0.0439577
47,-0.4390658,-0.2883327,"('stupid', 'smart')",0.1134137,0.18056692,0.6241744,0.6701372,5.1645675,5.2862735,1.3657725,1.4621612,0.0963887
48,-1.521234,-1.5435604,"('unintelligent', 'intelligent')",-0.6572401,-0.6409117,-1.323388,-1.4093776,0.048769012,0.07238788,-0.8632733,-0.8803654,-0.0170921
49,-0.23092636,-0.2140889,"('unable', 'able')",-0.2927847,-0.3133095,-0.8319061,-0.82057196,-0.5945749,-0.4988723,-0.487548,-0.4617107,0.0258373
50,0.38365555,0.3737788,"('clumsy', 'skillful')",-0.1415618,-0.1607533,-0.012866994,-0.11113571,0.46636102,0.43862802,0.1738969,0.1351295,-0.0387674
51,-0.43171504,-0.6500011,"('uneducated', 'educated')",-0.4421885,-0.56487256,0.29486874,0.031357482,0.6562088,0.5902885,0.0192935,-0.1483069,-0.1676004
52,0.60421926,0.48776594,"('irrational', 'rational')",1.840639,1.7250947,-0.25613135,-0.23443022,1.0162065,0.9157723,0.8012334,0.7235507,-0.0776827
53,-0.74755627,-0.68582535,"('uncreative', 'creative')",0.09235693,0.14290367,0.4649505,0.3366526,1.2778293,1.2423524,0.2718951,0.2590208,-0.0128743
54,0.5873732,0.5437833,"('incapable', 'capable')",1.4056456,1.3539224,-0.53419733,-0.58304596,1.3366693,1.3613497,0.6988727,0.6690024,-0.0298703
55,-1.4642127,-1.4224501,"('incompetent', 'clever')",-0.9630264,-0.8281608,-0.2643967,-0.25668496,-0.5805308,-0.5123116,-0.8180416,-0.7549019,0.0631397
56,-0.6718452,-0.7466456,"('impractical', 'practical')",-0.011362303,-0.044337552,0.3114436,0.09576227,-0.6444297,-0.60941446,-0.2540484,-0.3261589,-0.0721105
57,-1.7014539,-1.7679809,"('unimaginative', 'imaginative')",-0.8791669,-0.8566284,-0.61723095,-0.8506013,-3.0476213,-2.97167,-1.5613682,-1.6117201,-0.0503519
58,-0.73037434,-0.7039216,"('undiscriminating', 'discriminating')",0.36395663,0.42660242,0.9005984,0.7991039,0.13049461,0.14571875,0.1661688,0.1668759,0.0007071
59,-0.13318771,-0.14951116,"('foolish', 'wise')",1.7460759,1.6626858,0.14386499,0.20560923,0.89818025,0.88153607,0.6637334,0.65008,-0.0136534
60,-1.1859109,-1.1512184,"('inefficient', 'efficient')",-1.2558824,-1.1565886,-0.7329715,-0.77508616,-0.8485894,-0.6907584,-1.0058386,-0.9434129,0.0624257
61,-0.28057775,-0.38545907,"('illogical', 'logical')",1.1608231,1.1023009,-0.5282356,-0.70350975,0.20701139,0.068541646,0.1397553,0.0204684,-0.1192869
62,-0.6521293,-0.576424,"('incompetent', 'brilliant')",-0.4880071,-0.3537109,-0.5856224,-0.5122487,-0.1000301,0.05462045,-0.4564472,-0.3469408,0.1095064
63,-0.7485486,-0.71275973,"('unperceptive', 'insightful')",-0.34721628,-0.2544527,-0.5349505,-0.6797771,0.8020095,0.9483898,-0.2071765,-0.1746499,0.0325266
64,-1.0671396,-1.1801741,"('shy', 'confident')",-1.1005456,-1.159666,-0.16013592,-0.21367231,-7.3392124,-7.2960806,-2.4167585,-2.4623983,-0.0456398
65,-1.2869669,-1.4098662,"('insecure', 'secure')",-1.1014806,-1.1698312,-0.22767718,-0.35222834,-1.1342511,-1.065507,-0.9375939,-0.9993582,-0.0617643
66,0.8242365,0.8711893,"('inactive', 'active')",0.017752483,-0.007230457,0.15050408,0.21692356,1.4468063,1.398007,0.6098248,0.6197224,0.0098976
67,-0.2826601,-0.37460798,"('doubtful', 'determined')",0.15422937,-0.03306615,0.25792718,0.23659462,-0.47761273,-0.5074151,-0.0870291,-0.1696237,-0.0825946
68,-1.5013698,-1.5716221,"('dependent', 'independent')",-0.98008084,-1.0409592,-1.713374,-1.726773,-0.8918804,-0.8753923,-1.2716763,-1.3036867,-0.0320104
69,2.0590644,2.1843264,"('lazy', 'industrious')",1.2481967,1.2733788,0.9771826,1.0813127,-0.30016738,-0.35162997,0.9960691,1.0468469,0.0507778
70,-1.2165434,-1.1476345,"('lethargic', 'energetic')",-1.0183604,-0.87052226,-0.77394605,-0.7296648,0.37979043,0.5435526,-0.6572648,-0.5510672,0.1061976
71,0.8125893,0.87900627,"('diffident', 'self-confident')",1.6975678,1.7079328,-0.55915993,-0.53570664,0.4328963,0.39625767,0.5959734,0.6118725,0.0158991
72,-1.2406747,-1.2934444,"('unambitious', 'ambitious')",-1.0406073,-1.1693491,-1.1526285,-1.2561679,-1.0281587,-0.99736756,-1.1155173,-1.1790822,-0.0635649
73,0.5055999,0.5147186,"('helpless', 'self-reliant')",1.2408223,1.2628822,0.9773401,0.985671,-3.31423,-3.2350955,-0.1476169,-0.1179559,0.029661
74,-0.087146,-0.045839384,"('undedicated', 'dedicated')",1.2779624,1.3537601,0.2511221,0.20683552,0.23607393,0.24627525,0.4195031,0.4402578,0.0207547
