,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
0,0.26326358,0.12573022,"('unsociable', 'sociable')",-0.48994803,-0.48930007,-0.5798955,-0.7555374,-0.26886,-0.3730357,-0.1041757
1,1.3687588,1.1608368,"('unfriendly', 'friendly')",-0.5224633,-0.72217476,1.6519636,1.3741107,0.832753,0.6042576,-0.2284954
2,1.1203789,1.1477637,"('unlikable', 'likable')",0.59433305,0.62743056,0.6461753,0.72445786,0.7869624,0.8332174,0.046255
3,-0.22869438,-0.009722686,"('repellent', 'pleasant')",-0.74644196,-0.66444427,-0.23483548,-0.13127053,-0.4033239,-0.2684792,0.1348447
4,0.11581257,-0.008108504,"('disliked', 'liked')",0.12334227,-0.003920353,-5.309212,-5.3696914,-1.6900191,-1.7939067,-0.1038876
5,0.026181996,-0.08126838,"('distant', 'outgoing')",0.05056353,-0.09793417,0.08329317,0.022265956,0.0533462,-0.0523122,-0.1056584
6,-0.15531881,-0.2561209,"('distant', 'open')",-0.40991652,-0.58552384,0.37921295,0.24560408,-0.0620075,-0.1986802,-0.1366727
7,0.31529373,0.3670894,"('insensitive', 'sensitive')",-0.52337444,-0.28304994,0.32011285,0.28022653,0.037344,0.121422,0.084078
8,0.3497256,0.22368225,"('unaffectionate', 'affectionate')",-0.8741542,-1.0343738,0.2592731,0.09423819,-0.0883852,-0.2388178,-0.1504326
9,1.4058503,1.3094474,"('unaffectionate', 'caring')",-0.34721252,-0.44131488,0.75322866,0.61353546,0.6039555,0.4938893,-0.1100662
10,0.5371485,0.6039806,"('unsympathetic', 'sympathetic')",-0.82628655,-0.6742455,-0.28583685,-0.43393397,-0.1916583,-0.1680663,0.023592
11,-0.7222903,-0.6279766,"('unhelpful', 'helpful')",-0.06966553,0.12422007,1.7649462,1.7644161,0.3243301,0.4202199,0.0958898
12,1.1648635,1.1753137,"('unsupportive', 'supportive')",0.19871666,0.28086913,-1.482375,-1.5014539,-0.0395983,-0.0150903,0.024508
13,0.5510503,0.61727834,"('impolite', 'polite')",0.025592566,0.12360881,-0.38628918,-0.38517812,0.0634512,0.1185697,0.0551185
14,-0.9748553,-0.9413717,"('antisocial', 'social')",-0.23555447,-0.06035088,-0.94794405,-0.87453103,-0.7194513,-0.6254179,0.0940334
15,0.06804976,-0.023096487,"('boring', 'funny')",0.27703953,0.1931834,0.33372462,0.28946745,0.2262713,0.1531848,-0.0730865
16,-0.48149744,-0.53147227,"('unpopular', 'popular')",-0.6234209,-0.6765762,0.8177451,0.79456913,-0.0957244,-0.1378264,-0.042102
17,0.42980072,0.49310124,"('nasty', 'nice')",-0.43272176,-0.29964486,-0.29382458,-0.17827865,-0.0989152,0.0050592,0.1039744
18,-0.79538983,-0.8547632,"('disagreeable', 'welcoming')",0.06399187,0.12512267,-0.6773936,-0.7474141,-0.4695972,-0.4923515,-0.0227543
19,-0.2531338,-0.20012891,"('inhospitable', 'hospitable')",-0.019314509,-0.093961455,-0.075685434,-0.09367253,-0.1160446,-0.1292543,-0.0132097
20,-0.2978004,-0.2347886,"('rough', 'thoughtful')",-0.24511713,-0.18117675,1.0145683,0.9884069,0.1572169,0.1908139,0.033597
21,-0.49067003,-0.46121347,"('immoral', 'moral')",-0.21904299,-0.047805645,-1.1384379,-1.1069722,-0.6160503,-0.5386638,0.0773865
