,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.003107,-1.1540406,"('unsociable', 'sociable')",0.5245063,0.41205308,-0.69879866,-0.8472153,-0.3924665,-0.5297343,-0.1372678
1,-1.4859794,-1.508188,"('unfriendly', 'friendly')",-0.055641495,-0.21029772,1.4576113,1.3607332,-0.0280032,-0.1192509,-0.0912477
2,0.6444291,0.77620345,"('unlikable', 'likable')",1.2222834,1.2139522,0.83037555,0.9117736,0.8990293,0.9673098,0.0682805
3,-0.40451953,-0.3203199,"('repellent', 'pleasant')",0.0009236578,0.037532546,0.14387214,0.13564532,-0.0865746,-0.0490473,0.0375273
4,-0.49576598,-0.57908535,"('disliked', 'liked')",0.17672367,0.015870893,-5.890648,-5.996389,-2.0698967,-2.1865344,-0.1166377
5,-1.0303154,-0.9429731,"('distant', 'outgoing')",-0.69750166,-0.69485486,-0.432415,-0.4099806,-0.7200774,-0.6826028,0.0374746
6,-0.95946705,-0.8350862,"('distant', 'open')",-1.408565,-1.475312,-0.13665557,-0.14875564,-0.8348958,-0.8197179,0.0151779
7,-0.42445564,-0.45794767,"('insensitive', 'sensitive')",0.7981797,0.8294463,0.41528055,0.4181735,0.2630015,0.263224,0.0002225
8,-1.3429905,-1.2633121,"('unaffectionate', 'affectionate')",-1.1690452,-1.240442,0.4166546,0.35944277,-0.6984604,-0.7147705,-0.0163101
9,-1.3297673,-1.2832294,"('unaffectionate', 'caring')",-0.2213892,-0.26279062,0.79551154,0.77141935,-0.2518817,-0.2582002,-0.0063185
10,-1.1437091,-1.1731583,"('unsympathetic', 'sympathetic')",-0.22929302,-0.28605756,-0.86220276,-0.9189222,-0.7450682,-0.7927127,-0.0476445
11,-0.058156386,-0.06804444,"('unhelpful', 'helpful')",0.60754025,0.68612844,1.6644316,1.725178,0.7379385,0.7810873,0.0431488
12,-0.5791426,-0.4822513,"('unsupportive', 'supportive')",0.49874848,0.56758165,-1.9278626,-1.8933078,-0.6694189,-0.6026591,0.0667598
13,-0.2172143,-0.32327837,"('impolite', 'polite')",0.47503173,0.5704682,-0.53791285,-0.5762234,-0.0933651,-0.1096779,-0.0163128
14,-0.11469942,-0.17973876,"('antisocial', 'social')",1.2788506,1.2933342,-0.6878699,-0.7647987,0.1587604,0.1162656,-0.0424948
15,0.39994875,0.28535903,"('boring', 'funny')",0.014597133,-0.03668415,0.5050457,0.47565985,0.3065305,0.2414449,-0.0650856
16,-0.78601354,-0.7079489,"('unpopular', 'popular')",-0.6320342,-0.72270143,0.56956255,0.56604576,-0.2828284,-0.2882015,-0.0053731
17,-0.3663789,-0.2842915,"('nasty', 'nice')",-0.82880956,-0.7814507,-0.43390334,-0.39059523,-0.5430306,-0.4854458,0.0575848
18,-0.24479944,-0.16420418,"('disagreeable', 'welcoming')",-0.83675057,-0.8847536,-0.7042728,-0.73812973,-0.5952743,-0.5956959,-0.0004216
19,-1.6856928,-1.5567639,"('inhospitable', 'hospitable')",-1.50894,-1.5143094,-0.21310894,-0.11523354,-1.1359139,-1.0621023,0.0738116
20,-0.5570932,-0.55668014,"('rough', 'thoughtful')",0.054911587,0.059031345,0.71545213,0.6472043,0.0710902,0.0498518,-0.0212384
21,-0.16862449,-0.29149994,"('immoral', 'moral')",1.5226133,1.4696081,-0.60402817,-0.58226943,0.2499869,0.1986129,-0.051374
22,0.16136844,0.12701295,"('untrustworthy', 'trustworthy')",-0.40617335,-0.5227403,-0.8946042,-0.97395194,-0.379803,-0.4565597,-0.0767567
23,-0.4737241,-0.54830617,"('insincere', 'sincere')",0.41586304,0.35554278,5.426888,5.370801,1.7896757,1.7260125,-0.0636632
24,0.109662816,0.13811691,"('dishonest', 'honest')",0.6267038,0.59613174,0.45039067,0.40074363,0.3955858,0.3783307,-0.0172551
25,-1.1739354,-1.172072,"('egoistic', 'altruistic')",0.21302295,0.14760298,1.4070957,1.3747528,0.1487277,0.1167612,-0.0319665
26,-0.22737093,-0.288563,"('hardhearted', 'benevolent')",0.26852942,0.22631794,1.4442054,1.3991493,0.4951213,0.4456348,-0.0494865
27,-0.21907265,-0.099503115,"('hardhearted', 'softhearted')",0.12695143,0.19170006,1.1587692,1.04373,0.3555493,0.3786423,0.023093
28,-0.85410845,-0.99001986,"('disloyal', 'loyal')",0.1777532,-0.023354191,0.8479134,0.7432644,0.057186,-0.0900366,-0.1472226
29,0.09550811,-0.008578107,"('unfair', 'fair')",-0.6456171,-0.688095,-0.41582882,-0.5205383,-0.3219793,-0.4057371,-0.0837578
30,0.48887798,0.47453177,"('intolerant', 'tolerant')",1.4604251,1.404295,1.1615376,1.0604768,1.0369469,0.9797678,-0.0571791
31,-0.8880303,-0.6495074,"('evil', 'good')",-1.8435705,-1.8848072,-1.2127138,-1.2075343,-1.3147715,-1.247283,0.0674885
32,0.24207999,0.17826848,"('unkind', 'kind')",0.38957557,0.37979418,0.7896726,0.68923575,0.4737761,0.4157662,-0.0580099
33,-0.35537666,-0.4025448,"('wrong', 'right')",0.2855715,0.20649573,-0.6475978,-0.68196386,-0.2391343,-0.292671,-0.0535367
34,-0.54034257,-0.3519807,"('mean', 'honorable')",0.24380744,0.28888112,5.690526,5.8212357,1.797997,1.9193788,0.1213818
35,-0.37271184,-0.39227045,"('corrupt', 'incorrupt')",-1.3530881,-1.440656,0.0053512305,-0.0961949,-0.573483,-0.6430404,-0.0695574
36,-0.94306296,-0.92014796,"('hostile', 'amicable')",-1.6587076,-1.897797,0.29007837,0.11149124,-0.7705641,-0.9021513,-0.1315872
37,-1.0045648,-1.0304996,"('fake', 'genuine')",0.13853431,0.12769054,-0.0039638802,-0.003042411,-0.2899981,-0.3019505,-0.0119524
38,-1.0320551,-0.9823541,"('untruthful', 'truthful')",-0.25013128,-0.30647314,-0.22220759,-0.1916993,-0.5014646,-0.4935088,0.0079558
39,0.73621047,0.6704107,"('exploitative', 'cooperative')",0.2027612,0.32448137,0.112067446,0.11993352,0.3503464,0.3716085,0.0212621
40,-0.2462597,-0.26863328,"('stingy', 'generous')",0.20681357,0.120906204,-1.7975172,-1.9411887,-0.6123211,-0.6963053,-0.0839842
41,-0.21441762,-0.16227217,"('unforgiving', 'forgiving')",-0.14364311,-0.31393954,-0.10526949,-0.2322889,-0.1544434,-0.2361669,-0.0817235
42,0.69933903,0.7954478,"('unreliable', 'reliable')",0.20761114,0.20360373,-3.2520592,-3.2124996,-0.781703,-0.737816,0.043887
43,-0.10273311,0.021174558,"('irresponsible', 'responsible')",1.168575,1.237873,0.15579063,0.1960536,0.4072108,0.4850337,0.0778229
44,0.8280065,0.8848883,"('prejudiced', 'unprejudiced')",0.055638406,0.10590193,-1.1170608,-1.1050601,-0.0778053,-0.03809,0.0397153
45,-0.9332551,-0.85968655,"('incompetent', 'competent')",0.04299006,-0.102575466,-0.5788666,-0.64939255,-0.4897105,-0.5372182,-0.0475077
46,-0.43836987,-0.46583763,"('uncompetitive', 'competitive')",0.7732924,0.7785327,-0.6301067,-0.6794908,-0.0983947,-0.1222652,-0.0238705
47,-0.2340917,-0.13828126,"('stupid', 'smart')",1.1201743,1.2116,5.377592,5.4839067,2.0878916,2.1857417,0.0978501
48,-0.45330775,-0.54897046,"('unintelligent', 'intelligent')",1.3448012,1.2926463,0.4860722,0.43134972,0.4591885,0.3916752,-0.0675133
49,-0.12837487,-0.0657573,"('unable', 'able')",0.09794208,0.15814835,-0.02061006,0.08043318,-0.0170143,0.0576081,0.0746224
50,0.32715055,0.410232,"('clumsy', 'skillful')",-0.21396363,-0.30204254,0.3765455,0.3262151,0.1632441,0.1448015,-0.0184426
51,-0.5399649,-0.72702634,"('uneducated', 'educated')",0.16705999,0.11671382,0.50949585,0.42379567,0.0455303,-0.0621723,-0.1077026
52,-0.025376962,-0.22106007,"('irrational', 'rational')",-0.73918605,-0.93729293,0.30715,0.19946966,-0.152471,-0.3196278,-0.1671568
53,-1.8562353,-1.8657852,"('uncreative', 'creative')",0.37438187,0.28141773,0.6441204,0.5655621,-0.2792443,-0.3396018,-0.0603575
54,-0.37177092,-0.38955754,"('incapable', 'capable')",-0.5258904,-0.52628225,0.8727311,0.9637075,-0.0083101,0.0159559,0.024266
55,-0.40713245,-0.387157,"('incompetent', 'clever')",0.35020852,0.30438352,-0.1943897,-0.23938665,-0.0837712,-0.1073867,-0.0236155
56,0.13300368,0.0922191,"('impractical', 'practical')",1.447599,1.4655943,-0.42253745,-0.40068227,0.3860218,0.3857104,-0.0003114
57,-1.0493287,-1.1223035,"('unimaginative', 'imaginative')",0.75599,0.67139685,-2.6176848,-2.6893237,-0.9703412,-1.0467434,-0.0764022
58,-0.5245672,-0.53738785,"('undiscriminating', 'discriminating')",0.66306597,0.58216697,-0.009795763,-0.08949873,0.042901,-0.0149065,-0.0578075
59,0.5479905,0.5561845,"('foolish', 'wise')",0.4990524,0.49856693,0.64724815,0.6704438,0.5647637,0.5750651,0.0103014
60,0.2313908,0.21084826,"('inefficient', 'efficient')",2.5964913,2.7131197,-0.20454179,-0.1425481,0.8744468,0.92714,0.0526932
61,-0.32733876,-0.46031666,"('illogical', 'logical')",0.9600834,0.8499396,0.052476034,-0.07268837,0.2284069,0.1056449,-0.122762
62,0.17893778,0.19045374,"('incompetent', 'brilliant')",0.96865,1.0577875,-0.08198824,0.033580452,0.3551999,0.4272739,0.072074
63,-0.82475626,-0.75820756,"('unperceptive', 'insightful')",0.79652566,0.808429,0.6265579,0.7004414,0.1994424,0.250221,0.0507786
64,0.4908586,0.3900963,"('shy', 'confident')",1.312412,1.291901,-6.0908647,-6.1205883,-1.4291979,-1.4795303,-0.0503324
65,0.527921,0.31965756,"('insecure', 'secure')",1.2967426,1.2768326,-0.3628857,-0.3740584,0.4872593,0.4074773,-0.079782
66,-1.078943,-0.9860689,"('inactive', 'active')",-1.3210168,-1.2816222,0.82643193,0.82060015,-0.5245093,-0.4823637,0.0421456
67,0.5555719,0.4826474,"('doubtful', 'determined')",-0.14410686,-0.123139426,-0.5512431,-0.49823445,-0.0465927,-0.0462422,0.0003505
68,-0.14323655,-0.18479705,"('dependent', 'independent')",0.047565002,0.024948703,-0.64875543,-0.672041,-0.2481423,-0.2772964,-0.0291541
69,-0.26111498,-0.19906357,"('lazy', 'industrious')",0.38730282,0.3499655,-0.39928985,-0.37215358,-0.091034,-0.0737505,0.0172835
70,-0.04662802,-0.021103527,"('lethargic', 'energetic')",0.889336,0.9623388,0.34600112,0.39388958,0.3962364,0.4450416,0.0488052
71,-0.048664544,-0.03056167,"('diffident', 'self-confident')",1.0253342,1.1036874,0.5541259,0.5816001,0.5102652,0.5515753,0.0413101
72,-0.19846343,-0.1848382,"('unambitious', 'ambitious')",0.5112527,0.573614,-1.3843719,-1.3278266,-0.3571942,-0.3130169,0.0441773
73,0.9064721,0.88799775,"('helpless', 'self-reliant')",0.8629788,0.829731,-2.8126442,-2.8029482,-0.3477311,-0.3617398,-0.0140087
74,-0.0725836,0.027339984,"('undedicated', 'dedicated')",0.05804638,0.06236505,-0.11113371,-0.13189073,-0.0418903,-0.0140619,0.0278284
75,0.34588394,0.41010427,"('meek', 'impulsive')",-0.70642763,-0.7249569,-0.080105,-0.0048191436,-0.1468829,-0.1065573,0.0403256
76,1.1091526,1.1870103,"('anxious', 'daring')",0.70762146,0.78846633,0.33608282,0.35762906,0.7176189,0.7777019,0.060083
77,-0.9284876,-0.9873969,"('unmotivated', 'motivated')",0.7379777,0.61482173,-1.3308744,-1.23345,-0.5071281,-0.5353417,-0.0282136
78,-1.4284511,-1.2167284,"('nonresilient', 'resilient')",0.16712424,0.20182483,0.12906161,0.18786728,-0.3774217,-0.2756788,0.1017429
79,-0.9424354,-0.84065735,"('wavering', 'unwavering')",-1.3335128,-1.4460399,-0.01713995,0.053963013,-0.7643627,-0.7442448,0.0201179
80,0.5158635,0.4208406,"('dominated', 'dominating')",0.55551195,0.6699252,-1.0072987,-0.9530216,0.0213589,0.0459147,0.0245558
