,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-0.7748483,-0.85190725,"('unsociable', 'sociable')",-0.7845287,-0.64793116,-0.35471785,-0.33356676,-0.15783717,-0.26250282,-0.517983,-0.523977,-0.005994
1,-0.07345804,-0.20487478,"('unfriendly', 'friendly')",1.7795544,1.6534395,1.2295322,0.9769858,2.2173939,2.046205,1.2882556,1.1179389,-0.1703167
2,0.7645182,0.8341674,"('unlikable', 'likable')",0.76741946,0.8544509,1.1234288,1.1861773,0.8605702,0.95526075,0.8789842,0.957514,0.0785298
3,-0.83621657,-0.7889625,"('repellent', 'pleasant')",-1.7182448,-1.5149012,-0.35869434,-0.26032063,0.31361464,0.35733074,-0.6498853,-0.5517133,0.098172
4,0.23376888,0.1967628,"('disliked', 'liked')",0.54694545,0.39260396,0.7258515,0.62126666,-6.5448213,-6.5356765,-1.2595639,-1.3312607,-0.0716968
5,-0.39837825,-0.36832562,"('distant', 'outgoing')",1.3723708,1.2130679,0.6249809,0.53802407,-0.33066857,-0.29504007,0.3170762,0.2719316,-0.0451446
6,-0.41382554,-0.39263093,"('distant', 'open')",0.77222145,0.62344986,0.3178547,0.16052306,0.13304767,0.113689385,0.2023246,0.1262578,-0.0760668
7,-0.20208889,-0.20641766,"('insensitive', 'sensitive')",-0.5850242,-0.39902085,-0.50483745,-0.37809324,-0.0114451805,-0.0019353321,-0.3258489,-0.2463668,0.0794821
8,0.2753874,0.17747921,"('unaffectionate', 'affectionate')",0.8019565,0.64111054,0.48426655,0.335073,0.97381616,0.8286663,0.6338567,0.4955823,-0.1382744
9,0.93765694,0.8010706,"('unaffectionate', 'caring')",1.3192714,1.2010161,0.723888,0.62628174,1.381582,1.2857478,1.0905995,0.978529,-0.1120705
10,-1.1064461,-1.1513861,"('unsympathetic', 'sympathetic')",-2.3588889,-2.0624409,-0.90199333,-0.77553886,-0.39490482,-0.3904369,-1.1905582,-1.0949507,0.0956075
11,-1.0810486,-1.1705917,"('unhelpful', 'helpful')",-0.91162395,-0.84303385,-0.60855675,-0.5146889,1.6248819,1.6487656,-0.2440868,-0.2198873,0.0241995
12,0.75933677,0.83603084,"('unsupportive', 'supportive')",0.8360862,0.9630003,0.8240701,0.8944257,-1.6833904,-1.6503205,0.1840257,0.2607841,0.0767584
13,-1.5156574,-1.3701127,"('impolite', 'polite')",-1.2314138,-0.99585617,-1.0273421,-0.8346882,-0.8617996,-0.81988645,-1.1590532,-1.0051358,0.1539174
14,-1.2432234,-1.1703507,"('antisocial', 'social')",-1.8451575,-1.5797385,-0.3127892,-0.1851288,-0.6121644,-0.6038998,-1.0033336,-0.8847794,0.1185542
15,0.31973603,0.18442053,"('boring', 'funny')",0.045967624,-0.1510742,0.8336061,0.72558665,0.28413117,0.27086753,0.3708602,0.2574501,-0.1134101
16,-0.7093944,-0.7977445,"('unpopular', 'popular')",-0.40062034,-0.48147243,-0.5632336,-0.70651865,0.20449698,0.02809804,-0.3671878,-0.4894094,-0.1222216
17,-1.1459092,-1.0423388,"('nasty', 'nice')",-0.39902648,-0.38699055,-0.9369156,-0.8373132,-0.52478796,-0.50928897,-0.7516598,-0.6939829,0.0576769
18,-0.72566956,-0.6253088,"('disagreeable', 'welcoming')",0.2590316,0.33476242,-0.09758627,-0.12821744,-0.99214315,-1.0363535,-0.3890918,-0.3637793,0.0253125
19,-0.72464377,-0.60198337,"('inhospitable', 'hospitable')",0.34842893,0.2698887,-0.08365748,-0.17654742,-0.5399443,-0.52854127,-0.2499541,-0.2592958,-0.0093417
20,-0.41581678,-0.26406842,"('rough', 'thoughtful')",0.02070617,0.17684986,-0.5747646,-0.48851687,0.25220543,0.25569135,-0.1794174,-0.080011,0.0994064
21,-1.1250932,-1.1168406,"('immoral', 'moral')",-2.386802,-2.1140983,-0.5768894,-0.48553988,-1.4263178,-1.3335571,-1.3787756,-1.262509,0.1162666
22,-0.901469,-0.83106995,"('untrustworthy', 'trustworthy')",-1.3940443,-1.2433999,-1.2704964,-1.1922407,-1.1835542,-1.1465217,-1.1873909,-1.1033081,0.0840828
23,-0.36261576,-0.5624775,"('insincere', 'sincere')",0.20691356,0.32984543,-0.05437233,-0.08865581,5.789829,5.6232305,1.3949386,1.3254856,-0.069453
24,-0.15519626,-0.120887145,"('dishonest', 'honest')",-1.2330352,-1.0739931,0.09220212,0.14666827,0.70052326,0.69799966,-0.1488765,-0.0875531,0.0613234
25,0.7656468,0.7070067,"('egoistic', 'altruistic')",1.4894719,1.323804,1.0278302,0.88197696,1.6272489,1.4956771,1.2275494,1.1021162,-0.1254332
26,0.9407445,0.8891839,"('hardhearted', 'benevolent')",2.3729725,2.2286394,2.2555177,2.1352901,1.904361,1.8333671,1.8683989,1.77162,-0.0967789
27,-0.6426737,-0.5495643,"('hardhearted', 'softhearted')",0.30382243,0.2686025,-0.451306,-0.410344,0.8113399,0.7111044,0.0052957,0.0049496,-0.0003461
28,0.16708907,0.053044245,"('disloyal', 'loyal')",-0.00792969,0.016022395,0.7739485,0.67169935,1.3170127,1.1778936,0.5625302,0.4796649,-0.0828653
29,-0.7195101,-0.7856541,"('unfair', 'fair')",-1.0244541,-1.0886825,-0.8608394,-0.87336904,-0.92807794,-1.0397396,-0.8832204,-0.9468613,-0.0636409
30,-0.67472225,-0.6121826,"('intolerant', 'tolerant')",-1.6405792,-1.4273785,-0.86213833,-0.8140144,-0.28822508,-0.17028785,-0.8664162,-0.7559659,0.1104503
31,-0.022818008,0.16878954,"('evil', 'good')",1.2679188,1.243863,0.73992056,0.69475806,-0.5437088,-0.58693224,0.3603281,0.3801196,0.0197915
32,0.52033937,0.3363065,"('unkind', 'kind')",0.9187089,0.90422916,0.42890453,0.33962953,1.1043817,0.93124026,0.7430836,0.6278514,-0.1152322
33,0.822825,0.6723665,"('wrong', 'right')",1.9192834,1.6705036,1.9047744,1.7776083,-0.1253211,-0.18938747,1.1303905,0.9827728,-0.1476177
34,-0.29187238,-0.17266706,"('mean', 'honorable')",-0.45173988,-0.25756913,0.2735295,0.35643739,4.9623094,5.009544,1.1230567,1.2339363,0.1108796
35,1.1234872,1.0774975,"('corrupt', 'incorrupt')",1.940483,1.6175748,0.46599942,0.2962809,-0.24119717,-0.35821253,0.8221931,0.6582851,-0.163908
36,0.7909246,0.71313196,"('hostile', 'amicable')",1.9728345,1.7967916,0.9697561,0.67169774,0.32544783,0.13250102,1.0147408,0.8285306,-0.1862102
37,0.8124284,0.74753916,"('fake', 'genuine')",0.20995526,0.23811519,0.58287954,0.5195285,0.26956585,0.27031553,0.4687073,0.4438746,-0.0248327
38,0.17435747,0.08977187,"('untruthful', 'truthful')",0.4525196,0.44804418,0.57127285,0.5601339,0.4854069,0.5184396,0.4208892,0.4040974,-0.0167918
39,0.8295669,1.0847706,"('exploitative', 'cooperative')",1.3650677,1.5324966,1.055631,1.2434956,0.5805525,0.66302043,0.9577045,1.1309458,0.1732413
