,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-0.89107496,-1.032523,"('unsociable', 'sociable')",-1.5930682,-1.8160256,0.76027477,0.5728778,0.18618412,-0.043945953,-0.3844211,-0.5799042,-0.1954831
1,0.12234359,-0.040242422,"('unfriendly', 'friendly')",0.23406295,0.12883082,1.1503413,1.0253072,1.9400802,1.7242049,0.861707,0.7095251,-0.1521819
2,0.03631573,0.08901597,"('unlikable', 'likable')",0.42006487,0.35808915,0.8338756,0.85087013,0.8690016,1.0088297,0.5398145,0.5767013,0.0368868
3,-1.4313017,-1.3875927,"('repellent', 'pleasant')",-1.2885293,-1.3446312,-1.6890172,-1.6627661,0.09806963,0.096307635,-1.0776947,-1.0746706,0.0030241
4,0.91198605,0.8921586,"('disliked', 'liked')",0.7392918,0.7815846,1.0909495,1.0419495,-6.787897,-6.78459,-1.0114174,-1.0172243,-0.0058069
5,1.2782474,1.2711335,"('distant', 'outgoing')",1.1589372,1.2761315,1.5930222,1.5737387,-0.44546548,-0.30789033,0.8961853,0.9532783,0.057093
6,0.7855057,0.8300118,"('distant', 'open')",0.9512817,1.0926206,1.2728715,1.2172506,-0.2753933,-0.19454224,0.6835664,0.7363352,0.0527688
7,-1.1399316,-1.1302769,"('insensitive', 'sensitive')",-1.2090338,-1.3117731,-0.33932889,-0.25727886,0.34026554,0.2720033,-0.5870072,-0.6068314,-0.0198242
8,-0.5068325,-0.6494637,"('unaffectionate', 'affectionate')",-0.49947688,-0.6208287,0.91704947,0.82962245,0.34574676,0.2444751,0.0641217,-0.0490487,-0.1131704
9,-0.01681646,-0.14001572,"('unaffectionate', 'caring')",-0.2369307,-0.3630723,1.2331827,1.1593801,1.2838069,1.1938248,0.5658106,0.4625292,-0.1032814
10,-2.2633607,-2.3423228,"('unsympathetic', 'sympathetic')",-3.2545025,-3.4180071,-1.7743694,-1.7429626,-0.035821743,-0.2264952,-1.8320136,-1.9324471,-0.1004335
11,-1.3781619,-1.4401014,"('unhelpful', 'helpful')",-1.5958264,-1.6808399,-0.07249405,-0.023039531,2.7159977,2.6754086,-0.0826212,-0.117143,-0.0345218
12,0.09357568,0.05205774,"('unsupportive', 'supportive')",-0.35038593,-0.41200286,1.0129943,1.0369668,-1.5988685,-1.6308228,-0.2106711,-0.2384503,-0.0277792
13,-0.2707573,-0.31963405,"('impolite', 'polite')",-1.0560445,-1.1408021,0.020231884,0.03694833,0.28645107,0.25994077,-0.2550297,-0.2908868,-0.0358571
14,-1.1999929,-1.217019,"('antisocial', 'social')",-2.3697925,-2.4515624,0.16676001,0.13826898,-0.9696171,-0.9551153,-1.0931606,-1.121357,-0.0281964
15,0.042185545,0.07015231,"('boring', 'funny')",0.6903925,0.63638526,0.7163916,0.6705265,0.1341314,0.24368605,0.3957753,0.4051875,0.0094122
16,0.39523193,0.44959074,"('unpopular', 'popular')",0.84158665,0.83134675,0.060979776,0.05357965,0.3545635,0.30908966,0.4130904,0.4109017,-0.0021887
17,-0.8053768,-0.6853055,"('nasty', 'nice')",-0.76852065,-0.7165611,-1.2354242,-1.2214583,-0.6525223,-0.56520903,-0.865461,-0.7971334,0.0683276
18,-0.12614498,-0.15343456,"('disagreeable', 'welcoming')",-0.79898983,-0.753441,0.09923503,0.104758844,-0.9083348,-0.90619445,-0.4335586,-0.4270778,0.0064808
19,-0.15452361,-0.18045029,"('inhospitable', 'hospitable')",0.4024496,0.3922783,0.121798955,0.08567241,-0.20418593,-0.20958823,0.0413848,0.0219781,-0.0194067
20,-1.2017049,-1.1670287,"('rough', 'thoughtful')",-0.4448116,-0.4527231,-0.57963896,-0.52513736,0.26804516,0.29015672,-0.4895275,-0.4636831,0.0258444
21,-1.7907773,-1.7875494,"('immoral', 'moral')",-2.1565347,-2.3194373,-0.63686174,-0.6566349,-0.77630705,-0.79994667,-1.3401202,-1.390892,-0.0507718
22,-0.86599845,-0.9002693,"('untrustworthy', 'trustworthy')",-1.1433179,-1.2867563,-1.5207119,-1.5403619,-0.9069953,-0.8139094,-1.1092559,-1.1353242,-0.0260683
