,odp_male,odp_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.40492186,0.085897766,"('unsociable', 'sociable')",0.2444118,-0.023726583,0.3246668,0.0310856,-0.2935812
1,-1.5220442,-1.4994675,"('unfriendly', 'friendly')",1.1684132,0.9714996,-0.1768155,-0.2639839,-0.0871684
2,0.7946709,0.85111034,"('unlikable', 'likable')",0.71592176,0.79387444,0.7552963,0.8224924,0.0671961
3,0.40775543,0.338954,"('repellent', 'pleasant')",0.8408828,0.81410056,0.6243191,0.5765273,-0.0477918
4,-0.005051816,-0.009645425,"('disliked', 'liked')",-6.5277057,-6.618935,-3.2663786,-3.3142903,-0.0479117
5,-1.1361251,-0.9887121,"('distant', 'outgoing')",-0.7937588,-0.78725207,-0.964942,-0.8879821,0.0769599
6,-1.4427005,-1.2235217,"('distant', 'open')",-0.9726251,-0.9464483,-1.2076628,-1.084985,0.1226778
7,0.49419788,0.41534597,"('insensitive', 'sensitive')",0.31348646,0.22115487,0.4038422,0.3182504,-0.0855918
8,-1.4908397,-1.3683347,"('unaffectionate', 'affectionate')",0.26087257,0.24281865,-0.6149836,-0.562758,0.0522256
9,-1.0203594,-1.0231379,"('unaffectionate', 'caring')",0.8347659,0.7840595,-0.0927967,-0.1195392,-0.0267425
10,-0.16743296,-0.335491,"('unsympathetic', 'sympathetic')",-0.57895094,-0.64708894,-0.373192,-0.49129,-0.118098
11,0.8409395,0.7349858,"('unhelpful', 'helpful')",2.0595865,2.0801826,1.450263,1.4075842,-0.0426788
12,0.16213238,0.14374912,"('unsupportive', 'supportive')",-2.124766,-2.2199085,-0.9813169,-1.0380797,-0.0567628
13,0.7199536,0.5271998,"('impolite', 'polite')",-0.47349253,-0.5128881,0.1232305,0.0071559,-0.1160746
14,1.4962937,1.2548329,"('antisocial', 'social')",0.38083172,0.18601643,0.9385627,0.7204247,-0.218138
15,0.91375846,0.8748705,"('boring', 'funny')",0.49240705,0.45513204,0.7030827,0.6650013,-0.0380814
16,-0.8773484,-0.8550437,"('unpopular', 'popular')",0.69473624,0.6119376,-0.0913061,-0.1215531,-0.030247
17,-0.33519036,-0.23761137,"('nasty', 'nice')",-0.58287823,-0.56176627,-0.4590343,-0.3996888,0.0593455
18,-0.37910044,-0.29432344,"('disagreeable', 'welcoming')",-0.6663912,-0.81460845,-0.5227458,-0.5544659,-0.0317201
19,-0.81246865,-0.74295986,"('inhospitable', 'hospitable')",-0.97600293,-0.8893861,-0.8942358,-0.816173,0.0780628
20,0.54439235,0.5065153,"('rough', 'thoughtful')",0.83488613,0.84255296,0.6896392,0.6745341,-0.0151051
21,1.0869148,0.9340584,"('immoral', 'moral')",0.011120692,-0.065343134,0.5490177,0.4343576,-0.1146601
22,0.29394168,0.20235214,"('untrustworthy', 'trustworthy')",-0.83404684,-0.8989353,-0.2700526,-0.3482916,-0.078239
23,0.66910124,0.5526487,"('insincere', 'sincere')",5.979859,5.918667,3.3244801,3.2356577,-0.0888224
24,0.054286283,0.023363296,"('dishonest', 'honest')",0.30256212,0.34755248,0.1784242,0.1854579,0.0070337
25,-0.48010814,-0.45936564,"('egoistic', 'altruistic')",1.0021698,0.91815835,0.2610309,0.2293964,-0.0316345
26,-0.69982696,-0.7145112,"('hardhearted', 'benevolent')",1.5898438,1.4392962,0.4450084,0.3623925,-0.0826159
27,-0.019059462,-0.015322868,"('hardhearted', 'softhearted')",0.6403638,0.543396,0.3106522,0.2640366,-0.0466156
28,-0.40425527,-0.50273037,"('disloyal', 'loyal')",1.158147,1.0090777,0.3769459,0.2531736,-0.1237723
29,-0.07249006,-0.11114746,"('unfair', 'fair')",-0.52236605,-0.6376252,-0.297428,-0.3743863,-0.0769583
30,1.5655447,1.4436208,"('intolerant', 'tolerant')",1.3010098,1.2416376,1.4332772,1.3426292,-0.090648
31,-1.8718882,-1.6680032,"('evil', 'good')",-1.0168811,-1.135759,-1.4443846,-1.4018811,0.0425035
32,0.3589094,0.15938841,"('unkind', 'kind')",0.930119,0.69659656,0.6445142,0.4279925,-0.2165217
33,0.07994684,0.07331588,"('wrong', 'right')",-0.67466855,-0.71258503,-0.2973609,-0.3196346,-0.0222737
34,0.21955237,0.3936376,"('mean', 'honorable')",5.529208,5.765199,2.8743804,3.0794184,0.205038
35,-1.1541687,-1.0771866,"('corrupt', 'incorrupt')",-0.725048,-0.7018706,-0.9396083,-0.8895286,0.0500797
36,-1.460331,-1.3362164,"('hostile', 'amicable')",-0.3362811,-0.44114113,-0.898306,-0.8886788,0.0096272
37,0.0835587,0.09574437,"('fake', 'genuine')",-0.33546653,-0.29762757,-0.1259539,-0.1009416,0.0250123
38,-0.36311623,-0.3017896,"('untruthful', 'truthful')",0.11637607,0.23380168,-0.1233701,-0.033994,0.0893761
39,1.0349146,1.0928663,"('exploitative', 'cooperative')",-0.13700666,-0.026646104,0.448954,0.5331101,0.0841561
40,-0.03974844,-0.039757982,"('stingy', 'generous')",-2.326276,-2.4886162,-1.1830122,-1.2641871,-0.0811749
41,0.6349581,0.65324783,"('unforgiving', 'forgiving')",0.2617955,0.0937466,0.4483768,0.3734972,-0.0748796
42,0.72603905,0.7452197,"('unreliable', 'reliable')",-3.2585406,-3.2584295,-1.2662508,-1.2566049,0.0096459
43,0.73693585,0.76002675,"('irresponsible', 'responsible')",0.48849872,0.46435148,0.6127173,0.6121891,-0.0005282
44,0.61037755,0.6735446,"('prejudiced', 'unprejudiced')",-1.477601,-1.4090289,-0.4336118,-0.3677422,0.0658696
45,0.40481398,0.3373246,"('incompetent', 'competent')",0.43226442,0.33364287,0.4185392,0.3354837,-0.0830555
46,0.1257711,0.05063013,"('uncompetitive', 'competitive')",-0.6734167,-0.7044789,-0.2738228,-0.3269244,-0.0531016
47,0.46844155,0.5094977,"('stupid', 'smart')",5.3107967,5.5106997,2.8896191,3.0100987,0.1204796
48,0.44221514,0.34876308,"('unintelligent', 'intelligent')",0.9774278,0.94976443,0.7098215,0.6492637,-0.0605578
49,0.33644336,0.46189898,"('unable', 'able')",-0.029504176,0.026157368,0.1534696,0.2440282,0.0905586
50,-0.44310617,-0.4121005,"('clumsy', 'skillful')",0.03290879,0.015479449,-0.2050987,-0.1983105,0.0067882
51,0.18655291,-0.04749454,"('uneducated', 'educated')",0.4911433,0.40577984,0.3388481,0.1791427,-0.1597054
52,-0.7681178,-0.73277944,"('irrational', 'rational')",-0.012578795,-0.075292796,-0.3903483,-0.4040361,-0.0136878
