,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.043685615,-0.07335179,"('unsociable', 'sociable')",-0.19254774,-0.25754637,0.53191483,0.45968997,-0.51900804,-0.59009343,-0.0558316,-0.1153254,-0.0594938
1,0.8616229,0.78490156,"('unfriendly', 'friendly')",1.1942163,1.2051008,0.54459906,0.47024328,2.060785,2.0171628,1.1653059,1.1193521,-0.0459538
2,-0.24725795,-0.26071316,"('unlikable', 'likable')",0.8121613,0.7256129,0.9466105,0.86300254,0.25363794,0.32866994,0.441288,0.4141431,-0.0271449
3,-0.34414735,-0.25856385,"('repellent', 'pleasant')",-1.5863423,-1.23911,-1.1328021,-0.90499115,0.09769499,0.18725419,-0.7413992,-0.5538527,0.1875465
4,1.1888775,1.2501796,"('disliked', 'liked')",1.4765753,1.5026954,1.1524903,1.1899923,-6.3669,-6.4320583,-0.6372392,-0.6222978,0.0149414
5,0.9104536,0.8936514,"('distant', 'outgoing')",1.2875774,1.299635,0.55504316,0.48518735,0.12770447,0.13543177,0.7201946,0.7034764,-0.0167182
6,0.78075725,0.78607166,"('distant', 'open')",1.4403226,1.5235091,0.44640663,0.417375,0.803853,0.81319565,0.8678349,0.8850379,0.017203
7,0.12003791,0.10001042,"('insensitive', 'sensitive')",-0.5949426,-0.5086112,-0.21271342,-0.16108738,0.8590595,0.85766923,0.0428603,0.0719953,0.029135
8,-0.035835892,-0.056140542,"('unaffectionate', 'affectionate')",0.19660875,0.040258322,-0.14778343,-0.33140475,1.0221581,0.9091065,0.2587869,0.1404549,-0.118332
9,0.5711416,0.544909,"('unaffectionate', 'caring')",1.4442736,1.3678259,1.9101969,1.7781876,1.5382359,1.5455811,1.365962,1.3091259,-0.0568361
10,0.6240646,0.6416219,"('unsympathetic', 'sympathetic')",-1.2568597,-1.0527263,-0.6367188,-0.4822673,-0.26019645,-0.21658134,-0.3824276,-0.2774883,0.1049393
11,0.22324844,0.22000782,"('unhelpful', 'helpful')",-0.17543143,-0.13125533,0.7602159,0.8190571,1.9569849,2.0887756,0.6912544,0.7491463,0.0578919
12,0.9803973,1.0463208,"('unsupportive', 'supportive')",2.842791,3.058762,2.481562,2.6991804,-1.7081846,-1.6520476,1.1491414,1.2880539,0.1389125
13,-0.26367587,-0.3387415,"('impolite', 'polite')",-0.07554768,-0.16220802,0.4673223,0.4452883,-0.48356074,-0.48741376,-0.0888655,-0.1357687,-0.0469032
14,0.325997,0.32246134,"('antisocial', 'social')",-0.61510473,-0.5040162,0.3541654,0.45247674,-0.61292475,-0.62398374,-0.1369668,-0.0882655,0.0487013
15,-0.11919402,-0.18683612,"('boring', 'funny')",0.18380846,-0.06913505,0.114411876,-0.13967039,0.308231,0.22301818,0.1218143,-0.0431558,-0.1649701
16,-0.41357857,-0.39221126,"('unpopular', 'popular')",0.5969366,0.6483129,0.19278315,0.25871077,0.1321462,0.12869176,0.1270718,0.1608761,0.0338043
17,0.09744407,0.13255861,"('nasty', 'nice')",-0.02598774,0.0974658,0.14109643,0.19056903,-0.2790966,-0.2133041,-0.016636,0.0518223,0.0684583
18,-0.039723523,-0.062281482,"('disagreeable', 'welcoming')",-0.2785805,-0.24014704,-0.4016325,-0.35721266,-0.39225626,-0.38568023,-0.2780482,-0.2613303,0.0167179
19,0.06031374,0.10907117,"('inhospitable', 'hospitable')",0.923322,0.90674335,0.23994283,0.22348176,0.23178399,0.29011548,0.3638406,0.3823529,0.0185123
20,0.13535935,0.16123487,"('rough', 'thoughtful')",-0.3612637,-0.21768364,-0.7082716,-0.62230086,0.8451418,0.8312244,-0.0222585,0.0381187,0.0603772
21,-0.3152137,-0.30110613,"('immoral', 'moral')",0.064763606,0.13069645,0.5908017,0.69718015,-1.0726672,-1.0187778,-0.1830789,-0.1230018,0.0600771
22,0.9595783,0.9148716,"('untrustworthy', 'trustworthy')",-0.43262565,-0.38650057,-0.0715722,-0.059893392,-0.46676224,-0.46502638,-0.0028455,0.0008628,0.0037083
23,0.11377986,0.06643083,"('insincere', 'sincere')",-0.615889,-0.53217775,0.34960112,0.3873938,6.09951,6.0980687,1.4867505,1.5049289,0.0181784
24,0.797973,0.70910084,"('dishonest', 'honest')",-0.20522304,-0.3318276,-0.2812971,-0.429987,1.4638968,1.3958879,0.4438374,0.3357935,-0.1080439
25,-0.12416561,-0.13495833,"('egoistic', 'altruistic')",0.14412622,0.07930531,0.0134797245,-0.06118466,1.553183,1.483014,0.3966558,0.3415441,-0.0551117
26,1.0362798,0.95397973,"('hardhearted', 'benevolent')",1.7197524,1.7424166,1.5115479,1.5281893,1.734879,1.742936,1.5006148,1.4918804,-0.0087344
27,0.837116,0.7714353,"('hardhearted', 'softhearted')",0.65089965,0.6080897,1.1339631,1.0069882,1.8466698,1.6419562,1.1171621,1.0071174,-0.1100447
28,0.5135461,0.42566916,"('disloyal', 'loyal')",-0.24854133,-0.26299074,-0.5369387,-0.5331692,1.4362539,1.3949573,0.29108,0.2561166,-0.0349634
29,0.5280196,0.4916539,"('unfair', 'fair')",0.13761497,0.21703847,-0.07298209,-0.06593838,0.23071352,0.08526496,0.2058415,0.1820047,-0.0238368
30,0.37165827,0.38507354,"('intolerant', 'tolerant')",-0.4452457,-0.478627,0.34740865,0.35271204,0.6045397,0.6513938,0.2195902,0.2276381,0.0080479
31,-1.1690972,-1.0803258,"('evil', 'good')",0.16288228,0.30291632,-0.7316104,-0.6246023,-0.7019037,-0.74131733,-0.6099322,-0.5358323,0.0740999
32,0.3079923,0.22023676,"('unkind', 'kind')",1.8277875,1.7241242,2.1173186,1.9939139,1.5322523,1.4778419,1.4463377,1.3540292,-0.0923085
33,0.7094375,0.6777868,"('wrong', 'right')",1.4143505,1.3575236,1.119576,1.0983154,-0.5176335,-0.56521267,0.6814326,0.6421032,-0.0393294
34,-0.43670952,-0.41572586,"('mean', 'honorable')",0.9322339,1.0164762,0.72207975,0.7491841,6.2712803,6.4309874,1.8722211,1.9452305,0.0730094
35,0.683131,0.6571715,"('corrupt', 'incorrupt')",0.20814954,0.13966797,-0.22743972,-0.36489543,0.6267211,0.46891198,0.3226405,0.225214,-0.0974265
36,0.09684206,0.11835309,"('hostile', 'amicable')",0.5844735,0.70869714,-0.097397745,-0.06763619,0.5025571,0.4069983,0.2716187,0.2916031,0.0199844
37,0.2521206,0.25772342,"('fake', 'genuine')",0.32302946,0.27697384,-0.36251846,-0.44975924,0.7686882,0.789057,0.2453299,0.2184988,-0.0268311
38,0.94486046,0.9468473,"('untruthful', 'truthful')",0.7590854,0.824374,0.4015946,0.5005299,0.03576405,0.1374718,0.5353261,0.6023058,0.0669797
39,0.7981105,0.7601954,"('exploitative', 'cooperative')",0.27353746,0.24443732,0.28372702,0.27520442,0.4135447,0.39149123,0.4422299,0.4178321,-0.0243978
40,0.8744567,0.83218676,"('stingy', 'generous')",0.6899973,0.72486377,0.43123418,0.48906294,-1.7207545,-1.8170044,0.0687334,0.0572773,-0.0114561
41,0.41861513,0.45497054,"('unforgiving', 'forgiving')",0.12624049,0.19650212,0.59132,0.6941245,-0.18341513,-0.20678137,0.2381901,0.284704,0.0465139
42,0.3123337,0.3710803,"('unreliable', 'reliable')",1.1269003,1.3743482,0.99533576,1.2270888,-2.8717453,-2.7935162,-0.1092939,0.0447503,0.1540442
43,0.8471972,0.8206914,"('irresponsible', 'responsible')",0.4585354,0.5052259,0.83042115,0.8556402,0.76175165,0.80595726,0.7244763,0.7468787,0.0224024
44,-0.74727863,-0.7491345,"('prejudiced', 'unprejudiced')",-0.33943745,-0.39195997,0.09063539,0.0020701103,-1.1117167,-1.1090041,-0.5269493,-0.5620071,-0.0350578
