,guilty_male,guilty_female,tuple,average_male,average_female,female-male
0,0.20017162,-0.0082298,"('unsociable', 'sociable')",0.2001716,-0.0082298,-0.2084014
1,1.247034,1.137496,"('unfriendly', 'friendly')",1.247034,1.137496,-0.109538
2,0.6003427,0.7211288,"('unlikable', 'likable')",0.6003427,0.7211288,0.1207861
3,0.63046193,0.6308626,"('repellent', 'pleasant')",0.6304619,0.6308626,0.0004007
4,-7.495466,-7.4305167,"('disliked', 'liked')",-7.4954662,-7.4305167,0.0649495
5,-0.40894407,-0.32183173,"('distant', 'outgoing')",-0.4089441,-0.3218317,0.0871124
6,0.20006414,0.2639054,"('distant', 'open')",0.2000641,0.2639054,0.0638413
7,0.7847556,0.7734199,"('insensitive', 'sensitive')",0.7847556,0.7734199,-0.0113357
8,0.80723375,0.8253093,"('unaffectionate', 'affectionate')",0.8072338,0.8253093,0.0180755
9,1.8894163,1.9216746,"('unaffectionate', 'caring')",1.8894163,1.9216746,0.0322583
10,1.4131413,1.4095762,"('unsympathetic', 'sympathetic')",1.4131413,1.4095762,-0.0035651
11,2.0217798,2.0925643,"('unhelpful', 'helpful')",2.0217798,2.0925643,0.0707845
12,-1.92092,-1.9001335,"('unsupportive', 'supportive')",-1.92092,-1.9001335,0.0207865
13,0.61671734,0.49927533,"('impolite', 'polite')",0.6167173,0.4992753,-0.117442
14,-0.58353496,-0.70670354,"('antisocial', 'social')",-0.583535,-0.7067035,-0.1231685
15,1.0413084,1.0091408,"('boring', 'funny')",1.0413084,1.0091408,-0.0321676
16,-0.45512217,-0.4461485,"('unpopular', 'popular')",-0.4551222,-0.4461485,0.0089737
17,-0.4993559,-0.5062888,"('nasty', 'nice')",-0.4993559,-0.5062888,-0.0069329
18,-0.8395897,-1.034233,"('disagreeable', 'welcoming')",-0.8395897,-1.034233,-0.1946433
19,-0.56328773,-0.405031,"('inhospitable', 'hospitable')",-0.5632877,-0.405031,0.1582567
20,0.8629823,0.70165855,"('rough', 'thoughtful')",0.8629823,0.7016585,-0.1613238
21,0.16950494,0.20026752,"('immoral', 'moral')",0.1695049,0.2002675,0.0307626
22,-0.56883836,-0.5718041,"('untrustworthy', 'trustworthy')",-0.5688384,-0.5718041,-0.0029657
23,6.709248,6.612681,"('insincere', 'sincere')",6.7092481,6.6126809,-0.0965672
