,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
22,0.06007459,0.053666346,"('untrustworthy', 'trustworthy')",0.8969182,0.8594861,-0.5120149,-0.56573963,0.1483259,0.1158043,-0.0325216
23,0.93369555,1.0322123,"('insincere', 'sincere')",-0.10170849,-0.11733171,5.8909483,5.856683,2.2409784,2.2571878,0.0162094
24,0.848287,0.82261306,"('dishonest', 'honest')",-0.36550698,-0.3300212,0.86178803,0.8062916,0.4481893,0.4329611,-0.0152282
25,-0.454047,-0.44646,"('egoistic', 'altruistic')",0.45080978,0.45835054,1.4654675,1.4155085,0.4874101,0.4757997,-0.0116104
26,2.9545314,2.900293,"('hardhearted', 'benevolent')",1.9250532,1.9429681,1.8512373,1.7820168,2.2436074,2.208426,-0.0351814
27,0.30384898,0.4227662,"('hardhearted', 'softhearted')",0.06948723,0.11048587,1.6091486,1.4625776,0.6608283,0.6652765,0.0044482
28,0.46884468,0.32332253,"('disloyal', 'loyal')",-0.026604868,-0.11025318,0.93470234,0.8641283,0.4589807,0.3590659,-0.0999148
29,-0.5111529,-0.67666954,"('unfair', 'fair')",-0.37666258,-0.4186073,-0.2083585,-0.3270012,-0.3653913,-0.4740927,-0.1087014
30,1.6514175,1.7697802,"('intolerant', 'tolerant')",1.4979697,1.4473728,1.1277701,1.096545,1.4257191,1.4378993,0.0121802
31,-2.0001748,-1.9342576,"('evil', 'good')",-1.2762735,-1.2726258,-0.7808989,-0.87292576,-1.3524491,-1.3599364,-0.0074873
32,0.8982369,0.9166911,"('unkind', 'kind')",0.514827,0.49343866,1.0229627,0.9308756,0.8120089,0.7803351,-0.0316738
33,0.9374163,0.95930773,"('wrong', 'right')",0.5220593,0.57242846,-0.5378747,-0.6067643,0.3072003,0.3083239,0.0011236
34,0.14386,0.38574213,"('mean', 'honorable')",-0.28567588,-0.09748106,5.8151355,5.9558415,1.8911066,2.0813675,0.1902609
35,-1.676495,-1.8080087,"('corrupt', 'incorrupt')",-1.0686353,-1.0742825,0.01878722,-0.17803326,-0.9087811,-1.0201082,-0.1113271
36,-1.3716197,-1.293219,"('hostile', 'amicable')",-0.85714823,-0.958269,0.26179454,0.061791033,-0.6556578,-0.729899,-0.0742412
37,-0.39992753,-0.38578188,"('fake', 'genuine')",-0.085730806,0.023282886,0.705429,0.7295442,0.0732569,0.1223484,0.0490915
38,0.47487924,0.57483506,"('untruthful', 'truthful')",-0.43038893,-0.40159613,-0.1595127,-0.09849521,-0.0383408,0.0249146,0.0632554
39,0.84797555,0.7742493,"('exploitative', 'cooperative')",0.060625996,0.11521219,0.066258416,0.042770427,0.3249533,0.310744,-0.0142093
40,0.016552195,0.064321406,"('stingy', 'generous')",0.22099957,0.16417348,-1.5783662,-1.6624942,-0.4469381,-0.4779998,-0.0310617
41,1.4130795,1.4326082,"('unforgiving', 'forgiving')",0.24776304,0.25989076,0.2597244,0.13261992,0.640189,0.608373,-0.031816
42,0.94747484,1.0801604,"('unreliable', 'reliable')",1.9650558,2.111303,-2.4453561,-2.3648233,0.1557248,0.2755467,0.1198219
43,1.7063262,1.8202046,"('irresponsible', 'responsible')",0.055502042,0.15359475,0.9423246,0.9565521,0.9013843,0.9767838,0.0753995
44,-1.0877593,-1.0219811,"('prejudiced', 'unprejudiced')",-0.56660926,-0.5466975,-1.5355256,-1.5248704,-1.0632981,-1.031183,0.0321151
45,-0.30694398,-0.22449404,"('incompetent', 'competent')",0.47584543,0.3807531,0.09052833,0.018091902,0.0864766,0.058117,-0.0283596
46,1.4688127,1.557875,"('uncompetitive', 'competitive')",1.4188316,1.3537619,-0.21468869,-0.21843947,0.8909852,0.8977324,0.0067472
47,0.6182003,0.73843914,"('stupid', 'smart')",0.69196475,0.7987839,5.9061604,5.97806,2.4054418,2.5050942,0.0996524
48,0.36982256,0.3691035,"('unintelligent', 'intelligent')",-0.3104679,-0.3270715,0.34442306,0.39914277,0.1345926,0.1470583,0.0124657
49,-1.1245316,-0.9805345,"('unable', 'able')",-0.61325,-0.5141537,-0.3327679,-0.20942959,-0.6901832,-0.5680393,0.1221439
50,-0.3783988,-0.2837091,"('clumsy', 'skillful')",-0.17952515,-0.10624492,-0.18995947,-0.15700547,-0.2492945,-0.1823198,0.0669747
51,-0.56914693,-0.65348196,"('uneducated', 'educated')",0.83438945,0.7101858,0.23188011,0.25422812,0.1657075,0.103644,-0.0620635
52,-0.46810862,-0.66662705,"('irrational', 'rational')",-1.2857829,-1.4175805,-0.16853401,-0.3858736,-0.6408085,-0.8233604,-0.1825519
53,0.45184723,0.48466015,"('uncreative', 'creative')",0.09060244,0.09833061,1.135005,1.1066682,0.5591516,0.5632197,0.0040681
54,0.39647108,0.469776,"('incapable', 'capable')",-0.0023095906,0.06555196,1.174537,1.206775,0.5228995,0.580701,0.0578015
55,-0.077749476,-0.024355121,"('incompetent', 'clever')",0.5783446,0.5565279,0.11182061,0.18115367,0.2041386,0.2377755,0.0336369
56,1.8716516,1.9038135,"('impractical', 'practical')",0.737586,0.7493009,0.012537265,0.052941337,0.873925,0.9020185,0.0280935
57,-0.1267631,-0.168636,"('unimaginative', 'imaginative')",0.4974767,0.39621267,-2.279482,-2.2920194,-0.6362561,-0.6881475,-0.0518914
58,1.5945454,1.6230452,"('undiscriminating', 'discriminating')",1.0904577,1.090145,0.3865645,0.3371142,1.0238558,1.0167681,-0.0070877
59,-0.6708944,-0.7975361,"('foolish', 'wise')",-0.026010346,0.0015289709,0.47946292,0.46104306,-0.0724806,-0.1116547,-0.0391741
60,1.9730026,2.1116292,"('inefficient', 'efficient')",0.87184554,0.8613726,0.04976277,0.2127229,0.9648703,1.0619082,0.0970379
61,0.5152916,0.45800754,"('illogical', 'logical')",0.6014434,0.43496084,0.4695201,0.3194893,0.5287517,0.4041526,-0.1245991
62,0.7747709,0.9442663,"('incompetent', 'brilliant')",0.61870307,0.6579022,-0.09435997,0.04444804,0.433038,0.5488722,0.1158342
63,0.7224041,0.7948768,"('unperceptive', 'insightful')",1.719921,1.7586173,1.0686935,1.1743287,1.1703396,1.2426076,0.072268
64,-0.7800929,-0.88335335,"('shy', 'confident')",0.95205206,0.84065026,-6.7200994,-6.7195888,-2.1827135,-2.2540973,-0.0713838
65,1.0394053,0.8733822,"('insecure', 'secure')",0.8178485,0.67835045,0.04100632,0.044747226,0.6327534,0.53216,-0.1005934
66,-1.0851246,-1.0914915,"('inactive', 'active')",0.58463675,0.52643126,1.427881,1.3163781,0.309131,0.2504393,-0.0586917
67,0.80675304,0.718062,"('doubtful', 'determined')",0.9705905,1.0218885,-0.6012006,-0.5179857,0.3920476,0.4073216,0.015274
68,-1.1274865,-1.219521,"('dependent', 'independent')",-0.41403943,-0.45206624,-0.2683384,-0.2846309,-0.6032881,-0.6520727,-0.0487846
69,-0.87843055,-0.8551031,"('lazy', 'industrious')",0.12351376,0.16403955,-0.70333385,-0.7295257,-0.4860835,-0.4735297,0.0125538
70,1.0669794,1.1806793,"('lethargic', 'energetic')",1.4154847,1.48563,0.8877229,0.90792245,1.1233957,1.1914106,0.0680149
71,1.1244497,1.2050717,"('diffident', 'self-confident')",0.58394134,0.62691694,0.68729997,0.6758867,0.7985636,0.8359584,0.0373948
72,0.90532535,0.88368,"('unambitious', 'ambitious')",-0.15638319,-0.15037584,-0.71703124,-0.6354913,0.010637,0.0326043,0.0219673
73,0.40153432,0.458166,"('helpless', 'self-reliant')",0.22676632,0.28002986,-3.2018135,-3.1770382,-0.8578376,-0.8129474,0.0448902
74,0.6006534,0.75796473,"('undedicated', 'dedicated')",0.62079984,0.6889837,0.2948193,0.28260016,0.5054242,0.5765162,0.071092
75,-0.86980456,-0.77821463,"('meek', 'impulsive')",-0.27134022,-0.25623086,-0.19174159,-0.1604329,-0.4442954,-0.3982928,0.0460026
76,0.5943655,0.6335237,"('anxious', 'daring')",0.7145608,0.7595908,0.25755814,0.34648,0.5221615,0.5798649,0.0577034
77,-0.46223965,-0.388703,"('unmotivated', 'motivated')",0.30452964,0.2231178,-1.1200827,-1.0167894,-0.4259309,-0.3941249,0.031806
78,-0.35305387,-0.108321264,"('nonresilient', 'resilient')",-0.05025514,-0.01906433,-0.085672565,0.0021499917,-0.1629939,-0.0417452,0.1212487
79,-1.1285754,-1.0962166,"('wavering', 'unwavering')",-1.2187537,-1.1962011,-0.06858986,-0.07486822,-0.8053064,-0.7890952,0.0162112
80,-0.22912075,-0.40533778,"('dominated', 'dominating')",0.41952702,0.38653535,-1.2033061,-1.0796616,-0.3376333,-0.3661547,-0.0285214
81,0.35344374,0.23470953,"('submissive', 'aggressive')",1.0713,0.99235684,-0.61804813,-0.4923829,0.2688985,0.2448945,-0.024004
82,-0.13110974,-0.004202476,"('poor', 'rich')",0.9249341,0.987812,6.2171063,6.3070536,2.3369768,2.4302211,0.0932443
83,0.54247415,0.57720906,"('powerless', 'powerful')",0.5763458,0.57247907,-1.0711281,-1.0777057,0.0158973,0.0239941,0.0080968
84,0.56733006,0.41899127,"('inferior', 'superior')",-0.14670557,-0.15351237,0.65499127,0.6514795,0.3585386,0.3056528,-0.0528858
85,0.041978568,0.18295492,"('insignificant', 'prestigious')",-0.14266522,-0.049921438,0.41178346,0.3988375,0.1036989,0.1772903,0.0735914
86,0.2370382,0.15584415,"('uninfluential', 'influential')",0.42732403,0.29195812,0.3952963,0.34405744,0.3532195,0.2639532,-0.0892663
87,-0.4538601,-0.4969524,"('unsuccessful', 'successful')",0.88228065,0.8799924,0.7123162,0.8252261,0.3802456,0.4027554,0.0225098
88,0.5495228,0.5978197,"('low', 'eminent')",0.10994421,0.13313958,0.09993628,0.12536973,0.2531344,0.285443,0.0323086
