,cdw_male,cdw_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.46619442,-0.56217086,"('unsociable', 'sociable')",-0.12270362,-0.3518471,-0.294449,-0.457009,-0.16256
1,-1.2790315,-1.346798,"('unfriendly', 'friendly')",1.1361724,0.99897206,-0.0714296,-0.1739129,-0.1024833
2,1.0186781,1.0077763,"('unlikable', 'likable')",0.999614,0.9920195,1.009146,0.9998978,-0.0092482
3,0.06871163,0.20839977,"('repellent', 'pleasant')",0.96130735,0.9571554,0.5150095,0.5827776,0.0677681
4,-0.283237,-0.34684247,"('disliked', 'liked')",-6.1034102,-6.2602963,-3.1933236,-3.3035693,-0.1102457
5,-1.0691093,-1.0770671,"('distant', 'outgoing')",-0.8120269,-0.7925824,-0.9405681,-0.9348248,0.0057433
6,-1.4440095,-1.3778166,"('distant', 'open')",-0.70924956,-0.6774187,-1.0766295,-1.0276177,0.0490118
7,0.31917733,0.35689414,"('insensitive', 'sensitive')",0.5381636,0.5091897,0.4286705,0.4330419,0.0043714
8,-0.937242,-0.9742722,"('unaffectionate', 'affectionate')",0.53095025,0.53354,-0.2031459,-0.2203661,-0.0172202
9,-0.8943836,-0.909415,"('unaffectionate', 'caring')",0.85787916,0.84050643,-0.0182522,-0.0344543,-0.0162021
10,-0.51267356,-0.4788801,"('unsympathetic', 'sympathetic')",-0.5604597,-0.62468064,-0.5365666,-0.5517803,-0.0152137
11,-0.19834574,-0.19977376,"('unhelpful', 'helpful')",1.391893,1.4521569,0.5967736,0.6261916,0.029418
12,-0.10420802,0.026402041,"('unsupportive', 'supportive')",-1.9474659,-1.9829922,-1.0258369,-0.9782951,0.0475418
13,-0.5068545,-0.47142613,"('impolite', 'polite')",-0.79804265,-0.79398346,-0.6524485,-0.6327048,0.0197437
14,0.5223932,0.49902236,"('antisocial', 'social')",0.36956158,0.1911017,0.4459774,0.345062,-0.1009154
15,0.56603986,0.3328334,"('boring', 'funny')",0.24151747,0.17571151,0.4037787,0.2542725,-0.1495062
16,-0.016375484,-0.050342232,"('unpopular', 'popular')",0.62710273,0.50020075,0.3053636,0.2249293,-0.0804343
17,-0.3147019,-0.21009743,"('nasty', 'nice')",-0.787623,-0.704617,-0.5511625,-0.4573572,0.0938053
18,-0.97394764,-0.8991617,"('disagreeable', 'welcoming')",-0.7525631,-0.83966744,-0.8632554,-0.8694146,-0.0061592
19,-0.35002214,-0.26999977,"('inhospitable', 'hospitable')",-0.8043617,-0.6764794,-0.5771919,-0.4732396,0.1039523
20,0.21796945,0.2943926,"('rough', 'thoughtful')",0.9311849,0.9292338,0.5745772,0.6118132,0.037236
21,0.7134814,0.71808875,"('immoral', 'moral')",-0.093503706,-0.15925746,0.3099889,0.2794156,-0.0305733
22,0.19050096,0.21591635,"('untrustworthy', 'trustworthy')",-0.82083535,-0.95641327,-0.3151672,-0.3702485,-0.0550813
23,0.20137535,0.22448824,"('insincere', 'sincere')",5.183685,5.1339545,2.6925302,2.6792214,-0.0133088
24,0.20769638,0.24925676,"('dishonest', 'honest')",0.3812255,0.39950845,0.294461,0.3243826,0.0299216
25,-0.5602225,-0.62975866,"('egoistic', 'altruistic')",0.9291358,0.90996045,0.1844566,0.1401009,-0.0443557
26,-0.21428432,-0.28374258,"('hardhearted', 'benevolent')",1.8272709,1.7609868,0.8064933,0.7386221,-0.0678712
27,-0.95565504,-0.94856375,"('hardhearted', 'softhearted')",1.00257,0.9679367,0.0234575,0.0096865,-0.013771
28,-0.46113417,-0.55822575,"('disloyal', 'loyal')",1.1186557,1.0174339,0.3287607,0.2296041,-0.0991566
29,0.10448821,0.03746397,"('unfair', 'fair')",-0.40625697,-0.53062296,-0.1508844,-0.2465795,-0.0956951
30,0.8421162,0.82040584,"('intolerant', 'tolerant')",0.9094791,0.83977264,0.8757976,0.8300892,-0.0457084
31,-1.2202392,-1.1456147,"('evil', 'good')",-0.9088127,-0.9705089,-1.064526,-1.0580618,0.0064642
32,0.26987016,0.16676266,"('unkind', 'kind')",0.74819726,0.5364648,0.5090337,0.3516137,-0.15742
33,0.097498,0.06394212,"('wrong', 'right')",-0.6595281,-0.69570464,-0.281015,-0.3158813,-0.0348663
34,-0.14886485,0.0013818312,"('mean', 'honorable')",5.0373945,5.299517,2.4442649,2.6504495,0.2061846
35,-1.3385886,-1.4694891,"('corrupt', 'incorrupt')",-0.63036615,-0.6543459,-0.9844774,-1.0619175,-0.0774401
36,-1.3999938,-1.4527026,"('hostile', 'amicable')",-0.22365935,-0.3653953,-0.8118266,-0.909049,-0.0972224
37,-0.1718086,-0.1432448,"('fake', 'genuine')",-0.06986283,-0.0472496,-0.1208357,-0.0952472,0.0255885
38,-0.67732644,-0.6553978,"('untruthful', 'truthful')",-0.32479236,-0.23744148,-0.5010594,-0.4464196,0.0546398
39,1.199047,1.3088559,"('exploitative', 'cooperative')",0.075340435,0.16640408,0.6371937,0.73763,0.1004363
40,-0.43331498,-0.37114158,"('stingy', 'generous')",-1.7972015,-1.9397215,-1.1152582,-1.1554315,-0.0401733
41,-0.30245584,-0.24684808,"('unforgiving', 'forgiving')",0.20870508,0.062872395,-0.0468754,-0.0919878,-0.0451124
42,0.86972606,0.99183846,"('unreliable', 'reliable')",-2.7767544,-2.7790194,-0.9535142,-0.8935905,0.0599237
43,0.19336128,0.28785527,"('irresponsible', 'responsible')",0.44053525,0.44767368,0.3169483,0.3677645,0.0508162
44,-0.34744197,-0.3410406,"('prejudiced', 'unprejudiced')",-1.3234664,-1.3011107,-0.8354542,-0.8210757,0.0143785
45,0.33782795,0.3901601,"('incompetent', 'competent')",0.43527845,0.27834004,0.3865532,0.3342501,-0.0523031
46,0.02492509,0.12270959,"('uncompetitive', 'competitive')",-0.49237636,-0.57276326,-0.2337256,-0.2250268,0.0086988
47,0.4354837,0.48173338,"('stupid', 'smart')",4.944703,5.0647163,2.6900935,2.7732248,0.0831313
48,-0.58647406,-0.5514281,"('unintelligent', 'intelligent')",0.5128039,0.53448826,-0.0368351,-0.0084699,0.0283652
49,-0.4479364,-0.37677357,"('unable', 'able')",-0.4014461,-0.34092864,-0.4246913,-0.3588511,0.0658402
50,-0.18732992,-0.17285976,"('clumsy', 'skillful')",-0.014160484,-0.10533422,-0.1007452,-0.139097,-0.0383518
51,-0.607393,-0.69582015,"('uneducated', 'educated')",0.15911177,0.10212713,-0.2241406,-0.2968465,-0.0727059
52,0.0012753755,-0.2283881,"('irrational', 'rational')",0.18183003,0.039804913,0.0915527,-0.0942916,-0.1858443
53,-0.111778356,-0.16491091,"('uncreative', 'creative')",0.47629917,0.3899586,0.1822604,0.1125238,-0.0697366
54,-0.45407853,-0.60547435,"('incapable', 'capable')",0.60536724,0.6425169,0.0756444,0.0185213,-0.0571231
55,0.3637684,0.48421162,"('incompetent', 'clever')",0.41709793,0.33900505,0.3904332,0.4116083,0.0211751
56,1.3127142,1.2837354,"('impractical', 'practical')",-0.30016544,-0.333749,0.5062744,0.4749932,-0.0312812
57,-0.31903866,-0.41702595,"('unimaginative', 'imaginative')",-2.7235105,-2.8319373,-1.5212746,-1.6244817,-0.1032071
58,0.46977973,0.44380268,"('undiscriminating', 'discriminating')",0.53280836,0.43937698,0.501294,0.4415898,-0.0597042
59,0.24704027,0.17504558,"('foolish', 'wise')",0.07017023,0.108058676,0.1586052,0.1415521,-0.0170531
60,0.9713552,1.1340773,"('inefficient', 'efficient')",-0.36458343,-0.23410353,0.3033859,0.4499869,0.146601
61,0.2901851,0.16601041,"('illogical', 'logical')",0.80938137,0.62518954,0.5497832,0.3956,-0.1541832
62,0.9842017,1.0896708,"('incompetent', 'brilliant')",0.5954729,0.67248136,0.7898373,0.8810761,0.0912388
63,0.4067179,0.49840707,"('unperceptive', 'insightful')",0.61748993,0.6619013,0.5121039,0.5801542,0.0680503
64,0.3003487,0.27179423,"('shy', 'confident')",-5.9782276,-6.109441,-2.8389394,-2.9188232,-0.0798838
65,0.76449955,0.74692357,"('insecure', 'secure')",-0.30332968,-0.30471832,0.2305849,0.2211026,-0.0094823
66,-1.0645323,-1.1851643,"('inactive', 'active')",0.29201302,0.30576742,-0.3862596,-0.4396985,-0.0534389
67,0.7334862,0.6910797,"('doubtful', 'determined')",-0.46013948,-0.4423791,0.1366733,0.1243503,-0.012323
68,-0.48240867,-0.5548025,"('dependent', 'independent')",-1.0346558,-1.0271381,-0.7585322,-0.7909703,-0.0324381
69,-0.04934313,-0.069442295,"('lazy', 'industrious')",-0.72420263,-0.70227003,-0.3867729,-0.3858562,0.0009167
70,-0.074229136,0.025423307,"('lethargic', 'energetic')",0.49903545,0.5105606,0.2124031,0.2679919,0.0555888
71,-0.04960893,-0.0671611,"('diffident', 'self-confident')",0.39458844,0.33673888,0.1724898,0.1347889,-0.0377009
72,0.33662447,0.33320913,"('unambitious', 'ambitious')",-0.66948617,-0.6437826,-0.1664308,-0.1552867,0.0111441
73,0.8891064,0.8305783,"('helpless', 'self-reliant')",-3.0055847,-3.0253143,-1.0582392,-1.097368,-0.0391288
74,0.5337064,0.58896524,"('undedicated', 'dedicated')",-0.16115305,-0.2344504,0.1862767,0.1772574,-0.0090193
75,-0.17706947,-0.20168135,"('meek', 'impulsive')",-0.44076267,-0.35007572,-0.3089161,-0.2758785,0.0330376
76,0.3811979,0.48735783,"('anxious', 'daring')",-0.21868658,-0.1526286,0.0812557,0.1673646,0.0861089
77,-0.21342534,-0.1536192,"('unmotivated', 'motivated')",-1.0757766,-1.0132368,-0.644601,-0.583428,0.061173
78,-0.7032631,-0.58985466,"('nonresilient', 'resilient')",-0.17051113,-0.19797783,-0.4368871,-0.3939162,0.0429709
79,-0.8024379,-0.8891645,"('wavering', 'unwavering')",-0.75656,-0.71339977,-0.7794989,-0.8012822,-0.0217833
80,0.41649437,0.38654685,"('dominated', 'dominating')",-0.4489475,-0.37544224,-0.0162266,0.0055523,0.0217789
81,0.36006528,0.28923637,"('submissive', 'aggressive')",-0.73101586,-0.6270264,-0.1854753,-0.168895,0.0165803
82,-0.1589115,-0.14735201,"('poor', 'rich')",5.9861736,5.940597,2.913631,2.8966224,-0.0170086
83,0.11603737,0.079117574,"('powerless', 'powerful')",-1.0170606,-0.9982188,-0.4505116,-0.4595506,-0.009039
84,0.24044214,0.13955812,"('inferior', 'superior')",0.6239422,0.63233054,0.4321922,0.3859443,-0.0462479
85,-0.08382319,-0.08505647,"('insignificant', 'prestigious')",0.20663981,0.22893026,0.0614083,0.0719369,0.0105286
86,-0.4836016,-0.5203478,"('uninfluential', 'influential')",-0.22585717,-0.33394417,-0.3547294,-0.427146,-0.0724166
87,0.85505635,0.6852054,"('unsuccessful', 'successful')",1.294771,1.2601502,1.0749136,0.9726778,-0.1022358
88,-0.4888095,-0.65122455,"('low', 'eminent')",-0.35716796,-0.4557164,-0.4229887,-0.5534705,-0.1304818
