,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.47069994,0.38517928,"('unsociable', 'sociable')",0.62988734,0.6760292,-0.48222524,-0.36839652,0.2061207,0.2309373,0.0248166
1,0.246137,-0.15459538,"('unfriendly', 'friendly')",1.1118524,0.89413416,2.3065848,1.9028443,1.2215247,0.8807944,-0.3407303
2,-0.61132157,-0.49911663,"('unlikable', 'likable')",0.46699008,0.6756003,0.42335933,0.60618967,0.0930093,0.2608911,0.1678818
3,-0.59418756,-0.5293056,"('repellent', 'pleasant')",-0.58776426,-0.49108934,0.05966471,0.25810403,-0.3740957,-0.254097,0.1199987
4,-0.12411152,-0.22505826,"('disliked', 'liked')",0.34761488,0.15849298,-6.2991934,-6.110057,-2.0252299,-2.0588741,-0.0336442
5,-0.045089606,-0.20988023,"('distant', 'outgoing')",0.6640959,0.51052535,1.0104004,0.8466339,0.5431356,0.3824263,-0.1607093
6,-0.07584008,-0.25337523,"('distant', 'open')",0.47132447,0.3446133,1.0366545,0.79748785,0.4773796,0.296242,-0.1811376
7,0.3406167,0.32555887,"('insensitive', 'sensitive')",0.16137204,0.25392956,-0.18950295,-0.17719755,0.1041619,0.134097,0.0299351
8,-0.4710901,-0.6346773,"('unaffectionate', 'affectionate')",0.07628425,0.022619478,1.5072846,1.147503,0.3708262,0.1784817,-0.1923445
9,-0.4762315,-0.6665051,"('unaffectionate', 'caring')",0.22388165,0.13814974,1.4703468,1.1743383,0.405999,0.2153277,-0.1906713
10,-0.38551122,-0.35511416,"('unsympathetic', 'sympathetic')",-0.23195319,-0.07531023,-0.8053129,-0.6176454,-0.4742591,-0.3493566,0.1249025
11,-0.51348,-0.501783,"('unhelpful', 'helpful')",-0.7361048,-0.6678499,1.0928785,1.2098823,-0.0522354,0.0134164,0.0656518
12,-0.09463723,-0.09784278,"('unsupportive', 'supportive')",0.19367617,0.3682529,-2.3702145,-2.27347,-0.7570585,-0.6676866,0.0893719
13,-0.28203225,-0.25359547,"('impolite', 'polite')",-0.917486,-0.73790103,-1.2007765,-0.8820086,-0.8000983,-0.6245017,0.1755966
14,0.94567436,1.0011278,"('antisocial', 'social')",1.2265483,1.434922,-1.0051852,-0.78937083,0.3890125,0.5488931,0.1598806
15,0.113613956,0.04561555,"('boring', 'funny')",0.8779328,0.7862043,0.50060546,0.50702876,0.4973841,0.4462829,-0.0511012
16,-1.1692383,-1.248206,"('unpopular', 'popular')",-0.21143064,-0.24039215,0.4592164,0.4820602,-0.3071509,-0.3355126,-0.0283617
17,-0.16323373,-0.11613626,"('nasty', 'nice')",0.05357284,0.13669915,-0.16901791,-0.033069544,-0.0928929,-0.0041689,0.088724
18,-0.68036884,-0.66480434,"('disagreeable', 'welcoming')",0.09999287,0.33919322,-0.93504786,-1.0265201,-0.5051413,-0.4507104,0.0544309
19,-0.53107035,-0.5755145,"('inhospitable', 'hospitable')",-0.13269496,-0.16121674,0.6030874,0.54066694,-0.020226,-0.0653548,-0.0451288
20,-0.15760428,-0.15161927,"('rough', 'thoughtful')",0.2781143,0.41391784,-0.53529274,-0.54271686,-0.1382609,-0.0934728,0.0447881
21,-0.26397818,-0.20962238,"('immoral', 'moral')",-0.30880427,-0.18573946,-2.2408595,-2.066387,-0.9378807,-0.8205829,0.1172978
22,-0.0848168,-0.2415021,"('untrustworthy', 'trustworthy')",0.198595,0.14511672,-1.6272472,-1.6238652,-0.5044897,-0.5734169,-0.0689272
23,0.031426087,-0.06404714,"('insincere', 'sincere')",-0.25509685,-0.14012662,4.3732414,4.173558,1.3831902,1.3231281,-0.0600621
24,-0.29201466,-0.26858836,"('dishonest', 'honest')",0.018879965,0.15450007,0.06167839,0.01939848,-0.0704854,-0.0315633,0.0389221
25,-0.541482,-0.58528167,"('egoistic', 'altruistic')",-0.3055821,-0.28419727,1.3761746,1.2561135,0.1763702,0.1288782,-0.047492
26,1.772401,1.5534921,"('hardhearted', 'benevolent')",3.3949842,3.287003,2.3999417,2.204367,2.5224422,2.3482873,-0.1741549
27,-0.20432949,-0.40636212,"('hardhearted', 'softhearted')",-0.6643448,-0.67380226,0.7171602,0.42352057,-0.0505047,-0.2188813,-0.1683766
28,-0.19537589,-0.33332044,"('disloyal', 'loyal')",0.35613084,0.25759512,0.47803718,0.2895417,0.2129307,0.0712721,-0.1416586
29,-0.45823535,-0.5145857,"('unfair', 'fair')",0.006063342,-0.11906613,-0.79737055,-0.960486,-0.4165142,-0.5313793,-0.1148651
30,-0.13186234,-0.11983842,"('intolerant', 'tolerant')",-0.09378959,0.026067555,-1.5630989,-1.3210179,-0.5962503,-0.4715962,0.1246541
31,-0.5625273,-0.6206845,"('evil', 'good')",0.27774373,0.118027925,0.5246339,0.25307864,0.0799501,-0.0831926,-0.1631427
32,0.14967467,0.07376869,"('unkind', 'kind')",0.30372024,0.32866603,0.13720927,7.007271e-06,0.1968681,0.1341472,-0.0627209
33,0.35485268,0.2607417,"('wrong', 'right')",0.43722904,0.3931874,-0.089052774,-0.22942963,0.234343,0.1414998,-0.0928432
34,-0.18775913,-0.10407231,"('mean', 'honorable')",-0.1997349,-0.049115986,4.9304547,4.8734508,1.5143202,1.5734208,0.0591006
35,0.0064495206,-0.12687525,"('corrupt', 'incorrupt')",0.39617544,0.1386669,0.8871567,0.52484083,0.4299272,0.1788775,-0.2510497
36,0.33178043,0.08961955,"('hostile', 'amicable')",0.5187659,0.24478501,1.4259732,1.0181245,0.7588398,0.450843,-0.3079968
37,-0.20385115,-0.106096424,"('fake', 'genuine')",-0.6445539,-0.49085084,-0.07165669,-0.095767856,-0.3066873,-0.230905,0.0757823
38,-0.2147423,-0.24720067,"('untruthful', 'truthful')",-0.4627679,-0.51668876,0.08349513,0.16834614,-0.198005,-0.1985144,-0.0005094
39,0.14012246,0.2948041,"('exploitative', 'cooperative')",-0.43449974,-0.23974913,-0.08966673,0.03760439,-0.1280147,0.0308865,0.1589012
40,0.3088878,0.32142687,"('stingy', 'generous')",-0.22113602,-0.13194516,-2.3526936,-2.3161476,-0.7549806,-0.7088886,0.046092
41,0.8820798,0.80155426,"('unforgiving', 'forgiving')",0.6670501,0.6552775,0.099182226,-0.06498793,0.5494374,0.4639479,-0.0854895
42,-0.68915397,-0.51394266,"('unreliable', 'reliable')",-0.36639068,-0.098929234,-4.075215,-3.740217,-1.7102531,-1.4510296,0.2592235
43,-0.7532549,-0.63419235,"('irresponsible', 'responsible')",-0.9223317,-0.5961619,-0.62372744,-0.4571392,-0.766438,-0.5624979,0.2039401
44,-1.777275,-1.6313026,"('prejudiced', 'unprejudiced')",-2.252927,-2.1008263,-2.0899198,-2.0276263,-2.0400407,-1.9199184,0.1201223
45,0.18399154,0.096209824,"('incompetent', 'competent')",1.1130637,1.114725,-1.1754403,-1.0833694,0.0405383,0.0425218,0.0019835
46,0.02258053,-0.004724767,"('uncompetitive', 'competitive')",-0.0887326,0.009342279,-0.85268277,-0.6838645,-0.3062783,-0.2264157,0.0798626
47,0.024444796,0.093849026,"('stupid', 'smart')",0.5749867,0.72452474,3.7180588,3.6593943,1.4391635,1.4925893,0.0534258
48,-0.04099625,-0.02246891,"('unintelligent', 'intelligent')",-0.3137505,-0.21293417,-1.7975262,-1.745291,-0.7174243,-0.6602314,0.0571929
49,-0.19177577,-0.20104064,"('unable', 'able')",-0.33535394,-0.24037774,-0.8405511,-0.7821899,-0.4558936,-0.4078694,0.0480242
50,0.15923494,0.11778667,"('clumsy', 'skillful')",1.2830758,1.2530885,0.2956651,0.22296448,0.5793253,0.5312799,-0.0480454
51,-0.23219885,-0.18517673,"('uneducated', 'educated')",0.39872825,0.48809782,-0.95533437,-0.86146194,-0.262935,-0.1861803,0.0767547
52,-0.58636737,-0.7146874,"('irrational', 'rational')",-0.21087669,-0.3372964,0.42326248,0.12579325,-0.1246605,-0.3087302,-0.1840697
53,-0.7753647,-0.9993597,"('uncreative', 'creative')",0.53952163,0.45059705,0.8648823,0.7163032,0.2096797,0.0558469,-0.1538328
54,-0.7974236,-0.8841378,"('incapable', 'capable')",0.037139103,0.05242546,0.83897144,0.71685314,0.026229,-0.0382864,-0.0645154
55,-0.29369637,-0.26883116,"('incompetent', 'clever')",-0.029618703,0.16571651,-1.9079317,-1.6729351,-0.7437489,-0.5920166,0.1517323
56,0.81912786,0.8497374,"('impractical', 'practical')",-0.11855236,-0.033648804,-1.757433,-1.5135429,-0.3522859,-0.2324848,0.1198011
57,0.28524837,0.1363987,"('unimaginative', 'imaginative')",0.38153583,0.34344155,-2.8599598,-2.7058964,-0.7310586,-0.7420187,-0.0109601
58,1.3817217,1.2710923,"('undiscriminating', 'discriminating')",1.1288408,1.0607499,0.8056709,0.7868867,1.1054111,1.0395763,-0.0658348
59,-0.15499648,-0.1671808,"('foolish', 'wise')",0.99987364,0.9177505,0.26109767,0.10538279,0.3686583,0.2853175,-0.0833408
60,0.7280841,0.85086775,"('inefficient', 'efficient')",-0.37276712,-0.037466623,-2.013323,-1.5275056,-0.5526687,-0.2380348,0.3146339
61,0.5973712,0.45868626,"('illogical', 'logical')",0.75931716,0.64361215,-0.049587917,-0.17656407,0.4357001,0.3085781,-0.127122
62,-0.57661164,-0.43690398,"('incompetent', 'brilliant')",-0.7130692,-0.4570068,-1.7602649,-1.364612,-1.0166486,-0.7528409,0.2638077
63,0.5677454,0.49919102,"('unperceptive', 'insightful')",1.0380049,1.1517519,-0.25485283,-0.14213729,0.4502992,0.5029352,0.052636
64,-0.22485474,-0.094348684,"('shy', 'confident')",-0.58739436,-0.43167707,-6.7165647,-6.192145,-2.5096046,-2.2393902,0.2702144
65,0.030271307,0.123656124,"('insecure', 'secure')",-0.24407484,-0.08523665,-1.5025346,-1.1985062,-0.5721127,-0.3866956,0.1854171
66,-0.20601764,-0.21385674,"('inactive', 'active')",0.8832149,0.8253555,1.6561916,1.5801495,0.7777963,0.7305494,-0.0472469
67,0.3117934,0.5024926,"('doubtful', 'determined')",-0.19111219,-0.061528143,-1.1692002,-0.94335705,-0.3495063,-0.1674642,0.1820421
68,-0.7081743,-0.70837605,"('dependent', 'independent')",-0.88158387,-0.89183784,-1.792326,-1.7824265,-1.1273614,-1.1275468,-0.0001854
69,1.3205369,1.3017187,"('lazy', 'industrious')",0.91419816,0.71268785,0.48157677,0.41683775,0.9054372,0.8104148,-0.0950224
70,-0.34487545,-0.36356056,"('lethargic', 'energetic')",0.17539337,0.33595628,-0.9982677,-0.84476423,-0.3892499,-0.2907895,0.0984604
71,0.050083503,-0.014187612,"('diffident', 'self-confident')",0.054139033,0.046909302,0.16623428,0.0847266,0.0901523,0.0391494,-0.0510029
72,-0.09476032,-0.03740043,"('unambitious', 'ambitious')",-0.7045376,-0.6062679,-0.8835383,-0.8200022,-0.5609454,-0.4878902,0.0730552
73,0.27226552,0.27742124,"('helpless', 'self-reliant')",-0.49304253,-0.48544204,-2.9685895,-2.8327932,-1.0631222,-1.0136046,0.0495176
74,0.65984946,0.60633737,"('undedicated', 'dedicated')",0.8210982,0.9302905,-0.10097696,-0.2250267,0.4599903,0.4372004,-0.0227899
75,-0.14381371,-0.19832256,"('meek', 'impulsive')",-0.0060087964,-0.14820203,0.4710268,0.55846477,0.1070681,0.0706467,-0.0364214
76,-0.52664477,-0.37514156,"('anxious', 'daring')",-0.13691112,0.2232495,-1.597003,-1.2835932,-0.7535196,-0.4784951,0.2750245
77,-0.27162105,-0.26215708,"('unmotivated', 'motivated')",-0.8322157,-0.7558558,-1.3060604,-1.0666027,-0.8032991,-0.6948719,0.1084272
78,0.62447417,0.49320418,"('nonresilient', 'resilient')",0.47254887,0.5079334,0.91099405,0.8705663,0.669339,0.6239013,-0.0454377
79,0.027408667,-0.091446415,"('wavering', 'unwavering')",0.760135,0.56330097,0.7378811,0.5456473,0.5084749,0.3391673,-0.1693076
80,0.38641384,0.48777905,"('dominated', 'dominating')",0.15862827,0.21334267,-1.2467412,-0.961988,-0.2338997,-0.0869554,0.1469443
81,0.1171913,0.29994106,"('submissive', 'aggressive')",0.02613549,0.17077786,-2.281388,-1.7869757,-0.7126871,-0.4387523,0.2739348
82,-0.24440093,-0.31057096,"('poor', 'rich')",0.22344552,0.2628821,4.856722,4.72568,1.6119221,1.5593303,-0.0525918
83,0.089962155,0.17941356,"('powerless', 'powerful')",-0.38088012,-0.29896107,-1.718959,-1.6451765,-0.669959,-0.5882413,0.0817177
84,0.7729195,0.8233178,"('inferior', 'superior')",0.773099,0.679578,0.43059537,0.4454689,0.6588713,0.6494549,-0.0094164
85,0.026146173,-0.075341344,"('insignificant', 'prestigious')",1.1797371,1.0490445,1.2540494,0.97204036,0.8199776,0.6485812,-0.1713964
86,0.6664985,0.47811374,"('uninfluential', 'influential')",1.125627,0.953537,-0.6866295,-0.73805517,0.3684986,0.2311985,-0.1373001
87,0.71185595,0.7221216,"('unsuccessful', 'successful')",1.876514,1.883239,1.2371122,1.45027,1.2751606,1.3518769,0.0767163
88,-0.040169876,-0.0983892,"('low', 'eminent')",0.41188583,0.39790574,-0.69789493,-0.700115,-0.1087263,-0.1335328,-0.0248065
