,american_male,american_female,tuple,tower_male,tower_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.2544477,-0.30938464,"('unsociable', 'sociable')",0.3426457,0.39668727,-0.35826913,-0.41183805,-0.0900237,-0.1081785,-0.0181548
1,-0.7842291,-0.885057,"('unfriendly', 'friendly')",-0.3105483,-0.50339115,1.7299547,1.59868,0.2117258,0.0700773,-0.1416485
2,0.50037587,0.5828918,"('unlikable', 'likable')",0.68716514,0.77580523,0.91651124,0.95336634,0.7013508,0.7706878,0.069337
3,-0.5899708,-0.50718397,"('repellent', 'pleasant')",-0.45371822,-0.21178575,0.7227266,0.8095189,-0.1069875,0.0301831,0.1371706
4,-0.66038394,-0.70841736,"('disliked', 'liked')",-0.8335286,-0.9276882,-7.0074677,-7.2275047,-2.8337933,-2.9545368,-0.1207435
5,-0.52171016,-0.55902445,"('distant', 'outgoing')",-0.99934596,-1.1373358,-0.13597746,-0.21748245,-0.5523446,-0.6379476,-0.085603
6,-0.37797046,-0.40936717,"('distant', 'open')",-1.3475465,-1.4660376,0.01822874,-0.050514124,-0.569096,-0.641973,-0.072877
7,0.2205536,0.26576272,"('insensitive', 'sensitive')",0.4919799,0.7390105,0.06134634,0.122701876,0.2579599,0.375825,0.1178651
8,-0.5065096,-0.5766059,"('unaffectionate', 'affectionate')",-0.3868091,-0.5729308,0.8139457,0.7688587,-0.0264577,-0.1268927,-0.100435
9,0.14072572,0.087220535,"('unaffectionate', 'caring')",-0.03577998,-0.1254108,1.3495818,1.3699644,0.4848425,0.4439247,-0.0409178
10,0.5911582,0.5865717,"('unsympathetic', 'sympathetic')",0.28503513,0.50988054,-0.87554663,-0.80217725,0.0002156,0.0980917,0.0978761
11,0.43183905,0.52313095,"('unhelpful', 'helpful')",-0.17767201,-0.09515764,1.4804957,1.6249162,0.5782209,0.6842965,0.1060756
12,0.89549196,0.92747426,"('unsupportive', 'supportive')",0.539749,0.66830194,-2.0774095,-2.114484,-0.2140562,-0.1729026,0.0411536
13,0.17529032,0.17710258,"('impolite', 'polite')",0.25726235,0.3650708,-1.1246673,-1.0553322,-0.2307049,-0.1710529,0.059652
14,0.51686543,0.5694957,"('antisocial', 'social')",1.7643381,1.9617875,-0.19201908,-0.21340351,0.6963948,0.7726266,0.0762318
15,0.11055229,0.09532806,"('boring', 'funny')",0.5964082,0.45376608,-0.2380571,-0.2508562,0.1563011,0.0994126,-0.0568885
16,-1.6584963,-1.6595714,"('unpopular', 'popular')",-0.8095467,-0.86921155,0.64218307,0.54305184,-0.6086199,-0.6619103,-0.0532904
17,-0.09792398,0.0020268196,"('nasty', 'nice')",-0.870999,-0.72712386,-0.48584935,-0.43170074,-0.4849241,-0.3855993,0.0993248
18,0.69701993,0.7766363,"('disagreeable', 'welcoming')",-0.6453189,-0.57427216,-0.33871782,-0.4180818,-0.0956723,-0.0719059,0.0237664
19,-0.13994355,-0.05583395,"('inhospitable', 'hospitable')",-2.1673267,-2.1431484,-0.74609095,-0.67455906,-1.0177871,-0.9578472,0.0599399
20,0.3659736,0.42997864,"('rough', 'thoughtful')",0.50087976,0.5944961,0.845734,0.86284184,0.5708625,0.6291055,0.058243
21,0.89237,0.9253183,"('immoral', 'moral')",0.5820341,0.7750043,-0.795358,-0.70365196,0.2263487,0.3322236,0.1058749
22,0.043502077,0.060983654,"('untrustworthy', 'trustworthy')",0.39678365,0.5207869,-0.9359603,-0.9660412,-0.1652249,-0.1280902,0.0371347
23,0.19549169,0.24208441,"('insincere', 'sincere')",0.64102066,0.73489666,5.4871397,5.5562825,2.1078841,2.1777546,0.0698705
24,1.4611087,1.4089543,"('dishonest', 'honest')",0.21196547,0.2290502,0.28624544,0.31044406,0.6531065,0.6494828,-0.0036237
