,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.18406205,0.04746136,"('unsociable', 'sociable')",-0.21824859,-0.20612615,-0.28242484,-0.36638412,-0.1055371,-0.1750163,-0.0694792
1,-0.27173153,-0.21059893,"('unfriendly', 'friendly')",0.49246445,0.4844793,2.3690724,2.3038955,0.8632685,0.8592587,-0.0040098
2,0.8221365,0.9027261,"('unlikable', 'likable')",1.2963989,1.3230069,0.80977744,0.90811014,0.9761043,1.0446144,0.0685101
3,-0.80698466,-0.65289754,"('repellent', 'pleasant')",-0.4374286,-0.3175215,0.17037396,0.25027105,-0.3580131,-0.2400493,0.1179638
4,-0.028190147,-0.0090821665,"('disliked', 'liked')",0.47291386,0.46421927,-6.599146,-6.5767336,-2.0514741,-2.0405321,0.010942
5,0.6006274,0.66126466,"('distant', 'outgoing')",1.1914556,1.1918646,0.08172031,0.12762044,0.6246011,0.6602499,0.0356488
6,0.2289055,0.3199951,"('distant', 'open')",0.8925353,0.89928865,0.6778841,0.70506454,0.599775,0.6414495,0.0416745
7,0.7885143,0.81103534,"('insensitive', 'sensitive')",-0.20885171,-0.14569855,1.08126,1.1038582,0.5536408,0.5897317,0.0360909
8,0.23667713,0.27925995,"('unaffectionate', 'affectionate')",-0.3611623,-0.44433558,1.3150923,1.2783415,0.3968691,0.3710886,-0.0257805
9,1.3893529,1.4282418,"('unaffectionate', 'caring')",0.5223106,0.51860917,1.6675802,1.6909207,1.1930812,1.2125905,0.0195093
10,0.45349315,0.34871146,"('unsympathetic', 'sympathetic')",-2.021175,-2.0037851,-0.22042818,-0.22530442,-0.5960367,-0.6267927,-0.030756
11,0.2126145,0.2708879,"('unhelpful', 'helpful')",-0.91282684,-0.88965213,1.8430219,1.97416,0.3809365,0.4517986,0.0708621
12,1.6188272,1.7075444,"('unsupportive', 'supportive')",-0.25882265,-0.17195106,-1.5962373,-1.5180632,-0.0787443,0.0058434,0.0845877
13,0.68680304,0.5593165,"('impolite', 'polite')",-0.2313227,-0.23378493,-0.27391344,-0.2936696,0.0605223,0.0106207,-0.0499016
14,0.026674453,-0.054470375,"('antisocial', 'social')",-0.5817417,-0.51509184,-0.60176045,-0.6124437,-0.3856092,-0.394002,-0.0083928
15,0.52355856,0.4229538,"('boring', 'funny')",1.1871967,1.1092328,0.7420391,0.7555437,0.8175982,0.7625767,-0.0550215
16,-1.5649327,-1.4043826,"('unpopular', 'popular')",-0.030464679,0.05556181,0.2632606,0.36985093,-0.4440456,-0.3263233,0.1177223
17,-0.243981,-0.19959809,"('nasty', 'nice')",0.6378814,0.7082847,-0.6853409,-0.60089123,-0.0971468,-0.0307349,0.0664119
18,-0.27574617,-0.18574554,"('disagreeable', 'welcoming')",-0.32013744,-0.30697384,-0.2706335,-0.24249299,-0.288839,-0.2450708,0.0437682
19,-0.028850207,0.037684746,"('inhospitable', 'hospitable')",-0.44195378,-0.47217304,0.1513762,0.194892,-0.1064759,-0.0798654,0.0266105
20,0.091413565,0.09272625,"('rough', 'thoughtful')",0.009223534,0.09704794,0.8889008,0.8642047,0.329846,0.3513263,0.0214803
21,-0.20468386,-0.330547,"('immoral', 'moral')",-0.79852074,-0.75933737,-0.66063434,-0.56797963,-0.554613,-0.5526214,0.0019916
22,-0.62421954,-0.68420184,"('untrustworthy', 'trustworthy')",-0.9587631,-1.0013597,-0.6410372,-0.641122,-0.74134,-0.7755612,-0.0342212
23,1.533181,1.5126152,"('insincere', 'sincere')",0.21445012,0.21584444,6.3413296,6.3219295,2.6963202,2.6834631,-0.0128571
24,1.2174691,1.2392739,"('dishonest', 'honest')",-1.3506821,-1.4067229,1.1654888,1.0918543,0.3440919,0.3081351,-0.0359568
25,-0.7516299,-0.6772039,"('egoistic', 'altruistic')",0.8573544,0.9171362,1.7801541,1.7121052,0.6286262,0.6506792,0.022053
26,2.0007913,1.8439894,"('hardhearted', 'benevolent')",1.0244164,0.8858127,1.6784551,1.5182295,1.5678876,1.4160105,-0.1518771
27,0.62580454,0.68430346,"('hardhearted', 'softhearted')",-0.004066352,-0.003751658,1.7439604,1.6439774,0.7885662,0.7748431,-0.0137231
28,0.88810235,0.78100127,"('disloyal', 'loyal')",-0.79987156,-0.8956961,0.96869004,0.85702115,0.3523069,0.2474421,-0.1048648
29,-0.14090273,-0.179996,"('unfair', 'fair')",-0.048317716,-0.036129996,-0.076860934,-0.24539083,-0.0886938,-0.1538389,-0.0651451
30,1.3270457,1.3347409,"('intolerant', 'tolerant')",-0.58037204,-0.6382077,0.9521478,0.9431155,0.5662738,0.5465496,-0.0197242
31,-0.96278894,-0.76693237,"('evil', 'good')",0.36362183,0.4125638,-0.73905325,-0.7680607,-0.4460735,-0.3741431,0.0719304
32,0.7021296,0.51871437,"('unkind', 'kind')",0.27449673,0.25767016,1.6364768,1.4879408,0.8710344,0.7547751,-0.1162593
33,0.7214381,0.6752835,"('wrong', 'right')",1.4618897,1.4483576,-0.29775125,-0.41565427,0.6285256,0.5693289,-0.0591967
34,0.06257157,0.2929411,"('mean', 'honorable')",0.54940623,0.60700977,6.2078543,6.358288,2.2732773,2.4194129,0.1461356
35,0.0906622,0.06645652,"('corrupt', 'incorrupt')",0.88148344,0.8637896,0.025997192,-0.1921856,0.3327143,0.2460202,-0.0866941
36,-0.30401275,-0.21428649,"('hostile', 'amicable')",1.6748699,1.6256778,0.2836716,0.068984434,0.5515096,0.4934586,-0.058051
37,0.32291988,0.29464164,"('fake', 'genuine')",-1.1090491,-1.090822,0.71019244,0.70237935,-0.0253123,-0.031267,-0.0059547
38,0.6878365,0.7519447,"('untruthful', 'truthful')",0.25146016,0.25329846,0.24486645,0.33198857,0.3947211,0.4457439,0.0510228
39,1.6395755,1.7299147,"('exploitative', 'cooperative')",0.622257,0.64422715,0.118833035,0.10583448,0.7935552,0.8266587,0.0331035
40,0.7443861,0.7404632,"('stingy', 'generous')",0.9978413,1.0354702,-1.2195346,-1.3041238,0.1742309,0.1572699,-0.016961
41,0.3628406,0.33495834,"('unforgiving', 'forgiving')",0.61789596,0.58925223,0.024500817,-0.0505914,0.3350791,0.2912064,-0.0438727
42,0.71615356,0.679877,"('unreliable', 'reliable')",0.46299165,0.4727471,-3.0402339,-2.9239085,-0.6203629,-0.5904281,0.0299348
43,0.90882975,0.9422448,"('irresponsible', 'responsible')",-1.0055594,-1.0238172,0.67159724,0.7197118,0.1916225,0.2127131,0.0210906
44,-1.5028708,-1.4660314,"('prejudiced', 'unprejudiced')",-0.49682993,-0.44370735,-1.6542809,-1.6494417,-1.2179939,-1.1863935,0.0316004
45,-0.26007485,-0.2115551,"('incompetent', 'competent')",-1.3313218,-1.3239923,-0.18438631,-0.14179173,-0.5919277,-0.559113,0.0328147
46,-0.33170068,-0.3582289,"('uncompetitive', 'competitive')",-0.37796935,-0.26532385,-0.9552656,-0.91721857,-0.5549785,-0.5135904,0.0413881
47,-0.16801776,-0.10889723,"('stupid', 'smart')",0.17448875,0.22837022,5.965847,6.045806,1.9907727,2.055093,0.0643203
48,0.17094916,0.16991584,"('unintelligent', 'intelligent')",-1.1611218,-1.1611717,0.3858377,0.41230014,-0.201445,-0.1929852,0.0084598
49,-0.016991653,0.012314983,"('unable', 'able')",-0.5239862,-0.47813168,-0.11085739,0.096059866,-0.2172784,-0.1232523,0.0940261
50,0.105378725,0.12153522,"('clumsy', 'skillful')",0.38251722,0.42003763,0.28677073,0.34165213,0.2582222,0.2944083,0.0361861
51,0.72388047,0.5335188,"('uneducated', 'educated')",-1.0787024,-1.1340568,0.76811016,0.6826442,0.1377627,0.0273687,-0.110394
52,-0.4664687,-0.5248416,"('irrational', 'rational')",0.13199122,0.030326102,0.1698191,0.059949167,-0.0548861,-0.1448554,-0.0899693
53,-0.6375481,-0.6269136,"('uncreative', 'creative')",0.3224234,0.32553113,0.9982874,0.93506867,0.2277209,0.2112287,-0.0164922
54,1.1273488,1.0223572,"('incapable', 'capable')",0.97802085,0.99787796,1.5146937,1.5430717,1.2066878,1.1877689,-0.0189189
55,-0.42351353,-0.40749684,"('incompetent', 'clever')",-1.8084184,-1.7216972,-0.115520656,-0.024677362,-0.7824842,-0.7179571,0.0645271
