,noble_male,noble_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0426631,0.77809006,"('unsociable', 'sociable')",0.64757633,0.44772375,-0.51465327,-0.7408307,0.3918621,0.161661,-0.2302011
1,0.6354699,0.69738996,"('unfriendly', 'friendly')",0.39987198,0.1910095,1.7861621,1.6881979,0.9405014,0.8588657,-0.0816357
2,2.0208554,2.0858135,"('unlikable', 'likable')",1.6558444,1.6686037,0.89808536,0.98692137,1.5249284,1.5804462,0.0555178
3,-0.20231725,-0.12007779,"('repellent', 'pleasant')",0.09536673,0.19826797,0.2249396,0.25675136,0.0393297,0.1116472,0.0723175
4,-0.24861452,-0.2590093,"('disliked', 'liked')",0.09033968,-0.034363262,-6.187402,-6.227939,-2.1152255,-2.1737706,-0.0585451
5,-0.3807214,-0.25652334,"('distant', 'outgoing')",-0.3415585,-0.28632158,0.013633616,0.099520184,-0.2362154,-0.1477749,0.0884405
6,-0.19619411,-0.054609742,"('distant', 'open')",-0.97431886,-0.9706101,0.38759395,0.44040418,-0.260973,-0.1949385,0.0660345
7,1.6292135,1.5679048,"('insensitive', 'sensitive')",1.2468997,1.2553723,0.6999903,0.620171,1.1920345,1.147816,-0.0442185
8,0.16652131,0.20838797,"('unaffectionate', 'affectionate')",-0.86889803,-1.016386,0.4896949,0.48887235,-0.0708939,-0.1063752,-0.0354813
9,1.4501474,1.4622048,"('unaffectionate', 'caring')",0.26080042,0.17219877,0.93140906,0.9904518,0.8807856,0.8749518,-0.0058338
10,1.7389785,1.6349305,"('unsympathetic', 'sympathetic')",0.40785298,0.30419314,-0.35795492,-0.44467586,0.5962922,0.4981492,-0.098143
11,0.48649442,0.49756646,"('unhelpful', 'helpful')",1.0465171,1.1028956,1.9634163,2.0535023,1.165476,1.2179882,0.0525122
12,1.7495519,1.8378296,"('unsupportive', 'supportive')",0.9057294,0.9590051,-1.715085,-1.7116523,0.3133988,0.3617275,0.0483287
13,1.3554355,1.2203345,"('impolite', 'polite')",0.29180074,0.29375264,-0.47251824,-0.5115971,0.3915727,0.3341633,-0.0574094
14,0.87267363,0.7295947,"('antisocial', 'social')",1.3546807,1.3323641,-0.88286924,-0.98303956,0.4481617,0.3596397,-0.088522
15,0.20490213,0.13716218,"('boring', 'funny')",-0.38787216,-0.4691632,0.14862996,0.11458102,-0.0114467,-0.0724733,-0.0610266
