,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7329567,-0.864053,"('unsociable', 'sociable')",-0.36481038,-0.42517528,-0.5917265,-0.7311849,-0.5631646,-0.6734711,-0.1103065
1,-1.0450703,-1.1290588,"('unfriendly', 'friendly')",1.2899406,1.1281354,1.8784554,1.7261431,0.7077753,0.5750732,-0.1327021
2,0.5888131,0.6062477,"('unlikable', 'likable')",0.64976823,0.75505584,0.78045684,0.8803072,0.6730127,0.7472036,0.0741909
3,-0.20347361,-0.16181646,"('repellent', 'pleasant')",-0.43408075,-0.37667885,-0.17652823,-0.15137143,-0.2713609,-0.2299556,0.0414053
4,-0.06709784,-0.10517164,"('disliked', 'liked')",-0.46992594,-0.5365683,-5.4611273,-5.636931,-1.9993836,-2.0928903,-0.0935067
5,-0.51524496,-0.43189856,"('distant', 'outgoing')",0.25441337,0.19507933,-0.037577443,-0.017778777,-0.0994697,-0.084866,0.0146037
6,-0.8195121,-0.7301967,"('distant', 'open')",0.046625532,-0.010667808,0.53020537,0.51846635,-0.0808937,-0.0741327,0.006761
7,-0.66195595,-0.72089946,"('insensitive', 'sensitive')",-0.28049228,-0.2696545,0.14422442,0.16883844,-0.2660746,-0.2739052,-0.0078306
8,-1.2595041,-1.3055419,"('unaffectionate', 'affectionate')",0.52728,0.49305466,0.7618864,0.7179963,0.0098874,-0.031497,-0.0413844
9,-0.85718405,-0.93755513,"('unaffectionate', 'caring')",0.7756903,0.7406161,1.0214922,1.0047145,0.3133328,0.2692585,-0.0440743
10,-1.185654,-1.3046508,"('unsympathetic', 'sympathetic')",-1.5070902,-1.4674292,-0.72454536,-0.74473816,-1.1390966,-1.1722727,-0.0331761
11,-0.37350893,-0.35343122,"('unhelpful', 'helpful')",0.6316069,0.70520616,1.4753176,1.5516142,0.5778052,0.634463,0.0566578
12,-0.4292487,-0.3740913,"('unsupportive', 'supportive')",-0.4439581,-0.27779853,-1.8824886,-1.8536265,-0.9185651,-0.8351721,0.083393
13,-0.35389218,-0.40496108,"('impolite', 'polite')",-0.5067059,-0.4224671,-0.6902324,-0.7131751,-0.5169435,-0.5135345,0.003409
14,0.76166284,0.7189059,"('antisocial', 'social')",-0.09329265,-0.0025576204,-0.5870507,-0.64463365,0.0271065,0.0239049,-0.0032016
15,-0.15293889,-0.21378681,"('boring', 'funny')",0.4353111,0.4068563,0.49678937,0.4362871,0.2597205,0.2097855,-0.049935
16,-0.52359664,-0.47707972,"('unpopular', 'popular')",0.21490945,0.14607158,0.48609325,0.42494768,0.0591353,0.0313132,-0.0278221
17,0.19959757,0.27340215,"('nasty', 'nice')",-0.18031493,-0.09505212,-0.54446644,-0.50216043,-0.1750613,-0.1079368,0.0671245
18,-0.88514864,-0.90628225,"('disagreeable', 'welcoming')",-0.09912498,-0.04779721,-0.32339633,-0.3637104,-0.43589,-0.4392633,-0.0033733
19,-1.0556815,-1.0503291,"('inhospitable', 'hospitable')",-0.14287741,-0.16022825,0.007845832,0.09099054,-0.3969043,-0.3731889,0.0237154
20,-0.010801681,0.004977418,"('rough', 'thoughtful')",0.3935808,0.49467552,0.7170687,0.66358906,0.3666159,0.3877473,0.0211314
21,-0.28026855,-0.38749927,"('immoral', 'moral')",0.02735264,-0.013259261,-0.9184952,-0.9420282,-0.3904703,-0.4475956,-0.0571253
22,-0.38346696,-0.47780138,"('untrustworthy', 'trustworthy')",-0.3986152,-0.436776,-0.98795664,-1.0427883,-0.5900129,-0.6524552,-0.0624423
23,-0.58857775,-0.7423131,"('insincere', 'sincere')",0.24364606,0.24464715,4.8519344,4.8214264,1.5023343,1.4412535,-0.0610808
24,-0.2972258,-0.3966938,"('dishonest', 'honest')",-1.1992388,-1.1990489,0.5663941,0.551811,-0.3100235,-0.3479772,-0.0379537
