,newell_male,newell_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.038832173,-0.10740175,"('unsociable', 'sociable')",0.51494783,0.3958736,-0.72001714,-0.92264986,-0.0813005,-0.2113927,-0.1300922
1,2.4938455,2.3500419,"('unfriendly', 'friendly')",1.2573481,1.2071848,1.8353387,1.722574,1.8621774,1.7599335,-0.1022439
2,1.2836468,1.3327982,"('unlikable', 'likable')",1.0751224,1.1296859,0.7180086,0.8572592,1.0255926,1.1065811,0.0809885
3,-1.7769681,-1.6775663,"('repellent', 'pleasant')",-0.80335784,-0.58863294,-0.103114456,-0.07054662,-0.8944801,-0.7789152,0.1155649
4,0.011360513,-0.04513275,"('disliked', 'liked')",-0.3257532,-0.23033865,-5.9367185,-5.949458,-2.0837037,-2.0749764,0.0087273
5,1.4047002,1.3506136,"('distant', 'outgoing')",0.3798769,0.5068859,0.23715258,0.3586543,0.6739099,0.738718,0.0648081
6,0.78387326,0.720204,"('distant', 'open')",0.10479356,0.21888995,0.9134265,1.0050917,0.6006978,0.6480619,0.0473641
7,0.17362061,0.14685196,"('insensitive', 'sensitive')",0.26408103,0.32921323,0.18981475,0.11420845,0.2091721,0.1967579,-0.0124142
8,1.1339476,1.0448921,"('unaffectionate', 'affectionate')",0.19210903,0.19610852,0.7999138,0.72491413,0.7086568,0.6553049,-0.0533519
9,1.4652559,1.433584,"('unaffectionate', 'caring')",1.066492,1.0683794,1.0294356,0.9712981,1.1870612,1.1577538,-0.0293074
10,-0.38214856,-0.35412127,"('unsympathetic', 'sympathetic')",0.1586206,0.20678781,-0.46037441,-0.70597106,-0.2279675,-0.2844348,-0.0564673
11,0.10921599,0.16939422,"('unhelpful', 'helpful')",0.565608,0.61016375,1.5484896,1.4805696,0.7411045,0.7533758,0.0122713
12,2.1902578,2.3226857,"('unsupportive', 'supportive')",0.84211165,1.0698553,-1.5413504,-1.5916475,0.4970063,0.6002978,0.1032915
13,-0.38226572,-0.34322524,"('impolite', 'polite')",0.20850071,0.19879124,-0.6732231,-0.7891767,-0.2823294,-0.3112036,-0.0288742
14,0.23151591,0.18796504,"('antisocial', 'social')",-0.027763486,-0.101446554,-1.2113625,-1.3187367,-0.33587,-0.4107394,-0.0748694
15,0.116465926,0.016831484,"('boring', 'funny')",-0.08513237,-0.1867041,0.37415645,0.3649024,0.1351633,0.0650099,-0.0701534
16,-0.43856913,-0.5356882,"('unpopular', 'popular')",-0.393394,-0.31908518,0.7083469,0.7384229,-0.0412054,-0.0387835,0.0024219
17,-0.4359999,-0.35614097,"('nasty', 'nice')",-0.3732894,-0.21601133,-0.48403016,-0.36550176,-0.4311065,-0.3125514,0.1185551
18,0.8202284,0.78235817,"('disagreeable', 'welcoming')",-0.22838023,-0.07338598,-0.26067322,-0.22065963,0.1103916,0.1627709,0.0523793
19,1.386739,1.410377,"('inhospitable', 'hospitable')",0.2049633,0.2793182,0.3579702,0.56821746,0.6498909,0.7526375,0.1027466
20,0.6473807,0.5976521,"('rough', 'thoughtful')",0.6097307,0.71020836,1.1747885,1.0889834,0.8106333,0.798948,-0.0116853
21,0.35405016,0.3559713,"('immoral', 'moral')",0.2638796,0.33031338,-0.9208891,-1.0044898,-0.1009864,-0.1060684,-0.005082
22,-0.35310987,-0.45194235,"('untrustworthy', 'trustworthy')",-0.18440852,-0.1941196,-1.0822139,-1.1570439,-0.5399108,-0.6010353,-0.0611245
23,0.5505185,0.51871175,"('insincere', 'sincere')",0.74738646,0.7461154,5.006194,4.8535438,2.1013664,2.039457,-0.0619094
24,0.19430062,0.16112897,"('dishonest', 'honest')",-0.16749124,-0.21307364,0.44304383,0.31569725,0.1566177,0.0879175,-0.0687002
25,0.9622905,0.93999463,"('egoistic', 'altruistic')",0.1091935,0.08902487,1.6382016,1.6099013,0.9032285,0.8796403,-0.0235882
26,2.528623,2.4588165,"('hardhearted', 'benevolent')",1.0652535,1.0561776,1.8084877,1.6718946,1.8007881,1.7289629,-0.0718252
27,-0.03690269,-0.035994615,"('hardhearted', 'softhearted')",0.40816885,0.4630697,1.4049127,1.3027377,0.5920596,0.5766043,-0.0154553
28,-0.063728034,-0.23812744,"('disloyal', 'loyal')",-0.25188252,-0.36820263,0.70085806,0.52988136,0.1284158,-0.0254829,-0.1538987
29,-0.5370642,-0.6424775,"('unfair', 'fair')",-0.5385043,-0.60109335,-0.5028569,-0.5707202,-0.5261418,-0.6047637,-0.0786219
30,0.10313191,0.17212342,"('intolerant', 'tolerant')",0.8156018,0.7907247,0.7131883,0.6439396,0.543974,0.5355959,-0.0083781
31,-0.033959802,-0.027786646,"('evil', 'good')",-1.0574677,-0.9853758,-0.42136893,-0.31331092,-0.5042655,-0.4421578,0.0621077
32,-0.17068017,-0.19628511,"('unkind', 'kind')",1.017253,0.9405918,0.7431452,0.49501497,0.529906,0.4131072,-0.1167988
33,1.8704922,1.7567025,"('wrong', 'right')",1.2244362,1.1911753,-0.028288309,-0.034403536,1.0222133,0.9711581,-0.0510552
34,0.33310446,0.40431345,"('mean', 'honorable')",-0.3748947,-0.19544706,5.843678,5.9931364,1.9339625,2.0673343,0.1333718
35,-0.5729089,-0.7051468,"('corrupt', 'incorrupt')",-1.3957341,-1.4669819,0.24164832,0.21505912,-0.5756649,-0.6523565,-0.0766916
36,0.32103246,0.14926568,"('hostile', 'amicable')",-1.2988559,-1.2689412,0.67551345,0.63883704,-0.10077,-0.1602795,-0.0595095
37,0.7870708,0.80157715,"('fake', 'genuine')",-0.24967684,-0.1370355,0.29776472,0.28773892,0.2783862,0.3174269,0.0390407
38,0.24899964,0.29921037,"('untruthful', 'truthful')",-0.14571972,-0.042352132,0.060114793,0.084145784,0.0544649,0.113668,0.0592031
39,0.6697979,0.67156667,"('exploitative', 'cooperative')",1.621536,1.5943974,-0.012470425,-0.023002535,0.7596211,0.7476538,-0.0119673
40,0.07082161,-0.021198321,"('stingy', 'generous')",-0.24451052,-0.16820723,-1.4535414,-1.5677714,-0.5424101,-0.5857257,-0.0433156
41,0.15418336,0.07112709,"('unforgiving', 'forgiving')",-0.40032408,-0.28622216,0.13931085,0.03852355,-0.03561,-0.0588572,-0.0232472
42,0.87750596,0.9681982,"('unreliable', 'reliable')",0.535231,0.8590642,-2.6894498,-2.643391,-0.425571,-0.2720428,0.1535282
43,0.3061224,0.42103177,"('irresponsible', 'responsible')",1.056059,1.2285159,0.08777552,0.038650382,0.483319,0.5627327,0.0794137
44,-0.9688381,-0.9211563,"('prejudiced', 'unprejudiced')",0.16251409,0.28531542,-1.3739102,-1.2872022,-0.7267447,-0.6410144,0.0857303
45,-0.1716057,-0.17247283,"('incompetent', 'competent')",-0.24321228,-0.1401442,-0.45773694,-0.60645413,-0.2908516,-0.3063571,-0.0155055
46,0.05533255,0.037104562,"('uncompetitive', 'competitive')",0.934667,1.0959344,-0.47152817,-0.6701358,0.1728238,0.1543011,-0.0185227
47,0.47224015,0.5485187,"('stupid', 'smart')",1.2709892,1.3154488,5.17566,5.2215014,2.3062965,2.3618229,0.0555264
48,-0.6046086,-0.6496716,"('unintelligent', 'intelligent')",-0.8108032,-0.9177291,0.012669217,-0.060707606,-0.4675808,-0.5427028,-0.075122
49,-0.6394421,-0.63930935,"('unable', 'able')",0.41406822,0.529614,-0.4139059,-0.24000965,-0.2130932,-0.1165683,0.0965249
50,0.4257485,0.42395416,"('clumsy', 'skillful')",0.35555616,0.46449474,0.4444136,0.38391247,0.4085728,0.4241205,0.0155477
51,-0.87151825,-0.91213655,"('uneducated', 'educated')",-0.43374807,-0.60723543,0.13774647,0.011741694,-0.3891733,-0.5025434,-0.1133701
52,0.9256639,0.78626704,"('irrational', 'rational')",0.29259756,0.06259112,0.28875458,0.2301938,0.5023387,0.359684,-0.1426547
53,1.9515326,1.9020337,"('uncreative', 'creative')",1.2193495,1.3344164,1.1884196,1.1441343,1.4531005,1.4601949,0.0070944
54,0.9415673,0.91805816,"('incapable', 'capable')",1.3433535,1.3490385,1.1923248,1.2870647,1.1590818,1.1847204,0.0256386
55,0.11483939,0.10443607,"('incompetent', 'clever')",0.02469641,0.0071429834,-0.37495172,-0.51667595,-0.078472,-0.1350323,-0.0565603
56,0.9016386,0.9681542,"('impractical', 'practical')",1.1034355,1.1652907,-0.40527955,-0.45206648,0.5332648,0.5604595,0.0271947
57,-1.2242922,-1.2207524,"('unimaginative', 'imaginative')",-0.9218512,-0.83134073,-2.4682283,-2.5906837,-1.5381239,-1.5475922,-0.0094683
58,0.5657253,0.48675108,"('undiscriminating', 'discriminating')",0.2908413,0.38643795,0.15183273,0.111019045,0.3361331,0.3280694,-0.0080637
59,0.6205862,0.6126376,"('foolish', 'wise')",0.8961111,0.80554336,0.60147595,0.6261056,0.7060577,0.6814288,-0.0246289
60,-0.053002555,0.050609063,"('inefficient', 'efficient')",1.0398115,1.0888551,-0.6686109,-0.6661192,0.106066,0.1577817,0.0517157
61,0.6871216,0.53777117,"('illogical', 'logical')",0.37000316,0.15460128,0.1760149,0.0053060018,0.4110466,0.2325595,-0.1784871
62,0.037174895,0.18111244,"('incompetent', 'brilliant')",0.6944337,0.8642595,-0.30308223,-0.21096726,0.1428421,0.2781349,0.1352928
63,0.684244,0.7093977,"('unperceptive', 'insightful')",0.42568675,0.5805035,0.97063905,0.9581187,0.6935232,0.74934,0.0558168
64,-0.34040278,-0.31131554,"('shy', 'confident')",0.30777928,0.18219508,-6.264157,-6.3111615,-2.0989267,-2.1467606,-0.0478339
65,-0.66282624,-0.7326673,"('insecure', 'secure')",0.24080119,-0.035005353,-0.5826148,-0.6996226,-0.33488,-0.4890984,-0.1542184
66,1.0151714,0.9922833,"('inactive', 'active')",0.053072765,0.046209186,1.6275,1.6277282,0.8985814,0.8887402,-0.0098412
67,0.8033841,0.8208917,"('doubtful', 'determined')",-0.06678273,-0.020565549,-0.6489212,-0.56351894,0.0292267,0.0789357,0.049709
68,-1.0881654,-1.1656896,"('dependent', 'independent')",-0.5415937,-0.6728916,-0.42286107,-0.41150254,-0.6842067,-0.7500279,-0.0658212
69,1.2835934,1.2270609,"('lazy', 'industrious')",0.850868,0.8660544,-0.13624315,0.049242474,0.6660728,0.7141193,0.0480465
70,-0.6174179,-0.59939075,"('lethargic', 'energetic')",-0.35146123,-0.16674997,0.14118758,0.13524039,-0.2758972,-0.2103001,0.0655971
71,2.6974018,2.682685,"('diffident', 'self-confident')",2.4474432,2.487954,0.8958107,0.8276134,2.0135519,1.9994175,-0.0141344
72,-0.322763,-0.21466514,"('unambitious', 'ambitious')",-0.75810224,-0.736156,-1.2772796,-1.2211839,-0.7860483,-0.7240017,0.0620466
73,1.6311321,1.6544684,"('helpless', 'self-reliant')",0.8205068,0.9675108,-3.0048516,-2.9056656,-0.1844042,-0.0945621,0.0898421
74,0.7062487,0.6781657,"('undedicated', 'dedicated')",0.8773973,1.0116112,0.3789026,0.32504976,0.6541829,0.6716089,0.017426
75,-1.4445297,-1.4543079,"('meek', 'impulsive')",-1.278423,-1.1145298,-0.19259708,-0.048861362,-0.9718499,-0.8725663,0.0992836
76,0.09995897,0.17200632,"('anxious', 'daring')",0.35601753,0.51942515,0.05730161,0.10688624,0.1710927,0.2661059,0.0950132
77,-0.07215535,-0.049767286,"('unmotivated', 'motivated')",-0.018764451,0.054999378,-1.3451937,-1.2537324,-0.4787045,-0.4161668,0.0625377
78,0.8264468,0.8234348,"('nonresilient', 'resilient')",0.9192298,1.0867034,0.568164,0.59718394,0.7712801,0.8357741,0.064494
79,0.44623637,0.3955162,"('wavering', 'unwavering')",-0.8023574,-0.67982674,0.27019745,0.39961636,-0.0286412,0.0384353,0.0670765
80,-0.47945887,-0.43640035,"('dominated', 'dominating')",0.4624306,0.4221834,-1.4107322,-1.4566778,-0.4759201,-0.4902983,-0.0143782
81,-1.6740935,-1.6313537,"('submissive', 'aggressive')",-0.17155339,-0.31555843,-1.366144,-1.4764951,-1.0705969,-1.1411358,-0.0705389
82,-0.53646225,-0.59678376,"('poor', 'rich')",-0.21282262,-0.21002765,5.5509486,5.5669293,1.6005546,1.586706,-0.0138486
