,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,0.11969967,-0.07379028,"('unsociable', 'sociable')",-0.39595085,-0.4394928,1.2094836,1.144759,-0.42678362,-0.53245556,0.1266122,0.0247551,-0.1018571
1,-1.0260093,-1.1487932,"('unfriendly', 'friendly')",-0.3453434,-0.49926555,0.42745912,0.1584931,2.3325517,2.0905979,0.3471645,0.1502581,-0.1969064
2,-0.14028032,-0.10887759,"('unlikable', 'likable')",-0.41154426,-0.38847268,0.42724288,0.37503958,0.07264921,0.11041626,-0.0129831,-0.0029736,0.0100095
3,0.5011854,0.51975894,"('repellent', 'pleasant')",-0.003108129,0.044038728,0.5752221,0.7207861,0.49791113,0.6039619,0.3928026,0.4721364,0.0793338
4,-0.9815908,-0.8964013,"('disliked', 'liked')",-0.4718653,-0.45395553,-1.2400504,-1.2066021,-6.447253,-6.6934195,-2.2851901,-2.3125947,-0.0274046
5,-1.9789523,-1.8484424,"('distant', 'outgoing')",-1.3634418,-1.3354435,-1.3632777,-1.4174967,-0.21373251,-0.3249674,-1.2298511,-1.2315875,-0.0017364
6,-2.328827,-2.2150507,"('distant', 'open')",-1.2019678,-1.258503,-1.584532,-1.7085117,0.39220798,0.322528,-1.1807797,-1.2148844,-0.0341047
7,0.54781866,0.5332049,"('insensitive', 'sensitive')",0.19903797,0.29849184,0.93913007,1.0487965,0.99173295,1.0390756,0.6694299,0.7298923,0.0604624
8,-0.4048347,-0.48177862,"('unaffectionate', 'affectionate')",-0.42906994,-0.5439066,-0.2638943,-0.4050721,1.463666,1.3347307,0.0914668,-0.0240067,-0.1154735
9,0.10167688,0.095157616,"('unaffectionate', 'caring')",-0.7136348,-0.74092686,0.12886515,-0.004297844,1.6274881,1.5698591,0.2860988,0.229948,-0.0561508
10,-0.06055491,-0.26436746,"('unsympathetic', 'sympathetic')",-0.50180745,-0.48498097,0.061421722,0.06879127,-0.4650543,-0.3794157,-0.2414987,-0.2649932,-0.0234945
11,1.2633191,1.2182256,"('unhelpful', 'helpful')",0.075624004,0.16759136,0.77183825,0.774969,1.5056177,1.5910168,0.9040998,0.9379507,0.0338509
12,0.7114142,0.7075187,"('unsupportive', 'supportive')",0.17245334,0.2496238,0.4554585,0.45740324,-1.6990695,-1.7672714,-0.0899359,-0.0881814,0.0017545
13,0.93752176,0.80129117,"('impolite', 'polite')",0.2877723,0.28446427,0.72982776,0.6554505,-0.61784947,-0.60091895,0.3343181,0.2850717,-0.0492464
14,0.62718296,0.6006278,"('antisocial', 'social')",0.24983746,0.4356585,1.9762043,2.1305304,-0.40969312,-0.36807358,0.6108829,0.6996858,0.0888029
15,-0.63322777,-0.60898644,"('boring', 'funny')",-0.12140352,-0.11401816,0.047072183,-0.048895516,0.70430315,0.6301302,-0.000814,-0.0354425,-0.0346285
16,-1.2357914,-1.1534286,"('unpopular', 'popular')",-0.52709174,-0.56753594,-0.7106172,-0.6882529,0.22378215,0.2658707,-0.5624295,-0.5358367,0.0265928
