,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,1.2501746,1.1122975,"('corrupt', 'incorrupt')",-0.014718365,-0.16218877,0.6177281,0.4750544,-0.1426737
36,0.11529293,-0.112840176,"('hostile', 'amicable')",-0.062462576,-0.28592798,0.0264152,-0.1993841,-0.2257993
37,-0.10721405,-0.059343338,"('fake', 'genuine')",0.5728294,0.5918847,0.2328077,0.2662707,0.033463
38,-0.28714216,-0.33636075,"('untruthful', 'truthful')",0.052100185,0.16261417,-0.117521,-0.0868733,0.0306477
39,0.40840372,0.5044719,"('exploitative', 'cooperative')",0.03221815,0.07020898,0.2203109,0.2873404,0.0670295
40,0.82902396,0.8949571,"('stingy', 'generous')",-0.92959464,-0.9645871,-0.0502853,-0.034815,0.0154703
41,0.37468317,0.21981384,"('unforgiving', 'forgiving')",0.039436005,-0.08013211,0.2070596,0.0698409,-0.1372187
42,0.51210576,0.61731917,"('unreliable', 'reliable')",-2.73777,-2.6409287,-1.1128322,-1.0118048,0.1010274
43,-0.6371636,-0.57874763,"('irresponsible', 'responsible')",0.72561663,0.68174917,0.0442265,0.0515008,0.0072743
44,-0.1423098,-0.021431856,"('prejudiced', 'unprejudiced')",-1.8880746,-1.8242763,-1.0151923,-0.9228541,0.0923382
45,-0.60274947,-0.6436632,"('incompetent', 'competent')",-0.02080975,-0.12340182,-0.3117796,-0.3835325,-0.0717529
46,-0.89018446,-0.9277893,"('uncompetitive', 'competitive')",-0.557449,-0.5971873,-0.7238168,-0.7624882,-0.0386714
47,-0.11243968,-0.13664538,"('stupid', 'smart')",5.2342944,5.2783813,2.5609274,2.570868,0.0099406
48,-0.4904219,-0.5534923,"('unintelligent', 'intelligent')",0.9599858,0.90567863,0.234782,0.1760932,-0.0586888
49,-0.3328351,-0.20960405,"('unable', 'able')",-0.048034117,0.100343645,-0.1904346,-0.0546302,0.1358044
50,0.1677683,0.19153576,"('clumsy', 'skillful')",-0.120925196,-0.15054895,0.0234216,0.0204934,-0.0029282
51,-0.15997033,-0.27235076,"('uneducated', 'educated')",0.7410835,0.67634165,0.2905566,0.2019954,-0.0885612
52,0.6983541,0.5222982,"('irrational', 'rational')",-0.038950462,-0.1581719,0.3297018,0.1820632,-0.1476386
53,-0.68170846,-0.7657779,"('uncreative', 'creative')",0.7866817,0.7228573,0.0524866,-0.0214603,-0.0739469
54,0.06952494,0.01084693,"('incapable', 'capable')",1.0549617,1.0988468,0.5622433,0.5548469,-0.0073964
55,-0.3758091,-0.37575847,"('incompetent', 'clever')",0.4610457,0.4185849,0.0426183,0.0214132,-0.0212051
56,0.25110862,0.24624127,"('impractical', 'practical')",0.34555104,0.35207507,0.2983298,0.2991582,0.0008284
57,-0.9486263,-1.0942657,"('unimaginative', 'imaginative')",-2.1361084,-2.3127859,-1.5423673,-1.7035258,-0.1611585
58,0.35227758,0.21847376,"('undiscriminating', 'discriminating')",0.37930426,0.25098905,0.3657909,0.2347314,-0.1310595
59,0.6592097,0.68964493,"('foolish', 'wise')",0.3154197,0.33563724,0.4873147,0.5126411,0.0253264
60,-0.6760737,-0.54071224,"('inefficient', 'efficient')",0.28441042,0.43856108,-0.1958316,-0.0510756,0.144756
61,0.06009592,-0.12747803,"('illogical', 'logical')",0.31511927,0.13729742,0.1876076,0.0049097,-0.1826979
62,0.0919853,0.26991698,"('incompetent', 'brilliant')",0.69506866,0.9035227,0.393527,0.5867198,0.1931928
63,-0.23229253,-0.20757988,"('unperceptive', 'insightful')",1.0187546,1.0883385,0.393231,0.4403793,0.0471483
64,-0.008393191,0.023052998,"('shy', 'confident')",-6.448067,-6.364191,-3.2282302,-3.1705689,0.0576613
65,-0.849208,-0.80504555,"('insecure', 'secure')",-0.45999697,-0.3650479,-0.6546025,-0.5850467,0.0695558
66,0.13692619,0.031693943,"('inactive', 'active')",0.8923156,0.80473906,0.5146209,0.4182165,-0.0964044
67,0.9216746,0.91717684,"('doubtful', 'determined')",-0.026341427,-0.07371162,0.4476666,0.4217326,-0.025934
68,-0.032577477,-0.073897,"('dependent', 'independent')",-0.23632734,-0.2620622,-0.1344524,-0.1679796,-0.0335272
69,1.6961541,1.6794075,"('lazy', 'industrious')",-0.19501473,-0.20717162,0.7505697,0.736118,-0.0144517
70,-0.8474697,-0.6645157,"('lethargic', 'energetic')",0.63979167,0.70186573,-0.103839,0.018675,0.122514
71,-0.042818807,-0.0707429,"('diffident', 'self-confident')",0.38318333,0.35758963,0.1701823,0.1434234,-0.0267589
72,0.103009224,0.09668233,"('unambitious', 'ambitious')",-0.28312054,-0.2832424,-0.0900557,-0.09328,-0.0032243
73,1.0356417,1.0955049,"('helpless', 'self-reliant')",-2.7367182,-2.615802,-0.8505383,-0.7601486,0.0903897
74,0.33597356,0.23588659,"('undedicated', 'dedicated')",0.2853702,0.07895761,0.3106719,0.1574221,-0.1532498
75,0.35038626,0.33180857,"('meek', 'impulsive')",-0.20425418,-0.16356072,0.073066,0.0841239,0.0110579
76,-0.41451368,-0.31885305,"('anxious', 'daring')",0.4929169,0.6408637,0.0392016,0.1610053,0.1218037
77,-0.8291555,-0.7780881,"('unmotivated', 'motivated')",-1.0166535,-0.90871316,-0.9229045,-0.8434006,0.0795039
78,-0.16250262,-0.11371754,"('nonresilient', 'resilient')",0.47697747,0.54737085,0.1572374,0.2168266,0.0595892
79,-0.11271767,-0.238656,"('wavering', 'unwavering')",0.11530906,0.064269215,0.0012957,-0.0871934,-0.0884891
80,-0.13975386,-0.055140078,"('dominated', 'dominating')",-1.0817256,-0.93030524,-0.6107397,-0.4927227,0.118017
81,-0.53868645,-0.5207411,"('submissive', 'aggressive')",-0.31489253,-0.2129111,-0.4267895,-0.3668261,0.0599634
82,-0.2857641,-0.32181826,"('poor', 'rich')",5.8276105,5.9197764,2.7709231,2.798979,0.0280559
83,0.24476711,0.10896141,"('powerless', 'powerful')",-0.7429698,-0.8301462,-0.2491013,-0.3605924,-0.1114911
84,0.69697416,0.6772643,"('inferior', 'superior')",1.2866427,1.237382,0.9918084,0.9573232,-0.0344852
85,0.870497,0.71290135,"('insignificant', 'prestigious')",0.3296756,0.18394771,0.6000863,0.4484245,-0.1516618
86,-0.99735254,-1.214522,"('uninfluential', 'influential')",0.12525496,-0.09513373,-0.4360488,-0.6548279,-0.2187791
87,0.030279886,-0.049336337,"('unsuccessful', 'successful')",0.97686577,1.0464084,0.5035728,0.4985361,-0.0050367
88,-0.5121128,-0.5589523,"('low', 'eminent')",0.33511475,0.25586706,-0.088499,-0.1515426,-0.0630436
