,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.07576218,-0.092085145,"('unsociable', 'sociable')",-0.25624928,-0.38514298,-0.0902435,-0.2386141,-0.1483706
1,-1.0361555,-1.1779662,"('unfriendly', 'friendly')",1.9693714,1.9018694,0.466608,0.3619516,-0.1046564
2,0.30258915,0.4309951,"('unlikable', 'likable')",0.62292093,0.6983707,0.462755,0.5646829,0.1019279
3,-0.21965203,-0.08945505,"('repellent', 'pleasant')",-0.07824517,-0.07746188,-0.1489486,-0.0834585,0.0654901
4,-1.0411649,-1.0853708,"('disliked', 'liked')",-6.3005643,-6.3445086,-3.6708646,-3.7149396,-0.044075
5,-1.0484778,-1.0246985,"('distant', 'outgoing')",-0.05653411,-0.020847762,-0.552506,-0.5227731,0.0297329
6,-1.3850268,-1.3188148,"('distant', 'open')",0.25036544,0.23613295,-0.5673307,-0.5413409,0.0259898
7,0.12798738,0.17079414,"('insensitive', 'sensitive')",0.3579818,0.4073724,0.2429846,0.2890833,0.0460987
8,-1.0372509,-1.1001043,"('unaffectionate', 'affectionate')",0.8450855,0.8075725,-0.0960827,-0.1462659,-0.0501832
9,-0.22330278,-0.23536476,"('unaffectionate', 'caring')",0.99076974,1.008413,0.3837335,0.3865241,0.0027906
10,0.2537157,0.34282893,"('unsympathetic', 'sympathetic')",-0.6966928,-0.715745,-0.2214886,-0.186458,0.0350306
11,0.28070584,0.39860803,"('unhelpful', 'helpful')",1.4704494,1.5419892,0.8755776,0.9702986,0.094721
12,0.17499734,0.35709038,"('unsupportive', 'supportive')",-1.8373461,-1.7532076,-0.8311744,-0.6980586,0.1331158
13,0.07289088,-0.013253629,"('impolite', 'polite')",-0.6548294,-0.70919454,-0.2909693,-0.3612241,-0.0702548
14,0.98564106,0.9560176,"('antisocial', 'social')",-0.57625693,-0.61976063,0.2046921,0.1681285,-0.0365636
15,-0.53993917,-0.6288537,"('boring', 'funny')",0.49856094,0.47358292,-0.0206891,-0.0776354,-0.0569463
16,-1.5815853,-1.5523901,"('unpopular', 'popular')",0.34177855,0.38308042,-0.6199034,-0.5846548,0.0352486
17,-1.3760029,-1.293986,"('nasty', 'nice')",-0.25742188,-0.22115903,-0.8167124,-0.7575725,0.0591399
18,-0.8137849,-0.80093217,"('disagreeable', 'welcoming')",-0.23853725,-0.300068,-0.5261611,-0.5505001,-0.024339
19,-2.0905066,-1.956814,"('inhospitable', 'hospitable')",-0.04039977,0.053666368,-1.0654532,-0.9515738,0.1138794
20,-0.18816043,-0.14316873,"('rough', 'thoughtful')",1.102422,1.0480949,0.4571308,0.4524631,-0.0046677
21,0.5461832,0.53369206,"('immoral', 'moral')",-0.60675985,-0.56325054,-0.0302883,-0.0147792,0.0155091
22,0.43263203,0.3958543,"('untrustworthy', 'trustworthy')",-0.7158878,-0.80427974,-0.1416279,-0.2042127,-0.0625848
23,0.73726714,0.75822544,"('insincere', 'sincere')",5.5237193,5.4472003,3.1304932,3.1027129,-0.0277803
24,0.7005498,0.6113762,"('dishonest', 'honest')",0.6502303,0.53406435,0.67539,0.5727203,-0.1026697
25,-0.8217051,-0.91810566,"('egoistic', 'altruistic')",1.4119948,1.4161425,0.2951449,0.2490184,-0.0461265
26,-0.28833506,-0.341567,"('hardhearted', 'benevolent')",1.8970757,1.8903435,0.8043703,0.7743883,-0.029982
27,-1.339833,-1.2472852,"('hardhearted', 'softhearted')",1.5034829,1.401404,0.081825,0.0770594,-0.0047656
28,0.1673284,-0.0025531417,"('disloyal', 'loyal')",0.88210446,0.7662418,0.5247164,0.3818443,-0.1428721
29,-0.69037426,-0.75730187,"('unfair', 'fair')",-0.17807466,-0.31612292,-0.4342245,-0.5367124,-0.1024879
30,0.7392571,0.71216214,"('intolerant', 'tolerant')",1.271368,1.1660041,1.0053126,0.9390831,-0.0662295
31,-2.3069968,-2.181557,"('evil', 'good')",-0.8178789,-0.8057835,-1.5624379,-1.4936702,0.0687677
32,0.45069256,0.33608022,"('unkind', 'kind')",0.87837636,0.79135334,0.6645344,0.5637168,-0.1008176
33,0.22036757,0.14591709,"('wrong', 'right')",-0.43970892,-0.467701,-0.1096707,-0.160892,-0.0512213
34,-0.79864603,-0.62458193,"('mean', 'honorable')",5.735355,5.8241835,2.4683545,2.5998008,0.1314463
35,-1.4246984,-1.4812264,"('corrupt', 'incorrupt')",-0.024312615,-0.1341255,-0.7245055,-0.807676,-0.0831705
36,-2.2083774,-2.2579887,"('hostile', 'amicable')",0.2796146,0.10421021,-0.9643814,-1.0768893,-0.1125079
37,-0.12193976,-0.026525123,"('fake', 'genuine')",0.08868656,0.10042135,-0.0166266,0.0369481,0.0535747
38,-0.19089867,-0.17974958,"('untruthful', 'truthful')",-0.23236628,-0.2343027,-0.2116325,-0.2070261,0.0046064
39,0.6613673,0.74369085,"('exploitative', 'cooperative')",0.1520958,0.19275576,0.4067315,0.4682233,0.0614918
40,-0.42092416,-0.50033885,"('stingy', 'generous')",-1.5329261,-1.6323661,-0.9769251,-1.0663525,-0.0894274
41,-0.32832763,-0.3204843,"('unforgiving', 'forgiving')",-0.1986441,-0.3368876,-0.2634858,-0.3286859,-0.0652001
42,1.0654787,1.1785506,"('unreliable', 'reliable')",-3.0307028,-2.9762785,-0.9826121,-0.898864,0.0837481
43,0.5696184,0.72987103,"('irresponsible', 'responsible')",0.41322935,0.41744632,0.4914239,0.5736587,0.0822348
44,-0.05591667,0.038979452,"('prejudiced', 'unprejudiced')",-1.3835322,-1.3509881,-0.7197244,-0.6560044,0.06372
45,-0.47616732,-0.3712899,"('incompetent', 'competent')",-0.5021954,-0.513175,-0.4891814,-0.4422325,0.0469489
46,0.6465901,0.73328006,"('uncompetitive', 'competitive')",-0.85481036,-0.90200853,-0.1041101,-0.0843642,0.0197459
47,0.009369751,0.12780817,"('stupid', 'smart')",5.2807074,5.3544083,2.6450386,2.7411082,0.0960696
48,-0.33359647,-0.38688716,"('unintelligent', 'intelligent')",0.6667584,0.63528347,0.166581,0.1241982,-0.0423828
49,-1.114602,-0.97015584,"('unable', 'able')",-0.082981214,0.013214033,-0.5987916,-0.4784709,0.1203207
50,-0.36200866,-0.2655096,"('clumsy', 'skillful')",0.19714357,0.15678668,-0.0824325,-0.0543615,0.028071
51,0.11028358,0.0045160074,"('uneducated', 'educated')",0.5773828,0.5215332,0.3438332,0.2630246,-0.0808086
52,-1.3724906,-1.4929943,"('irrational', 'rational')",0.4134238,0.29613584,-0.4795334,-0.5984292,-0.1188958
53,-1.0043964,-1.0685699,"('uncreative', 'creative')",0.6698198,0.62651646,-0.1672883,-0.2210267,-0.0537384
54,-0.34927452,-0.3312431,"('incapable', 'capable')",1.2422909,1.3476568,0.4465082,0.5082068,0.0616986
55,0.84309477,0.8870683,"('incompetent', 'clever')",-0.049412195,-0.07233815,0.3968413,0.4073651,0.0105238
56,1.5132078,1.5211387,"('impractical', 'practical')",-0.32493743,-0.30434886,0.5941352,0.6083949,0.0142597
57,0.2371835,0.2433055,"('unimaginative', 'imaginative')",-2.7006826,-2.7062278,-1.2317495,-1.2314612,0.0002883
58,0.11516409,0.14669728,"('undiscriminating', 'discriminating')",0.111355186,0.051002838,0.1132596,0.0988501,-0.0144095
59,-0.17305113,-0.15394971,"('foolish', 'wise')",0.63619804,0.6521748,0.2315735,0.2491125,0.017539
60,1.7051401,1.7359024,"('inefficient', 'efficient')",-0.075025186,-0.017058883,0.8150575,0.8594218,0.0443643
61,-0.37181458,-0.46413633,"('illogical', 'logical')",0.5247771,0.39104983,0.0764813,-0.0365433,-0.1130246
62,1.061348,1.2418886,"('incompetent', 'brilliant')",-0.053582653,0.09785263,0.5038826,0.6698706,0.165988
63,-0.035877444,0.113107845,"('unperceptive', 'insightful')",0.6383214,0.759446,0.301222,0.4362769,0.1350549
64,0.7026637,0.67725104,"('shy', 'confident')",-6.4973507,-6.5068226,-2.8973434,-2.9147859,-0.0174425
65,0.88685733,0.802176,"('insecure', 'secure')",-0.21958897,-0.2519522,0.3336342,0.2751119,-0.0585223
66,-1.1434276,-0.9800829,"('inactive', 'active')",0.7669966,0.7821068,-0.1882155,-0.0989881,0.0892274
67,0.79380196,0.7704656,"('doubtful', 'determined')",-0.55170476,-0.5353069,0.1210486,0.1175794,-0.0034692
68,-0.35265324,-0.34033126,"('dependent', 'independent')",-0.28636265,-0.3471925,-0.319508,-0.3437619,-0.0242539
69,-1.0687875,-0.99085855,"('lazy', 'industrious')",-0.56695247,-0.508797,-0.81787,-0.7498277,0.0680423
70,0.6383433,0.8115401,"('lethargic', 'energetic')",0.13194054,0.19116694,0.3851419,0.5013535,0.1162116
71,-0.38977575,-0.35091504,"('diffident', 'self-confident')",0.62147874,0.6917636,0.1158515,0.1704243,0.0545728
72,0.16520923,0.13893275,"('unambitious', 'ambitious')",-0.8662668,-0.85895574,-0.3505288,-0.3600115,-0.0094827
73,0.3835755,0.42995173,"('helpless', 'self-reliant')",-2.8124948,-2.7770672,-1.2144597,-1.1735578,0.0409019
74,0.6141213,0.7018834,"('undedicated', 'dedicated')",-0.027381184,-0.06510446,0.2933701,0.3183894,0.0250193
75,-1.0852106,-0.9865004,"('meek', 'impulsive')",-0.56528986,-0.48756343,-0.8252502,-0.7370319,0.0882183
76,1.4955014,1.6108286,"('anxious', 'daring')",0.31920582,0.34912062,0.9073536,0.9799746,0.072621
77,-0.39194775,-0.3649524,"('unmotivated', 'motivated')",-1.5200984,-1.3808186,-0.9560231,-0.8728855,0.0831376
78,-0.40397543,-0.28135076,"('nonresilient', 'resilient')",0.12077238,0.24165535,-0.1416015,-0.0198477,0.1217538
79,-1.2715812,-1.2009671,"('wavering', 'unwavering')",0.078224465,0.16131206,-0.5966784,-0.5198275,0.0768509
80,0.9823528,1.0486714,"('dominated', 'dominating')",-1.2893964,-1.1976006,-0.1535218,-0.0744646,0.0790572
81,1.8066651,1.750565,"('submissive', 'aggressive')",-0.8736553,-0.7813554,0.4665049,0.4846048,0.0180999
