,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.46682462,-0.4104269,"('disagreeable', 'welcoming')",-0.26873267,-0.31065205,-0.3677787,-0.3605395,0.0072392
19,-1.3404058,-1.3609217,"('inhospitable', 'hospitable')",-0.30882394,-0.36246702,-0.8246149,-0.8616944,-0.0370795
20,0.6578783,0.7107992,"('rough', 'thoughtful')",0.9767632,0.9425209,0.8173207,0.82666,0.0093393
21,0.5662244,0.56980276,"('immoral', 'moral')",-0.23675913,-0.20438498,0.1647326,0.1827089,0.0179763
22,0.086734265,0.13486908,"('untrustworthy', 'trustworthy')",-1.0252278,-1.0165122,-0.4692467,-0.4408215,0.0284252
23,-0.90018344,-0.9192761,"('insincere', 'sincere')",5.314921,5.2764463,2.2073689,2.1785851,-0.0287838
24,-0.3353967,-0.36816612,"('dishonest', 'honest')",0.6835463,0.6724865,0.1740748,0.1521602,-0.0219146
25,-0.48350316,-0.5219809,"('egoistic', 'altruistic')",1.2717938,1.1918087,0.3941453,0.3349139,-0.0592314
26,-0.7175254,-0.78801304,"('hardhearted', 'benevolent')",1.6464657,1.4535828,0.4644701,0.3327849,-0.1316852
27,-0.5775995,-0.41712284,"('hardhearted', 'softhearted')",1.0756356,1.0667106,0.249018,0.3247939,0.0757759
28,-0.7904282,-0.82704115,"('disloyal', 'loyal')",0.7340054,0.6545286,-0.0282114,-0.0862563,-0.0580449
29,-0.41794986,-0.38892618,"('unfair', 'fair')",-0.79771775,-0.9252474,-0.6078338,-0.6570868,-0.049253
30,0.6859077,0.6339819,"('intolerant', 'tolerant')",1.9915031,1.9477632,1.3387054,1.2908726,-0.0478328
31,-1.6078978,-1.5843735,"('evil', 'good')",-1.3133228,-1.4917483,-1.4606103,-1.5380609,-0.0774506
32,-0.4537784,-0.53265464,"('unkind', 'kind')",1.060616,0.9344766,0.3034188,0.200911,-0.1025078
33,-0.056872338,-0.14579363,"('wrong', 'right')",-0.60418737,-0.6312428,-0.3305299,-0.3885182,-0.0579883
34,0.14555833,0.21523806,"('mean', 'honorable')",5.7632976,5.815631,2.954428,3.0154345,0.0610065
35,-0.044527784,-0.124952406,"('corrupt', 'incorrupt')",-0.41945046,-0.6078643,-0.2319891,-0.3664083,-0.1344192
36,-1.2070798,-1.2770822,"('hostile', 'amicable')",-0.16034852,-0.42812085,-0.6837142,-0.8526015,-0.1688873
37,0.21765053,0.20646645,"('fake', 'genuine')",0.18178535,0.19399232,0.1997179,0.2002294,0.0005115
38,-1.4577417,-1.4604917,"('untruthful', 'truthful')",0.13094051,0.22286603,-0.6634006,-0.6188128,0.0445878
39,0.67412555,0.63657534,"('exploitative', 'cooperative')",0.09964714,0.17072278,0.3868864,0.4036491,0.0167627
40,-0.077700526,-0.028481608,"('stingy', 'generous')",-1.4240904,-1.4764401,-0.7508954,-0.7524608,-0.0015654
41,-0.27208155,-0.27233264,"('unforgiving', 'forgiving')",0.2616367,0.13671672,-0.0052224,-0.067808,-0.0625856
42,0.96275294,1.0789809,"('unreliable', 'reliable')",-2.8855202,-2.7867203,-0.9613836,-0.8538697,0.1075139
43,-0.79164636,-0.79191065,"('irresponsible', 'responsible')",0.550699,0.52283293,-0.1204737,-0.1345389,-0.0140652
44,1.2030288,1.1516573,"('prejudiced', 'unprejudiced')",-1.4526021,-1.4481385,-0.1247867,-0.1482406,-0.0234539
45,-0.4075445,-0.33682078,"('incompetent', 'competent')",0.016727176,-0.01652074,-0.1954087,-0.1766708,0.0187379
46,0.035319597,0.103544295,"('uncompetitive', 'competitive')",-0.405295,-0.38486704,-0.1849877,-0.1406614,0.0443263
47,0.29454836,0.3460744,"('stupid', 'smart')",5.178532,5.218462,2.7365403,2.7822683,0.045728
48,-0.17557015,-0.19641429,"('unintelligent', 'intelligent')",1.1492974,1.124201,0.4868636,0.4638934,-0.0229702
49,-0.16431753,0.03843157,"('unable', 'able')",-0.06563011,0.11268684,-0.1149738,0.0755592,0.190533
50,0.30827174,0.39737353,"('clumsy', 'skillful')",0.17719328,0.1329632,0.2427325,0.2651684,0.0224359
51,-0.3184083,-0.40130517,"('uneducated', 'educated')",0.7310271,0.6397556,0.2063094,0.1192252,-0.0870842
52,-0.6800206,-0.84739,"('irrational', 'rational')",-0.11596519,-0.29270378,-0.3979929,-0.5700469,-0.172054
53,-1.3800538,-1.3529432,"('uncreative', 'creative')",0.6221083,0.5342683,-0.3789727,-0.4093374,-0.0303647
54,-0.52915126,-0.6414743,"('incapable', 'capable')",1.0114393,0.9861646,0.241144,0.1723452,-0.0687988
55,0.32545596,0.376669,"('incompetent', 'clever')",0.26842242,0.28975773,0.2969392,0.3332134,0.0362742
56,0.5611581,0.47610223,"('impractical', 'practical')",0.4029803,0.45207673,0.4820692,0.4640895,-0.0179797
57,-0.5244065,-0.5808434,"('unimaginative', 'imaginative')",-2.2308736,-2.3168883,-1.37764,-1.4488659,-0.0712259
58,-0.8800076,-0.88555694,"('undiscriminating', 'discriminating')",0.042100042,-0.109110564,-0.4189538,-0.4973338,-0.07838
59,-0.53742266,-0.5062466,"('foolish', 'wise')",0.23938318,0.26775876,-0.1490197,-0.1192439,0.0297758
60,0.8405994,0.8554797,"('inefficient', 'efficient')",0.45603976,0.6573414,0.6483196,0.7564106,0.108091
61,-0.16981317,-0.2510706,"('illogical', 'logical')",0.17625487,0.024895959,0.0032208,-0.1130873,-0.1163081
62,0.71072125,0.84928465,"('incompetent', 'brilliant')",0.6774977,0.95037067,0.6941094,0.8998277,0.2057183
63,-0.7073121,-0.6011066,"('unperceptive', 'insightful')",1.0529021,1.1402689,0.172795,0.2695812,0.0967862
64,0.1752018,0.093246825,"('shy', 'confident')",-6.0893054,-5.9744787,-2.9570518,-2.9406159,0.0164359
65,0.2673635,0.21515478,"('insecure', 'secure')",-0.3950549,-0.36004093,-0.0638457,-0.0724431,-0.0085974
66,-0.56275946,-0.6549999,"('inactive', 'active')",0.38838863,0.26919433,-0.0871854,-0.1929028,-0.1057174
67,0.5928902,0.5109814,"('doubtful', 'determined')",-0.21807347,-0.279776,0.1874084,0.1156027,-0.0718057
68,0.11459702,0.12518424,"('dependent', 'independent')",-0.5505119,-0.5478015,-0.2179574,-0.2113086,0.0066488
69,0.64253396,0.6049331,"('lazy', 'industrious')",-0.28337592,-0.2780193,0.179579,0.1634569,-0.0161221
70,0.35641122,0.45020583,"('lethargic', 'energetic')",0.7120177,0.77322537,0.5342145,0.6117156,0.0775011
71,-1.0482502,-1.0544778,"('diffident', 'self-confident')",0.33698058,0.3346898,-0.3556348,-0.359894,-0.0042592
72,-0.758073,-0.7678718,"('unambitious', 'ambitious')",-1.0735339,-1.0319687,-0.9158034,-0.8999202,0.0158832
73,0.95625937,0.9106898,"('helpless', 'self-reliant')",-2.8745706,-2.8010092,-0.9591556,-0.9451597,0.0139959
74,-0.29301226,-0.2580193,"('undedicated', 'dedicated')",-0.0768016,-0.1946189,-0.1849069,-0.2263191,-0.0414122
75,-0.0073253587,-0.007519476,"('meek', 'impulsive')",-0.55431,-0.5256912,-0.2808177,-0.2666053,0.0142124
76,1.1068466,1.2033014,"('anxious', 'daring')",0.45533168,0.5151127,0.7810891,0.859207,0.0781179
77,-0.17338108,-0.15462159,"('unmotivated', 'motivated')",-0.83989084,-0.7313274,-0.506636,-0.4429745,0.0636615
78,-1.0351989,-0.8202548,"('nonresilient', 'resilient')",0.33822772,0.40553233,-0.3484856,-0.2073612,0.1411244
79,-1.0024877,-1.0606422,"('wavering', 'unwavering')",-0.22664748,-0.29704395,-0.6145676,-0.6788431,-0.0642755
80,1.1172734,1.1273159,"('dominated', 'dominating')",-1.1917912,-1.1171865,-0.0372589,0.0050647,0.0423236
81,1.451012,1.2809291,"('submissive', 'aggressive')",-0.032136455,0.084358424,0.7094378,0.6826438,-0.026794
82,-0.1040162,-0.10428796,"('poor', 'rich')",5.876067,5.8263054,2.8860254,2.8610086,-0.0250168
83,-0.17898278,-0.2526563,"('powerless', 'powerful')",-1.0702628,-1.1658518,-0.6246228,-0.7092541,-0.0846313
84,0.4462117,0.35858628,"('inferior', 'superior')",0.9516938,0.92168754,0.6989527,0.6401369,-0.0588158
85,-1.2148609,-1.3066895,"('insignificant', 'prestigious')",0.4931857,0.2979485,-0.3608376,-0.5043705,-0.1435329
86,-1.7560074,-1.8141282,"('uninfluential', 'influential')",-0.15258297,-0.28016326,-0.9542952,-1.0471457,-0.0928505
87,0.48637328,0.35893917,"('unsuccessful', 'successful')",0.79649657,0.7818894,0.6414349,0.5704143,-0.0710206
88,-0.010700108,-0.17407471,"('low', 'eminent')",0.47808617,0.3247395,0.233693,0.0753324,-0.1583606
