,w_male,w_female,tuple,p_male,p_female,x_male,x_female,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.52663046,0.40551445,"('unsociable', 'sociable')",0.4728844,0.38072297,-0.0040842406,-0.1481844,0.020970706,-0.17765093,-0.68982697,-0.8351678,0.0653149,-0.0749532,-0.1402681
1,-0.92469853,-1.0486342,"('unfriendly', 'friendly')",-0.2205508,-0.28612632,-1.4193218,-1.355772,0.6120585,0.33753914,1.4213526,1.3148104,-0.106232,-0.2076366,-0.1014046
2,1.4152192,1.5453323,"('unlikable', 'likable')",1.4245313,1.5849907,1.1528547,1.3988632,1.1144128,1.072408,0.6076711,0.7502734,1.1429379,1.2703734,0.1274355
3,1.0483441,1.1130545,"('repellent', 'pleasant')",0.7968132,0.7479929,0.4974459,0.71623707,-0.09732486,-0.03870712,0.4150915,0.46163478,0.532074,0.6000424,0.0679684
4,-0.6485157,-0.79201317,"('disliked', 'liked')",0.5518944,0.45800027,-2.0472891,-2.0738685,0.58723545,0.4191112,-5.2721224,-5.469077,-1.3657595,-1.4915695,-0.12581
5,-1.4917303,-1.5027046,"('distant', 'outgoing')",-0.24057966,-0.15521565,-1.3469516,-1.259017,0.11646019,0.06735438,-0.10527853,-0.11176561,-0.613616,-0.5922697,0.0213463
6,-1.936008,-1.917174,"('distant', 'open')",-0.2498637,-0.14930645,-1.07727,-0.9249146,-0.4673732,-0.54307526,-0.020998485,0.035226595,-0.7503026,-0.6998487,0.0504539
7,0.69978315,0.72876614,"('insensitive', 'sensitive')",-0.10176819,-0.06894098,0.34390065,0.3157677,1.0165877,0.94647366,0.9518774,0.9713663,0.5820762,0.5786865,-0.0033897
8,-1.4774283,-1.5814694,"('unaffectionate', 'affectionate')",-1.0063912,-1.0742512,-0.40513876,-0.28410476,-0.27367637,-0.4452177,0.57647884,0.5275887,-0.5172312,-0.5714909,-0.0542597
9,-0.12819791,-0.23437497,"('unaffectionate', 'caring')",0.399934,0.35938132,-0.11231059,-0.014265908,0.7713742,0.6134339,0.9554481,0.8916461,0.3772496,0.3231641,-0.0540855
10,1.2212335,1.26748,"('unsympathetic', 'sympathetic')",-0.27694863,-0.32749504,0.4593762,0.41414842,-0.52760124,-0.67313075,-0.3150587,-0.35634562,0.1122002,0.0649314,-0.0472688
