,caesars_male,caesars_female,tuple,entertainment_male,entertainment_female,inc_male,inc_female,de_male,de_female,average_male,average_female,female-male
0,0.57184666,0.3665467,"('unsociable', 'sociable')",1.4452949,1.1648128,0.3351444,0.147439,-0.07021851,-0.15462327,0.5705168,0.3810438,-0.189473
1,0.4035195,0.31036624,"('unfriendly', 'friendly')",0.6798274,0.6955832,0.31544948,0.17796412,1.5299754,1.4388208,0.7321929,0.6556836,-0.0765093
2,1.7811844,1.8072118,"('unlikable', 'likable')",1.3958048,1.5251273,1.8159704,2.0161054,0.2350843,0.37670043,1.3070109,1.4312862,0.1242753
3,-1.2231538,-1.2258406,"('repellent', 'pleasant')",-0.054555535,0.0719034,0.069236584,0.1093647,0.65979594,0.6301492,-0.1371692,-0.1036058,0.0335634
4,0.36665878,0.45073056,"('disliked', 'liked')",-0.36224958,-0.30590516,0.49530149,0.49065423,-7.3267984,-7.3540792,-1.706772,-1.6796499,0.0271221
5,0.095186874,0.18760428,"('distant', 'outgoing')",0.1434547,0.28245914,-0.054116663,-0.052118752,-0.56913036,-0.5471188,-0.0961514,-0.0322935,0.0638579
6,-0.09346188,-0.005773276,"('distant', 'open')",-0.5864878,-0.4150244,-0.64379364,-0.62867445,0.004085079,0.047450177,-0.3299146,-0.2505055,0.0794091
7,-0.7489471,-0.8193393,"('insensitive', 'sensitive')",-0.018303081,0.012467358,-0.053242035,-0.114482574,0.4018713,0.3593774,-0.1046552,-0.1404943,-0.0358391
8,0.5626926,0.5676441,"('unaffectionate', 'affectionate')",0.7830531,0.89432126,-0.744964,-0.7465096,0.2674682,0.21573307,0.2170625,0.2327972,0.0157347
9,0.20273672,0.17442138,"('unaffectionate', 'caring')",1.2163832,1.254961,-0.15239729,-0.17603795,0.7899029,0.768901,0.5141564,0.5055614,-0.008595
10,-2.1338832,-2.2878046,"('unsympathetic', 'sympathetic')",-0.6605837,-0.5943741,-0.6909351,-0.78930086,-0.47068602,-0.48709035,-0.989022,-1.0396426,-0.0506206
11,-1.6478026,-1.7774248,"('unhelpful', 'helpful')",0.39226362,0.40214872,0.8173401,0.7971403,1.3787396,1.4261684,0.2351352,0.2120082,-0.023127
12,0.21212551,0.24821088,"('unsupportive', 'supportive')",0.5262894,0.709437,0.4379369,0.50590926,-2.4884918,-2.4748323,-0.328035,-0.2528188,0.0752162
13,-0.38147128,-0.48187533,"('impolite', 'polite')",0.0865746,-0.057914354,0.07625806,0.008701101,0.097292855,0.06459549,-0.0303364,-0.1166233,-0.0862869
14,-0.12015661,-0.18237936,"('antisocial', 'social')",1.3826207,1.2944711,0.6513227,0.64797354,-0.37012428,-0.41285974,0.3859156,0.3368014,-0.0491142
15,0.45995206,0.4616513,"('boring', 'funny')",1.0179738,0.8802904,0.6693423,0.6414624,0.4391663,0.44653213,0.6466086,0.6074841,-0.0391245
16,0.20209631,0.30560786,"('unpopular', 'popular')",0.2726507,0.4413862,0.13634807,0.22015747,1.3326225,1.3119415,0.4859294,0.5697733,0.0838439
17,-0.44009885,-0.29949236,"('nasty', 'nice')",-0.99666286,-0.81547153,-0.36915463,-0.3111397,-0.5725514,-0.5209469,-0.5946169,-0.4867626,0.1078543
18,0.5086205,0.50263,"('disagreeable', 'welcoming')",0.31145117,0.44020763,0.16222513,0.24917504,-0.81890726,-0.8533611,0.0408474,0.0846629,0.0438155
19,-0.3508621,-0.28846443,"('inhospitable', 'hospitable')",-0.86921537,-0.7498546,-0.11819717,-0.06877405,-0.6325083,-0.6017122,-0.4926957,-0.4272014,0.0654943
20,-0.14962502,-0.03514673,"('rough', 'thoughtful')",-0.8450229,-0.70411396,0.82791567,0.8260377,0.47260648,0.44982013,0.0764686,0.1341493,0.0576807
21,-0.6556309,-0.8384504,"('immoral', 'moral')",0.6594955,0.5732772,0.34380227,0.2606123,-0.5078024,-0.5398471,-0.0400339,-0.136102,-0.0960681
