,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
12,-0.3195939,-0.29075295,"('unsupportive', 'supportive')",-0.45545426,-0.22846657,-2.0035954,-1.8783071,-0.9262145,-0.7991756,0.1270389
13,-0.32742456,-0.48634452,"('impolite', 'polite')",-0.39485833,-0.41202027,-0.44309497,-0.5211793,-0.3884593,-0.4731814,-0.0847221
14,0.6527858,0.5358873,"('antisocial', 'social')",0.050703526,0.10246473,-0.5308806,-0.68214905,0.0575362,-0.014599,-0.0721352
15,-0.32493055,-0.4217642,"('boring', 'funny')",0.24962679,0.2195328,0.53872174,0.4382561,0.1544727,0.0786749,-0.0757978
16,-0.5445079,-0.47599074,"('unpopular', 'popular')",0.41260847,0.37876815,0.53546536,0.45785815,0.134522,0.1202118,-0.0143102
17,0.10438454,0.20926167,"('nasty', 'nice')",-0.18900177,-0.08515838,-0.53888357,-0.5054209,-0.2078336,-0.1271059,0.0807277
18,-1.0715345,-1.0737622,"('disagreeable', 'welcoming')",-0.39014935,-0.26649046,-0.35863504,-0.2466708,-0.606773,-0.5289745,0.0777985
19,-1.1346619,-1.095499,"('inhospitable', 'hospitable')",-0.29022443,-0.2598681,0.012695957,0.20056799,-0.4707301,-0.3849331,0.085797
20,0.1261345,0.1321029,"('rough', 'thoughtful')",0.64031625,0.69469476,0.5111651,0.47962695,0.4258719,0.4354749,0.009603
21,-0.22614522,-0.43984365,"('immoral', 'moral')",0.17234623,0.052551556,-0.50258297,-0.65036786,-0.1854606,-0.3458866,-0.160426
22,-0.47434276,-0.6331996,"('untrustworthy', 'trustworthy')",-0.45222184,-0.5629695,-0.9670298,-1.0735995,-0.6311981,-0.7565896,-0.1253915
23,-0.21390031,-0.46061683,"('insincere', 'sincere')",0.6025696,0.55782205,4.908235,4.895883,1.7656349,1.6643627,-0.1012722
24,-0.048713155,-0.17655668,"('dishonest', 'honest')",-1.4135121,-1.3690737,0.6902616,0.70214766,-0.2573212,-0.2811609,-0.0238397
25,-0.48797113,-0.5052343,"('egoistic', 'altruistic')",0.21121389,0.19687432,1.4577976,1.4132634,0.3936801,0.3683012,-0.0253789
26,0.06967774,-0.044218026,"('hardhearted', 'benevolent')",0.52107435,0.54831475,1.5648583,1.4496651,0.7185369,0.6512539,-0.067283
27,-0.7570192,-0.61156654,"('hardhearted', 'softhearted')",-0.016591584,0.0713897,0.93000233,1.045019,0.0521305,0.1682807,0.1161502
28,-0.18378173,-0.45303896,"('disloyal', 'loyal')",-0.17317605,-0.278871,1.0196171,0.83866346,0.2208864,0.0355845,-0.1853019
29,-0.6163604,-0.53091127,"('unfair', 'fair')",-0.94646287,-0.95809615,-0.7684563,-0.82621014,-0.7770932,-0.7717392,0.005354
30,0.50788057,0.3967294,"('intolerant', 'tolerant')",1.0935615,1.0464549,1.0725031,1.0022422,0.8913151,0.8151422,-0.0761729
31,-0.82198566,-0.6176532,"('evil', 'good')",-0.27131215,-0.23180667,-1.2286025,-1.2269943,-0.7739668,-0.6921514,0.0818154
32,-0.14363618,-0.32516235,"('unkind', 'kind')",-0.575059,-0.5961581,0.9730649,0.8543594,0.0847899,-0.0223204,-0.1071103
33,0.5037995,0.46023422,"('wrong', 'right')",0.08362373,0.14618447,-0.56096107,-0.6061512,0.0088207,8.92e-05,-0.0087315
34,-0.037979163,0.1072442,"('mean', 'honorable')",0.0023703128,0.08862771,5.320679,5.657217,1.7616901,1.9510296,0.1893395
35,-0.25809097,-0.19104221,"('corrupt', 'incorrupt')",-0.14347821,-0.18550296,-0.086626425,-0.13084036,-0.1627319,-0.1691285,-0.0063966
36,-0.4274592,-0.43479013,"('hostile', 'amicable')",-0.18042418,-0.3452701,0.34187177,0.20280954,-0.0886705,-0.1924169,-0.1037464
37,-0.3300983,-0.40129572,"('fake', 'genuine')",-0.6919566,-0.6850597,-0.0120616555,0.112356216,-0.3447055,-0.3246664,0.0200391
38,-0.8328105,-0.8885689,"('untruthful', 'truthful')",-0.4999736,-0.46760833,0.029226359,0.10391478,-0.4345193,-0.4174208,0.0170985
39,1.3891897,1.3361071,"('exploitative', 'cooperative')",0.97726023,0.9984068,0.119437575,0.06368974,0.8286292,0.7994012,-0.029228
40,0.08370864,0.07498352,"('stingy', 'generous')",-0.78541404,-0.63139915,-1.8323725,-1.8745894,-0.8446926,-0.810335,0.0343576
41,-0.27239245,-0.38842413,"('unforgiving', 'forgiving')",-0.48014662,-0.48416644,0.20843221,0.10182002,-0.1813689,-0.2569235,-0.0755546
42,-0.11302854,-0.1587456,"('unreliable', 'reliable')",-1.4089074,-1.2404373,-2.6894324,-2.6382434,-1.4037895,-1.3458088,0.0579807
43,-0.55226123,-0.58054256,"('irresponsible', 'responsible')",-0.901699,-0.83266515,0.23664647,0.27581823,-0.4057713,-0.3791298,0.0266415
44,0.3088836,0.40277606,"('prejudiced', 'unprejudiced')",-0.99805665,-0.92030835,-1.214973,-1.2185382,-0.6347153,-0.5786901,0.0560252
45,-0.85902685,-0.90909815,"('incompetent', 'competent')",-0.2287817,-0.24443573,-0.45495275,-0.5492116,-0.5142538,-0.5675819,-0.0533281
46,-0.40480638,-0.5036304,"('uncompetitive', 'competitive')",-0.41216448,-0.42322573,-0.56253314,-0.6611212,-0.4598347,-0.5293258,-0.0694911
47,0.38123557,0.48709542,"('stupid', 'smart')",0.4256407,0.55840486,4.994088,5.203277,1.9336548,2.0829258,0.149271
48,-0.35371345,-0.42945212,"('unintelligent', 'intelligent')",0.3801188,0.39291322,0.23252521,0.17890267,0.0863102,0.0474546,-0.0388556
49,-0.5747491,-0.46915904,"('unable', 'able')",0.4497663,0.54760283,-0.13899605,0.07654661,-0.0879929,0.0516635,0.1396564
50,-0.31407028,-0.2815842,"('clumsy', 'skillful')",0.19589032,0.2038719,-0.101870656,-0.0701672,-0.0733502,-0.0492932,0.024057
51,-0.57249224,-0.75700086,"('uneducated', 'educated')",-0.45989868,-0.49733847,0.5022517,0.37728852,-0.1767131,-0.2923503,-0.1156372
52,0.39609382,0.28169864,"('irrational', 'rational')",0.7850654,0.62008727,0.09909067,-0.10342477,0.42675,0.2661204,-0.1606296
53,-1.1338925,-1.1932882,"('uncreative', 'creative')",1.16044,1.128582,0.9144548,0.90656453,0.3136674,0.2806194,-0.033048
54,0.14927547,0.06510417,"('incapable', 'capable')",0.89217097,0.7917567,1.0805565,1.1355493,0.7073344,0.6641367,-0.0431977
55,-0.56366575,-0.6300043,"('incompetent', 'clever')",0.29983744,0.34712154,-0.21434662,-0.2701391,-0.1593916,-0.1843406,-0.024949
56,0.5778506,0.3708094,"('impractical', 'practical')",0.29872775,0.2940809,0.17405036,0.057492286,0.3502096,0.2407942,-0.1094154
57,-0.62682587,-0.8178818,"('unimaginative', 'imaginative')",-0.27009165,-0.3724262,-2.344359,-2.5408478,-1.0804255,-1.2437186,-0.1632931
58,-0.3571793,-0.47791687,"('undiscriminating', 'discriminating')",0.68112093,0.60592365,0.01066572,0.0067064296,0.1115358,0.0449044,-0.0666314
59,-0.018194329,0.04515616,"('foolish', 'wise')",0.73079616,0.7387282,0.22034289,0.19489071,0.3109816,0.3262584,0.0152768
60,0.450977,0.41633007,"('inefficient', 'efficient')",0.66810054,0.78535867,-0.08841081,-0.0001678709,0.3435556,0.400507,0.0569514
61,0.22253878,0.15548208,"('illogical', 'logical')",0.9928707,0.8842718,-0.042973787,-0.19426493,0.3908119,0.2818297,-0.1089822
62,0.1966891,0.22174983,"('incompetent', 'brilliant')",0.22833033,0.43001062,-0.026891666,0.13599384,0.1327093,0.2625848,0.1298755
63,-1.05999,-1.091373,"('unperceptive', 'insightful')",0.10446422,0.15624006,0.67764604,0.75334173,-0.0926266,-0.0605971,0.0320295
64,-0.056958396,-0.08266337,"('shy', 'confident')",-0.51382256,-0.48682392,-5.586875,-5.789842,-2.0525519,-2.1197764,-0.0672245
65,-0.24868084,-0.43666267,"('insecure', 'secure')",0.013459312,-0.09008732,-0.25738385,-0.40111354,-0.1642018,-0.3092878,-0.145086
66,-0.39108863,-0.34674954,"('inactive', 'active')",-1.1319788,-1.0346789,0.8457742,0.86966306,-0.2257644,-0.1705885,0.0551759
67,0.6665092,0.57162696,"('doubtful', 'determined')",0.5813143,0.6079867,-0.5090839,-0.5638608,0.2462465,0.2052509,-0.0409956
68,-0.89033026,-0.941504,"('dependent', 'independent')",-0.44492173,-0.5228209,-0.6545413,-0.6220632,-0.6632644,-0.6954627,-0.0321983
69,-0.19485697,0.033131287,"('lazy', 'industrious')",0.0122298,0.20549831,-0.65982115,-0.46586064,-0.2808161,-0.0757437,0.2050724
70,-1.0507478,-1.0613457,"('lethargic', 'energetic')",-1.5607114,-1.477102,0.17709167,0.24883248,-0.8114559,-0.7632051,0.0482508
71,0.10824036,0.16616455,"('diffident', 'self-confident')",0.6923673,0.7860596,0.32474062,0.33905062,0.3751161,0.4304249,0.0553088
72,-0.051285263,-0.13915507,"('unambitious', 'ambitious')",-0.9076732,-0.9033268,-1.1400362,-1.0620695,-0.6996649,-0.7015171,-0.0018522
73,1.1528366,1.1123271,"('helpless', 'self-reliant')",0.33423647,0.27567056,-2.6888251,-2.7302477,-0.400584,-0.4474167,-0.0468327
74,-0.071207836,-0.18326284,"('undedicated', 'dedicated')",-0.32056317,-0.24811712,0.13869362,0.11834015,-0.0843591,-0.1043466,-0.0199875
75,-0.46518108,-0.3803519,"('meek', 'impulsive')",-0.77804077,-0.84011304,-0.2146727,-0.1024272,-0.4859649,-0.4409641,0.0450008
76,0.043034874,0.023044033,"('anxious', 'daring')",-0.670689,-0.59774125,0.21365516,0.21705532,-0.1379997,-0.119214,0.0187857
77,-0.013397805,-0.08523447,"('unmotivated', 'motivated')",0.5324882,0.50610864,-1.195388,-1.202627,-0.2254325,-0.2605843,-0.0351518
78,-1.034258,-0.8646703,"('nonresilient', 'resilient')",1.0763941,1.2111683,-0.21349947,-0.07021243,-0.0571211,0.0920952,0.1492163
79,-0.5331423,-0.56916696,"('wavering', 'unwavering')",-0.90835655,-0.9842688,-0.046368826,0.011366722,-0.4959559,-0.514023,-0.0180671
80,0.28374624,0.18193129,"('dominated', 'dominating')",-0.8167919,-0.75476176,-1.1694232,-1.2034328,-0.5674896,-0.5920877,-0.0245981
81,0.12781936,-0.041286573,"('submissive', 'aggressive')",-0.7442105,-0.7852098,-0.50926864,-0.667598,-0.3752199,-0.4980315,-0.1228116
82,-0.63474536,-0.6663318,"('poor', 'rich')",0.55448186,0.50191045,6.054462,6.1677437,1.9913994,2.0011074,0.009708
83,0.66489446,0.5743315,"('powerless', 'powerful')",0.12124905,0.1439848,-0.9213757,-1.0480564,-0.0450774,-0.1099133,-0.0648359
84,0.19117227,0.13946488,"('inferior', 'superior')",0.573263,0.5051103,0.7019258,0.64427423,0.488787,0.4296165,-0.0591705
85,-0.10370643,-0.06476263,"('insignificant', 'prestigious')",0.4617722,0.48301455,0.6193473,0.6363777,0.3258044,0.3515432,0.0257388
86,-0.6639235,-0.9077933,"('uninfluential', 'influential')",-0.19225046,-0.34318542,-0.11834481,-0.30121717,-0.3248396,-0.5173986,-0.192559
87,0.6303045,0.5172272,"('unsuccessful', 'successful')",0.7280721,0.67315376,0.73251104,0.6129664,0.6969625,0.6011158,-0.0958467
88,-0.4197022,-0.59552884,"('low', 'eminent')",-0.20925958,-0.3222255,0.32159126,0.22957698,-0.1024568,-0.2293924,-0.1269356
