,ross_male,ross_female,tuple,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9804045,0.83916897,"('unsociable', 'sociable')",1.3833886,1.6327777,-0.2747451,-0.45998588,0.6963493,0.6706536,-0.0256957
1,0.05061743,0.077344,"('unfriendly', 'friendly')",0.29083022,0.39238542,2.0828698,2.028913,0.8081058,0.8328808,0.024775
2,1.9053082,2.044388,"('unlikable', 'likable')",0.62934697,0.7390362,0.6394739,0.80883354,1.058043,1.1974193,0.1393763
3,0.63982904,0.79988945,"('repellent', 'pleasant')",0.18406078,0.554344,0.20739204,0.2830248,0.3437606,0.5457528,0.2019922
4,-0.6700899,-0.7422283,"('disliked', 'liked')",-0.14085098,-0.21355617,-6.2906313,-6.259373,-2.3671907,-2.4050525,-0.0378618
5,-0.36591858,-0.33369488,"('distant', 'outgoing')",-0.26167324,-0.3766503,0.03073224,0.13152274,-0.1989532,-0.1929408,0.0060124
6,-0.6871134,-0.5796482,"('distant', 'open')",-0.49729672,-0.51645344,0.6402356,0.71205944,-0.1813915,-0.1280141,0.0533774
7,1.2662011,1.2377906,"('insensitive', 'sensitive')",0.8669721,1.2732239,0.6834356,0.58485985,0.9388696,1.0319581,0.0930885
8,0.28839645,0.3232488,"('unaffectionate', 'affectionate')",-0.13337159,-0.17607042,0.9212015,0.90113807,0.3587421,0.3494388,-0.0093033
9,1.2822627,1.3336124,"('unaffectionate', 'caring')",0.697133,0.73191077,1.4419173,1.4625825,1.1404376,1.1760352,0.0355976
10,1.7842859,1.7836475,"('unsympathetic', 'sympathetic')",0.815161,1.3615763,-0.100185685,-0.19926126,0.833087,0.9819876,0.1489006
11,0.50954396,0.55046886,"('unhelpful', 'helpful')",0.49240905,0.77903885,2.1383448,2.2316763,1.046766,1.1870613,0.1402953
12,1.7197424,1.8165559,"('unsupportive', 'supportive')",1.1718475,1.5662097,-1.8123777,-1.7709255,0.3597374,0.53728,0.1775426
13,1.1881632,1.1021886,"('impolite', 'polite')",1.5554168,1.752257,-0.077059135,-0.23112446,0.8888403,0.8744404,-0.0143999
14,1.1157113,1.0585632,"('antisocial', 'social')",1.1302271,1.3172214,-0.8508657,-0.94245404,0.4650242,0.4777768,0.0127526
15,0.0110083,-0.08452615,"('boring', 'funny')",0.36345032,0.20273684,0.3596702,0.34459713,0.2447096,0.1542693,-0.0904403
16,-1.4381232,-1.3706069,"('unpopular', 'popular')",-0.8352192,-0.69737816,0.7496177,0.7902925,-0.5079082,-0.4258975,0.0820107
17,-0.07250348,-0.012882469,"('nasty', 'nice')",-0.43704504,-0.39799044,-0.34475285,-0.26017585,-0.2847671,-0.2236829,0.0610842
18,0.58257765,0.63861996,"('disagreeable', 'welcoming')",-0.73572266,-0.5745257,-0.50953346,-0.47173062,-0.2208928,-0.1358788,0.085014
19,-0.23453026,-0.14907497,"('inhospitable', 'hospitable')",-0.73778737,-0.7597234,0.084137164,0.24823777,-0.2960602,-0.2201869,0.0758733
20,0.30941138,0.39717144,"('rough', 'thoughtful')",-0.40024328,-0.14181742,0.9769056,0.9712129,0.2953579,0.4088556,0.1134977
21,1.461613,1.4361242,"('immoral', 'moral')",0.925294,1.2424806,-0.59740657,-0.6435474,0.5965002,0.6783525,0.0818523
22,1.4610687,1.4131052,"('untrustworthy', 'trustworthy')",0.58774745,0.8495058,-0.8236059,-0.8727026,0.4084034,0.4633028,0.0548994
23,1.4923291,1.4995067,"('insincere', 'sincere')",0.9576293,1.3611574,5.9928145,5.9190583,2.8142576,2.9265741,0.1123165
24,2.0269294,2.0001624,"('dishonest', 'honest')",0.34571478,0.43198758,0.8951441,0.82271826,1.0892628,1.084956,-0.0043068
25,0.38112703,0.3617942,"('egoistic', 'altruistic')",-0.20162256,-0.25458226,1.2600061,1.1933666,0.4798369,0.4335262,-0.0463107
26,0.5227224,0.45895782,"('hardhearted', 'benevolent')",1.0947739,1.1767722,1.3205942,1.2198768,0.9793634,0.9518689,-0.0274945
27,1.2618934,1.3242675,"('hardhearted', 'softhearted')",0.85653883,1.0777261,1.6021551,1.4825988,1.2401958,1.2948642,0.0546684
28,1.1003098,0.94246185,"('disloyal', 'loyal')",0.47453076,0.58170414,1.0633334,0.92113155,0.8793914,0.8150992,-0.0642922
29,-0.0846179,-0.11436912,"('unfair', 'fair')",-0.5253057,-0.56321806,-0.5453505,-0.6794604,-0.3850914,-0.4523492,-0.0672578
30,1.3863567,1.436377,"('intolerant', 'tolerant')",1.2394305,1.556652,0.9892789,0.9471098,1.205022,1.3133796,0.1083576
31,-0.86628735,-0.78108966,"('evil', 'good')",-1.1004932,-1.2577754,-0.77563083,-0.7712393,-0.9141371,-0.9367015,-0.0225644
32,1.164779,1.0834713,"('unkind', 'kind')",1.199226,1.3723509,1.2444968,1.1172469,1.202834,1.191023,-0.011811
33,0.47239906,0.42608562,"('wrong', 'right')",-0.2531534,-0.37404794,-0.2518524,-0.32313997,-0.0108689,-0.0903674,-0.0794985
34,-0.099321716,0.042181656,"('mean', 'honorable')",0.13399246,0.45280743,6.2377834,6.3496904,2.0908181,2.2815598,0.1907417
35,-0.9408847,-0.98872614,"('corrupt', 'incorrupt')",-1.6169518,-1.9896747,-0.28869396,-0.42275208,-0.9488435,-1.1337176,-0.1848741
36,-2.0228145,-1.9316003,"('hostile', 'amicable')",-2.0937252,-2.2468858,0.27235538,0.12639275,-1.2813949,-1.3506977,-0.0693028
37,1.0858634,1.095499,"('fake', 'genuine')",0.04199898,0.2030036,0.5416533,0.53913456,0.5565052,0.6125457,0.0560405
