,sprat_male,sprat_female,tuple,average_male,average_female,female-male
0,-0.019577866,-0.15425387,"('unsociable', 'sociable')",-0.0195779,-0.1542539,-0.134676
1,0.072785094,-0.20035943,"('unfriendly', 'friendly')",0.0727851,-0.2003594,-0.2731445
2,-0.19720982,-0.27512822,"('unlikable', 'likable')",-0.1972098,-0.2751282,-0.0779184
3,-0.7321601,-0.6859296,"('repellent', 'pleasant')",-0.7321601,-0.6859296,0.0462305
4,-3.0450745,-3.1153188,"('disliked', 'liked')",-3.0450745,-3.1153188,-0.0702443
5,-0.49611592,-0.5531783,"('distant', 'outgoing')",-0.4961159,-0.5531783,-0.0570624
6,-0.42454368,-0.5515785,"('distant', 'open')",-0.4245437,-0.5515785,-0.1270348
7,-0.23284872,-0.19150966,"('insensitive', 'sensitive')",-0.2328487,-0.1915097,0.041339
8,0.17588341,0.019154266,"('unaffectionate', 'affectionate')",0.1758834,0.0191543,-0.1567291
9,0.11980732,0.056818713,"('unaffectionate', 'caring')",0.1198073,0.0568187,-0.0629886
10,-0.9928542,-0.9031419,"('unsympathetic', 'sympathetic')",-0.9928542,-0.9031419,0.0897123
11,0.33329505,0.4735932,"('unhelpful', 'helpful')",0.333295,0.4735932,0.1402982
12,-1.489622,-1.3857656,"('unsupportive', 'supportive')",-1.489622,-1.3857656,0.1038564
13,-0.7292585,-0.63474023,"('impolite', 'polite')",-0.7292585,-0.6347402,0.0945183
14,0.018958187,-0.107511,"('antisocial', 'social')",0.0189582,-0.107511,-0.1264692
15,0.521413,0.41229182,"('boring', 'funny')",0.521413,0.4122918,-0.1091212
16,-0.1670821,-0.2747655,"('unpopular', 'popular')",-0.1670821,-0.2747655,-0.1076834
17,-0.117725044,-0.008924762,"('nasty', 'nice')",-0.117725,-0.0089248,0.1088002
18,-0.77610135,-0.893302,"('disagreeable', 'welcoming')",-0.7761014,-0.893302,-0.1172006
19,-1.2746948,-1.1890728,"('inhospitable', 'hospitable')",-1.2746948,-1.1890728,0.085622
20,0.21431433,0.23142745,"('rough', 'thoughtful')",0.2143143,0.2314274,0.0171131
21,-0.9677619,-0.76747924,"('immoral', 'moral')",-0.9677619,-0.7674792,0.2002827
22,-0.3719969,-0.3996252,"('untrustworthy', 'trustworthy')",-0.3719969,-0.3996252,-0.0276283
23,2.2580426,2.2575765,"('insincere', 'sincere')",2.2580426,2.2575765,-0.0004661
24,-0.37982038,-0.40974692,"('dishonest', 'honest')",-0.3798204,-0.4097469,-0.0299265
25,0.69938993,0.47237524,"('egoistic', 'altruistic')",0.6993899,0.4723752,-0.2270147
26,1.0529028,0.7281472,"('hardhearted', 'benevolent')",1.0529028,0.7281472,-0.3247556
27,0.6658691,0.47331247,"('hardhearted', 'softhearted')",0.6658691,0.4733125,-0.1925566
28,1.0795428,0.97791624,"('disloyal', 'loyal')",1.0795428,0.9779162,-0.1016266
29,-0.35441157,-0.40923664,"('unfair', 'fair')",-0.3544116,-0.4092366,-0.054825
30,0.75569665,0.86045086,"('intolerant', 'tolerant')",0.7556967,0.8604509,0.1047542
31,-0.74040574,-0.88518363,"('evil', 'good')",-0.7404057,-0.8851836,-0.1447779
32,0.32277015,0.09090107,"('unkind', 'kind')",0.3227701,0.0909011,-0.231869
33,-0.13869964,-0.21185723,"('wrong', 'right')",-0.1386996,-0.2118572,-0.0731576
34,2.0531833,2.196723,"('mean', 'honorable')",2.0531833,2.196723,0.1435397
35,0.12919202,-0.10359168,"('corrupt', 'incorrupt')",0.129192,-0.1035917,-0.2327837
36,-0.15542614,-0.32287797,"('hostile', 'amicable')",-0.1554261,-0.322878,-0.1674519
