,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8821814,-1.0490245,"('unsociable', 'sociable')",-0.6839384,-0.81169623,-0.10684273,-0.22894162,-0.5576542,-0.6965541,-0.1388999
1,2.9461367,2.8408058,"('unfriendly', 'friendly')",0.5753225,0.36875919,1.4715313,1.2334989,1.6643302,1.4810212,-0.183309
2,0.55314624,0.52881056,"('unlikable', 'likable')",0.62686795,0.61900914,0.5638875,0.5440414,0.5813005,0.5639537,-0.0173468
3,-2.0790195,-1.9848572,"('repellent', 'pleasant')",0.0570134,0.19913842,0.0733778,0.121626616,-0.6495427,-0.5546974,0.0948453
4,0.0041968976,-0.02749305,"('disliked', 'liked')",-0.8304893,-0.97907954,-6.200152,-6.236486,-2.3421481,-2.4143529,-0.0722048
5,2.0379066,2.0802186,"('distant', 'outgoing')",-0.026298992,-0.0616658,-0.46797028,-0.51162815,0.5145458,0.5023082,-0.0122376
6,2.4969647,2.5915525,"('distant', 'open')",0.18449864,0.1299919,0.2291439,0.14772235,0.9702024,0.9564222,-0.0137802
7,-0.29916412,-0.35027605,"('insensitive', 'sensitive')",-0.8418885,-0.7653,0.43815637,0.44485062,-0.2342987,-0.2235751,0.0107236
8,1.0591707,1.0581672,"('unaffectionate', 'affectionate')",-0.44280547,-0.5572593,0.16063358,0.0063318834,0.2589996,0.1690799,-0.0899197
9,1.6782252,1.7083857,"('unaffectionate', 'caring')",0.1722323,0.09979613,0.94427794,0.83304954,0.9315785,0.8804105,-0.051168
10,-1.7066047,-1.7908591,"('unsympathetic', 'sympathetic')",-1.4729728,-1.4077375,-0.07832947,-0.099877134,-1.085969,-1.0994912,-0.0135222
11,0.033221014,-0.019159922,"('unhelpful', 'helpful')",0.7218507,0.75674105,1.9496334,1.9220017,0.9015683,0.8865276,-0.0150407
12,0.87503016,0.89799273,"('unsupportive', 'supportive')",-0.024085071,-0.008896761,-1.8385144,-1.8422363,-0.3291898,-0.3177134,0.0114764
13,-0.82656795,-0.93809414,"('impolite', 'polite')",-0.6058716,-0.6057268,0.13921739,0.105640754,-0.4310741,-0.4793934,-0.0483193
14,-0.7205105,-0.893722,"('antisocial', 'social')",-1.0909884,-1.1395227,-0.5774752,-0.56994474,-0.7963247,-0.8677298,-0.0714051
15,1.1388658,1.0003222,"('boring', 'funny')",-1.1925002,-1.2629571,0.3106658,0.2698609,0.0856771,0.0024087,-0.0832684
16,0.23897658,0.26160467,"('unpopular', 'popular')",1.043804,1.0479646,0.91910833,0.8674228,0.733963,0.725664,-0.008299
17,-0.6529838,-0.6384643,"('nasty', 'nice')",-0.34414476,-0.33234465,-0.32718492,-0.30754346,-0.4414378,-0.4261175,0.0153203
