,xcel_male,xcel_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4225608,-1.5102702,"('unsociable', 'sociable')",0.47516748,0.324039,-0.7200205,-0.86026186,-0.5558046,-0.6821644,-0.1263598
1,-1.8017896,-1.8191931,"('unfriendly', 'friendly')",0.048328776,-0.15024193,1.6580473,1.596214,-0.0318045,-0.124407,-0.0926025
2,0.37711114,0.42436746,"('unlikable', 'likable')",1.3497128,1.3209938,0.67942053,0.7673665,0.8020815,0.8375759,0.0354944
3,-0.31412888,-0.1612621,"('repellent', 'pleasant')",0.17779058,0.28011155,0.1705835,0.19202228,0.0114151,0.1036239,0.0922088
4,-0.30755267,-0.33567476,"('disliked', 'liked')",0.067917384,-0.099619985,-6.37614,-6.510841,-2.2052585,-2.3153785,-0.11012
5,-0.9286628,-0.87566864,"('distant', 'outgoing')",-0.49808615,-0.51578546,-0.100491956,-0.06411628,-0.5090803,-0.4851901,0.0238902
6,-0.96905667,-0.86861575,"('distant', 'open')",-1.1544123,-1.2330629,0.40254653,0.44838947,-0.5736408,-0.5510964,0.0225444
7,-0.16622265,-0.11853008,"('insensitive', 'sensitive')",0.8166245,0.87657595,0.28064767,0.31776544,0.3103499,0.3586038,0.0482539
8,-1.2102368,-1.1379076,"('unaffectionate', 'affectionate')",-1.1702485,-1.279429,0.6943076,0.68333524,-0.5620592,-0.5780004,-0.0159412
9,-1.2171044,-1.1521571,"('unaffectionate', 'caring')",-0.0028022695,-0.08192026,1.0041916,1.0246377,-0.071905,-0.0698132,0.0020918
10,-1.1099465,-1.0525649,"('unsympathetic', 'sympathetic')",-0.048308283,-0.089600936,-0.78274345,-0.8143127,-0.6469994,-0.6521595,-0.0051601
11,-0.56821036,-0.5567137,"('unhelpful', 'helpful')",0.81677544,0.90873015,1.4798809,1.5640209,0.5761487,0.6386791,0.0625304
12,-0.7576166,-0.62564605,"('unsupportive', 'supportive')",0.5042548,0.5576314,-2.1510887,-2.1283748,-0.8014835,-0.7321298,0.0693537
13,-0.7400139,-0.8099887,"('impolite', 'polite')",0.32295492,0.4159519,-0.6837739,-0.7075805,-0.3669443,-0.3672058,-0.0002615
14,-0.58883494,-0.59869915,"('antisocial', 'social')",1.2338703,1.2404916,-0.80007815,-0.9116783,-0.0516809,-0.0899619,-0.038281
15,0.17660081,0.059166115,"('boring', 'funny')",-0.20847693,-0.29664296,0.3229012,0.30347756,0.0970084,0.0220002,-0.0750082
16,-0.38718253,-0.32131547,"('unpopular', 'popular')",-0.45504388,-0.54255074,0.71089166,0.6554312,-0.0437782,-0.0694783,-0.0257001
17,-0.024076136,0.038153436,"('nasty', 'nice')",-0.85339487,-0.7766663,-0.53756934,-0.4852741,-0.4716801,-0.407929,0.0637511
18,-0.21065226,-0.08553549,"('disagreeable', 'welcoming')",-1.0198519,-1.0223274,-0.60660183,-0.57647914,-0.6123687,-0.5614474,0.0509213
19,-1.5416951,-1.4481692,"('inhospitable', 'hospitable')",-1.295063,-1.3062263,-0.23495784,-0.06644949,-1.0239054,-0.9402816,0.0836238
20,-0.3229698,-0.217183,"('rough', 'thoughtful')",0.10331424,0.14845513,0.88554215,0.8568449,0.2219622,0.2627057,0.0407435
21,-0.28865144,-0.38919705,"('immoral', 'moral')",1.6609299,1.6146202,-0.8973885,-0.90572727,0.1582966,0.1065653,-0.0517313
22,-0.39949515,-0.43103823,"('untrustworthy', 'trustworthy')",-0.47041935,-0.5564512,-1.0153857,-1.051214,-0.6284334,-0.6795678,-0.0511344
23,-0.9051891,-0.9224428,"('insincere', 'sincere')",0.49681416,0.47382322,5.4646497,5.4376516,1.685425,1.6630108,-0.0224142
24,-0.119138,-0.09160412,"('dishonest', 'honest')",0.7196898,0.7160288,0.5878993,0.57153416,0.3961504,0.398653,0.0025026
25,-0.79078966,-0.7737383,"('egoistic', 'altruistic')",0.17012912,0.08431395,1.5954803,1.5384895,0.3249399,0.2830217,-0.0419182
26,-0.23173447,-0.25659025,"('hardhearted', 'benevolent')",0.3124731,0.25384519,1.5623764,1.4792614,0.547705,0.4921721,-0.0555329
27,0.21887171,0.37388286,"('hardhearted', 'softhearted')",0.45219952,0.5140791,1.417016,1.3367066,0.6960291,0.7415562,0.0455271
28,-0.61629367,-0.7024516,"('disloyal', 'loyal')",-0.12501729,-0.3348357,0.8595604,0.75045395,0.0394165,-0.0956111,-0.1350276
29,-0.48826113,-0.5991481,"('unfair', 'fair')",-0.5654742,-0.60004056,-0.2443138,-0.33698487,-0.4326831,-0.5120579,-0.0793748
30,0.6289264,0.67059344,"('intolerant', 'tolerant')",1.447138,1.419503,0.92101145,0.8904267,0.9990253,0.9935077,-0.0055176
31,-0.92868525,-0.8185097,"('evil', 'good')",-1.8227992,-1.8416818,-0.9065865,-0.9204418,-1.219357,-1.1935445,0.0258125
32,-0.06997075,-0.07682167,"('unkind', 'kind')",0.5105887,0.5069544,0.7654455,0.62607586,0.4020211,0.3520695,-0.0499516
33,-0.047357704,-0.067074925,"('wrong', 'right')",0.4609723,0.3804132,-0.53921723,-0.5806668,-0.0418675,-0.0891095,-0.047242
34,-0.69837916,-0.543781,"('mean', 'honorable')",0.26808488,0.37522656,5.696822,5.929114,1.7555094,1.9201865,0.1646771
35,-0.4477496,-0.48602712,"('corrupt', 'incorrupt')",-1.4107823,-1.494319,0.19932854,0.09833274,-0.5530678,-0.6273378,-0.07427
36,-0.71416056,-0.74314296,"('hostile', 'amicable')",-1.5898194,-1.8360065,0.36894888,0.22179465,-0.6450103,-0.785785,-0.1407747
37,-0.9012292,-0.84185666,"('fake', 'genuine')",0.15619421,0.12280432,0.21500178,0.26344204,-0.1766777,-0.1518701,0.0248076
38,-1.3199391,-1.274881,"('untruthful', 'truthful')",0.050026674,-0.012215998,-0.3111979,-0.26728734,-0.5270368,-0.5181281,0.0089087
39,0.5846304,0.55459535,"('exploitative', 'cooperative')",0.21955667,0.35099292,-0.02987388,-0.03943415,0.2581044,0.288718,0.0306136
40,-0.14405037,-0.098719776,"('stingy', 'generous')",-0.19138286,-0.25606012,-1.8397255,-1.9326444,-0.7250529,-0.7624748,-0.0374219
41,-1.1461481,-1.1431056,"('unforgiving', 'forgiving')",-0.2719586,-0.37805063,-0.19310614,-0.28825042,-0.5370709,-0.6031356,-0.0660647
42,0.36783838,0.52888197,"('unreliable', 'reliable')",0.3036001,0.3567125,-3.0636115,-2.9624264,-0.797391,-0.6922773,0.1051137
43,-0.683045,-0.5738167,"('irresponsible', 'responsible')",1.4189421,1.4982383,0.2104944,0.26746705,0.3154638,0.3972962,0.0818324
44,0.7135217,0.72151965,"('prejudiced', 'unprejudiced')",-0.037818093,0.037517637,-0.9834106,-0.9849057,-0.102569,-0.0752895,0.0272795
45,-1.1277196,-1.0086123,"('incompetent', 'competent')",0.21021566,0.11631593,-0.338663,-0.43282613,-0.4187223,-0.4417075,-0.0229852
46,-0.7832684,-0.6739326,"('uncompetitive', 'competitive')",0.65851736,0.7366445,-0.96032214,-1.0084279,-0.3616911,-0.3152387,0.0464524
47,-0.41565707,-0.30623922,"('stupid', 'smart')",1.084394,1.1729969,5.6197453,5.755674,2.0961607,2.2074773,0.1113166
48,-0.07060208,-0.07891226,"('unintelligent', 'intelligent')",1.248664,1.2131861,0.2902995,0.30765978,0.4894538,0.4806445,-0.0088093
49,0.10895713,0.2283018,"('unable', 'able')",0.2571997,0.326034,-0.117796764,0.039916918,0.0827867,0.1980843,0.1152976
50,0.29383156,0.3966441,"('clumsy', 'skillful')",-0.11230619,-0.20938121,0.24721682,0.24599113,0.1429141,0.144418,0.0015039
51,-1.1966437,-1.310732,"('uneducated', 'educated')",-0.1736624,-0.22608857,0.02221625,-0.03245179,-0.4493633,-0.5230908,-0.0737275
52,-0.21558109,-0.43916392,"('irrational', 'rational')",-0.5434367,-0.8053622,0.33179548,0.18998455,-0.1424074,-0.3515139,-0.2091065
53,-1.3459983,-1.3262603,"('uncreative', 'creative')",0.46040916,0.33403626,0.9040521,0.88801533,0.0061543,-0.0347363,-0.0408906
54,-0.51177406,-0.5595254,"('incapable', 'capable')",-0.5059027,-0.5347038,0.9407958,1.0404716,-0.025627,-0.0179192,0.0077078
55,-0.16299243,-0.08350429,"('incompetent', 'clever')",0.23069847,0.22256885,-0.2505856,-0.29047996,-0.0609599,-0.0504718,0.0104881
56,-0.29253194,-0.28949395,"('impractical', 'practical')",1.4208052,1.4298251,-0.48232093,-0.46217725,0.2153174,0.2260513,0.0107339
57,-0.723199,-0.72418386,"('unimaginative', 'imaginative')",0.6897192,0.5917562,-2.660194,-2.734324,-0.8978912,-0.9555839,-0.0576927
58,-0.847527,-0.81708217,"('undiscriminating', 'discriminating')",0.5379489,0.44297403,0.017841378,-0.026775807,-0.0972456,-0.133628,-0.0363824
59,0.62524503,0.58388865,"('foolish', 'wise')",0.635192,0.5787397,0.6501952,0.6719558,0.6368774,0.6115281,-0.0253493
60,0.09865655,0.17187873,"('inefficient', 'efficient')",2.626801,2.7763462,-0.34726945,-0.25348175,0.7927294,0.8982477,0.1055183
61,-0.44135046,-0.55055,"('illogical', 'logical')",1.2618313,1.1143214,0.09599893,-0.07557473,0.3054933,0.1627322,-0.1427611
62,0.0010269601,0.09175938,"('incompetent', 'brilliant')",0.96729004,1.0958658,-0.071144044,0.029131591,0.2990577,0.4055856,0.1065279
63,-1.6579732,-1.5552602,"('unperceptive', 'insightful')",0.9865084,1.0243721,0.393697,0.4795278,-0.0925892,-0.0171201,0.0754691
64,-0.16020092,-0.23784123,"('shy', 'confident')",1.2367944,1.1965998,-6.6405473,-6.724067,-1.8546513,-1.9217695,-0.0671182
65,0.046577573,-0.10943499,"('insecure', 'secure')",1.2966027,1.2534158,-0.50631523,-0.5037682,0.278955,0.2134042,-0.0655508
66,-1.0865533,-1.042029,"('inactive', 'active')",-1.1504626,-1.1298774,0.8805611,0.86600125,-0.4521516,-0.4353017,0.0168499
67,0.44768643,0.34465015,"('doubtful', 'determined')",-0.055063736,-0.015405178,-0.719809,-0.6628087,-0.1090621,-0.1111879,-0.0021258
68,-0.21944995,-0.25150535,"('dependent', 'independent')",0.1474829,0.07931448,-0.6537288,-0.6525508,-0.2418986,-0.2749139,-0.0330153
69,-0.32140088,-0.2547489,"('lazy', 'industrious')",0.36969393,0.32188588,-0.4035772,-0.39164832,-0.1184281,-0.1081704,0.0102577
70,-0.1998211,-0.12142566,"('lethargic', 'energetic')",0.70294774,0.8234035,0.41654745,0.470589,0.306558,0.3908556,0.0842976
71,-0.25546893,-0.25377694,"('diffident', 'self-confident')",1.144241,1.1944227,0.58835536,0.58823675,0.4923758,0.5096275,0.0172517
72,-0.1519213,-0.11481895,"('unambitious', 'ambitious')",0.52884465,0.54317683,-1.0901393,-1.0097815,-0.2377386,-0.1938079,0.0439307
73,0.89507604,0.8481718,"('helpless', 'self-reliant')",0.8784986,0.7821834,-2.91791,-2.902048,-0.3814452,-0.4238977,-0.0424525
74,-0.87168986,-0.6966217,"('undedicated', 'dedicated')",0.0065330938,0.008075841,-0.16096966,-0.13227266,-0.3420421,-0.2736062,0.0684359
75,0.53697455,0.51195633,"('meek', 'impulsive')",-0.6313442,-0.6377213,-0.015347494,0.06961985,-0.0365724,-0.018715,0.0178574
76,0.63036144,0.76002246,"('anxious', 'daring')",0.60867053,0.7592397,0.34435388,0.40680334,0.5277953,0.6420218,0.1142265
77,-0.44200954,-0.49200785,"('unmotivated', 'motivated')",0.9219066,0.8509376,-1.3785913,-1.3053662,-0.2995648,-0.3154788,-0.015914
78,-1.4564856,-1.269773,"('nonresilient', 'resilient')",0.16295677,0.2301034,-0.09833595,-0.019286217,-0.4639549,-0.3529853,0.1109696
79,-0.44386348,-0.4683377,"('wavering', 'unwavering')",-1.1236497,-1.2492956,0.08274183,0.14190565,-0.4949238,-0.5252425,-0.0303187
80,0.19567247,0.14650787,"('dominated', 'dominating')",0.54370564,0.68508697,-1.303431,-1.2804626,-0.1880176,-0.1496226,0.038395
81,0.21995497,0.020704642,"('submissive', 'aggressive')",1.8665489,1.925967,-1.0855825,-1.0637475,0.3336405,0.294308,-0.0393325
82,-0.6102364,-0.5467364,"('poor', 'rich')",-0.05427538,-0.09803134,6.33152,6.4126897,1.8890028,1.9226406,0.0336378
83,0.062145602,-0.032625385,"('powerless', 'powerful')",0.619259,0.6199926,-1.2578195,-1.3245709,-0.1921383,-0.2457346,-0.0535963
84,0.7378802,0.6063133,"('inferior', 'superior')",0.35164133,0.29008707,0.7980858,0.7882555,0.6292024,0.561552,-0.0676504
85,-0.33525583,-0.3403224,"('insignificant', 'prestigious')",-0.53067774,-0.6826559,0.8316521,0.85079277,-0.0114271,-0.0573952,-0.0459681
86,-1.4412096,-1.501564,"('uninfluential', 'influential')",0.58719647,0.4401709,-0.50698316,-0.60597014,-0.4536654,-0.5557878,-0.1021224
87,-0.20774132,-0.33775717,"('unsuccessful', 'successful')",0.41143864,0.34511843,0.5238691,0.52639484,0.2425221,0.1779187,-0.0646034
88,-0.14601453,-0.16861469,"('low', 'eminent')",-0.12072666,-0.2058925,0.11711172,0.09060985,-0.0498765,-0.0946324,-0.0447559
