,colgate_male,colgate_female,tuple,palmolive_male,palmolive_female,co_male,co_female,average_male,average_female,female-male
0,-1.1809373,-1.3628052,"('unsociable', 'sociable')",-0.9503505,-1.1087415,0.16634327,-0.022406805,-0.6549815,-0.8313178,-0.1763363
1,-1.3012335,-1.4612422,"('unfriendly', 'friendly')",-0.360995,-0.54840356,1.4226576,1.2464873,-0.079857,-0.2543861,-0.1745291
2,0.64565116,0.6542531,"('unlikable', 'likable')",0.9285911,0.9537039,1.0771047,1.228642,0.8837823,0.945533,0.0617507
3,-0.72344935,-0.6994639,"('repellent', 'pleasant')",-1.3095839,-1.2633778,0.46238118,0.5279475,-0.5235507,-0.4782981,0.0452526
4,-0.121016115,-0.22451338,"('disliked', 'liked')",0.23678553,0.26120856,-6.628927,-6.856304,-2.1710526,-2.2732031,-0.1021505
5,0.35661724,0.3141691,"('distant', 'outgoing')",0.7171862,0.739993,-0.43390262,-0.32520497,0.2133003,0.2429857,0.0296854
6,-0.030296415,-0.027478188,"('distant', 'open')",0.899551,0.9307383,-0.521898,-0.47435084,0.1157855,0.1429698,0.0271843
7,-0.57203716,-0.53041446,"('insensitive', 'sensitive')",-0.8259043,-0.79015964,0.19721572,0.2822289,-0.4002419,-0.346115,0.0541269
8,-0.9839765,-1.1467466,"('unaffectionate', 'affectionate')",-0.48437533,-0.61108536,0.18650642,0.08754275,-0.4272818,-0.5567631,-0.1294813
9,-1.063822,-1.1989266,"('unaffectionate', 'caring')",-0.799232,-0.89444506,0.7343888,0.7178203,-0.3762217,-0.4585171,-0.0822954
10,-1.669282,-1.7211437,"('unsympathetic', 'sympathetic')",-1.5818989,-1.595044,0.022906676,-0.036766276,-1.0760914,-1.1176514,-0.04156
11,-0.5628348,-0.5988137,"('unhelpful', 'helpful')",-1.8099785,-1.847754,2.2149441,2.252427,-0.052623,-0.0647136,-0.0120906
12,-0.7997859,-0.7105753,"('unsupportive', 'supportive')",-1.1560876,-1.0368606,-1.9055357,-1.8281739,-1.2871364,-1.1918699,0.0952665
13,-0.67604446,-0.69913876,"('impolite', 'polite')",-0.57369053,-0.58436584,0.18920957,0.25851592,-0.3535085,-0.3416629,0.0118456
14,-0.07211152,-0.07141766,"('antisocial', 'social')",0.064892575,0.020596217,0.35737392,0.330917,0.1167183,0.0933652,-0.0233531
15,0.109805174,0.029312454,"('boring', 'funny')",0.66698325,0.6039382,0.659639,0.6455175,0.4788091,0.4262561,-0.052553
16,-0.67377555,-0.64834297,"('unpopular', 'popular')",0.57391965,0.57206964,0.19089946,0.13767655,0.0303479,0.0204677,-0.0098802
17,-0.029316422,-0.106308505,"('nasty', 'nice')",0.05803195,0.05306523,-0.2495935,-0.27184838,-0.073626,-0.1083639,-0.0347379
18,-0.100371435,0.01849775,"('disagreeable', 'welcoming')",0.17759559,0.26978132,-0.9667199,-0.89930487,-0.2964986,-0.2036753,0.0928233
19,-0.19202827,-0.29691422,"('inhospitable', 'hospitable')",-0.7019231,-0.6959659,-0.4583449,-0.4259174,-0.4507654,-0.4729325,-0.0221671
20,-0.108556524,-0.09248258,"('rough', 'thoughtful')",-0.029802728,-0.08554681,0.53882515,0.5494932,0.1334886,0.1238213,-0.0096673
21,-0.5839294,-0.4211911,"('immoral', 'moral')",-0.70956707,-0.6536038,-0.42774838,-0.2930917,-0.5737483,-0.4559622,0.1177861
22,0.13641159,0.13120185,"('untrustworthy', 'trustworthy')",-0.24477217,-0.23100892,-0.5235415,-0.5054789,-0.210634,-0.201762,0.008872
23,-1.1219802,-1.2306662,"('insincere', 'sincere')",-1.6190969,-1.679693,5.792215,5.8749833,1.017046,0.9882081,-0.0288379
24,-0.28824282,-0.35891935,"('dishonest', 'honest')",-0.77564347,-0.774203,0.935495,0.99192953,-0.0427971,-0.0470643,-0.0042672
25,0.2075254,0.3503865,"('egoistic', 'altruistic')",0.75387913,0.8237677,1.0489831,0.9306248,0.6701292,0.701593,0.0314638
26,0.17036092,-0.025536902,"('hardhearted', 'benevolent')",-0.085351795,-0.23646912,1.3318793,1.118467,0.4722961,0.285487,-0.1868091
27,-0.8991032,-0.784224,"('hardhearted', 'softhearted')",-0.46976364,-0.39302793,0.72916186,0.8002493,-0.213235,-0.1256676,0.0875674
28,-1.2483306,-1.4827384,"('disloyal', 'loyal')",-0.33973297,-0.5682801,0.7860611,0.564592,-0.2673342,-0.4954755,-0.2281413
29,0.17028148,0.17806388,"('unfair', 'fair')",0.5365615,0.49054453,-0.700013,-0.76621646,0.0022767,-0.032536,-0.0348127
30,-0.23941001,-0.33852133,"('intolerant', 'tolerant')",-0.3311483,-0.36155263,1.0837579,1.149108,0.1710665,0.149678,-0.0213885
31,-0.35659167,-0.37210283,"('evil', 'good')",-0.1924352,-0.18425895,-1.2494787,-1.3253369,-0.5995018,-0.6272329,-0.0277311
32,-0.6483564,-0.61834663,"('unkind', 'kind')",-0.10850012,-0.15820767,1.1118317,0.9745395,0.1183251,0.0659951,-0.05233
33,0.29263467,0.3665461,"('wrong', 'right')",1.3204237,1.3120617,-0.71704036,-0.63220096,0.2986727,0.3488022,0.0501295
34,-0.099584505,-0.09092069,"('mean', 'honorable')",-0.62578315,-0.58048236,5.3307753,5.4727774,1.5351359,1.6004581,0.0653222
35,1.1518683,1.0460767,"('corrupt', 'incorrupt')",1.4471352,1.3699584,-0.8750766,-0.9468096,0.5746423,0.4897419,-0.0849004
36,-0.074294955,-0.30870786,"('hostile', 'amicable')",0.25451925,0.1201166,-0.4995126,-0.66797894,-0.1064294,-0.2855234,-0.179094
37,0.5929633,0.62875456,"('fake', 'genuine')",0.27925608,0.295047,0.068784565,0.114491895,0.313668,0.3460978,0.0324298
38,-0.799969,-0.8340168,"('untruthful', 'truthful')",-0.59209704,-0.5685823,0.19159275,0.31577417,-0.4001578,-0.362275,0.0378828
39,0.7731675,0.84359956,"('exploitative', 'cooperative')",-0.18787327,-0.22695,0.60531604,0.64058554,0.3968701,0.4190784,0.0222083
40,-0.13100162,-0.09236477,"('stingy', 'generous')",0.26944187,0.380815,-2.1345909,-2.2326577,-0.6653835,-0.6480691,0.0173144
41,-0.9240266,-1.0119647,"('unforgiving', 'forgiving')",-0.71222746,-0.72402775,0.23669681,0.18815923,-0.4665191,-0.5159444,-0.0494253
42,0.7369673,0.83676827,"('unreliable', 'reliable')",0.61363137,0.66621745,-2.8024626,-2.7810335,-0.4839546,-0.4260159,0.0579387
43,-0.82524306,-0.8636959,"('irresponsible', 'responsible')",-1.760847,-1.7956237,0.8159661,0.9547312,-0.5900413,-0.5681961,0.0218452
44,1.205349,1.2274716,"('prejudiced', 'unprejudiced')",0.81944996,0.88520026,-1.3482476,-1.3066337,0.2255171,0.2686794,0.0431623
45,-0.6354943,-0.79476607,"('incompetent', 'competent')",-0.38466153,-0.39253232,-0.12392403,-0.18940833,-0.3813599,-0.4589022,-0.0775423
46,-0.8333763,-0.90646136,"('uncompetitive', 'competitive')",-1.5187328,-1.5413394,-0.51545787,-0.533351,-0.9558556,-0.9937172,-0.0378616
47,-0.36172014,-0.29613987,"('stupid', 'smart')",0.13994858,0.18482237,5.459774,5.6749506,1.7460008,1.8545443,0.1085435
48,-1.0701704,-1.0239993,"('unintelligent', 'intelligent')",-1.2564708,-1.2764422,0.17457904,0.22282237,-0.717354,-0.6925397,0.0248143
49,-0.4546126,-0.4200151,"('unable', 'able')",-0.07954762,-0.057141166,-0.5888894,-0.44858184,-0.3743499,-0.3085794,0.0657705
50,-0.2834632,-0.14213054,"('clumsy', 'skillful')",0.84276474,0.8618902,-0.52114654,-0.4113752,0.0127183,0.1027948,0.0900765
51,-0.6302068,-0.6548887,"('uneducated', 'educated')",-0.61389124,-0.56657577,0.6909808,0.54182905,-0.1843724,-0.2265451,-0.0421727
52,-0.5465093,-0.50883275,"('irrational', 'rational')",0.22785841,0.13744843,-0.44706565,-0.49964505,-0.2552389,-0.2903431,-0.0351042
53,-0.9215589,-0.98268425,"('uncreative', 'creative')",-0.87331796,-0.9819551,0.69883156,0.65467733,-0.3653484,-0.436654,-0.0713056
54,-0.8671717,-0.88187814,"('incapable', 'capable')",0.74642175,0.68002105,0.38146496,0.41415784,0.086905,0.0707669,-0.0161381
55,-0.16209702,-0.117682874,"('incompetent', 'clever')",-0.22175628,-0.22000712,0.7541079,0.78182095,0.1234182,0.1480437,0.0246255
56,-0.17707908,-0.25437862,"('impractical', 'practical')",-0.25441796,-0.3247911,0.10873776,0.20207512,-0.1075864,-0.1256982,-0.0181118
57,-1.1292558,-1.3024414,"('unimaginative', 'imaginative')",-1.0589985,-1.1603165,-3.032971,-3.1428404,-1.7404084,-1.8685328,-0.1281244
58,-0.5733516,-0.69985026,"('undiscriminating', 'discriminating')",-0.8584429,-0.9664397,0.38553175,0.29545495,-0.3487542,-0.456945,-0.1081908
59,0.42317736,0.517451,"('foolish', 'wise')",0.45002466,0.47653115,-0.16219454,-0.09276869,0.2370025,0.3004045,0.063402
60,-0.26563126,-0.18499443,"('inefficient', 'efficient')",-0.6784919,-0.66905844,0.48534587,0.78851306,-0.1529258,-0.0218466,0.1310792
61,-0.122453436,-0.24450283,"('illogical', 'logical')",-0.41404015,-0.50266665,0.25284052,0.14799605,-0.094551,-0.1997245,-0.1051735
62,-0.22703147,-0.1677536,"('incompetent', 'brilliant')",-0.3017982,-0.22376454,0.2984129,0.55614674,-0.0768056,0.0548762,0.1316818
63,-1.1399117,-1.122301,"('unperceptive', 'insightful')",-1.4341131,-1.3943113,0.40803018,0.5540797,-0.7219981,-0.6541775,0.0678206
64,0.100275695,0.17647575,"('shy', 'confident')",0.21119986,0.22004598,-5.594064,-5.569191,-1.7608628,-1.7242231,0.0366397
65,-0.4872942,-0.5286547,"('insecure', 'secure')",-1.0278549,-1.123472,0.5355449,0.5512415,-0.3265347,-0.3669617,-0.040427
66,0.72125196,0.5652624,"('inactive', 'active')",0.38869363,0.3724604,0.4051739,0.28571075,0.5050398,0.4078112,-0.0972286
67,-0.012011446,-0.001793921,"('doubtful', 'determined')",0.35630873,0.27059042,-0.33214396,-0.33852243,0.0040511,-0.023242,-0.0272931
68,-0.29919037,-0.22719175,"('dependent', 'independent')",-1.0584036,-1.006095,-1.4741247,-1.3379729,-0.9439062,-0.8570866,0.0868196
69,1.1584821,1.2228676,"('lazy', 'industrious')",2.692295,2.6746538,-0.7440987,-0.6757,1.0355595,1.0739405,0.038381
70,-0.6724619,-0.75268084,"('lethargic', 'energetic')",-0.5960719,-0.51652384,0.49833536,0.5185947,-0.2567328,-0.2502033,0.0065295
71,0.41489097,0.4476272,"('diffident', 'self-confident')",0.6245522,0.6277836,0.37139454,0.345476,0.4702792,0.473629,0.0033498
72,-0.7626031,-0.63419706,"('unambitious', 'ambitious')",-1.0383258,-0.99561435,-0.5583654,-0.3679167,-0.7864314,-0.6659094,0.120522
73,0.72922885,0.71189773,"('helpless', 'self-reliant')",0.5705271,0.57335067,-3.450548,-3.4019837,-0.7169307,-0.7055785,0.0113522
74,-0.17984205,-0.26478884,"('undedicated', 'dedicated')",-0.16564228,-0.15374795,0.110574484,0.07885399,-0.0783033,-0.1132276,-0.0349243
75,0.58357215,0.5106351,"('meek', 'impulsive')",0.7799779,0.8304588,-0.72970885,-0.69042444,0.2112804,0.2168898,0.0056094
76,0.20329595,0.28881794,"('anxious', 'daring')",0.07602059,0.1320894,0.05732353,0.16080722,0.1122134,0.1939049,0.0816915
77,-0.63477725,-0.4737586,"('unmotivated', 'motivated')",-1.4355323,-1.4249545,-0.89566106,-0.76883996,-0.9886569,-0.8891843,0.0994726
78,-0.79086024,-0.6354476,"('nonresilient', 'resilient')",-0.17728944,-0.11524707,-0.0062983297,0.12485142,-0.324816,-0.2086144,0.1162016
79,-0.006728694,-0.10975798,"('wavering', 'unwavering')",0.24433362,0.23744768,-0.95594865,-0.87983024,-0.2394479,-0.2507135,-0.0112656
80,1.0173903,1.115262,"('dominated', 'dominating')",0.22301222,0.29029182,-0.42787337,-0.40931243,0.270843,0.3320805,0.0612375
81,-0.23905733,-0.21341011,"('submissive', 'aggressive')",-0.5900971,-0.58427924,-0.25359148,-0.17244591,-0.3609153,-0.3233784,0.0375369
82,-0.44773468,-0.51869196,"('poor', 'rich')",-0.23837739,-0.20797324,5.9742975,5.98276,1.7627285,1.7520316,-0.0106969
83,-0.077094436,-0.07659677,"('powerless', 'powerful')",0.07344872,0.018147515,-1.1688179,-1.14701,-0.3908212,-0.4018197,-0.0109985
84,0.5214654,0.5061618,"('inferior', 'superior')",0.8350437,0.72818756,0.48556876,0.41950184,0.614026,0.5512838,-0.0627422
85,-0.020589165,-0.021877408,"('insignificant', 'prestigious')",0.948173,0.92136806,-0.6129541,-0.73325765,0.1048766,0.055411,-0.0494656
86,-1.879949,-1.9621829,"('uninfluential', 'influential')",-1.2463417,-1.2974521,-0.28651035,-0.3732365,-1.1376004,-1.2109571,-0.0733567
87,0.5624194,0.51490176,"('unsuccessful', 'successful')",0.5851395,0.4964841,0.52981436,0.4918076,0.5591244,0.5010645,-0.0580599
88,-0.40517017,-0.41245636,"('low', 'eminent')",-0.18960644,-0.26511776,-0.44484538,-0.47998178,-0.3465407,-0.385852,-0.0393113
