,bj_male,bj_female,tuple,services_male,services_female,co_male,co_female,average_male,average_female,female-male
0,-0.084886216,-0.31480518,"('unsociable', 'sociable')",1.3146669,1.1044012,0.77151406,0.5320273,0.6670982,0.4405411,-0.2265571
1,-1.1837621,-1.2687143,"('unfriendly', 'friendly')",0.1460115,0.09856178,1.2417731,1.1843171,0.0680075,0.0047215,-0.063286
2,1.397685,1.485516,"('unlikable', 'likable')",1.5453029,1.6743343,0.96297926,1.1449983,1.3019891,1.4349496,0.1329605
3,0.04420667,0.076958075,"('repellent', 'pleasant')",-0.30198047,-0.2095426,0.48112902,0.52555346,0.0744517,0.1309897,0.056538
4,1.0497012,1.0121292,"('disliked', 'liked')",0.9380954,0.8518298,-6.612035,-6.561376,-1.5414127,-1.5658058,-0.0243931
5,0.15451594,0.20536298,"('distant', 'outgoing')",-0.117530264,0.041107297,-1.0552005,-0.9007955,-0.3394049,-0.2181084,0.1212965
6,-0.027804986,0.017025195,"('distant', 'open')",-0.40501183,-0.27879298,-0.9844804,-0.87646145,-0.4724324,-0.3794098,0.0930226
7,-0.23828778,-0.28639218,"('insensitive', 'sensitive')",0.08797064,0.10830884,0.50899726,0.5019833,0.11956,0.1079666,-0.0115934
8,-0.7390708,-0.6699672,"('unaffectionate', 'affectionate')",-0.15781818,-0.03980441,0.3692275,0.31730515,-0.1758871,-0.1308221,0.045065
9,-0.36816758,-0.40536767,"('unaffectionate', 'caring')",0.81924134,0.89713675,1.0957612,1.0491592,0.5156116,0.5136427,-0.0019689
10,-0.80416626,-0.9149155,"('unsympathetic', 'sympathetic')",0.04738892,0.11360289,0.50250566,0.42874783,-0.0847572,-0.1241883,-0.0394311
11,0.60506403,0.5784346,"('unhelpful', 'helpful')",1.8447845,1.852477,2.859226,2.7708364,1.7696915,1.733916,-0.0357755
12,0.6106466,0.6550199,"('unsupportive', 'supportive')",1.0872227,1.2770611,-1.4716684,-1.493427,0.0754003,0.146218,0.0708177
13,-0.24767613,-0.24165939,"('impolite', 'polite')",0.776568,0.8207327,0.61816764,0.5391417,0.3823531,0.3727384,-0.0096147
14,-0.14681247,-0.11228995,"('antisocial', 'social')",1.2944893,1.2788886,0.31234777,0.28025913,0.4866749,0.4822859,-0.004389
15,1.4338534,1.3608408,"('boring', 'funny')",1.0142319,0.9153576,0.6837365,0.7596608,1.0439406,1.011953,-0.0319876
16,0.56708395,0.44137222,"('unpopular', 'popular')",0.009962015,0.024835944,0.12632856,0.09503125,0.2344582,0.1870798,-0.0473784
17,0.34548193,0.27503082,"('nasty', 'nice')",0.6648407,0.6114854,0.016328644,-0.018112477,0.3422171,0.2894679,-0.0527492
18,-0.8477648,-0.7774795,"('disagreeable', 'welcoming')",-0.20472394,-0.07428832,-1.2380298,-1.2262851,-0.7635062,-0.6926843,0.0708219
19,0.8192973,0.7945057,"('inhospitable', 'hospitable')",0.20082411,0.18980739,-0.31650499,-0.30137423,0.2345388,0.2276463,-0.0068925
20,-1.0049948,-0.93950427,"('rough', 'thoughtful')",-0.3881869,-0.32487503,0.3815468,0.38541102,-0.3372116,-0.2929894,0.0442222
21,-0.26686206,-0.32500172,"('immoral', 'moral')",0.45736688,0.4808673,-0.34002373,-0.31198692,-0.0498396,-0.0520404,-0.0022008
22,0.1667557,0.17255566,"('untrustworthy', 'trustworthy')",0.63133436,0.5717171,0.3646574,0.33824304,0.3875825,0.3608386,-0.0267439
23,-0.2233414,-0.29037747,"('insincere', 'sincere')",1.0462846,0.95808184,6.3916206,6.1778316,2.4048546,2.2818454,-0.1230092
24,0.07242496,0.09823348,"('dishonest', 'honest')",0.5051013,0.56235313,1.2659013,1.2511396,0.6144759,0.6372421,0.0227662
25,-0.35324734,-0.42010525,"('egoistic', 'altruistic')",0.90367067,0.81645554,0.8626576,0.80844104,0.471027,0.4015971,-0.0694299
26,-0.38350043,-0.37709317,"('hardhearted', 'benevolent')",1.2692958,1.3158778,1.3172979,1.371275,0.7343644,0.7700198,0.0356554
27,-0.7827513,-0.66030735,"('hardhearted', 'softhearted')",0.22154947,0.42823443,0.6796709,0.5915753,0.0394897,0.1198341,0.0803444
28,-0.6098909,-0.7594253,"('disloyal', 'loyal')",0.41681534,0.24300888,0.9697195,0.8103834,0.2588813,0.097989,-0.1608923
29,-0.10547094,-0.095397964,"('unfair', 'fair')",-0.7168149,-0.75179696,-0.99811304,-1.041036,-0.6067996,-0.6294103,-0.0226107
30,0.50667834,0.5009015,"('intolerant', 'tolerant')",1.2352033,1.2078143,1.1094104,1.0904299,0.9504307,0.9330486,-0.0173821
31,-0.6387645,-0.589026,"('evil', 'good')",-0.77107185,-0.7964134,-1.3009968,-1.2847384,-0.903611,-0.8900593,0.0135517
32,-0.2550792,-0.31741846,"('unkind', 'kind')",0.924593,0.93588597,1.5388805,1.3402318,0.7361314,0.6528997,-0.0832317
33,-0.05510562,-0.064683154,"('wrong', 'right')",0.7518594,0.81115264,-0.73604655,-0.69994426,-0.0130976,0.0155084,0.028606
34,-0.19660687,-0.19272228,"('mean', 'honorable')",0.33484215,0.40136963,5.289047,5.3641586,1.809094,1.857602,0.048508
35,0.01268737,-0.06697922,"('corrupt', 'incorrupt')",-1.0217638,-1.1006147,-1.0337269,-1.0638502,-0.6809344,-0.7438146,-0.0628802
36,-0.37601528,-0.49018085,"('hostile', 'amicable')",-0.91869974,-1.0361577,-0.5423392,-0.63088536,-0.6123514,-0.7190746,-0.1067232
37,-0.3133509,-0.26995334,"('fake', 'genuine')",0.2740611,0.3543602,-0.027336963,0.012810104,-0.0222089,0.0324057,0.0546146
38,-0.017981999,-0.07915452,"('untruthful', 'truthful')",0.42609066,0.38534024,0.78818035,0.74044454,0.398763,0.3488768,-0.0498862
39,0.049334846,0.12131426,"('exploitative', 'cooperative')",0.5296595,0.52074856,0.67169386,0.717896,0.4168961,0.4533196,0.0364235
