,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.111599594,-0.20896152,"('unsociable', 'sociable')",0.85663897,0.78181005,0.12598601,0.08351636,0.2903418,0.2187883,-0.0715535
1,-1.0316368,-1.1507896,"('unfriendly', 'friendly')",-1.5565542,-1.6837311,1.7062945,1.5236899,-0.2939655,-0.4369437,-0.1429782
2,1.2303914,1.23094,"('unlikable', 'likable')",0.6090291,0.6215638,0.39199555,0.4015037,0.7438054,0.7513359,0.0075305
3,0.35873854,0.478135,"('repellent', 'pleasant')",0.43407658,0.59663165,0.6626919,0.8204851,0.485169,0.6317506,0.1465816
4,0.09114343,0.006651271,"('disliked', 'liked')",-0.5358913,-0.6100934,-5.1347833,-5.1205626,-1.8598437,-1.9080016,-0.0481579
5,-1.0103707,-0.96303266,"('distant', 'outgoing')",-1.9240333,-1.9117215,-0.3487416,-0.41696104,-1.0943818,-1.0972384,-0.0028566
6,-1.2526824,-1.15539,"('distant', 'open')",-2.2983363,-2.2597873,0.08445279,-0.012970775,-1.1555219,-1.142716,0.0128059
7,0.43640774,0.47882795,"('insensitive', 'sensitive')",0.7473168,0.82289064,0.86657256,0.9014083,0.6834323,0.7343756,0.0509433
8,-1.047117,-1.1113311,"('unaffectionate', 'affectionate')",-1.7951015,-1.8958926,1.065205,0.8597786,-0.5923378,-0.715815,-0.1234772
9,-0.67421764,-0.79186696,"('unaffectionate', 'caring')",-1.6804317,-1.7960607,1.3056126,1.1515232,-0.3496789,-0.4788014,-0.1291225
10,-0.628635,-0.570456,"('unsympathetic', 'sympathetic')",0.03736489,0.12880331,0.42287487,0.5389065,-0.0561317,0.0324179,0.0885496
11,0.20433618,0.20825516,"('unhelpful', 'helpful')",0.32148135,0.34266075,1.9372065,2.0238686,0.821008,0.8582615,0.0372535
12,0.47673127,0.5425585,"('unsupportive', 'supportive')",0.21946433,0.3106686,-1.1183234,-1.078504,-0.1407093,-0.0750923,0.065617
13,0.11015861,0.11479968,"('impolite', 'polite')",0.5678739,0.5892977,-0.24104503,-0.13181606,0.1456625,0.1907605,0.045098
14,1.3016151,1.3066479,"('antisocial', 'social')",2.0360613,2.1026704,-0.022471942,0.14433253,1.1050682,1.1845503,0.0794821
15,0.75804794,0.6151013,"('boring', 'funny')",0.63510615,0.5025747,0.51724446,0.5076156,0.6367995,0.5417639,-0.0950356
16,-0.45089975,-0.47957706,"('unpopular', 'popular')",-1.4623927,-1.4492344,0.44017655,0.46823055,-0.4910386,-0.4868603,0.0041783
17,-0.33702523,-0.2503709,"('nasty', 'nice')",-0.3873593,-0.35838857,-0.40454084,-0.41789058,-0.3763084,-0.3422167,0.0340917
18,-0.19808444,-0.08244169,"('disagreeable', 'welcoming')",-0.48751968,-0.39291596,-0.7214126,-0.73488206,-0.4690056,-0.4034132,0.0655924
19,-0.71752346,-0.71556264,"('inhospitable', 'hospitable')",-1.3488709,-1.3861068,-0.40355328,-0.52643025,-0.8233159,-0.8760333,-0.0527174
20,0.1509171,0.24216233,"('rough', 'thoughtful')",0.8661642,0.92834914,1.04363,1.0749644,0.6869038,0.7484919,0.0615881
21,0.26374793,0.31509027,"('immoral', 'moral')",0.928099,1.0129551,-0.71856344,-0.58368236,0.1577611,0.248121,0.0903599
22,0.28802937,0.3436581,"('untrustworthy', 'trustworthy')",1.1743184,1.2296077,-0.5046204,-0.4289437,0.3192425,0.3814407,0.0621982
23,0.21463479,0.237634,"('insincere', 'sincere')",0.7429975,0.77256227,5.569718,5.559588,2.1757835,2.1899281,0.0141446
24,-0.012433901,0.028656546,"('dishonest', 'honest')",-0.06932526,-0.05724467,0.44595817,0.4625477,0.1213997,0.1446532,0.0232535
25,-0.39969838,-0.3964123,"('egoistic', 'altruistic')",-0.64202,-0.6888546,0.7650007,0.69488794,-0.0922392,-0.1301263,-0.0378871
26,0.20691761,0.06593543,"('hardhearted', 'benevolent')",0.37953067,0.24093851,1.9875091,1.7998759,0.8579858,0.7022499,-0.1557359
27,-0.67858016,-0.5710974,"('hardhearted', 'softhearted')",-1.1361102,-1.1226246,0.7173964,0.5803871,-0.3657647,-0.3711116,-0.0053469
28,-0.8023586,-0.93329257,"('disloyal', 'loyal')",-0.61075497,-0.6957407,1.1953384,1.0580368,-0.0725917,-0.1903322,-0.1177405
29,-0.058204267,-0.057039313,"('unfair', 'fair')",-0.34482378,-0.38335532,-0.5863981,-0.66744274,-0.3298087,-0.3692791,-0.0394704
30,0.7670209,0.859096,"('intolerant', 'tolerant')",1.6796744,1.7037024,1.4676002,1.5986062,1.3047652,1.3871349,0.0823697
31,-0.80937624,-0.80791503,"('evil', 'good')",-1.8942835,-1.8374085,-0.7286656,-0.8413557,-1.1441085,-1.1622264,-0.0181179
32,0.37232542,0.19511454,"('unkind', 'kind')",0.656716,0.56146514,1.2390634,1.1262407,0.7560349,0.6276068,-0.1284281
33,-0.21398102,-0.27784944,"('wrong', 'right')",-0.2967765,-0.3542498,-0.6225843,-0.8119614,-0.3777806,-0.4813536,-0.103573
34,0.36445886,0.62260634,"('mean', 'honorable')",-0.24495092,-0.106903404,5.3188767,5.5268836,1.8127948,2.0141954,0.2014006
35,-0.5495751,-0.65620047,"('corrupt', 'incorrupt')",-1.539436,-1.6839029,-0.5410695,-0.85124415,-0.8766936,-1.0637825,-0.1870889
36,-0.50310344,-0.58043736,"('hostile', 'amicable')",-1.7906686,-1.9130245,0.17878932,-0.085380405,-0.7049942,-0.8596141,-0.1546199
37,0.2607789,0.27504122,"('fake', 'genuine')",-0.051099524,0.0031387303,0.143558,0.12514833,0.1177458,0.1344428,0.016697
38,-0.4901488,-0.44057745,"('untruthful', 'truthful')",-1.0158798,-1.0045354,0.38002536,0.43443254,-0.3753344,-0.3368935,0.0384409
39,0.702681,0.7409506,"('exploitative', 'cooperative')",0.9663719,0.97677225,-0.013102956,0.017947296,0.5519833,0.5785567,0.0265734
40,0.17004515,0.17508727,"('stingy', 'generous')",0.07536926,0.10146773,-1.1399387,-1.149353,-0.2981748,-0.2909327,0.0072421
41,0.4850619,0.49356169,"('unforgiving', 'forgiving')",0.55458945,0.61025995,0.48499355,0.4509019,0.508215,0.5182412,0.0100262
42,1.0624018,1.1478734,"('unreliable', 'reliable')",1.2932217,1.359208,-2.86087,-2.7330773,-0.1684155,-0.0753319,0.0930836
