,sophomore_male,sophomore_female,tuple,average_male,average_female,female-male
0,0.38502505,0.25448745,"('unsociable', 'sociable')",0.3850251,0.2544875,-0.1305376
1,1.1260637,1.1759613,"('unfriendly', 'friendly')",1.1260637,1.1759613,0.0498976
2,0.5204949,0.5718394,"('unlikable', 'likable')",0.5204949,0.5718394,0.0513445
3,1.2143654,1.2546818,"('repellent', 'pleasant')",1.2143654,1.2546818,0.0403164
4,-7.1658077,-7.1373496,"('disliked', 'liked')",-7.1658077,-7.1373496,0.0284581
5,-0.11584239,0.026805878,"('distant', 'outgoing')",-0.1158424,0.0268059,0.1426483
6,0.14865199,0.26607877,"('distant', 'open')",0.148652,0.2660788,0.1174268
7,1.4420598,1.3998321,"('insensitive', 'sensitive')",1.4420598,1.3998321,-0.0422277
8,0.9856856,0.9360298,"('unaffectionate', 'affectionate')",0.9856856,0.9360298,-0.0496558
9,1.1358714,1.1545618,"('unaffectionate', 'caring')",1.1358714,1.1545618,0.0186904
10,1.4262245,1.289876,"('unsympathetic', 'sympathetic')",1.4262245,1.289876,-0.1363485
11,1.8974036,1.832366,"('unhelpful', 'helpful')",1.8974036,1.832366,-0.0650376
12,-1.0546916,-1.1094118,"('unsupportive', 'supportive')",-1.0546916,-1.1094118,-0.0547202
13,0.0739401,-0.01168165,"('impolite', 'polite')",0.0739401,-0.0116816,-0.0856217
14,0.25012228,0.14348286,"('antisocial', 'social')",0.2501223,0.1434829,-0.1066394
15,0.044646874,0.07985753,"('boring', 'funny')",0.0446469,0.0798575,0.0352106
16,-0.5555561,-0.41317374,"('unpopular', 'popular')",-0.5555561,-0.4131737,0.1423824
17,0.028461803,0.02723977,"('nasty', 'nice')",0.0284618,0.0272398,-0.001222
18,-0.33540088,-0.31481415,"('disagreeable', 'welcoming')",-0.3354009,-0.3148142,0.0205867
19,-0.36861882,-0.25943306,"('inhospitable', 'hospitable')",-0.3686188,-0.2594331,0.1091857
20,0.8487788,0.711336,"('rough', 'thoughtful')",0.8487788,0.711336,-0.1374428
21,0.29728276,0.2807982,"('immoral', 'moral')",0.2972828,0.2807982,-0.0164846
22,0.29743028,0.22090836,"('untrustworthy', 'trustworthy')",0.2974303,0.2209084,-0.0765219
23,6.3954816,6.3991203,"('insincere', 'sincere')",6.3954816,6.3991203,0.0036387
24,1.8950799,1.8973298,"('dishonest', 'honest')",1.8950799,1.8973298,0.0022499
25,0.4379295,0.4106263,"('egoistic', 'altruistic')",0.4379295,0.4106263,-0.0273032
26,-0.021081626,-0.056687586,"('hardhearted', 'benevolent')",-0.0210816,-0.0566876,-0.035606
27,1.6915648,1.5467072,"('hardhearted', 'softhearted')",1.6915648,1.5467072,-0.1448576
28,1.0269709,1.0085089,"('disloyal', 'loyal')",1.0269709,1.0085089,-0.018462
29,-0.13563111,-0.18248856,"('unfair', 'fair')",-0.1356311,-0.1824886,-0.0468575
30,0.94041204,0.8121629,"('intolerant', 'tolerant')",0.940412,0.8121629,-0.1282491
31,-0.99593526,-0.85590804,"('evil', 'good')",-0.9959353,-0.855908,0.1400273
32,1.0921208,0.9978052,"('unkind', 'kind')",1.0921208,0.9978052,-0.0943156
33,-0.87117064,-0.78786635,"('wrong', 'right')",-0.8711706,-0.7878664,0.0833042
34,4.3956776,4.568753,"('mean', 'honorable')",4.3956776,4.5687528,0.1730752
35,-1.0729114,-1.0473431,"('corrupt', 'incorrupt')",-1.0729114,-1.0473431,0.0255683
36,-0.8225819,-0.8306991,"('hostile', 'amicable')",-0.8225819,-0.8306991,-0.0081172
37,0.74341327,0.72466713,"('fake', 'genuine')",0.7434133,0.7246671,-0.0187462
38,-0.10829962,-0.08413632,"('untruthful', 'truthful')",-0.1082996,-0.0841363,0.0241633
39,-0.031469606,-0.06361993,"('exploitative', 'cooperative')",-0.0314696,-0.0636199,-0.0321503
40,-0.9471377,-1.0590578,"('stingy', 'generous')",-0.9471377,-1.0590578,-0.1119201
41,0.023214068,-0.10087853,"('unforgiving', 'forgiving')",0.0232141,-0.1008785,-0.1240926
42,-1.737012,-1.8462801,"('unreliable', 'reliable')",-1.737012,-1.8462801,-0.1092681
43,1.5292997,1.4066558,"('irresponsible', 'responsible')",1.5292997,1.4066558,-0.1226439
44,-1.2263459,-1.3391725,"('prejudiced', 'unprejudiced')",-1.2263459,-1.3391725,-0.1128266
45,0.6838402,0.59469503,"('incompetent', 'competent')",0.6838402,0.594695,-0.0891452
46,-0.31995535,-0.37311864,"('uncompetitive', 'competitive')",-0.3199553,-0.3731186,-0.0531633
47,5.678463,5.804231,"('stupid', 'smart')",5.678463,5.8042312,0.1257682
48,0.93818897,0.8592322,"('unintelligent', 'intelligent')",0.938189,0.8592322,-0.0789568
49,-0.21338183,-0.0509698,"('unable', 'able')",-0.2133818,-0.0509698,0.162412
50,0.0052888924,0.058764294,"('clumsy', 'skillful')",0.0052889,0.0587643,0.0534754
51,0.5893199,0.5270003,"('uneducated', 'educated')",0.5893199,0.5270003,-0.0623196
52,-0.59575033,-0.5464954,"('irrational', 'rational')",-0.5957503,-0.5464954,0.0492549
53,0.4591836,0.48937157,"('uncreative', 'creative')",0.4591836,0.4893716,0.030188
54,1.1224102,1.2577565,"('incapable', 'capable')",1.1224102,1.2577565,0.1353463
55,1.0849245,0.9822139,"('incompetent', 'clever')",1.0849245,0.9822139,-0.1027106
56,0.6200984,0.5292164,"('impractical', 'practical')",0.6200984,0.5292164,-0.090882
57,-2.488069,-2.608991,"('unimaginative', 'imaginative')",-2.4880691,-2.6089909,-0.1209218
58,-0.123447336,-0.1611855,"('undiscriminating', 'discriminating')",-0.1234473,-0.1611855,-0.0377382
59,-0.01794932,0.12091409,"('foolish', 'wise')",-0.0179493,0.1209141,0.1388634
60,0.6023649,0.49833322,"('inefficient', 'efficient')",0.6023649,0.4983332,-0.1040317
61,0.5826511,0.45565763,"('illogical', 'logical')",0.5826511,0.4556576,-0.1269935
62,1.5030762,1.4470091,"('incompetent', 'brilliant')",1.5030762,1.4470091,-0.0560671
63,1.127783,1.1178105,"('unperceptive', 'insightful')",1.1277829,1.1178105,-0.0099724
64,-5.4535837,-5.528837,"('shy', 'confident')",-5.4535837,-5.5288372,-0.0752535
65,1.2560761,1.0964111,"('insecure', 'secure')",1.2560761,1.0964111,-0.159665
66,0.06368059,0.08799413,"('inactive', 'active')",0.0636806,0.0879941,0.0243135
67,-0.8701479,-0.77760303,"('doubtful', 'determined')",-0.8701479,-0.777603,0.0925449
68,-0.2324931,-0.21935935,"('dependent', 'independent')",-0.2324931,-0.2193594,0.0131337
69,-1.6277453,-1.5596513,"('lazy', 'industrious')",-1.6277453,-1.5596513,0.068094
70,1.7563633,1.6644236,"('lethargic', 'energetic')",1.7563633,1.6644236,-0.0919397
71,0.51067924,0.67430407,"('diffident', 'self-confident')",0.5106792,0.6743041,0.1636249
72,0.9387852,0.90539235,"('unambitious', 'ambitious')",0.9387852,0.9053923,-0.0333929
73,-3.0460176,-3.0029013,"('helpless', 'self-reliant')",-3.0460176,-3.0029013,0.0431163
74,0.17815015,0.08434825,"('undedicated', 'dedicated')",0.1781501,0.0843482,-0.0938019
75,-0.8097113,-0.68851066,"('meek', 'impulsive')",-0.8097113,-0.6885107,0.1212006
76,0.9852216,0.849596,"('anxious', 'daring')",0.9852216,0.849596,-0.1356256
77,-0.9637413,-0.9723676,"('unmotivated', 'motivated')",-0.9637413,-0.9723676,-0.0086263
78,-0.17055675,-0.2501986,"('nonresilient', 'resilient')",-0.1705568,-0.2501986,-0.0796418
79,-0.059503343,-0.0028353902,"('wavering', 'unwavering')",-0.0595033,-0.0028354,0.0566679
80,0.21940538,0.1121827,"('dominated', 'dominating')",0.2194054,0.1121827,-0.1072227
81,0.22861716,0.12618575,"('submissive', 'aggressive')",0.2286172,0.1261857,-0.1024315
82,6.1999393,6.4188423,"('poor', 'rich')",6.1999393,6.4188423,0.218903
83,-0.53564364,-0.53720176,"('powerless', 'powerful')",-0.5356436,-0.5372018,-0.0015582
84,-0.0985636,-0.04101539,"('inferior', 'superior')",-0.0985636,-0.0410154,0.0575482
85,-1.4377915,-1.3335233,"('insignificant', 'prestigious')",-1.4377915,-1.3335233,0.1042682
86,0.59246844,0.5448377,"('uninfluential', 'influential')",0.5924684,0.5448377,-0.0476307
87,-0.005128786,0.14677638,"('unsuccessful', 'successful')",-0.0051288,0.1467764,0.1519052
88,-0.1238774,-0.042149756,"('low', 'eminent')",-0.1238774,-0.0421498,0.0817276
