,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.0795498,-0.22241963,"('unsociable', 'sociable')",0.15718606,0.04703999,-0.30755603,-0.4032839,-0.0766399,-0.1928878,-0.1162479
1,0.19376335,0.12184253,"('unfriendly', 'friendly')",0.21459214,0.004301168,1.1615062,0.9470861,0.5232872,0.3577433,-0.1655439
2,0.16642539,0.30421475,"('unlikable', 'likable')",0.43176275,0.42843604,0.69464666,0.80428404,0.4309449,0.5123116,0.0813667
3,-0.5874172,-0.52672404,"('repellent', 'pleasant')",-0.57712823,-0.61032456,0.9525094,0.9547526,-0.0706787,-0.0607653,0.0099134
4,-0.3229708,-0.39047444,"('disliked', 'liked')",0.03528908,-0.030796094,-7.316813,-7.4040585,-2.5348315,-2.6084429,-0.0736114
5,-0.20623875,-0.18861777,"('distant', 'outgoing')",-0.30664495,-0.31687528,-0.86895204,-0.775291,-0.4606119,-0.426928,0.0336839
6,-0.21534052,-0.17721659,"('distant', 'open')",-0.5832453,-0.5757993,-0.7722063,-0.71360785,-0.5235974,-0.4888746,0.0347228
7,-0.021705195,0.037605826,"('insensitive', 'sensitive')",-0.5117122,-0.38705045,0.12831864,0.13486166,-0.1350329,-0.0715277,0.0635052
8,-0.31258732,-0.42079222,"('unaffectionate', 'affectionate')",0.26234102,0.03312098,0.21978952,0.12661104,0.0565144,-0.0870201,-0.1435345
9,0.6567612,0.632707,"('unaffectionate', 'caring')",0.17132127,0.030364584,0.996799,0.98724043,0.6082939,0.550104,-0.0581899
10,0.8527588,0.8163185,"('unsympathetic', 'sympathetic')",-0.8395645,-0.9026275,0.031858608,-0.018981937,0.0150176,-0.035097,-0.0501146
11,0.259314,0.31827077,"('unhelpful', 'helpful')",0.15856318,0.1774034,2.2871702,2.3251352,0.9016825,0.9402698,0.0385873
12,0.5096874,0.6594955,"('unsupportive', 'supportive')",0.20603879,0.28544843,-2.2804437,-2.2407281,-0.5215725,-0.4319281,0.0896444
13,0.80785054,0.86026084,"('impolite', 'polite')",-0.29751527,-0.27673748,-0.57492363,-0.5392546,-0.0215295,0.0147563,0.0362858
