,fright_male,fright_female,tuple,average_male,average_female,female-male
0,-0.22291882,-0.29108527,"('unsociable', 'sociable')",-0.2229188,-0.2910853,-0.0681665
1,1.1100346,1.0924903,"('unfriendly', 'friendly')",1.1100346,1.0924903,-0.0175443
2,-0.20155184,-0.13409209,"('unlikable', 'likable')",-0.2015518,-0.1340921,0.0674597
3,0.6701359,0.6821749,"('repellent', 'pleasant')",0.6701359,0.6821749,0.012039
4,-7.213644,-7.31204,"('disliked', 'liked')",-7.213644,-7.3120399,-0.0983959
5,-0.5440343,-0.48895305,"('distant', 'outgoing')",-0.5440343,-0.4889531,0.0550812
6,0.0050083436,-0.004576128,"('distant', 'open')",0.0050083,-0.0045761,-0.0095844
7,0.6918277,0.7394645,"('insensitive', 'sensitive')",0.6918277,0.7394645,0.0476368
8,0.9020503,0.9053825,"('unaffectionate', 'affectionate')",0.9020503,0.9053825,0.0033322
9,1.1091098,1.2121818,"('unaffectionate', 'caring')",1.1091098,1.2121818,0.103072
10,1.242989,1.1998965,"('unsympathetic', 'sympathetic')",1.2429889,1.1998965,-0.0430924
11,1.3047899,1.3068337,"('unhelpful', 'helpful')",1.3047899,1.3068337,0.0020438
12,-1.7439221,-1.7437624,"('unsupportive', 'supportive')",-1.7439221,-1.7437624,0.0001597
13,-0.18491554,-0.2559405,"('impolite', 'polite')",-0.1849155,-0.2559405,-0.071025
14,0.1559897,0.07668939,"('antisocial', 'social')",0.1559897,0.0766894,-0.0793003
15,0.0874722,0.020829946,"('boring', 'funny')",0.0874722,0.0208299,-0.0666423
16,-0.6081686,-0.5016002,"('unpopular', 'popular')",-0.6081686,-0.5016002,0.1065684
17,-0.47852093,-0.398007,"('nasty', 'nice')",-0.4785209,-0.398007,0.0805139
18,-0.080838494,-0.18698381,"('disagreeable', 'welcoming')",-0.0808385,-0.1869838,-0.1061453
19,-0.8483946,-0.8264483,"('inhospitable', 'hospitable')",-0.8483946,-0.8264483,0.0219463
20,1.1014829,1.0693432,"('rough', 'thoughtful')",1.1014829,1.0693432,-0.0321397
21,-0.38177735,-0.35075772,"('immoral', 'moral')",-0.3817773,-0.3507577,0.0310196
22,-0.45562345,-0.5328322,"('untrustworthy', 'trustworthy')",-0.4556234,-0.5328322,-0.0772088
23,6.0921507,6.0959644,"('insincere', 'sincere')",6.0921507,6.0959644,0.0038137
24,1.3637882,1.2287469,"('dishonest', 'honest')",1.3637882,1.2287469,-0.1350413
25,0.735047,0.7213942,"('egoistic', 'altruistic')",0.735047,0.7213942,-0.0136528
26,0.74003464,0.68759274,"('hardhearted', 'benevolent')",0.7400346,0.6875927,-0.0524419
27,1.6576402,1.5370692,"('hardhearted', 'softhearted')",1.6576402,1.5370692,-0.120571
28,1.0107374,0.9543632,"('disloyal', 'loyal')",1.0107374,0.9543632,-0.0563742
29,-0.7606806,-0.8391089,"('unfair', 'fair')",-0.7606806,-0.8391089,-0.0784283
30,0.7429297,0.6862379,"('intolerant', 'tolerant')",0.7429297,0.6862379,-0.0566918
31,-1.4279561,-1.3206754,"('evil', 'good')",-1.4279561,-1.3206754,0.1072807
32,0.9935196,0.93673664,"('unkind', 'kind')",0.9935196,0.9367366,-0.056783
33,-0.63177717,-0.6438675,"('wrong', 'right')",-0.6317772,-0.6438675,-0.0120903
34,4.2744436,4.4075613,"('mean', 'honorable')",4.2744436,4.4075613,0.1331177
35,-0.74435675,-0.9011698,"('corrupt', 'incorrupt')",-0.7443568,-0.9011698,-0.156813
36,-0.80166674,-0.81110036,"('hostile', 'amicable')",-0.8016667,-0.8111004,-0.0094337
37,0.9643494,0.9471257,"('fake', 'genuine')",0.9643494,0.9471257,-0.0172237
38,-0.43925965,-0.45001045,"('untruthful', 'truthful')",-0.4392596,-0.4500104,-0.0107508
39,0.47425032,0.41528022,"('exploitative', 'cooperative')",0.4742503,0.4152802,-0.0589701
40,-0.9926894,-1.2049497,"('stingy', 'generous')",-0.9926894,-1.2049497,-0.2122603
