,constellation_male,constellation_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.058739398,-0.043427274,"('unsociable', 'sociable')",-0.15319617,-0.2978139,0.33633214,0.12748325,-0.7082155,-0.86774576,-0.1459547,-0.2703759,-0.1244212
1,-0.44260168,-0.5553351,"('unfriendly', 'friendly')",0.19344488,0.090510085,-0.6416046,-0.72528255,1.8269061,1.6971903,0.2340362,0.1267707,-0.1072655
2,0.31737763,0.2751773,"('unlikable', 'likable')",1.2789094,1.29722,1.5045261,1.4483948,0.683616,0.7856735,0.9461073,0.9516164,0.0055091
3,-0.31893256,-0.13883631,"('repellent', 'pleasant')",-0.5777984,-0.4670354,0.84833026,0.9199129,-0.021817654,0.049807765,-0.0175546,0.0909622,0.1085168
4,-1.4151468,-1.5731282,"('disliked', 'liked')",0.6483308,0.5383016,0.0027826577,-0.09810126,-6.0014005,-5.974641,-1.6913584,-1.7768922,-0.0855338
5,-1.3466067,-1.4909779,"('distant', 'outgoing')",0.015240058,0.041887976,-1.5505965,-1.4202594,0.050237846,0.07129162,-0.7079313,-0.6995144,0.0084169
6,-1.8833749,-2.0365818,"('distant', 'open')",-0.5409905,-0.5529662,-1.9060966,-1.8203461,0.40336213,0.38396114,-0.981775,-1.0064832,-0.0247082
7,0.8857719,1.0157634,"('insensitive', 'sensitive')",0.85512036,0.95183605,-0.020120231,0.05642324,0.56063366,0.5837933,0.5703514,0.6519539,0.0816025
8,-0.75245684,-0.85001886,"('unaffectionate', 'affectionate')",-0.59638566,-0.67577845,-0.69512284,-0.74186087,0.46830815,0.39065424,-0.3939143,-0.469251,-0.0753367
9,0.1429792,0.14520103,"('unaffectionate', 'caring')",0.30673102,0.2578819,-0.408585,-0.39697292,1.1053357,1.0726707,0.2866152,0.2696952,-0.01692
10,0.7940909,1.0529742,"('unsympathetic', 'sympathetic')",-0.50352025,-0.49129987,-0.4339542,-0.47221616,-0.7149795,-0.80431485,-0.2145908,-0.1787142,0.0358766
11,0.5097722,0.70290416,"('unhelpful', 'helpful')",0.26393625,0.32911736,-0.117621556,-0.09546671,1.7436157,1.7212456,0.5999256,0.6644501,0.0645245
12,0.6180338,0.7684343,"('unsupportive', 'supportive')",0.7722076,0.850637,0.74862176,0.945194,-1.7285708,-1.6925962,0.1025731,0.2179173,0.1153442
13,0.18094224,0.21562047,"('impolite', 'polite')",-0.22249879,-0.19738233,-0.049841277,-0.10830423,-0.30060896,-0.32753363,-0.0980017,-0.1043999,-0.0063982
14,0.15668246,0.26115918,"('antisocial', 'social')",0.73255366,0.77890635,0.952584,0.91931385,-0.76425374,-0.7684997,0.2693916,0.29772,0.0283284
15,0.04008968,-0.11171117,"('boring', 'funny')",0.15397646,0.060030736,-1.0162358,-1.1198771,0.69774455,0.6563962,-0.0311063,-0.1287903,-0.097684
16,-1.2055328,-1.295718,"('unpopular', 'popular')",-0.15925889,-0.2582506,-0.09467568,-0.10259947,0.9164412,0.93692166,-0.1357565,-0.1799116,-0.0441551
17,-0.67149204,-0.7160541,"('nasty', 'nice')",-0.8300046,-0.7942542,-0.7589362,-0.73283404,-0.23558411,-0.23571938,-0.6240042,-0.6197155,0.0042887
18,0.12802127,0.059163243,"('disagreeable', 'welcoming')",-0.7313707,-0.7608621,-0.6067519,-0.536528,-0.37628147,-0.4206093,-0.3965957,-0.414709,-0.0181133
19,-0.4131968,-0.5119988,"('inhospitable', 'hospitable')",-0.84977084,-0.89358324,-1.6445389,-1.6707104,0.19756685,0.19506876,-0.6774849,-0.7203059,-0.042821
20,0.92592937,1.0724157,"('rough', 'thoughtful')",-0.09228921,-0.058134243,0.7144262,0.6967847,0.7833863,0.75319415,0.5828632,0.6160651,0.0332019
21,0.58442235,0.6648181,"('immoral', 'moral')",1.0976535,1.0817332,0.20736934,0.15778707,-0.90996766,-0.91825986,0.2448694,0.2465196,0.0016502
22,0.01725915,0.03381841,"('untrustworthy', 'trustworthy')",-0.71451414,-0.79623145,0.6032749,0.46563613,-1.2880454,-1.3029076,-0.3455064,-0.3999211,-0.0544147
23,1.3750551,1.5161262,"('insincere', 'sincere')",-0.36552635,-0.32694453,-0.10745053,-0.09600167,5.7246385,5.616323,1.6566792,1.6773758,0.0206966
24,0.1760532,0.26654446,"('dishonest', 'honest')",0.45545754,0.46414867,-0.35856336,-0.3921384,0.6407668,0.58650184,0.2284285,0.2312641,0.0028356
25,-0.5240302,-0.66783357,"('egoistic', 'altruistic')",0.6670494,0.58566225,-0.09800525,-0.0654816,1.4316715,1.3725665,0.3691714,0.3062284,-0.062943
26,0.41384825,0.22652814,"('hardhearted', 'benevolent')",0.6189691,0.6125494,0.32136017,0.300001,1.3123571,1.2315091,0.6666336,0.592647,-0.0739866
27,0.10266956,0.25121087,"('hardhearted', 'softhearted')",0.24549653,0.36528382,-0.36193922,-0.21300384,1.412575,1.357287,0.3497005,0.4401945,0.090494
28,0.23594636,0.2038306,"('disloyal', 'loyal')",0.21821083,0.06791085,0.003057614,-0.1682316,0.77759236,0.5953466,0.3087018,0.1747141,-0.1339877
29,-0.9017622,-0.9560767,"('unfair', 'fair')",-0.7814043,-0.77033067,-0.5448785,-0.5741098,-0.5962916,-0.7481822,-0.7060841,-0.7621748,-0.0560907
30,0.5348079,0.5742504,"('intolerant', 'tolerant')",0.7999834,0.7649973,0.27771848,0.18157664,1.1816851,1.1122165,0.6985487,0.6582602,-0.0402885
31,-1.0889193,-1.3022364,"('evil', 'good')",-1.1630228,-1.2019848,-1.2829314,-1.1759199,-0.8729612,-0.9193139,-1.1019586,-1.1498637,-0.0479051
32,0.708183,0.7179353,"('unkind', 'kind')",-0.067983136,-0.046272278,0.58862257,0.47912073,0.76453334,0.6626655,0.4983389,0.4533623,-0.0449766
33,-0.012675187,-0.21122044,"('wrong', 'right')",1.2325002,1.1389561,0.032260716,0.032172486,-0.15991531,-0.16384648,0.2730426,0.1990154,-0.0740272
34,-0.15376925,-0.09040782,"('mean', 'honorable')",-0.05051526,0.09219945,-0.030909285,0.15148702,6.1853337,6.220555,1.487535,1.5934584,0.1059234
35,-0.80616236,-1.0091552,"('corrupt', 'incorrupt')",-0.43964967,-0.52376705,-1.4349076,-1.4549751,0.09809905,-0.042280808,-0.6456552,-0.7575446,-0.1118894
36,-1.140041,-1.4629477,"('hostile', 'amicable')",-0.6949824,-0.89012015,-1.2570845,-1.3606334,0.6010397,0.43293962,-0.622767,-0.8201904,-0.1974234
37,-0.4419207,-0.2758892,"('fake', 'genuine')",0.17752782,0.17965394,-0.13010988,-0.1213214,0.17577742,0.15569735,-0.0546813,-0.0154648,0.0392165
38,-0.24037261,-0.238402,"('untruthful', 'truthful')",0.3450061,0.30322188,-0.56261533,-0.5705382,0.17732137,0.17181747,-0.0701651,-0.0834752,-0.0133101
39,3.342945,3.3629005,"('exploitative', 'cooperative')",0.32880327,0.409684,1.7685157,1.7279956,-0.12265481,-0.13885812,1.3294023,1.3404304,0.0110281
40,-0.32685745,-0.27399534,"('stingy', 'generous')",0.38538226,0.3398963,0.27173117,0.38408265,-1.6567588,-1.6833086,-0.3316257,-0.3083313,0.0232944
41,0.055870518,-0.016223423,"('unforgiving', 'forgiving')",-0.5602206,-0.60880476,0.5930755,0.5768045,0.15193649,0.049835213,0.0601655,0.0004029,-0.0597626
42,0.008551069,0.086737975,"('unreliable', 'reliable')",0.1916632,0.26614076,0.7495031,0.81461203,-3.1785238,-3.0673063,-0.5572016,-0.4749539,0.0822477
43,0.61793005,0.82045245,"('irresponsible', 'responsible')",0.8238502,0.93860805,0.21181086,0.23151676,0.30270317,0.28976566,0.4890736,0.5700857,0.0810121
44,-0.4732051,-0.5151155,"('prejudiced', 'unprejudiced')",-0.074688494,-0.01518594,-0.23849545,-0.3602721,-1.3832693,-1.4546806,-0.5424146,-0.5863135,-0.0438989
45,-0.75585324,-0.6135627,"('incompetent', 'competent')",-0.5395813,-0.45380795,-0.32699442,-0.36937636,-0.7109198,-0.71365386,-0.5833372,-0.5376002,0.045737
46,0.39961872,0.68726027,"('uncompetitive', 'competitive')",0.12591642,0.21382387,1.3509113,1.3366925,-0.98064595,-0.98297644,0.2239501,0.3137,0.0897499
47,-0.6830965,-0.64634603,"('stupid', 'smart')",0.77384084,0.89502144,0.88341963,0.9002964,5.5547066,5.5766435,1.6322176,1.6814039,0.0491863
48,0.24694091,0.27261323,"('unintelligent', 'intelligent')",0.9583634,0.8801132,-0.49543893,-0.5198781,0.4458998,0.38310206,0.2889413,0.2539876,-0.0349537
49,0.20144902,0.20093131,"('unable', 'able')",0.079490915,0.14879939,-0.61840284,-0.56340575,-0.30767584,-0.17758594,-0.1612847,-0.0978152,0.0634695
50,-0.21855411,-0.21442357,"('clumsy', 'skillful')",0.15291187,0.078173265,0.109156996,0.15437591,0.17579709,0.21237785,0.054828,0.0576259,0.0027979
51,-0.00576248,0.044453166,"('uneducated', 'educated')",-0.061372314,-0.19304484,0.5225756,0.37708613,0.5326966,0.44072992,0.2470344,0.1673061,-0.0797283
52,-0.7501555,-1.0624385,"('irrational', 'rational')",-0.12097111,-0.30542952,-0.7732903,-0.83903885,0.24748434,0.15811321,-0.3492332,-0.5121984,-0.1629652
53,0.40814286,0.3924165,"('uncreative', 'creative')",0.64647746,0.5332654,-0.053995308,-0.10663261,1.1107002,1.0303828,0.5278313,0.462358,-0.0654733
54,0.7412575,0.61985266,"('incapable', 'capable')",-0.009873956,-0.049598273,-0.35297766,-0.37023383,0.95744896,0.9591184,0.3339637,0.2897847,-0.044179
55,-0.36528486,-0.14717492,"('incompetent', 'clever')",-0.3448219,-0.3799008,0.4854551,0.3438697,-0.48543638,-0.5167047,-0.177522,-0.1749777,0.0025443
56,1.1922226,1.2335447,"('impractical', 'practical')",0.8471489,0.87832814,0.39624238,0.32892478,-0.22706163,-0.2205262,0.5521381,0.5550679,0.0029298
57,-0.6146674,-0.59417814,"('unimaginative', 'imaginative')",0.5736406,0.5140271,-0.6652069,-0.76625913,-2.7714946,-2.8025203,-0.8694321,-0.9122326,-0.0428005
58,0.11564401,0.05017786,"('undiscriminating', 'discriminating')",0.8107264,0.73576504,0.5670016,0.5244298,-0.057306625,-0.11153582,0.3590163,0.2997092,-0.0593071
59,-0.6402687,-0.8320699,"('foolish', 'wise')",1.318143,1.2834953,-0.8152737,-0.78502965,0.5537065,0.5732946,0.1040768,0.0599226,-0.0441542
60,1.4481132,1.702147,"('inefficient', 'efficient')",1.5910416,1.7832152,1.0140308,1.0238408,-0.45623788,-0.374595,0.8992369,1.0336519,0.134415
61,0.32446054,0.21297818,"('illogical', 'logical')",0.9665464,0.8586621,-0.24143535,-0.32410616,0.045913093,-0.04729488,0.2738712,0.1750598,-0.0988114
62,0.82377756,1.0399313,"('incompetent', 'brilliant')",0.44864094,0.58966297,0.23123392,0.31855676,-0.1388727,0.025393426,0.3411949,0.4933861,0.1521912
63,0.3369327,0.49329206,"('unperceptive', 'insightful')",0.74751025,0.80530846,1.0820788,1.1895238,0.80670005,0.90736824,0.7433054,0.8488731,0.1055677
