,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,0.44165668,0.39543292,"('unsociable', 'sociable')",0.6580599,0.56155145,-0.3347923,-0.441703,0.2549748,0.1717605,-0.0832143
1,1.0719546,1.0802493,"('unfriendly', 'friendly')",1.1906139,0.9963128,1.2365317,1.0854942,1.1663667,1.0540188,-0.1123479
2,0.62518644,0.6829514,"('unlikable', 'likable')",1.6650878,1.6758362,0.7415304,0.78920585,1.0106015,1.0493311,0.0387296
3,-0.56777894,-0.38683838,"('repellent', 'pleasant')",-0.58520067,-0.5304325,0.47068578,0.5152138,-0.2274313,-0.134019,0.0934123
4,-0.15594815,-0.20247768,"('disliked', 'liked')",0.3484894,0.28228965,-5.7981486,-5.90747,-1.8685358,-1.9425527,-0.0740169
5,-0.18438938,-0.25644666,"('distant', 'outgoing')",-0.18748885,-0.21427026,-0.64934826,-0.7030198,-0.3404088,-0.3912456,-0.0508368
6,-0.42776155,-0.4735679,"('distant', 'open')",-0.045382492,-0.094350114,-0.69572794,-0.78595597,-0.389624,-0.4512913,-0.0616673
7,0.42716822,0.47626066,"('insensitive', 'sensitive')",0.7496859,0.74584776,0.43571165,0.46983773,0.5375219,0.563982,0.0264601
8,0.44087893,0.40219644,"('unaffectionate', 'affectionate')",-0.062337056,-0.20086527,0.33358648,0.22658657,0.2373761,0.1426392,-0.0947369
9,1.2557536,1.2440351,"('unaffectionate', 'caring')",0.7369977,0.6381606,1.0768758,1.0227902,1.0232091,0.9683286,-0.0548805
10,-0.10905012,-0.0012330431,"('unsympathetic', 'sympathetic')",-0.36922398,-0.3948692,-0.6001383,-0.59863544,-0.3594708,-0.3315792,0.0278916
11,0.01766523,0.092562936,"('unhelpful', 'helpful')",0.4959314,0.5453748,1.9780483,2.043597,0.8305483,0.8938449,0.0632966
12,1.4247168,1.5314331,"('unsupportive', 'supportive')",1.2185552,1.2440366,-1.3332471,-1.3339379,0.436675,0.4805106,0.0438356
13,-0.2530383,-0.31951055,"('impolite', 'polite')",0.27648944,0.32809412,-0.7294805,-0.75628614,-0.2353431,-0.2492342,-0.0138911
14,0.40946117,0.47509542,"('antisocial', 'social')",0.67178416,0.6555501,-0.26358312,-0.25686243,0.2725541,0.291261,0.0187069
15,0.15111311,0.06109581,"('boring', 'funny')",0.5773773,0.532103,-0.20157711,-0.23878817,0.1756378,0.1181369,-0.0575009
16,-1.451745,-1.4948949,"('unpopular', 'popular')",-0.053930037,-0.13392952,0.28820634,0.19458431,-0.4058229,-0.47808,-0.0722571
17,-0.9907183,-0.9646963,"('nasty', 'nice')",-1.2877178,-1.226617,-0.49755177,-0.41149718,-0.9253293,-0.8676035,0.0577258
18,-0.111346155,-0.06978479,"('disagreeable', 'welcoming')",-0.22264387,-0.28867772,-1.0078492,-1.057883,-0.4472798,-0.4721152,-0.0248354
19,0.7145714,0.67254686,"('inhospitable', 'hospitable')",-1.1214818,-1.1283811,-0.5895989,-0.5772596,-0.3321698,-0.3443646,-0.0121948
20,-0.04410906,-0.010268439,"('rough', 'thoughtful')",-0.6809579,-0.65848905,0.03615644,0.08519606,-0.2296368,-0.1945205,0.0351163
21,0.067537636,0.10297711,"('immoral', 'moral')",0.6345829,0.5931752,-0.571464,-0.5148929,0.0435522,0.0604198,0.0168676
22,-0.1589708,-0.07203815,"('untrustworthy', 'trustworthy')",-0.33198822,-0.37934583,-1.0107126,-0.96755993,-0.5005572,-0.4729813,0.0275759
23,0.96126956,1.0241742,"('insincere', 'sincere')",0.22498812,0.19641179,5.541295,5.494859,2.2425176,2.2384818,-0.0040358
24,0.41656145,0.43295372,"('dishonest', 'honest')",0.7802839,0.7214757,0.28078386,0.3146096,0.4925431,0.4896797,-0.0028634
25,1.4355704,1.3172138,"('egoistic', 'altruistic')",1.294846,1.181056,1.3501128,1.302333,1.3601764,1.2668676,-0.0933088
26,0.8890454,0.8588199,"('hardhearted', 'benevolent')",1.1925195,1.1121682,1.6736038,1.6215686,1.2517229,1.1975188,-0.0542041
27,0.52513117,0.5032724,"('hardhearted', 'softhearted')",0.15528482,0.14912537,0.7226901,0.6605148,0.467702,0.4376375,-0.0300645
28,0.985551,0.89593184,"('disloyal', 'loyal')",0.39186373,0.23804699,1.0017232,0.9318469,0.793046,0.6886086,-0.1044374
29,-0.46474507,-0.4601831,"('unfair', 'fair')",-0.65951973,-0.6754913,-0.46901166,-0.5220518,-0.5310922,-0.5525754,-0.0214832
