,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.84793866,-1.1230478,"('unsociable', 'sociable')",0.091703236,-0.11137664,-0.3781177,-0.6172122,-0.2390945
1,-0.009189544,-0.354976,"('unfriendly', 'friendly')",1.4171687,1.2293748,0.7039896,0.4371994,-0.2667902
2,1.0428246,0.93992895,"('unlikable', 'likable')",0.9263638,0.96530324,0.9845942,0.9526161,-0.0319781
3,-1.2813475,-1.2194104,"('repellent', 'pleasant')",0.8664419,0.80835074,-0.2074528,-0.2055298,0.001923
4,0.6352858,0.52025414,"('disliked', 'liked')",-7.0368905,-7.1751466,-3.2008023,-3.3274462,-0.1266439
5,0.62557286,0.5420722,"('distant', 'outgoing')",-0.5658435,-0.544308,0.0298647,-0.0011179,-0.0309826
6,0.08462478,-0.00041357428,"('distant', 'open')",-0.51490664,-0.50608325,-0.2151409,-0.2532484,-0.0381075
7,-0.96646804,-0.9855177,"('insensitive', 'sensitive')",0.23211144,0.18098247,-0.3671783,-0.4022676,-0.0350893
8,0.12204371,-0.1713634,"('unaffectionate', 'affectionate')",0.6138669,0.5735698,0.3679553,0.2011032,-0.1668521
9,0.7029276,0.38930225,"('unaffectionate', 'caring')",1.2290374,1.2440073,0.9659825,0.8166548,-0.1493277
10,-1.2561721,-1.4237151,"('unsympathetic', 'sympathetic')",-0.10381371,-0.2517639,-0.6799929,-0.8377395,-0.1577466
11,-0.8771103,-0.9747161,"('unhelpful', 'helpful')",1.9319403,1.9840645,0.527415,0.5046742,-0.0227408
12,0.13104858,0.077115394,"('unsupportive', 'supportive')",-1.9607153,-2.006216,-0.9148334,-0.9645503,-0.0497169
13,-0.808515,-0.95808846,"('impolite', 'polite')",-0.5603676,-0.56145895,-0.6844413,-0.7597737,-0.0753324
14,-0.8917482,-0.9976601,"('antisocial', 'social')",0.22305211,0.0667594,-0.334348,-0.4654503,-0.1311023
15,0.1792074,-0.042762615,"('boring', 'funny')",-0.21030775,-0.21421246,-0.0155502,-0.1284875,-0.1129373
16,-0.058421977,-0.10747183,"('unpopular', 'popular')",0.40430787,0.32292724,0.172943,0.1077277,-0.0652153
17,-0.24720427,-0.14137785,"('nasty', 'nice')",-0.5644341,-0.50835717,-0.4058192,-0.3248675,0.0809517
18,-0.35168466,-0.31421638,"('disagreeable', 'welcoming')",-0.6318741,-0.6952928,-0.4917794,-0.5047545,-0.0129751
19,-0.30333972,-0.34671336,"('inhospitable', 'hospitable')",-0.6181485,-0.5434842,-0.4607441,-0.4450988,0.0156453
20,-0.6969402,-0.6530907,"('rough', 'thoughtful')",0.8561789,0.8145961,0.0796193,0.0807527,0.0011334
21,-0.83006364,-0.87725466,"('immoral', 'moral')",-0.39786932,-0.38156575,-0.6139665,-0.6294102,-0.0154437
22,-1.2090404,-1.2690012,"('untrustworthy', 'trustworthy')",-1.2568794,-1.2893625,-1.23296,-1.279182,-0.046222
23,-0.70374274,-0.83562666,"('insincere', 'sincere')",6.2661896,6.20249,2.7812233,2.6834316,-0.0977917
24,-0.2838279,-0.40915242,"('dishonest', 'honest')",0.68064785,0.695575,0.19841,0.1432113,-0.0551987
25,0.46180493,0.40828753,"('egoistic', 'altruistic')",0.9773404,0.97278273,0.7195727,0.6905351,-0.0290376
26,0.5368734,0.29431427,"('hardhearted', 'benevolent')",1.4805998,1.2720122,1.0087366,0.7831632,-0.2255734
27,-0.68318707,-0.58316475,"('hardhearted', 'softhearted')",0.92628694,0.9117352,0.1215499,0.1642852,0.0427353
28,-0.2750544,-0.5419447,"('disloyal', 'loyal')",1.4455755,1.3068161,0.5852605,0.3824357,-0.2028248
29,-0.2794376,-0.3362166,"('unfair', 'fair')",-0.27217144,-0.41038424,-0.2758045,-0.3733004,-0.0974959
30,-0.26867688,-0.35333955,"('intolerant', 'tolerant')",0.6484666,0.6565159,0.1898949,0.1515882,-0.0383067
31,0.30446008,0.34707844,"('evil', 'good')",-1.1819744,-1.2608639,-0.4387572,-0.4568927,-0.0181355
32,-0.43806314,-0.6499487,"('unkind', 'kind')",1.0043433,0.77533627,0.2831401,0.0626938,-0.2204463
33,1.1219586,1.0496016,"('wrong', 'right')",-0.78217655,-0.74852276,0.169891,0.1505394,-0.0193516
34,-0.3813507,-0.21926008,"('mean', 'honorable')",5.7452908,5.962883,2.6819701,2.8718114,0.1898413
35,0.5238914,0.44975936,"('corrupt', 'incorrupt')",-0.7279466,-0.73702586,-0.1020276,-0.1436332,-0.0416056
36,0.4740092,0.2562545,"('hostile', 'amicable')",-0.24954067,-0.42206228,0.1122343,-0.0829039,-0.1951382
37,-0.07442196,-0.13388082,"('fake', 'genuine')",0.089368165,0.14568752,0.0074731,0.0059033,-0.0015698
38,-0.050298624,-0.25861797,"('untruthful', 'truthful')",0.11000174,0.18620521,0.0298516,-0.0362064,-0.066058
39,0.35211647,0.39421347,"('exploitative', 'cooperative')",0.026595607,0.09489096,0.189356,0.2445522,0.0551962
40,0.32165235,0.2783436,"('stingy', 'generous')",-1.9408126,-2.0704873,-0.8095801,-0.8960719,-0.0864918
41,-0.15756656,-0.27702147,"('unforgiving', 'forgiving')",0.07094282,-0.029372074,-0.0433119,-0.1531968,-0.1098849
42,0.07982361,0.057676904,"('unreliable', 'reliable')",-3.2759526,-3.2708597,-1.5980644,-1.6065915,-0.0085271
43,-0.98403955,-1.0498617,"('irresponsible', 'responsible')",0.5965084,0.53034085,-0.1937656,-0.2597604,-0.0659948
44,-0.5974373,-0.48727787,"('prejudiced', 'unprejudiced')",-1.6689329,-1.6272902,-1.1331851,-1.0572841,0.075901
45,-0.90693533,-1.0208354,"('incompetent', 'competent')",0.19481154,0.07641862,-0.3560619,-0.4722084,-0.1161465
46,-0.88822037,-0.92278755,"('uncompetitive', 'competitive')",-0.5526434,-0.61565477,-0.7204319,-0.7692212,-0.0487893
47,-0.61520237,-0.55313075,"('stupid', 'smart')",5.600524,5.7989364,2.4926608,2.6229029,0.1302421
48,-0.2976828,-0.31534657,"('unintelligent', 'intelligent')",0.8004506,0.84134066,0.2513839,0.262997,0.0116131
49,-0.4184006,-0.33740807,"('unable', 'able')",-0.16978851,-0.112537615,-0.2940946,-0.2249728,0.0691218
50,0.10175116,0.11312088,"('clumsy', 'skillful')",0.10386101,0.034355745,0.1028061,0.0737383,-0.0290678
51,-1.0937989,-1.2971896,"('uneducated', 'educated')",0.7087774,0.6246311,-0.1925107,-0.3362792,-0.1437685
52,0.45162606,0.25574622,"('irrational', 'rational')",-0.083002284,-0.1484109,0.1843119,0.0536677,-0.1306442
53,-0.06339547,-0.35980484,"('uncreative', 'creative')",0.5354361,0.3557366,0.2360203,-0.0020341,-0.2380544
54,-0.4258529,-0.5904098,"('incapable', 'capable')",0.66310775,0.7096895,0.1186274,0.0596398,-0.0589876
55,-0.62449306,-0.65117246,"('incompetent', 'clever')",0.56698143,0.5531476,-0.0287558,-0.0490124,-0.0202566
56,-0.22732046,-0.416934,"('impractical', 'practical')",-0.16350442,-0.1571477,-0.1954124,-0.2870409,-0.0916285
57,-1.0680195,-1.4345644,"('unimaginative', 'imaginative')",-3.2882292,-3.4259343,-2.1781244,-2.4302492,-0.2521248
58,0.74829257,0.58513045,"('undiscriminating', 'discriminating')",0.40328777,0.28180662,0.5757902,0.4334685,-0.1423217
59,0.6215097,0.55085003,"('foolish', 'wise')",-0.081011675,0.0057956297,0.270249,0.2783228,0.0080738
60,-1.2189225,-1.1069151,"('inefficient', 'efficient')",0.14397562,0.31639493,-0.5374734,-0.3952601,0.1422133
61,-0.045057178,-0.23982994,"('illogical', 'logical')",0.9333259,0.68809897,0.4441344,0.2241345,-0.2199999
62,-0.0079381615,0.049087353,"('incompetent', 'brilliant')",0.7535981,0.90293837,0.37283,0.4760129,0.1031829
63,-0.76938164,-0.83684826,"('unperceptive', 'insightful')",0.549408,0.5826226,-0.1099868,-0.1271128,-0.017126
64,0.412609,0.38441992,"('shy', 'confident')",-6.4065304,-6.405979,-2.9969606,-3.0107796,-0.013819
65,-0.88154864,-0.9930497,"('insecure', 'secure')",-0.085218795,-0.06617474,-0.4833837,-0.5296122,-0.0462285
66,0.643614,0.5122038,"('inactive', 'active')",0.5675078,0.54790574,0.6055609,0.5300548,-0.0755061
67,0.63716614,0.59271485,"('doubtful', 'determined')",-0.22782382,-0.30879533,0.2046712,0.1419598,-0.0627114
68,-0.9361082,-0.9264887,"('dependent', 'independent')",-0.7122233,-0.67124027,-0.8241657,-0.7988645,0.0253012
69,1.327431,1.4719067,"('lazy', 'industrious')",-0.808959,-0.71535957,0.259236,0.3782735,0.1190375
70,-1.4295449,-1.4542946,"('lethargic', 'energetic')",-0.070284225,-0.03429291,-0.7499146,-0.7442937,0.0056209
71,0.55701125,0.5799918,"('diffident', 'self-confident')",0.38162968,0.31864938,0.4693205,0.4493206,-0.0199999
72,0.21540621,0.12942892,"('unambitious', 'ambitious')",-0.3011373,-0.24915878,-0.0428655,-0.0598649,-0.0169994
73,1.2527533,1.1672955,"('helpless', 'self-reliant')",-3.732025,-3.6156425,-1.2396358,-1.2241735,0.0154623
74,0.29136792,0.115131095,"('undedicated', 'dedicated')",-0.21503319,-0.42572764,0.0381674,-0.1552983,-0.1934657
75,-0.002847584,-0.01881594,"('meek', 'impulsive')",-0.74091005,-0.64171076,-0.3718788,-0.3302633,0.0416155
76,-0.33888906,-0.27270457,"('anxious', 'daring')",-0.24004026,-0.21097109,-0.2894647,-0.2418378,0.0476269
77,-0.83700484,-0.7446183,"('unmotivated', 'motivated')",-1.1175692,-0.96596754,-0.9772871,-0.8552929,0.1219942
78,-0.5520966,-0.41879323,"('nonresilient', 'resilient')",0.34410396,0.285372,-0.1039963,-0.0667106,0.0372857
79,0.31782907,0.14187391,"('wavering', 'unwavering')",-0.4752762,-0.47656438,-0.0787236,-0.1673452,-0.0886216
80,-0.28518155,-0.29099602,"('dominated', 'dominating')",-0.5974068,-0.55716115,-0.4412942,-0.4240786,0.0172156
81,-1.1959364,-1.2210562,"('submissive', 'aggressive')",-0.62431747,-0.4773128,-0.9101269,-0.8491845,0.0609424
82,-0.8727591,-0.9814436,"('poor', 'rich')",6.8601103,6.848832,2.9936757,2.9336944,-0.0599813
83,0.012453109,-0.11776877,"('powerless', 'powerful')",-0.69838107,-0.7190673,-0.342964,-0.418418,-0.075454
84,1.1790712,1.0582275,"('inferior', 'superior')",0.8911469,0.82899934,1.035109,0.9436134,-0.0914956
85,1.6342632,1.4450616,"('insignificant', 'prestigious')",-0.3216239,-0.40191215,0.6563196,0.5215747,-0.1347449
86,-0.819132,-1.0803779,"('uninfluential', 'influential')",-0.009396337,-0.17772569,-0.4142641,-0.6290518,-0.2147877
87,0.18679854,-0.024621319,"('unsuccessful', 'successful')",0.83725065,0.8380723,0.5120246,0.4067255,-0.1052991
88,-0.33139062,-0.56151456,"('low', 'eminent')",-0.5461589,-0.6516924,-0.4387748,-0.6066035,-0.1678287
