,generac_male,generac_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.886294,-1.0770619,"('unsociable', 'sociable')",0.0075292885,-0.18174826,-0.1809798,-0.29827726,-0.3532482,-0.5190291,-0.1657809
1,-1.9483286,-2.0239027,"('unfriendly', 'friendly')",-0.2771165,-0.39445323,1.8632709,1.7310363,-0.1207247,-0.2291065,-0.1083818
2,0.38626194,0.4149794,"('unlikable', 'likable')",1.5938315,1.6508014,0.6933256,0.79297173,0.8911397,0.9529176,0.0617779
3,-0.027450716,-6.885314e-05,"('repellent', 'pleasant')",0.18457787,0.2019619,0.1416537,0.16042271,0.0995936,0.1207719,0.0211783
4,-0.7580504,-0.7971489,"('disliked', 'liked')",-0.04081562,-0.13567874,-6.0308347,-6.0726924,-2.2765668,-2.3351733,-0.0586065
5,-1.3129637,-1.2144096,"('distant', 'outgoing')",-0.7436093,-0.73334193,-0.15856557,-0.20878853,-0.7383795,-0.7188467,0.0195328
6,-1.7802063,-1.6845512,"('distant', 'open')",-0.9698724,-0.9576678,0.6093948,0.51344824,-0.7135613,-0.7095903,0.003971
7,0.52671766,0.45212433,"('insensitive', 'sensitive')",0.2910715,0.28243154,0.60315144,0.5736712,0.4736469,0.4360757,-0.0375712
8,-1.7050253,-1.7711082,"('unaffectionate', 'affectionate')",-0.5674377,-0.5646841,0.8595847,0.7290839,-0.4709595,-0.5355695,-0.06461
9,-1.519126,-1.6238402,"('unaffectionate', 'caring')",-0.023736157,-0.108818755,1.105284,1.0236862,-0.1458594,-0.2363243,-0.0904649
10,0.016118161,-0.12109536,"('unsympathetic', 'sympathetic')",-0.43654168,-0.4756552,-0.32359394,-0.35731596,-0.2480058,-0.3180222,-0.0700164
11,0.17712039,0.12530866,"('unhelpful', 'helpful')",-0.5828819,-0.5929109,1.3810337,1.4326228,0.3250907,0.3216735,-0.0034172
12,-0.04521216,-0.03988218,"('unsupportive', 'supportive')",-0.077330776,-0.0146365315,-1.7508457,-1.7459488,-0.6244629,-0.6001558,0.0243071
13,-0.17035773,-0.20407672,"('impolite', 'polite')",0.045226954,0.04239121,-0.3966377,-0.4286497,-0.1739228,-0.1967784,-0.0228556
14,1.1958007,1.1023186,"('antisocial', 'social')",2.1204937,2.0582023,-0.40688232,-0.44302166,0.969804,0.9058331,-0.0639709
15,0.14590156,0.08334071,"('boring', 'funny')",-0.51456887,-0.565854,0.7122483,0.6648999,0.114527,0.0607955,-0.0537315
16,-1.6270947,-1.6272547,"('unpopular', 'popular')",-1.0202951,-0.9419753,0.37022862,0.36208412,-0.7590538,-0.7357153,0.0233385
