,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1767297,-1.2040741,"('unsociable', 'sociable')",-0.07209599,-0.12060627,0.16008827,-0.056790844,-0.6238389,-0.68247277,-0.4281441,-0.515986,-0.0878419
1,-0.8390032,-0.8297103,"('unfriendly', 'friendly')",1.2341765,1.2110894,-0.14146137,-0.32998577,2.5345647,2.4116194,0.6970692,0.6157532,-0.081316
2,1.1515661,1.1601751,"('unlikable', 'likable')",1.7235237,1.7417451,1.7696462,1.8077596,0.7662564,0.79289865,1.3527482,1.3756447,0.0228965
3,-1.8613559,-1.7714174,"('repellent', 'pleasant')",-1.4187984,-1.221905,-0.14548154,-0.14783221,-0.10304147,-0.064986385,-0.8821693,-0.8015352,0.0806341
4,0.30290544,0.2982722,"('disliked', 'liked')",0.4448628,0.4432352,0.40335357,0.27219403,-6.5459113,-6.7116737,-1.3486974,-1.4244931,-0.0757957
5,1.2358341,1.2697574,"('distant', 'outgoing')",1.6149764,1.5784706,-0.103014834,-0.07074976,0.20435551,0.15550195,0.7380378,0.733245,-0.0047928
6,1.1751517,1.2589921,"('distant', 'open')",1.4928848,1.5450525,-0.101375654,-0.049132034,1.0992862,1.0362164,0.9164867,0.9477823,0.0312956
7,-0.8372218,-0.7641342,"('insensitive', 'sensitive')",-0.7549784,-0.6661627,-1.2410862,-1.2704185,0.6379891,0.6923214,-0.5488244,-0.5020986,0.0467258
8,1.0485415,1.0528878,"('unaffectionate', 'affectionate')",1.1002783,1.0683933,-0.6313195,-0.6382017,1.577276,1.4203368,0.7736941,0.725854,-0.0478401
9,0.33449256,0.32741585,"('unaffectionate', 'caring')",1.2613411,1.272647,-0.75187933,-0.7847674,1.9594903,1.866222,0.7008612,0.6703794,-0.0304818
10,-2.1791985,-2.0799227,"('unsympathetic', 'sympathetic')",-1.9561208,-1.7191213,-2.1447492,-2.1600764,-0.90273696,-0.81006765,-1.7957014,-1.6922971,0.1034043
