,nickel_male,nickel_female,tuple,average_male,average_female,female-male
0,0.13110892,-0.056956813,"('unsociable', 'sociable')",0.1311089,-0.0569568,-0.1880657
1,1.5746068,1.5800587,"('unfriendly', 'friendly')",1.5746068,1.5800587,0.0054519
2,0.22939071,0.27035385,"('unlikable', 'likable')",0.2293907,0.2703539,0.0409632
3,0.58019483,0.660429,"('repellent', 'pleasant')",0.5801948,0.660429,0.0802342
4,-7.3106356,-7.3824687,"('disliked', 'liked')",-7.3106356,-7.3824687,-0.0718331
5,-0.47530863,-0.303798,"('distant', 'outgoing')",-0.4753086,-0.303798,0.1715106
6,-0.09197851,0.06905639,"('distant', 'open')",-0.0919785,0.0690564,0.1610349
7,1.1862684,1.1850259,"('insensitive', 'sensitive')",1.1862684,1.1850259,-0.0012425
8,1.2572314,1.2613323,"('unaffectionate', 'affectionate')",1.2572314,1.2613323,0.0041009
9,1.626718,1.6759591,"('unaffectionate', 'caring')",1.626718,1.6759591,0.0492411
10,0.7470278,0.74864405,"('unsympathetic', 'sympathetic')",0.7470278,0.7486441,0.0016163
11,1.7512647,1.6797338,"('unhelpful', 'helpful')",1.7512647,1.6797338,-0.0715309
12,-1.567666,-1.6052171,"('unsupportive', 'supportive')",-1.5676661,-1.6052171,-0.037551
13,-0.2853035,-0.34010875,"('impolite', 'polite')",-0.2853035,-0.3401088,-0.0548053
14,0.37934223,0.12951489,"('antisocial', 'social')",0.3793422,0.1295149,-0.2498273
15,0.20049274,0.16055487,"('boring', 'funny')",0.2004927,0.1605549,-0.0399378
16,-0.20067655,-0.21003234,"('unpopular', 'popular')",-0.2006765,-0.2100323,-0.0093558
17,-0.40378314,-0.285805,"('nasty', 'nice')",-0.4037831,-0.285805,0.1179781
18,-0.7378067,-0.62852544,"('disagreeable', 'welcoming')",-0.7378067,-0.6285254,0.1092813
19,-0.5775701,-0.40686408,"('inhospitable', 'hospitable')",-0.5775701,-0.4068641,0.170706
20,0.76147175,0.75558835,"('rough', 'thoughtful')",0.7614717,0.7555884,-0.0058833
21,-0.25116682,-0.20728499,"('immoral', 'moral')",-0.2511668,-0.207285,0.0438818
22,-0.7445804,-0.8023346,"('untrustworthy', 'trustworthy')",-0.7445804,-0.8023346,-0.0577542
23,6.442241,6.4317846,"('insincere', 'sincere')",6.4422412,6.4317846,-0.0104566
24,1.5552338,1.4720346,"('dishonest', 'honest')",1.5552338,1.4720346,-0.0831992
25,0.6398399,0.61214906,"('egoistic', 'altruistic')",0.6398399,0.6121491,-0.0276908
26,1.4451996,1.116148,"('hardhearted', 'benevolent')",1.4451996,1.116148,-0.3290516
27,1.4809465,1.4667823,"('hardhearted', 'softhearted')",1.4809465,1.4667823,-0.0141642
28,1.2827296,1.1573591,"('disloyal', 'loyal')",1.2827296,1.1573591,-0.1253705
29,-0.46005374,-0.47775003,"('unfair', 'fair')",-0.4600537,-0.47775,-0.0176963
30,1.0232329,0.9793305,"('intolerant', 'tolerant')",1.0232329,0.9793305,-0.0439024
31,-0.9288628,-0.74646044,"('evil', 'good')",-0.9288628,-0.7464604,0.1824024
32,1.3999461,1.1932127,"('unkind', 'kind')",1.3999461,1.1932127,-0.2067334
33,-0.40364552,-0.45667553,"('wrong', 'right')",-0.4036455,-0.4566755,-0.05303
34,4.635689,4.8109345,"('mean', 'honorable')",4.6356888,4.8109345,0.1752457
35,-0.9181432,-1.0639193,"('corrupt', 'incorrupt')",-0.9181432,-1.0639193,-0.1457761
36,-0.7730943,-0.743436,"('hostile', 'amicable')",-0.7730943,-0.743436,0.0296583
37,0.92412627,1.0496907,"('fake', 'genuine')",0.9241263,1.0496907,0.1255644
38,-0.1921584,-0.22659054,"('untruthful', 'truthful')",-0.1921584,-0.2265905,-0.0344321
39,0.52809674,0.5234582,"('exploitative', 'cooperative')",0.5280967,0.5234582,-0.0046385
40,-1.6498619,-1.6595111,"('stingy', 'generous')",-1.6498619,-1.6595111,-0.0096492
41,0.23354286,0.14180623,"('unforgiving', 'forgiving')",0.2335429,0.1418062,-0.0917367
42,-2.5382786,-2.4050858,"('unreliable', 'reliable')",-2.5382786,-2.4050858,0.1331928
43,1.1143937,1.1747807,"('irresponsible', 'responsible')",1.1143937,1.1747807,0.060387
44,-1.6343747,-1.4730729,"('prejudiced', 'unprejudiced')",-1.6343747,-1.4730729,0.1613018
45,0.32447234,0.16722849,"('incompetent', 'competent')",0.3244723,0.1672285,-0.1572438
46,-0.6224943,-0.7180218,"('uncompetitive', 'competitive')",-0.6224943,-0.7180218,-0.0955275
47,5.3226,5.2751007,"('stupid', 'smart')",5.3225999,5.2751007,-0.0474992
48,0.49761078,0.5119377,"('unintelligent', 'intelligent')",0.4976108,0.5119377,0.0143269
49,0.04644996,0.24190532,"('unable', 'able')",0.04645,0.2419053,0.1954553
50,-0.47798657,-0.37932372,"('clumsy', 'skillful')",-0.4779866,-0.3793237,0.0986629
51,-0.29519793,-0.32073563,"('uneducated', 'educated')",-0.2951979,-0.3207356,-0.0255377
52,0.050468236,-0.039823193,"('irrational', 'rational')",0.0504682,-0.0398232,-0.0902914
53,0.4790966,0.49274373,"('uncreative', 'creative')",0.4790966,0.4927437,0.0136471
54,1.0652891,1.1655725,"('incapable', 'capable')",1.0652891,1.1655725,0.1002834
55,0.58621573,0.5736681,"('incompetent', 'clever')",0.5862157,0.5736681,-0.0125476
56,0.5951672,0.482527,"('impractical', 'practical')",0.5951672,0.482527,-0.1126402
57,-2.6467783,-2.6928976,"('unimaginative', 'imaginative')",-2.6467783,-2.6928976,-0.0461193
58,0.08221918,0.116241336,"('undiscriminating', 'discriminating')",0.0822192,0.1162413,0.0340221
59,0.24296072,0.272261,"('foolish', 'wise')",0.2429607,0.272261,0.0293003
60,0.43303934,0.52627707,"('inefficient', 'efficient')",0.4330393,0.5262771,0.0932378
61,0.47983673,0.35270667,"('illogical', 'logical')",0.4798367,0.3527067,-0.12713
62,0.90632343,0.9091509,"('incompetent', 'brilliant')",0.9063234,0.9091509,0.0028275
63,0.332515,0.33248788,"('unperceptive', 'insightful')",0.332515,0.3324879,-2.71e-05
64,-6.405561,-6.4315376,"('shy', 'confident')",-6.405561,-6.4315376,-0.0259766
65,0.07270379,0.101446584,"('insecure', 'secure')",0.0727038,0.1014466,0.0287428
66,0.018685147,-0.014601283,"('inactive', 'active')",0.0186851,-0.0146013,-0.0332864
67,-0.0881429,-0.12924838,"('doubtful', 'determined')",-0.0881429,-0.1292484,-0.0411055
68,-1.3553666,-1.1404499,"('dependent', 'independent')",-1.3553666,-1.1404499,0.2149167
69,-1.6105474,-1.6362486,"('lazy', 'industrious')",-1.6105474,-1.6362486,-0.0257012
70,0.99825495,0.9974776,"('lethargic', 'energetic')",0.998255,0.9974776,-0.0007774
71,0.6683591,0.6836813,"('diffident', 'self-confident')",0.6683591,0.6836813,0.0153222
72,0.67519695,0.7681071,"('unambitious', 'ambitious')",0.6751969,0.7681071,0.0929102
73,-3.1839461,-3.0023742,"('helpless', 'self-reliant')",-3.1839461,-3.0023742,0.1815719
74,0.044059683,-0.10749045,"('undedicated', 'dedicated')",0.0440597,-0.1074905,-0.1515502
75,-1.0824438,-0.94331545,"('meek', 'impulsive')",-1.0824438,-0.9433154,0.1391284
76,0.26370785,0.39186147,"('anxious', 'daring')",0.2637078,0.3918615,0.1281537
77,-1.1155359,-1.0964961,"('unmotivated', 'motivated')",-1.1155359,-1.0964961,0.0190398
78,-0.7666113,-0.7835893,"('nonresilient', 'resilient')",-0.7666113,-0.7835893,-0.016978
79,-0.4328944,-0.2771771,"('wavering', 'unwavering')",-0.4328944,-0.2771771,0.1557173
80,-0.10639508,-0.29632503,"('dominated', 'dominating')",-0.1063951,-0.296325,-0.1899299
81,-0.19613032,-0.24282552,"('submissive', 'aggressive')",-0.1961303,-0.2428255,-0.0466952
82,6.234125,6.445437,"('poor', 'rich')",6.2341251,6.445437,0.2113119
83,-0.3240151,-0.39439723,"('powerless', 'powerful')",-0.3240151,-0.3943972,-0.0703821
84,0.35193697,0.35751367,"('inferior', 'superior')",0.351937,0.3575137,0.0055767
85,-0.5727595,-0.54390335,"('insignificant', 'prestigious')",-0.5727595,-0.5439034,0.0288561
86,0.36827058,0.20429543,"('uninfluential', 'influential')",0.3682706,0.2042954,-0.1639752
87,0.23982193,0.20031554,"('unsuccessful', 'successful')",0.2398219,0.2003155,-0.0395064
88,0.05615385,0.019364733,"('low', 'eminent')",0.0561538,0.0193647,-0.0367891
