,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
0,2.5289736,2.3898873,"('unsociable', 'sociable')",0.60312134,0.5339074,-0.47124594,-0.43028575,0.8869496,0.8311697,-0.0557799
1,-1.9339839,-1.8639381,"('unfriendly', 'friendly')",-1.1269219,-1.1581137,1.7367647,1.5007652,-0.4413804,-0.5070955,-0.0657151
2,0.22570294,0.22772112,"('unlikable', 'likable')",1.2946794,1.3388783,1.0367616,1.0496548,0.8523814,0.8720848,0.0197034
3,1.765369,1.741494,"('repellent', 'pleasant')",-0.42501807,-0.30726433,-0.9042481,-0.748328,0.1453676,0.2286339,0.0832663
4,-2.2178872,-2.1579924,"('disliked', 'liked')",0.051968195,0.08652999,-2.780475,-2.7437403,-1.648798,-1.6050676,0.0437304
5,-3.4450366,-3.2534804,"('distant', 'outgoing')",-0.6550682,-0.58629626,1.2969886,1.2020786,-0.9343721,-0.8792327,0.0551394
6,-3.4987829,-3.348136,"('distant', 'open')",-0.6315431,-0.53648007,1.3808291,1.220963,-0.9164989,-0.8878843,0.0286146
7,4.4452424,4.3258095,"('insensitive', 'sensitive')",1.6018424,1.5850137,-0.08829574,-0.008535668,1.986263,1.9674292,-0.0188338
8,-1.971539,-1.9707808,"('unaffectionate', 'affectionate')",-0.3770159,-0.3706962,1.0602791,0.79951364,-0.4294252,-0.5139878,-0.0845626
9,0.14096837,0.19542694,"('unaffectionate', 'caring')",0.032893322,0.069812,1.5531482,1.4182445,0.5756699,0.5611611,-0.0145088
10,4.749531,4.561759,"('unsympathetic', 'sympathetic')",1.3904555,1.3967586,-1.6458882,-1.5057846,1.4980326,1.4842443,-0.0137883
11,2.9965935,2.911582,"('unhelpful', 'helpful')",1.3423389,1.3779085,0.46794924,0.560525,1.602294,1.6166719,0.0143779
12,2.3995295,2.3929315,"('unsupportive', 'supportive')",1.5447754,1.7216139,-0.9909913,-0.96981955,0.9844379,1.0482419,0.063804
13,3.0053442,2.94343,"('impolite', 'polite')",1.1002313,1.0631965,-0.7701919,-0.64301896,1.1117946,1.1212025,0.0094079
14,3.4999423,3.3481426,"('antisocial', 'social')",1.5910659,1.525698,-1.0597807,-0.98625255,1.3437425,1.2958626,-0.0478799
15,-0.16747081,-0.20417523,"('boring', 'funny')",0.6055576,0.5028668,1.3983157,1.2841833,0.6121341,0.5276249,-0.0845092
16,-2.6855438,-2.6199179,"('unpopular', 'popular')",-1.7957597,-1.7593632,0.3657339,0.39136147,-1.3718564,-1.3293065,0.0425499
17,-0.8211132,-0.7989254,"('nasty', 'nice')",-0.30398953,-0.24722195,0.21045889,0.30746114,-0.3048813,-0.2462287,0.0586526
18,-0.39481643,-0.29317394,"('disagreeable', 'welcoming')",-0.008994214,0.14986739,-0.48675364,-0.55426866,-0.2968548,-0.2325251,0.0643297
19,-1.0689605,-0.8802502,"('inhospitable', 'hospitable')",-0.09923472,0.0077818595,-0.37178007,-0.33805123,-0.5133251,-0.4035065,0.1098186
20,0.7933458,0.8165767,"('rough', 'thoughtful')",0.28028363,0.32154274,-0.13999675,-0.073659614,0.3112109,0.3548199,0.043609
21,4.3398976,4.2976923,"('immoral', 'moral')",1.2677172,1.2817074,-1.4777014,-1.291669,1.3766378,1.4292436,0.0526058
22,1.80543,1.6902549,"('untrustworthy', 'trustworthy')",0.62187266,0.65405303,-1.218567,-1.2272806,0.4029119,0.3723424,-0.0305695
23,3.2182822,3.19627,"('insincere', 'sincere')",1.6168308,1.6584641,3.0734828,3.0998325,2.6361987,2.6515222,0.0153235
24,1.3851261,1.2523991,"('dishonest', 'honest')",1.2877084,1.2358348,-0.36678094,-0.4427358,0.7686845,0.6818328,-0.0868517
25,-2.4471493,-2.334244,"('egoistic', 'altruistic')",-1.2682409,-1.3031346,1.2682252,1.1420493,-0.8157217,-0.8317765,-0.0160548
26,-1.3891919,-1.5396905,"('hardhearted', 'benevolent')",0.13678867,0.040543493,1.9533471,1.646449,0.2336479,0.0491006,-0.1845473
27,0.70385957,0.677422,"('hardhearted', 'softhearted')",-0.09405704,-0.031605612,0.2839744,0.119502746,0.2979257,0.2551064,-0.0428193
28,1.348502,1.2695637,"('disloyal', 'loyal')",1.1982946,1.1068085,0.17190674,0.019758645,0.9062345,0.7987103,-0.1075242
29,-0.21292773,-0.26066282,"('unfair', 'fair')",-0.028819134,-0.043390192,-0.45422417,-0.45860153,-0.2319903,-0.2542182,-0.0222279
30,2.2862406,2.3120363,"('intolerant', 'tolerant')",1.3094897,1.3609955,-0.71979827,-0.6180677,0.958644,1.0183214,0.0596774
31,-4.7492833,-4.534404,"('evil', 'good')",-1.6213809,-1.558257,0.39354342,0.31881925,-1.9923736,-1.924614,0.0677596
32,1.8786998,1.7422736,"('unkind', 'kind')",1.0655109,1.037893,0.6420649,0.60135293,1.1954252,1.1271732,-0.068252
33,-0.32713267,-0.1880419,"('wrong', 'right')",0.25253797,0.27078426,1.0231782,0.9349324,0.3161945,0.3392249,0.0230304
34,-0.21775517,-0.21817191,"('mean', 'honorable')",0.067887,0.18143828,2.8689342,2.9615622,0.9063553,0.9749428,0.0685875
35,-3.836874,-3.7608824,"('corrupt', 'incorrupt')",-0.71533746,-0.811699,0.96869636,0.8002544,-1.194505,-1.2574423,-0.0629373
36,-3.999574,-3.930449,"('hostile', 'amicable')",-1.7074805,-1.7091616,1.6756358,1.504999,-1.3438063,-1.3782039,-0.0343976
37,1.6601686,1.6932986,"('fake', 'genuine')",1.2616297,1.24597,-0.59851915,-0.5723374,0.7744264,0.7889771,0.0145507
38,0.45833445,0.4986817,"('untruthful', 'truthful')",0.8432207,0.85914105,0.5736253,0.58769363,0.6250602,0.6485054,0.0234452
39,2.4232297,2.351036,"('exploitative', 'cooperative')",1.9574932,1.9660647,0.6618199,0.69098306,1.6808476,1.6693611,-0.0114865
40,0.59612155,0.5267083,"('stingy', 'generous')",1.1135418,1.082408,-0.40567085,-0.4862864,0.4346642,0.3742766,-0.0603876
41,1.7526398,1.6243039,"('unforgiving', 'forgiving')",1.4293824,1.4116777,0.32458654,0.2813328,1.1688696,1.1057715,-0.0630981
42,1.5096991,1.481339,"('unreliable', 'reliable')",1.3410008,1.4567533,-1.253561,-1.1622397,0.5323796,0.5919509,0.0595713
43,3.2739117,3.1403651,"('irresponsible', 'responsible')",1.5353862,1.6108744,-0.67944854,-0.6763325,1.3766165,1.3583024,-0.0183141
44,-1.3345414,-1.3666098,"('prejudiced', 'unprejudiced')",-0.5487666,-0.48294753,-1.170917,-1.0582279,-1.018075,-0.9692618,0.0488132
45,2.6371381,2.520036,"('incompetent', 'competent')",1.2484926,1.2779683,-1.4346298,-1.3147571,0.8170002,0.827749,0.0107488
46,4.4182453,4.270956,"('uncompetitive', 'competitive')",1.3861921,1.4132589,-1.2472146,-1.0500381,1.5190744,1.5447257,0.0256513
47,0.86341846,0.79444814,"('stupid', 'smart')",0.48603252,0.4992422,2.4456487,2.4345813,1.2650332,1.2427572,-0.022276
48,1.4860135,1.4399834,"('unintelligent', 'intelligent')",0.047005393,0.012577929,-1.0059528,-0.9984647,0.1756887,0.1513655,-0.0243232
49,0.12988162,0.19966713,"('unable', 'able')",-0.68452054,-0.5953112,-0.8044672,-0.74522865,-0.4530354,-0.3802909,0.0727445
50,-0.65831244,-0.6126966,"('clumsy', 'skillful')",-0.31075168,-0.28713477,0.29123405,0.24705109,-0.2259434,-0.2175934,0.00835
51,1.5625229,1.435372,"('uneducated', 'educated')",0.7010586,0.6379557,-1.4619495,-1.4357091,0.2672107,0.2125396,-0.0546711
52,-2.0929027,-2.0647914,"('irrational', 'rational')",-0.7279262,-0.8930847,0.5894609,0.39151764,-0.7437894,-0.8554529,-0.1116635
53,0.09744489,0.13833013,"('uncreative', 'creative')",-0.8324742,-0.9133393,1.162738,1.0983033,0.1425696,0.1077647,-0.0348049
54,-0.8190519,-0.74844044,"('incapable', 'capable')",-0.18270554,-0.2295612,1.391226,1.3842103,0.1298229,0.1354029,0.00558
55,4.8772864,4.7572737,"('incompetent', 'clever')",1.7937418,1.8347526,-1.6963618,-1.5335127,1.6582222,1.6861712,0.027949
56,3.2999265,3.1528957,"('impractical', 'practical')",1.8672214,1.8844284,-0.20203981,-0.039614893,1.655036,1.6659031,0.0108671
57,2.1360064,1.9878404,"('unimaginative', 'imaginative')",0.11517383,0.030642964,-1.7996058,-1.7192212,0.1505248,0.0997541,-0.0507707
58,1.8789281,1.9059465,"('undiscriminating', 'discriminating')",0.48589247,0.42826647,0.4363048,0.41735837,0.9337084,0.9171905,-0.0165179
59,-1.838124,-1.8105367,"('foolish', 'wise')",0.007960834,-0.04546427,0.6280789,0.4475912,-0.4006948,-0.4694699,-0.0687751
60,4.406115,4.2699523,"('inefficient', 'efficient')",1.7529417,1.8549492,-1.0129147,-0.7379535,1.7153807,1.7956494,0.0802687
61,1.6307641,1.5032657,"('illogical', 'logical')",0.030144751,-0.12297459,0.06390725,-0.029285002,0.5749387,0.4503354,-0.1246033
62,3.693455,3.646098,"('incompetent', 'brilliant')",1.4221339,1.5271044,-0.39173126,-0.18818048,1.5746193,1.661674,0.0870547
63,2.5821915,2.535715,"('unperceptive', 'insightful')",1.0208886,1.0452981,0.38899475,0.45192474,1.3306916,1.3443127,0.0136211
64,1.1506532,1.0306773,"('shy', 'confident')",0.71005166,0.6634569,-4.0052433,-3.8853242,-0.7148461,-0.7303967,-0.0155506
65,3.1647923,2.9397857,"('insecure', 'secure')",0.9096578,0.74247247,-0.7607686,-0.70487875,1.1045605,0.9924598,-0.1121007
66,-0.96698064,-0.8663137,"('inactive', 'active')",-0.045160748,0.008209012,1.3868457,1.3211198,0.1249015,0.1543384,0.0294369
67,0.96406776,0.9768457,"('doubtful', 'determined')",1.2762517,1.2672956,-0.2210453,-0.19399002,0.6730914,0.6833838,0.0102924
68,0.827024,0.7788112,"('dependent', 'independent')",-0.14850959,-0.21862411,-1.9223827,-1.880853,-0.4146228,-0.440222,-0.0255992
69,-3.551528,-3.387049,"('lazy', 'industrious')",-0.8183181,-0.74105006,1.1756494,1.1329842,-1.0647323,-0.9983716,0.0663607
70,2.9184732,2.718564,"('lethargic', 'energetic')",1.2356027,1.2756299,-1.0452088,-0.9067909,1.0362891,1.0291344,-0.0071547
71,0.35335866,0.4579098,"('diffident', 'self-confident')",1.0208236,1.0618385,0.9239841,0.84214205,0.7660554,0.7872968,0.0212414
72,1.0615112,1.0268087,"('unambitious', 'ambitious')",0.51197636,0.4654652,-0.71392584,-0.7707272,0.2865206,0.2405156,-0.046005
73,-0.057895854,0.045569457,"('helpless', 'self-reliant')",0.8910295,0.8972105,-1.2813733,-1.3091487,-0.1494132,-0.1221229,0.0272903
