,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7989363,-0.97526366,"('unsociable', 'sociable')",-0.16075803,-0.39756334,-0.4798472,-0.6864135,-0.2065663
1,-2.2122078,-2.182737,"('unfriendly', 'friendly')",1.543389,1.4111629,-0.3344094,-0.3857871,-0.0513777
2,-0.10308032,0.00010794215,"('unlikable', 'likable')",0.50450975,0.6354779,0.2007147,0.3177929,0.1170782
3,-0.2600384,-0.09732962,"('repellent', 'pleasant')",0.2627443,0.24717991,0.001353,0.0749251,0.0735721
4,-0.5099351,-0.5640274,"('disliked', 'liked')",-5.755969,-5.8258085,-3.132952,-3.1949179,-0.0619659
5,-1.5038321,-1.3280518,"('distant', 'outgoing')",-0.5027278,-0.42115438,-1.0032799,-0.8746031,0.1286768
6,-2.036978,-1.8015997,"('distant', 'open')",-0.3196873,-0.2799384,-1.1783327,-1.0407691,0.1375636
7,-0.43662915,-0.35985303,"('insensitive', 'sensitive')",0.3157993,0.38574013,-0.0604149,0.0129436,0.0733585
8,-1.62993,-1.5343151,"('unaffectionate', 'affectionate')",0.5110227,0.51838523,-0.5594537,-0.507965,0.0514887
9,-1.7335043,-1.6492461,"('unaffectionate', 'caring')",0.8790121,0.9286,-0.4272461,-0.360323,0.0669231
10,-1.1807657,-1.1065451,"('unsympathetic', 'sympathetic')",-0.46322426,-0.47873616,-0.821995,-0.7926406,0.0293544
11,-0.25260225,-0.25674912,"('unhelpful', 'helpful')",1.8520471,2.0557547,0.7997224,0.8995028,0.0997804
12,-1.0690701,-0.84022886,"('unsupportive', 'supportive')",-1.7884365,-1.7073994,-1.4287534,-1.2738141,0.1549393
13,0.019806614,-0.014331974,"('impolite', 'polite')",-0.29115707,-0.24002817,-0.1356752,-0.1271801,0.0084951
14,0.28437597,0.2908502,"('antisocial', 'social')",-0.4261028,-0.49475423,-0.0708634,-0.101952,-0.0310886
15,0.1162602,-0.035919353,"('boring', 'funny')",0.4059281,0.39815488,0.2610942,0.1811178,-0.0799764
16,-0.511932,-0.48524338,"('unpopular', 'popular')",0.69831896,0.64684373,0.0931935,0.0808002,-0.0123933
17,-0.3044074,-0.2241619,"('nasty', 'nice')",-0.31074592,-0.24674791,-0.3075767,-0.2354549,0.0721218
18,0.04087723,0.23639667,"('disagreeable', 'welcoming')",-0.35816598,-0.40830007,-0.1586444,-0.0859517,0.0726927
19,-1.3424718,-1.2232716,"('inhospitable', 'hospitable')",-0.39673793,-0.283772,-0.8696049,-0.7535218,0.1160831
20,0.34966928,0.40280503,"('rough', 'thoughtful')",1.3759791,1.2839521,0.8628242,0.8433785,-0.0194457
21,0.2293066,0.06335799,"('immoral', 'moral')",-0.28482547,-0.34930277,-0.0277594,-0.1429724,-0.115213
22,-0.19254349,-0.09441322,"('untrustworthy', 'trustworthy')",-0.75841904,-0.8030248,-0.4754813,-0.448719,0.0267623
23,-0.04795634,-0.03303879,"('insincere', 'sincere')",5.2901816,5.3330026,2.6211126,2.649982,0.0288694
24,-0.6021142,-0.5675904,"('dishonest', 'honest')",0.44068465,0.49108404,-0.0807148,-0.0382532,0.0424616
25,-0.7271628,-0.7451568,"('egoistic', 'altruistic')",1.3584521,1.2500355,0.3156447,0.2524393,-0.0632054
26,-0.107777655,-0.13592145,"('hardhearted', 'benevolent')",1.6593449,1.4899387,0.7757837,0.6770086,-0.0987751
27,-0.9363898,-0.6868653,"('hardhearted', 'softhearted')",0.97815514,0.928432,0.0208827,0.1207833,0.0999006
28,-0.5418622,-0.66756815,"('disloyal', 'loyal')",0.91393805,0.8348675,0.1860379,0.0836497,-0.1023882
29,-0.5639474,-0.5813787,"('unfair', 'fair')",-0.5398564,-0.6921553,-0.5519019,-0.636767,-0.0848651
30,1.0752871,1.0798208,"('intolerant', 'tolerant')",1.681888,1.6339947,1.3785875,1.3569077,-0.0216798
31,-1.5950911,-1.5114762,"('evil', 'good')",-1.2410733,-1.3784087,-1.4180822,-1.4449425,-0.0268603
32,-0.018746426,-0.006623298,"('unkind', 'kind')",0.8030189,0.72878164,0.3921362,0.3610792,-0.031057
33,-0.42921144,-0.40673012,"('wrong', 'right')",-0.65596443,-0.66287255,-0.5425879,-0.5348014,0.0077865
34,-0.09722525,-0.0031694695,"('mean', 'honorable')",5.5351458,5.7221713,2.7189603,2.8595009,0.1405406
35,-0.6757728,-0.7258377,"('corrupt', 'incorrupt')",-0.28516132,-0.37209818,-0.4804671,-0.548968,-0.0685009
36,-1.8401831,-1.756079,"('hostile', 'amicable')",-0.026759218,-0.27919215,-0.9334712,-1.0176356,-0.0841644
37,-0.22737958,-0.12866805,"('fake', 'genuine')",0.017462134,0.039611187,-0.1049587,-0.0445284,0.0604303
38,-0.8069717,-0.7333726,"('untruthful', 'truthful')",0.014797498,0.17415938,-0.3960871,-0.2796066,0.1164805
39,0.7720296,0.7412847,"('exploitative', 'cooperative')",0.14959481,0.16495433,0.4608122,0.4531195,-0.0076927
40,-0.38601542,-0.35424292,"('stingy', 'generous')",-1.5528816,-1.6858844,-0.9694485,-1.0200636,-0.0506151
41,-0.21454847,-0.14272444,"('unforgiving', 'forgiving')",0.16077368,0.062437784,-0.0268874,-0.0401433,-0.0132559
42,0.21185601,0.52777404,"('unreliable', 'reliable')",-3.0073848,-2.832773,-1.3977644,-1.1524994,0.245265
43,-0.6133362,-0.45596913,"('irresponsible', 'responsible')",0.26470262,0.33738935,-0.1743168,-0.0592899,0.1150269
44,0.55579555,0.5060803,"('prejudiced', 'unprejudiced')",-1.4145283,-1.3677852,-0.4293664,-0.4308524,-0.001486
45,-0.84741473,-0.7924791,"('incompetent', 'competent')",-0.05494214,-0.09311616,-0.4511784,-0.4427976,0.0083808
46,-0.6435217,-0.557801,"('uncompetitive', 'competitive')",-0.40629482,-0.41764677,-0.5249083,-0.4877239,0.0371844
47,-0.1728597,-0.069692746,"('stupid', 'smart')",5.031359,5.158038,2.4292498,2.5441728,0.114923
48,0.60568,0.40867648,"('unintelligent', 'intelligent')",1.2686706,1.1909565,0.9371753,0.7998165,-0.1373588
49,0.2873463,0.51501834,"('unable', 'able')",0.23082976,0.38237393,0.259088,0.4486961,0.1896081
50,0.31040132,0.5282613,"('clumsy', 'skillful')",0.44421905,0.48307264,0.3773102,0.505667,0.1283568
51,-0.25247326,-0.40446913,"('uneducated', 'educated')",0.48595104,0.38394296,0.1167389,-0.0102631,-0.127002
52,-0.7893953,-0.9930309,"('irrational', 'rational')",0.24917002,0.06186444,-0.2701126,-0.4655832,-0.1954706
53,-1.6456636,-1.5231113,"('uncreative', 'creative')",0.67194027,0.6135267,-0.4868617,-0.4547923,0.0320694
54,-0.6559958,-0.6596956,"('incapable', 'capable')",0.9921741,1.1269473,0.1680892,0.2336258,0.0655366
55,-0.014946256,-0.02968574,"('incompetent', 'clever')",0.31482738,0.27781713,0.1499406,0.1240657,-0.0258749
56,0.7732282,0.7566491,"('impractical', 'practical')",0.046514686,0.12040312,0.4098715,0.4385261,0.0286546
57,-1.0403647,-1.0777826,"('unimaginative', 'imaginative')",-2.2731848,-2.3787286,-1.6567748,-1.7282556,-0.0714808
58,-1.1773673,-1.1570565,"('undiscriminating', 'discriminating')",0.04265386,0.010791786,-0.5673567,-0.5731323,-0.0057756
59,-0.3315303,-0.28961626,"('foolish', 'wise')",0.5053301,0.5066458,0.0868999,0.1085148,0.0216149
60,0.9660427,1.0229001,"('inefficient', 'efficient')",0.24262026,0.43987456,0.6043315,0.7313873,0.1270558
61,-0.92498034,-1.049346,"('illogical', 'logical')",0.08910924,-0.10057291,-0.4179356,-0.5749595,-0.1570239
62,0.044464048,0.15845492,"('incompetent', 'brilliant')",0.51176035,0.79879814,0.2781122,0.4786265,0.2005143
63,-0.9062686,-0.7482611,"('unperceptive', 'insightful')",1.0215421,1.126535,0.0576367,0.189137,0.1315003
64,-0.12081163,-0.2850026,"('shy', 'confident')",-6.202581,-6.2519894,-3.1616962,-3.268496,-0.1067998
65,0.64023566,0.4917426,"('insecure', 'secure')",-0.3649549,-0.3637907,0.1376404,0.063976,-0.0736644
66,-2.101084,-2.064182,"('inactive', 'active')",-0.034776926,-0.05358689,-1.0679305,-1.0588845,0.009046
67,0.77430665,0.62483823,"('doubtful', 'determined')",-0.307056,-0.30144578,0.2336253,0.1616962,-0.0719291
68,0.0056066327,-0.025010973,"('dependent', 'independent')",-0.31437913,-0.37308753,-0.1543863,-0.1990492,-0.0446629
69,-0.43761194,-0.37553945,"('lazy', 'industrious')",-0.59235597,-0.58335745,-0.514984,-0.4794484,0.0355356
70,-0.20349035,-0.046429917,"('lethargic', 'energetic')",0.4449074,0.5183255,0.1207085,0.2359478,0.1152393
71,-0.38793102,-0.45259526,"('diffident', 'self-confident')",0.3440989,0.37982032,-0.0219161,-0.0363875,-0.0144714
72,-0.7069887,-0.6684258,"('unambitious', 'ambitious')",-1.0521022,-0.8991136,-0.8795455,-0.7837697,0.0957758
73,0.72370243,0.78018916,"('helpless', 'self-reliant')",-2.6730688,-2.6016285,-0.9746832,-0.9107197,0.0639635
74,-0.7853895,-0.65983,"('undedicated', 'dedicated')",-0.32697442,-0.36293522,-0.556182,-0.5113826,0.0447994
75,-0.3599729,-0.37191287,"('meek', 'impulsive')",-0.42500162,-0.31928897,-0.3924873,-0.3456009,0.0468864
76,0.29260355,0.4659396,"('anxious', 'daring')",0.20158994,0.34960502,0.2470967,0.4077723,0.1606756
77,-0.12543596,-0.25352725,"('unmotivated', 'motivated')",-0.69828737,-0.70026195,-0.4118617,-0.4768946,-0.0650329
78,-1.3845034,-1.1859717,"('nonresilient', 'resilient')",0.15104964,0.22757417,-0.6167269,-0.4791988,0.1375281
79,-0.9403895,-0.87149817,"('wavering', 'unwavering')",-0.48325837,-0.39665526,-0.7118239,-0.6340767,0.0777472
80,-0.51397395,-0.6617619,"('dominated', 'dominating')",-1.4884278,-1.4134988,-1.0012009,-1.0376303,-0.0364294
81,0.73173535,0.39929867,"('submissive', 'aggressive')",-0.3744653,-0.29451853,0.178635,0.0523901,-0.1262449
82,-0.5444358,-0.43128642,"('poor', 'rich')",5.6283817,5.7621536,2.5419729,2.6654336,0.1234607
83,0.028944273,-0.093472384,"('powerless', 'powerful')",-0.923668,-1.0305458,-0.4473619,-0.5620091,-0.1146472
84,0.66844946,0.56207836,"('inferior', 'superior')",1.140753,1.1404154,0.9046012,0.8512469,-0.0533543
85,-0.71317446,-0.73251015,"('insignificant', 'prestigious')",0.60919094,0.5363938,-0.0519918,-0.0980582,-0.0460664
86,-1.3413401,-1.4601568,"('uninfluential', 'influential')",-0.3095106,-0.5118069,-0.8254253,-0.9859818,-0.1605565
87,-0.6964172,-0.8904643,"('unsuccessful', 'successful')",0.6287822,0.66924363,-0.0338175,-0.1106103,-0.0767928
88,-0.0076819095,-0.11687347,"('low', 'eminent')",0.463779,0.45903865,0.2280485,0.1710826,-0.0569659
