,access_male,access_female,tuple,average_male,average_female,female-male
0,-0.26345292,-0.2668048,"('unsociable', 'sociable')",-0.2634529,-0.2668048,-0.0033519
1,1.2845002,1.2470069,"('unfriendly', 'friendly')",1.2845002,1.2470069,-0.0374933
2,-0.26158994,-0.22625376,"('unlikable', 'likable')",-0.2615899,-0.2262538,0.0353361
3,0.22496298,0.22701527,"('repellent', 'pleasant')",0.224963,0.2270153,0.0020523
4,-7.452632,-7.6268225,"('disliked', 'liked')",-7.452632,-7.6268225,-0.1741905
5,-0.66590464,-0.6903371,"('distant', 'outgoing')",-0.6659046,-0.6903371,-0.0244325
6,0.035994403,-0.0013919026,"('distant', 'open')",0.0359944,-0.0013919,-0.0373863
7,0.9248001,0.963038,"('insensitive', 'sensitive')",0.9248001,0.963038,0.0382379
8,1.2729294,1.1414294,"('unaffectionate', 'affectionate')",1.2729294,1.1414294,-0.1315
9,1.7371242,1.7476509,"('unaffectionate', 'caring')",1.7371242,1.7476509,0.0105267
10,0.76247925,0.84501153,"('unsympathetic', 'sympathetic')",0.7624792,0.8450115,0.0825323
11,1.8549964,2.0108309,"('unhelpful', 'helpful')",1.8549964,2.0108309,0.1558345
12,-1.8956699,-1.8528819,"('unsupportive', 'supportive')",-1.8956699,-1.8528819,0.042788
13,-0.47098243,-0.3774469,"('impolite', 'polite')",-0.4709824,-0.3774469,0.0935355
14,-0.00222057,-0.0029775472,"('antisocial', 'social')",-0.0022206,-0.0029775,-0.0007569
15,0.2746562,0.21038303,"('boring', 'funny')",0.2746562,0.210383,-0.0642732
16,-0.80293006,-0.82441515,"('unpopular', 'popular')",-0.8029301,-0.8244151,-0.021485
17,-0.390114,-0.42368034,"('nasty', 'nice')",-0.390114,-0.4236803,-0.0335663
18,-0.431311,-0.53415495,"('disagreeable', 'welcoming')",-0.431311,-0.534155,-0.102844
19,-0.83586663,-0.8274485,"('inhospitable', 'hospitable')",-0.8358666,-0.8274485,0.0084181
20,0.87489355,0.7065226,"('rough', 'thoughtful')",0.8748935,0.7065226,-0.1683709
21,-0.68923455,-0.58929473,"('immoral', 'moral')",-0.6892346,-0.5892947,0.0999399
22,-0.67616063,-0.6737766,"('untrustworthy', 'trustworthy')",-0.6761606,-0.6737766,0.002384
23,6.395941,6.527354,"('insincere', 'sincere')",6.3959408,6.5273538,0.131413
24,1.5432863,1.4685442,"('dishonest', 'honest')",1.5432863,1.4685442,-0.0747421
25,0.75592744,0.628596,"('egoistic', 'altruistic')",0.7559274,0.628596,-0.1273314
26,1.1829804,1.1784638,"('hardhearted', 'benevolent')",1.1829804,1.1784638,-0.0045166
27,2.0034008,1.8284183,"('hardhearted', 'softhearted')",2.0034008,1.8284183,-0.1749825
28,1.2410098,1.2346066,"('disloyal', 'loyal')",1.2410098,1.2346066,-0.0064032
29,-0.63113266,-0.7772205,"('unfair', 'fair')",-0.6311327,-0.7772205,-0.1460878
30,0.95455366,1.0230799,"('intolerant', 'tolerant')",0.9545537,1.0230799,0.0685262
31,-1.6459049,-1.7783033,"('evil', 'good')",-1.6459049,-1.7783033,-0.1323984
32,1.0546035,1.0603638,"('unkind', 'kind')",1.0546035,1.0603638,0.0057603
33,-0.43465543,-0.46367115,"('wrong', 'right')",-0.4346554,-0.4636711,-0.0290157
34,5.0003495,5.196794,"('mean', 'honorable')",5.0003495,5.196794,0.1964445
35,-0.8069448,-1.1059406,"('corrupt', 'incorrupt')",-0.8069448,-1.1059406,-0.2989958
36,-0.43794695,-0.55726457,"('hostile', 'amicable')",-0.4379469,-0.5572646,-0.1193177
37,0.74420047,0.6820581,"('fake', 'genuine')",0.7442005,0.6820581,-0.0621424
38,-0.30316773,-0.2197185,"('untruthful', 'truthful')",-0.3031677,-0.2197185,0.0834492
39,0.38819805,0.3949393,"('exploitative', 'cooperative')",0.388198,0.3949393,0.0067413
40,-1.6472503,-1.9054747,"('stingy', 'generous')",-1.6472503,-1.9054747,-0.2582244
41,0.21858414,0.20430855,"('unforgiving', 'forgiving')",0.2185841,0.2043086,-0.0142755
42,-2.5982332,-2.651474,"('unreliable', 'reliable')",-2.5982332,-2.651474,-0.0532408
43,1.0002207,1.0837402,"('irresponsible', 'responsible')",1.0002207,1.0837402,0.0835195
44,-1.250914,-1.305762,"('prejudiced', 'unprejudiced')",-1.250914,-1.3057621,-0.0548481
45,-0.16884023,-0.1663931,"('incompetent', 'competent')",-0.1688402,-0.1663931,0.0024471
46,-0.77488464,-0.7468172,"('uncompetitive', 'competitive')",-0.7748846,-0.7468172,0.0280674
47,5.472293,5.693004,"('stupid', 'smart')",5.4722929,5.6930041,0.2207112
48,0.6420087,0.6647181,"('unintelligent', 'intelligent')",0.6420087,0.6647181,0.0227094
49,0.1297104,0.19471666,"('unable', 'able')",0.1297104,0.1947167,0.0650063
50,-0.5505199,-0.587091,"('clumsy', 'skillful')",-0.5505199,-0.587091,-0.0365711
51,0.36693603,0.32041228,"('uneducated', 'educated')",0.366936,0.3204123,-0.0465237
52,-0.37453842,-0.5345173,"('irrational', 'rational')",-0.3745384,-0.5345173,-0.1599789
53,-0.18593092,-0.23336935,"('uncreative', 'creative')",-0.1859309,-0.2333694,-0.0474385
54,1.0046718,1.0598215,"('incapable', 'capable')",1.0046718,1.0598215,0.0551497
55,0.28244182,0.2659684,"('incompetent', 'clever')",0.2824418,0.2659684,-0.0164734
56,0.3151958,0.40547767,"('impractical', 'practical')",0.3151958,0.4054777,0.0902819
57,-2.9416518,-2.8981574,"('unimaginative', 'imaginative')",-2.9416518,-2.8981574,0.0434944
58,0.08294808,0.01998543,"('undiscriminating', 'discriminating')",0.0829481,0.0199854,-0.0629627
59,-0.12506302,-0.13794234,"('foolish', 'wise')",-0.125063,-0.1379423,-0.0128793
60,0.31911418,0.46504828,"('inefficient', 'efficient')",0.3191142,0.4650483,0.1459341
61,0.63665104,0.5091134,"('illogical', 'logical')",0.636651,0.5091134,-0.1275376
62,0.17736694,0.2927342,"('incompetent', 'brilliant')",0.1773669,0.2927342,0.1153673
63,-0.03159522,0.0967984,"('unperceptive', 'insightful')",-0.0315952,0.0967984,0.1283936
64,-6.8698225,-6.8987775,"('shy', 'confident')",-6.8698225,-6.8987775,-0.028955
65,-0.056671523,0.017297603,"('insecure', 'secure')",-0.0566715,0.0172976,0.0739691
66,-0.3052039,-0.3586461,"('inactive', 'active')",-0.3052039,-0.3586461,-0.0534422
67,-0.43967673,-0.31447217,"('doubtful', 'determined')",-0.4396767,-0.3144722,0.1252045
68,-0.8431354,-0.9364075,"('dependent', 'independent')",-0.8431354,-0.9364075,-0.0932721
69,-1.959453,-2.0132701,"('lazy', 'industrious')",-1.959453,-2.0132701,-0.0538171
70,0.84927773,0.8537741,"('lethargic', 'energetic')",0.8492777,0.8537741,0.0044964
71,0.6900374,0.70919687,"('diffident', 'self-confident')",0.6900374,0.7091969,0.0191595
72,0.32509232,0.435128,"('unambitious', 'ambitious')",0.3250923,0.435128,0.1100357
73,-3.2706208,-3.347608,"('helpless', 'self-reliant')",-3.2706208,-3.3476081,-0.0769873
74,-0.08424061,-0.17593738,"('undedicated', 'dedicated')",-0.0842406,-0.1759374,-0.0916968
75,-0.9060538,-0.85588914,"('meek', 'impulsive')",-0.9060538,-0.8558891,0.0501647
76,0.67057085,0.6356627,"('anxious', 'daring')",0.6705709,0.6356627,-0.0349082
77,-1.5367967,-1.3573617,"('unmotivated', 'motivated')",-1.5367967,-1.3573617,0.179435
78,-0.43495065,-0.42900342,"('nonresilient', 'resilient')",-0.4349506,-0.4290034,0.0059472
79,-0.13533948,-0.18668517,"('wavering', 'unwavering')",-0.1353395,-0.1866852,-0.0513457
80,-0.31793773,-0.28778636,"('dominated', 'dominating')",-0.3179377,-0.2877864,0.0301513
81,-0.27736884,-0.13188666,"('submissive', 'aggressive')",-0.2773688,-0.1318867,0.1454821
82,5.7085133,5.86849,"('poor', 'rich')",5.7085133,5.8684902,0.1599769
83,-0.42320234,-0.37717384,"('powerless', 'powerful')",-0.4232023,-0.3771738,0.0460285
84,0.80578107,0.7784532,"('inferior', 'superior')",0.8057811,0.7784532,-0.0273279
85,-0.20072176,-0.39156815,"('insignificant', 'prestigious')",-0.2007218,-0.3915682,-0.1908464
86,0.024936017,0.014216553,"('uninfluential', 'influential')",0.024936,0.0142166,-0.0107194
87,-0.4166858,-0.3725524,"('unsuccessful', 'successful')",-0.4166858,-0.3725524,0.0441334
88,0.37905818,0.40965387,"('low', 'eminent')",0.3790582,0.4096539,0.0305957
