,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32066318,-0.6574109,"('unsociable', 'sociable')",-1.6292852,-1.7888368,-0.59382,-0.774358,-0.8479228,-1.0735353,-0.2256125
1,0.8480573,0.6474411,"('unfriendly', 'friendly')",0.4384642,0.13650128,1.5364815,1.3299105,0.941001,0.7046177,-0.2363833
2,0.45687228,0.5498278,"('unlikable', 'likable')",0.23094688,0.32021263,1.0457321,1.1615509,0.5778504,0.6771971,0.0993467
3,-0.30108064,-0.2732665,"('repellent', 'pleasant')",-1.3189899,-1.2013443,0.28179032,0.2864388,-0.4460934,-0.3960573,0.0500361
4,-0.2678841,-0.42513195,"('disliked', 'liked')",1.0574766,0.9541494,-5.0577936,-5.267262,-1.4227336,-1.5794148,-0.1566812
5,0.22082731,0.23134841,"('distant', 'outgoing')",0.50814486,0.43512607,-0.63189507,-0.58313954,0.032359,0.0277783,-0.0045807
6,0.3954746,0.40760526,"('distant', 'open')",0.091542095,0.012561098,-0.056640647,-0.0074242875,0.1434587,0.1375807,-0.005878
7,-0.69462216,-0.80781686,"('insensitive', 'sensitive')",-1.3454347,-1.371648,-0.03310082,-0.022978907,-0.6910525,-0.7341479,-0.0430954
8,0.7460643,0.71356976,"('unaffectionate', 'affectionate')",0.5993313,0.48020324,0.18392345,0.12402413,0.509773,0.4392657,-0.0705073
9,1.392057,1.2882981,"('unaffectionate', 'caring')",0.8124456,0.6907995,0.97637546,0.9084626,1.0602927,0.96252,-0.0977727
10,-1.0249941,-1.2252133,"('unsympathetic', 'sympathetic')",-3.5943112,-3.5657022,-0.8314975,-0.8769107,-1.8169344,-1.8892754,-0.072341
11,-0.5869312,-0.62988114,"('unhelpful', 'helpful')",-0.8835135,-0.86368257,1.7670102,1.8521076,0.0988552,0.1195147,0.0206595
12,0.22151174,0.17598484,"('unsupportive', 'supportive')",-0.69843096,-0.64905953,-2.0913851,-2.0260177,-0.8561014,-0.8330308,0.0230706
13,-0.9684366,-1.1250501,"('impolite', 'polite')",-1.6793168,-1.716033,-0.27152044,-0.29596794,-0.9730912,-1.0456837,-0.0725925
14,-0.956217,-1.1355795,"('antisocial', 'social')",-1.4645326,-1.4177737,-0.45919463,-0.49875546,-0.9599814,-1.0173696,-0.0573882
15,-0.2022936,-0.26074883,"('boring', 'funny')",-0.15500264,-0.28617156,0.4252986,0.37642848,0.0226675,-0.0568306,-0.0794981
16,0.47930753,0.37539014,"('unpopular', 'popular')",0.7520465,0.72514766,0.6772428,0.60880154,0.6361989,0.5697798,-0.0664191
17,0.5610163,0.5401481,"('nasty', 'nice')",0.75214136,0.71174043,-0.25974116,-0.20419541,0.3511388,0.349231,-0.0019078
18,0.32450172,0.24977967,"('disagreeable', 'welcoming')",0.16717263,0.12529376,-0.65169483,-0.70277435,-0.0533402,-0.1092336,-0.0558934
19,0.09270999,0.104565784,"('inhospitable', 'hospitable')",0.01900072,-0.03563124,-0.5628359,-0.46122342,-0.150375,-0.130763,0.019612
20,0.71811897,0.7565619,"('rough', 'thoughtful')",0.6277911,0.72502023,1.1830287,1.1121618,0.8429796,0.8645813,0.0216017
21,-0.9204276,-1.200361,"('immoral', 'moral')",-2.5249448,-2.574043,-0.7942682,-0.9048114,-1.4132136,-1.5597385,-0.1465249
22,-0.8133866,-0.97437537,"('untrustworthy', 'trustworthy')",-1.842339,-1.888066,-0.9862186,-1.091997,-1.2139815,-1.3181462,-0.1041647
23,-0.014547139,-0.19291714,"('insincere', 'sincere')",-1.7919364,-1.824225,4.7109084,4.6754937,0.9681416,0.8861172,-0.0820244
24,-0.8335617,-0.86000365,"('dishonest', 'honest')",-3.1564047,-3.1223352,0.46000257,0.4347152,-1.1766546,-1.1825412,-0.0058866
25,0.90200514,0.82225823,"('egoistic', 'altruistic')",1.8362266,1.699541,1.7016493,1.6093763,1.4799603,1.3770585,-0.1029018
26,1.078427,0.97178453,"('hardhearted', 'benevolent')",1.7195569,1.6087394,1.7958857,1.605946,1.5312899,1.39549,-0.1357999
27,-0.1318132,0.006584028,"('hardhearted', 'softhearted')",-0.40799925,-0.37821513,0.7934077,0.75033975,0.0845317,0.1262362,0.0417045
28,-0.3247438,-0.6585237,"('disloyal', 'loyal')",-1.1855769,-1.4490544,0.6441462,0.44332483,-0.2887248,-0.5547511,-0.2660263
29,0.43308434,0.31391132,"('unfair', 'fair')",-0.23259175,-0.25404596,-0.8872595,-0.9779227,-0.2289223,-0.3060191,-0.0770968
30,0.14455678,-0.03083565,"('intolerant', 'tolerant')",-1.2763622,-1.3408135,0.72825235,0.6999054,-0.1345177,-0.2239146,-0.0893969
31,0.43400338,0.5200958,"('evil', 'good')",1.7396765,1.6435353,-1.020008,-1.1031938,0.3845573,0.3534791,-0.0310782
32,-0.3312925,-0.38005385,"('unkind', 'kind')",-1.1346059,-1.1212099,0.9322623,0.7823449,-0.1778787,-0.2396396,-0.0617609
