,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0447499,-1.0302385,"('unsociable', 'sociable')",0.8721473,0.627672,-0.4750665,-0.67972845,-0.2158897,-0.360765,-0.1448753
1,-1.7680426,-1.6886535,"('unfriendly', 'friendly')",0.52450675,0.5146834,1.6288413,1.5720997,0.1284352,0.1327099,0.0042747
2,0.85144395,0.8819099,"('unlikable', 'likable')",1.09831,1.18625,0.81230503,0.9781331,0.9206863,1.0154309,0.0947446
3,-1.1653329,-1.0059651,"('repellent', 'pleasant')",-0.6813174,-0.4281917,-0.103461035,-0.07186003,-0.6500371,-0.5020056,0.1480315
4,-0.041020617,-0.049052633,"('disliked', 'liked')",-0.28602812,-0.24976091,-5.724735,-5.7234454,-2.0172612,-2.0074196,0.0098416
5,-0.42980558,-0.42230755,"('distant', 'outgoing')",-0.11314587,0.039256282,0.019124717,0.1256367,-0.1746089,-0.0858049,0.088804
6,-0.660547,-0.5635662,"('distant', 'open')",-0.57372713,-0.4117083,0.62886465,0.702881,-0.2018032,-0.0907978,0.1110054
7,-0.9292459,-0.77783704,"('insensitive', 'sensitive')",0.43715474,0.4319151,0.3095286,0.24973199,-0.0608542,-0.0320633,0.0287909
8,-0.72239923,-0.69746655,"('unaffectionate', 'affectionate')",-0.28998518,-0.19223863,0.5141104,0.49769384,-0.1660913,-0.1306704,0.0354209
9,-1.2740203,-1.2116919,"('unaffectionate', 'caring')",0.48311192,0.4865892,0.73728555,0.7266321,-0.0178743,0.0005098,0.0183841
10,-1.2323709,-1.0391834,"('unsympathetic', 'sympathetic')",0.33649766,0.23536415,-0.5489822,-0.7040555,-0.4816185,-0.5026249,-0.0210064
11,-0.9643477,-0.89390755,"('unhelpful', 'helpful')",0.21182574,0.25643554,1.5648866,1.5830864,0.2707882,0.3152048,0.0444166
12,-0.65419596,-0.4250375,"('unsupportive', 'supportive')",0.5020856,0.7099444,-1.8520017,-1.8026356,-0.6680373,-0.5059095,0.1621278
13,-0.24907643,-0.2471198,"('impolite', 'polite')",0.6450021,0.5124222,-0.41954386,-0.514954,-0.0078727,-0.0832172,-0.0753445
14,-0.30885726,-0.27439195,"('antisocial', 'social')",1.1098871,1.0024774,-0.67767096,-0.8049135,0.0411196,-0.0256094,-0.066729
15,0.46520585,0.2755854,"('boring', 'funny')",0.44603917,0.29083222,0.5894345,0.54099625,0.5002265,0.369138,-0.1310885
16,-0.5044639,-0.49378031,"('unpopular', 'popular')",-0.6283216,-0.41696694,0.64925385,0.6941562,-0.1611772,-0.072197,0.0889802
17,-0.25270176,-0.16210297,"('nasty', 'nice')",-0.6522473,-0.47906554,-0.46962115,-0.40227005,-0.4581901,-0.3478129,0.1103772
18,-0.42002735,-0.27401516,"('disagreeable', 'welcoming')",-0.60648245,-0.4046244,-0.24034216,-0.15543453,-0.422284,-0.2780247,0.1442593
19,-0.712977,-0.60979503,"('inhospitable', 'hospitable')",-0.28208357,-0.20438665,-0.120669656,0.13849084,-0.3719101,-0.2252303,0.1466798
20,-0.7874502,-0.69770193,"('rough', 'thoughtful')",0.49718666,0.6541877,1.0759002,1.0368109,0.2618789,0.3310989,0.06922
21,-0.31020626,-0.26169366,"('immoral', 'moral')",0.6932435,0.6462784,-0.7366028,-0.80288255,-0.1178552,-0.1394326,-0.0215774
22,0.122314826,0.21847142,"('untrustworthy', 'trustworthy')",0.31578875,0.24971333,-0.8353841,-0.9196893,-0.1324268,-0.1505015,-0.0180747
23,-1.0803978,-0.9901562,"('insincere', 'sincere')",0.818488,0.7782142,5.0861197,4.9100604,1.6080699,1.5660394,-0.0420305
24,0.12887225,0.20325226,"('dishonest', 'honest')",0.0051193014,-0.07706541,0.59300196,0.5175067,0.2423312,0.2145645,-0.0277667
25,0.23772517,0.19773467,"('egoistic', 'altruistic')",-0.26320276,-0.28044635,1.439219,1.3672938,0.4712471,0.428194,-0.0430531
26,-0.31900448,-0.33921584,"('hardhearted', 'benevolent')",1.1148248,1.0870535,1.7133448,1.592004,0.8363883,0.7799472,-0.0564411
27,-0.8921635,-0.8113362,"('hardhearted', 'softhearted')",0.29975387,0.30551794,1.1321971,1.0200858,0.1799292,0.1714225,-0.0085067
28,-0.6965203,-0.7218685,"('disloyal', 'loyal')",-0.32852554,-0.5013943,0.8827942,0.7078092,-0.0474172,-0.1718179,-0.1244007
