,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.90103984,-0.92571855,"('unsociable', 'sociable')",0.49748564,0.36704835,0.11989864,0.0022470895,-0.745489,-0.8878681,-0.2572861,-0.3610728,-0.1037867
1,-1.7774917,-2.0499196,"('unfriendly', 'friendly')",0.7102734,0.5705944,0.18763374,-0.08242722,2.343336,2.2312484,0.3659379,0.167374,-0.1985639
2,0.3942171,0.48102716,"('unlikable', 'likable')",0.67364377,0.72759557,0.9318987,0.98707056,0.5411158,0.6644058,0.6352189,0.7150248,0.0798059
3,-0.74235916,-0.65731823,"('repellent', 'pleasant')",-1.394168,-1.3051147,0.2852018,0.42470407,0.0470485,0.061978467,-0.4510692,-0.3689376,0.0821316
4,-0.27554676,-0.29713666,"('disliked', 'liked')",0.3038417,0.29176643,-0.5530732,-0.54642975,-6.0956206,-6.208275,-1.6550997,-1.6900187,-0.034919
5,-0.81147826,-0.8000485,"('distant', 'outgoing')",-0.013921752,0.08861542,-1.1109209,-1.0660642,0.39123383,0.41606998,-0.3862718,-0.3403568,0.045915
6,-0.61621714,-0.61455935,"('distant', 'open')",-0.086088896,0.01864317,-1.6018851,-1.6399816,0.89935756,0.95524853,-0.3512084,-0.3201623,0.0310461
7,-0.495997,-0.4741372,"('insensitive', 'sensitive')",-0.5952342,-0.5930803,-0.04379691,-0.052757733,0.5896015,0.60468674,-0.1363567,-0.1288221,0.0075346
8,-0.71073365,-0.8541445,"('unaffectionate', 'affectionate')",0.21615037,0.17686236,-1.0512432,-1.2058659,1.2478184,1.1432471,-0.074502,-0.1849752,-0.1104732
9,-0.7946582,-0.9417281,"('unaffectionate', 'caring')",1.0226996,0.9849626,-0.28484115,-0.44018066,1.4044375,1.3496428,0.3369094,0.2381741,-0.0987353
10,-1.0742114,-1.0978221,"('unsympathetic', 'sympathetic')",-0.9018426,-0.926862,-0.81638247,-0.84706163,-0.8413215,-0.8657188,-0.9084395,-0.9343661,-0.0259266
11,-0.62331325,-0.58111095,"('unhelpful', 'helpful')",0.1686862,0.16145588,0.81360507,0.8258662,1.0639985,1.1877624,0.3557441,0.3984934,0.0427493
12,0.14828819,0.13660061,"('unsupportive', 'supportive')",2.03645,2.1084409,0.5613698,0.6076186,-1.6859888,-1.7452898,0.2650298,0.2768425,0.0118127
13,-0.19822389,-0.16252969,"('impolite', 'polite')",0.19410908,0.13729674,0.24178079,0.2248043,-0.3907948,-0.36947268,-0.0382822,-0.0424753,-0.0041931
14,-0.3653393,-0.23269926,"('antisocial', 'social')",0.30229467,0.2989817,0.5196,0.5649928,-0.8553888,-0.9018568,-0.0997084,-0.0676454,0.032063
15,-0.19358304,-0.2544827,"('boring', 'funny')",0.6489849,0.5705681,-0.5060751,-0.6491044,0.7475233,0.7247658,0.1742125,0.0979367,-0.0762758
16,-0.51188195,-0.51771116,"('unpopular', 'popular')",-0.30346036,-0.29221275,-0.20561084,-0.11720247,0.57168055,0.64784163,-0.1123182,-0.0698212,0.042497
17,-0.004009635,0.07418372,"('nasty', 'nice')",-0.89142835,-0.78466433,-0.35231912,-0.24624866,-0.35833964,-0.28934833,-0.4015242,-0.3115194,0.0900048
18,-0.16513692,-0.20459777,"('disagreeable', 'welcoming')",0.56444174,0.56836116,0.26114756,0.27824846,-0.15129136,-0.1672331,0.1272902,0.1186947,-0.0085955
19,-0.43383464,-0.4494615,"('inhospitable', 'hospitable')",-0.06396477,-0.039270874,-0.8288309,-0.8585049,0.5068245,0.61974186,-0.2049515,-0.1818738,0.0230777
20,0.26528656,0.27436003,"('rough', 'thoughtful')",-0.26950178,-0.24498399,0.56526697,0.62451035,0.9661412,0.8788624,0.3817982,0.3831872,0.001389
21,-0.18629329,-0.16927087,"('immoral', 'moral')",0.6296024,0.5830937,0.7776378,0.7495844,-1.0015984,-0.9645873,0.0548371,0.049705,-0.0051321
