,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.33086544,0.36548218,"('unsociable', 'sociable')",-0.36077166,-0.43619457,-0.0149531,-0.0353562,-0.0204031
1,1.3947891,1.480748,"('unfriendly', 'friendly')",1.4775385,1.3345343,1.4361638,1.4076412,-0.0285226
2,-0.65808547,-0.63128555,"('unlikable', 'likable')",0.25536916,0.35140416,-0.2013582,-0.1399407,0.0614175
3,-0.70917207,-0.5241978,"('repellent', 'pleasant')",0.86077833,0.96120113,0.0758031,0.2185017,0.1426986
4,0.1991326,0.28259405,"('disliked', 'liked')",-7.2834444,-7.533965,-3.542156,-3.6256855,-0.0835295
5,1.2457472,1.21647,"('distant', 'outgoing')",-0.3759478,-0.45603037,0.4348997,0.3802198,-0.0546799
6,0.91977984,0.9844897,"('distant', 'open')",-0.027772676,-0.082544,0.4460036,0.4509729,0.0049693
7,0.5411243,0.69295317,"('insensitive', 'sensitive')",0.25072047,0.37751624,0.3959224,0.5352347,0.1393123
8,0.40746593,0.38959605,"('unaffectionate', 'affectionate')",0.41395926,0.39823696,0.4107126,0.3939165,-0.0167961
9,1.3159878,1.3749505,"('unaffectionate', 'caring')",0.96045655,1.049187,1.1382222,1.2120688,0.0738466
10,-0.14428191,0.00932675,"('unsympathetic', 'sympathetic')",-0.413126,-0.32404268,-0.278704,-0.157358,0.121346
11,-0.2926725,-0.28947148,"('unhelpful', 'helpful')",1.6813458,1.8173894,0.6943367,0.7639589,0.0696222
12,1.5124953,1.6481881,"('unsupportive', 'supportive')",-2.1363263,-2.1140392,-0.3119155,-0.2329255,0.07899
13,0.37419343,0.3363826,"('impolite', 'polite')",-0.9299279,-0.83236325,-0.2778672,-0.2479903,0.0298769
14,0.23978493,0.16301504,"('antisocial', 'social')",-0.6180064,-0.57740164,-0.1891107,-0.2071933,-0.0180826
15,-0.26222348,-0.39685777,"('boring', 'funny')",-0.64223635,-0.60364574,-0.4522299,-0.5002518,-0.0480219
16,-0.82497835,-0.7485648,"('unpopular', 'popular')",0.30716142,0.19088405,-0.2589085,-0.2788404,-0.0199319
17,-0.60387254,-0.49403164,"('nasty', 'nice')",-0.94093174,-0.81254584,-0.7724022,-0.6532887,0.1191135
18,-0.6236776,-0.5426756,"('disagreeable', 'welcoming')",-0.5707203,-0.570656,-0.597199,-0.5566658,0.0405332
19,0.20138113,0.31501558,"('inhospitable', 'hospitable')",-0.6652313,-0.602167,-0.2319251,-0.1435757,0.0883494
20,0.92675716,0.9646716,"('rough', 'thoughtful')",1.2494693,1.2490664,1.0881132,1.106869,0.0187558
21,0.61024624,0.61815923,"('immoral', 'moral')",-0.5336339,-0.4511537,0.0383062,0.0835028,0.0451966
22,0.09710987,0.07101886,"('untrustworthy', 'trustworthy')",-1.3013687,-1.2768058,-0.6021294,-0.6028935,-0.0007641
23,0.6448362,0.7491962,"('insincere', 'sincere')",5.9669003,6.137118,3.3058681,3.443157,0.1372889
24,1.1327128,1.1236203,"('dishonest', 'honest')",1.0419685,1.1486255,1.0873406,1.1361229,0.0487823
25,0.53083813,0.512385,"('egoistic', 'altruistic')",1.1195759,1.0230405,0.825207,0.7677128,-0.0574942
26,1.96257,1.9170209,"('hardhearted', 'benevolent')",1.6730156,1.5548915,1.8177928,1.7359562,-0.0818366
27,0.4751986,0.38486007,"('hardhearted', 'softhearted')",1.0881091,1.029292,0.7816539,0.707076,-0.0745779
28,0.39525673,0.434703,"('disloyal', 'loyal')",1.2220553,1.2483556,0.808656,0.8415293,0.0328733
29,-0.37526378,-0.3755262,"('unfair', 'fair')",-0.45684463,-0.561269,-0.4160542,-0.4683976,-0.0523434
30,0.53908414,0.67378056,"('intolerant', 'tolerant')",0.36651605,0.47961247,0.4528001,0.5766965,0.1238964
31,-0.8373019,-0.6500862,"('evil', 'good')",-1.1374959,-1.196026,-0.9873989,-0.9230561,0.0643428
32,0.6929051,0.6309148,"('unkind', 'kind')",0.77740115,0.75478053,0.7351531,0.6928477,-0.0423054
33,0.6762979,0.6158369,"('wrong', 'right')",-0.5798682,-0.5988487,0.0482149,0.0084941,-0.0397208
34,0.27572596,0.51175886,"('mean', 'honorable')",5.734283,5.9616637,3.0050044,3.2367113,0.2317069
35,-0.6485591,-0.71464545,"('corrupt', 'incorrupt')",-0.49420214,-0.56481445,-0.5713806,-0.63973,-0.0683494
36,-0.45082083,-0.22552179,"('hostile', 'amicable')",-0.13876206,-0.22390424,-0.2947915,-0.224713,0.0700785
37,0.7726333,0.8609723,"('fake', 'genuine')",0.3695759,0.43841457,0.5711046,0.6496934,0.0785888
38,0.307693,0.3951689,"('untruthful', 'truthful')",0.07215017,0.20951371,0.1899216,0.3023413,0.1124197
39,1.6276475,1.5605606,"('exploitative', 'cooperative')",0.12903021,0.23894617,0.8783389,0.8997534,0.0214145
40,-0.3092543,-0.12972565,"('stingy', 'generous')",-2.2362628,-2.3647401,-1.2727585,-1.2472329,0.0255256
41,0.17168361,0.35242605,"('unforgiving', 'forgiving')",-0.43539858,-0.40604058,-0.1318575,-0.0268073,0.1050502
42,0.79720706,0.93332213,"('unreliable', 'reliable')",-3.2620807,-3.2325802,-1.2324368,-1.149629,0.0828078
