,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.63882154,-0.6865762,"('unsociable', 'sociable')",-0.23956496,-0.40353978,0.4196612,0.32751083,-0.6326217,-0.75493217,-0.2728367,-0.3793843,-0.1065476
1,-1.7721722,-1.8776561,"('unfriendly', 'friendly')",1.9675218,1.7862128,0.0962502,-0.05331043,2.097785,2.0312464,0.5973462,0.4716232,-0.125723
2,0.12107156,0.15529647,"('unlikable', 'likable')",2.463853,2.6168966,1.7319038,1.7814969,0.6558225,0.8142353,1.2431626,1.3419813,0.0988187
3,-0.8087514,-0.7119207,"('repellent', 'pleasant')",-1.0550634,-1.0057036,0.98959994,1.059608,0.11889379,0.1647648,-0.1888303,-0.1233128,0.0655175
4,-0.103269935,-0.25199908,"('disliked', 'liked')",0.4787353,0.41181123,-0.15112716,-0.24916178,-6.5357394,-6.6463857,-1.5778503,-1.6839339,-0.1060836
5,-0.18515518,-0.1847141,"('distant', 'outgoing')",1.3858905,1.3592145,-0.84073097,-0.87860775,0.13783862,0.17737041,0.1244607,0.1183158,-0.0061449
6,-0.8556076,-0.8437395,"('distant', 'open')",0.82487327,0.8240087,-1.1092132,-1.1582048,0.8344185,0.85193855,-0.0763823,-0.0814993,-0.005117
7,0.29462248,0.33501187,"('insensitive', 'sensitive')",-0.0395545,-0.008193679,0.30660123,0.3181403,0.8360319,0.8026412,0.3494253,0.3618999,0.0124746
8,-0.23048711,-0.24503861,"('unaffectionate', 'affectionate')",0.9272964,0.8808858,0.001570452,-0.0054414496,0.96571255,0.98180073,0.4160231,0.4030516,-0.0129715
9,-0.45855558,-0.4827727,"('unaffectionate', 'caring')",1.6298157,1.5305796,0.30944142,0.25685188,1.3920394,1.4273864,0.7181852,0.6830113,-0.0351739
10,-0.81326795,-0.7694431,"('unsympathetic', 'sympathetic')",-1.5625572,-1.5000533,-0.23214634,-0.17645055,-0.36045283,-0.38794115,-0.7421061,-0.708472,0.0336341
11,-0.7600913,-0.74248385,"('unhelpful', 'helpful')",-0.591676,-0.5783626,-0.3865504,-0.3510122,1.5357138,1.6123426,-0.050651,-0.014879,0.035772
12,0.17565362,0.26540568,"('unsupportive', 'supportive')",1.2112147,1.3016918,1.1525803,1.2784191,-1.7807848,-1.7748835,0.1896659,0.2676583,0.0779924
13,0.0067520104,0.010787087,"('impolite', 'polite')",-0.45138165,-0.41903034,0.1586612,0.11680496,-0.46243417,-0.4977941,-0.1871006,-0.1973081,-0.0102075
14,-0.6029422,-0.5516096,"('antisocial', 'social')",1.2110357,1.2332287,1.3926508,1.403004,-0.9052987,-0.9347928,0.2738614,0.2874576,0.0135962
15,-0.71293586,-0.87280476,"('boring', 'funny')",0.23682062,0.20632355,-1.0109711,-1.1561463,0.36005428,0.3216416,-0.281758,-0.3752465,-0.0934885
16,-0.46075603,-0.49235925,"('unpopular', 'popular')",0.079133704,0.10142271,-0.199581,-0.12831888,0.6617342,0.6437403,0.0201327,0.0311212,0.0109885
17,-0.2269696,-0.16654822,"('nasty', 'nice')",-0.3899969,-0.28732347,-1.0384939,-0.9746684,-0.5392907,-0.47295508,-0.5486878,-0.4753738,0.073314
18,-0.1821766,-0.19638748,"('disagreeable', 'welcoming')",-0.20818068,-0.1087031,-0.3719114,-0.31308305,-0.18623064,-0.18113357,-0.2371248,-0.1998268,0.037298
19,-0.21792054,-0.17285243,"('inhospitable', 'hospitable')",-0.028963603,-0.08029947,-1.1776242,-1.1872529,0.03203547,0.11499035,-0.3481182,-0.3313536,0.0167646
20,-0.7042696,-0.69540477,"('rough', 'thoughtful')",0.06353606,0.12350538,0.9811342,1.0645509,1.2127047,1.1871119,0.3882763,0.4199408,0.0316645
21,-0.19505168,-0.13132857,"('immoral', 'moral')",0.062990904,0.08053115,0.48082733,0.4841821,-1.0191782,-1.0200485,-0.1676029,-0.146666,0.0209369
22,-0.22407912,-0.27897832,"('untrustworthy', 'trustworthy')",-0.624912,-0.6514761,0.78064024,0.7498608,-1.0676845,-1.096961,-0.2840089,-0.3193886,-0.0353797
23,-0.5824636,-0.5979632,"('insincere', 'sincere')",-0.10319379,-0.11088157,-0.008917144,-0.021908712,5.732909,5.6771927,1.2595837,1.2366098,-0.0229739
24,-0.5613516,-0.6147258,"('dishonest', 'honest')",-0.05940759,-0.045150764,-0.8927875,-0.9071826,0.7055618,0.70271426,-0.2019962,-0.2160862,-0.01409
25,-0.16367146,-0.21710609,"('egoistic', 'altruistic')",0.6102636,0.59299016,0.10829492,-0.004907891,1.6629435,1.5910088,0.5544577,0.4904962,-0.0639615
26,-0.7296707,-0.83327484,"('hardhearted', 'benevolent')",1.9433767,1.9539334,0.76142466,0.7265933,1.71772,1.6408465,0.9232126,0.8720246,-0.051188
27,-0.4915891,-0.42021102,"('hardhearted', 'softhearted')",-0.49125147,-0.45019615,-0.22944124,-0.23667884,1.6055909,1.537323,0.0983273,0.1075593,0.009232
28,-0.9633659,-1.0559524,"('disloyal', 'loyal')",0.2870227,0.12152243,0.13353057,-0.017312422,1.177808,1.0504768,0.1587489,0.0246836,-0.1340653
29,-0.9147636,-1.0101187,"('unfair', 'fair')",-0.019641146,-0.031174973,-0.25298083,-0.29978603,-0.41646755,-0.54894584,-0.4009633,-0.4725064,-0.0715431
30,-0.4142194,-0.47250503,"('intolerant', 'tolerant')",-0.09331818,-0.03142985,-0.08024083,-0.18343073,0.8955989,0.890837,0.0769551,0.0508679,-0.0260872
