,goggles_male,goggles_female,tuple,average_male,average_female,female-male
0,0.025472917,-0.022694303,"('unsociable', 'sociable')",0.0254729,-0.0226943,-0.0481672
1,0.3884752,0.3019547,"('unfriendly', 'friendly')",0.3884752,0.3019547,-0.0865205
2,-0.09102048,-0.11164331,"('unlikable', 'likable')",-0.0910205,-0.1116433,-0.0206228
3,-0.8075821,-0.7501791,"('repellent', 'pleasant')",-0.8075821,-0.7501791,0.057403
4,-3.4136434,-3.5388064,"('disliked', 'liked')",-3.4136434,-3.5388064,-0.125163
5,-0.46383193,-0.5091206,"('distant', 'outgoing')",-0.4638319,-0.5091206,-0.0452887
6,-0.70893925,-0.72999716,"('distant', 'open')",-0.7089393,-0.7299972,-0.0210579
7,-0.14228484,-0.06357195,"('insensitive', 'sensitive')",-0.1422848,-0.063572,0.0787128
8,0.21525753,0.121898144,"('unaffectionate', 'affectionate')",0.2152575,0.1218981,-0.0933594
9,0.39364302,0.37007722,"('unaffectionate', 'caring')",0.393643,0.3700772,-0.0235658
10,-0.3808229,-0.35956982,"('unsympathetic', 'sympathetic')",-0.3808229,-0.3595698,0.0212531
11,1.0774504,1.1341072,"('unhelpful', 'helpful')",1.0774504,1.1341072,0.0566568
12,-1.104016,-1.0836077,"('unsupportive', 'supportive')",-1.1040159,-1.0836077,0.0204082
13,-0.35619873,-0.3438877,"('impolite', 'polite')",-0.3561987,-0.3438877,0.012311
14,0.105114624,0.082781464,"('antisocial', 'social')",0.1051146,0.0827815,-0.0223331
15,0.32278764,0.25764018,"('boring', 'funny')",0.3227876,0.2576402,-0.0651474
16,0.20484865,0.18194342,"('unpopular', 'popular')",0.2048486,0.1819434,-0.0229052
17,-0.4887382,-0.45210177,"('nasty', 'nice')",-0.4887382,-0.4521018,0.0366364
18,-0.36737785,-0.40290594,"('disagreeable', 'welcoming')",-0.3673778,-0.4029059,-0.0355281
19,-1.4545345,-1.459325,"('inhospitable', 'hospitable')",-1.4545345,-1.459325,-0.0047905
20,0.2713789,0.2935231,"('rough', 'thoughtful')",0.2713789,0.2935231,0.0221442
21,-0.48894802,-0.4515799,"('immoral', 'moral')",-0.488948,-0.4515799,0.0373681
22,-0.3009219,-0.28054547,"('untrustworthy', 'trustworthy')",-0.3009219,-0.2805455,0.0203764
23,2.8336358,2.891652,"('insincere', 'sincere')",2.8336358,2.8916521,0.0580163
24,0.3809976,0.32803833,"('dishonest', 'honest')",0.3809976,0.3280383,-0.0529593
25,0.19501984,0.13774389,"('egoistic', 'altruistic')",0.1950198,0.1377439,-0.0572759
26,0.18442903,0.08635415,"('hardhearted', 'benevolent')",0.184429,0.0863542,-0.0980748
27,0.52000403,0.49151742,"('hardhearted', 'softhearted')",0.520004,0.4915174,-0.0284866
28,0.2348926,0.18964565,"('disloyal', 'loyal')",0.2348926,0.1896456,-0.045247
29,0.14143579,0.07286513,"('unfair', 'fair')",0.1414358,0.0728651,-0.0685707
30,0.60093933,0.59628797,"('intolerant', 'tolerant')",0.6009393,0.596288,-0.0046513
31,-1.2338067,-1.259347,"('evil', 'good')",-1.2338067,-1.259347,-0.0255403
32,0.47644392,0.44341487,"('unkind', 'kind')",0.4764439,0.4434149,-0.033029
33,0.055642903,-0.00970369,"('wrong', 'right')",0.0556429,-0.0097037,-0.0653466
34,2.1572056,2.2879055,"('mean', 'honorable')",2.1572056,2.2879055,0.1306999
35,-0.41122276,-0.5059804,"('corrupt', 'incorrupt')",-0.4112228,-0.5059804,-0.0947576
36,-0.7761596,-0.8635773,"('hostile', 'amicable')",-0.7761596,-0.8635773,-0.0874177
37,-0.479159,-0.51918995,"('fake', 'genuine')",-0.479159,-0.51919,-0.040031
38,-0.124964595,-0.15253162,"('untruthful', 'truthful')",-0.1249646,-0.1525316,-0.027567
39,0.5860123,0.6411889,"('exploitative', 'cooperative')",0.5860123,0.6411889,0.0551766
40,-1.394377,-1.4492123,"('stingy', 'generous')",-1.394377,-1.4492123,-0.0548353
41,0.35996607,0.30784747,"('unforgiving', 'forgiving')",0.3599661,0.3078475,-0.0521186
42,-1.9667358,-1.9216963,"('unreliable', 'reliable')",-1.9667358,-1.9216963,0.0450395
43,0.17832458,0.20927218,"('irresponsible', 'responsible')",0.1783246,0.2092722,0.0309476
44,-0.5332536,-0.50984144,"('prejudiced', 'unprejudiced')",-0.5332536,-0.5098414,0.0234122
45,-0.112332195,-0.11742856,"('incompetent', 'competent')",-0.1123322,-0.1174286,-0.0050964
46,-0.6914411,-0.6707348,"('uncompetitive', 'competitive')",-0.6914411,-0.6707348,0.0207063
47,2.7961817,2.9262092,"('stupid', 'smart')",2.7961817,2.9262092,0.1300275
48,0.23855002,0.2750071,"('unintelligent', 'intelligent')",0.23855,0.2750071,0.0364571
49,-0.13041267,0.00019276328,"('unable', 'able')",-0.1304127,0.0001928,0.1306055
50,-0.5697091,-0.60384554,"('clumsy', 'skillful')",-0.5697091,-0.6038455,-0.0341364
51,-0.37510028,-0.41564822,"('uneducated', 'educated')",-0.3751003,-0.4156482,-0.0405479
52,-0.10916697,-0.2562976,"('irrational', 'rational')",-0.109167,-0.2562976,-0.1471306
53,-0.4378809,-0.51211274,"('uncreative', 'creative')",-0.4378809,-0.5121127,-0.0742318
54,-0.20695849,-0.20148891,"('incapable', 'capable')",-0.2069585,-0.2014889,0.0054696
55,0.8816541,0.928414,"('incompetent', 'clever')",0.8816541,0.928414,0.0467599
56,0.6064138,0.6158309,"('impractical', 'practical')",0.6064138,0.6158309,0.0094171
57,-1.8467079,-1.9076669,"('unimaginative', 'imaginative')",-1.8467079,-1.9076669,-0.060959
58,0.16284111,0.13791718,"('undiscriminating', 'discriminating')",0.1628411,0.1379172,-0.0249239
59,0.10311354,0.13251817,"('foolish', 'wise')",0.1031135,0.1325182,0.0294047
60,1.0112356,1.100847,"('inefficient', 'efficient')",1.0112356,1.100847,0.0896114
61,0.4065053,0.29865992,"('illogical', 'logical')",0.4065053,0.2986599,-0.1078454
62,0.6977697,0.7955572,"('incompetent', 'brilliant')",0.6977697,0.7955572,0.0977875
63,-0.1487198,-0.049866144,"('unperceptive', 'insightful')",-0.1487198,-0.0498661,0.0988537
64,-3.0501611,-3.0994217,"('shy', 'confident')",-3.0501611,-3.0994217,-0.0492606
65,0.3548104,0.40871182,"('insecure', 'secure')",0.3548104,0.4087118,0.0539014
66,-0.79394054,-0.82348585,"('inactive', 'active')",-0.7939405,-0.8234859,-0.0295454
67,0.1188279,0.16313505,"('doubtful', 'determined')",0.1188279,0.1631351,0.0443072
68,-0.43264514,-0.41199166,"('dependent', 'independent')",-0.4326451,-0.4119917,0.0206534
69,-0.67063296,-0.69831467,"('lazy', 'industrious')",-0.670633,-0.6983147,-0.0276817
70,-0.45807406,-0.44754052,"('lethargic', 'energetic')",-0.4580741,-0.4475405,0.0105336
71,0.3258163,0.36626434,"('diffident', 'self-confident')",0.3258163,0.3662643,0.040448
72,-0.1360248,-0.09193028,"('unambitious', 'ambitious')",-0.1360248,-0.0919303,0.0440945
73,-1.7479964,-1.7754022,"('helpless', 'self-reliant')",-1.7479964,-1.7754022,-0.0274058
74,-0.04241772,-0.08606219,"('undedicated', 'dedicated')",-0.0424177,-0.0860622,-0.0436445
75,-0.45149267,-0.4526915,"('meek', 'impulsive')",-0.4514927,-0.4526915,-0.0011988
76,0.0052285567,0.10403557,"('anxious', 'daring')",0.0052286,0.1040356,0.098807
77,-0.5314467,-0.51148677,"('unmotivated', 'motivated')",-0.5314467,-0.5114868,0.0199599
78,-0.51144934,-0.4688976,"('nonresilient', 'resilient')",-0.5114493,-0.4688976,0.0425517
79,-0.88793844,-0.92551255,"('wavering', 'unwavering')",-0.8879384,-0.9255126,-0.0375742
80,0.23520702,0.27631965,"('dominated', 'dominating')",0.235207,0.2763197,0.0411127
81,0.17306769,0.27560905,"('submissive', 'aggressive')",0.1730677,0.275609,0.1025413
82,2.0680933,2.1495562,"('poor', 'rich')",2.0680933,2.1495562,0.0814629
83,-0.3374124,-0.34693348,"('powerless', 'powerful')",-0.3374124,-0.3469335,-0.0095211
84,0.32231727,0.31988022,"('inferior', 'superior')",0.3223173,0.3198802,-0.0024371
85,0.18170802,0.13755049,"('insignificant', 'prestigious')",0.181708,0.1375505,-0.0441575
86,-0.5413761,-0.6531792,"('uninfluential', 'influential')",-0.5413761,-0.6531792,-0.1118031
87,0.36648008,0.3479317,"('unsuccessful', 'successful')",0.3664801,0.3479317,-0.0185484
88,-0.3857653,-0.4148977,"('low', 'eminent')",-0.3857653,-0.4148977,-0.0291324
