,strudel_male,strudel_female,tuple,average_male,average_female,female-male
0,-0.8534122,-0.9896501,"('unsociable', 'sociable')",-0.8534122,-0.9896501,-0.1362379
1,-0.8771866,-1.0461185,"('unfriendly', 'friendly')",-0.8771866,-1.0461185,-0.1689319
2,-0.14855868,-0.21820186,"('unlikable', 'likable')",-0.1485587,-0.2182019,-0.0696432
3,-0.76051074,-0.7169709,"('repellent', 'pleasant')",-0.7605107,-0.7169709,0.0435398
4,-1.64907,-1.9072245,"('disliked', 'liked')",-1.64907,-1.9072245,-0.2581545
5,-0.7253932,-0.772179,"('distant', 'outgoing')",-0.7253932,-0.772179,-0.0467858
6,-0.919711,-0.95129883,"('distant', 'open')",-0.919711,-0.9512988,-0.0315878
7,-0.4230532,-0.30131307,"('insensitive', 'sensitive')",-0.4230532,-0.3013131,0.1217401
8,-0.13026705,-0.21561047,"('unaffectionate', 'affectionate')",-0.1302671,-0.2156105,-0.0853434
9,-0.7945931,-0.8315443,"('unaffectionate', 'caring')",-0.7945931,-0.8315443,-0.0369512
10,-1.090128,-0.9979696,"('unsympathetic', 'sympathetic')",-1.0901279,-0.9979696,0.0921583
11,-0.119698055,-0.02380203,"('unhelpful', 'helpful')",-0.1196981,-0.023802,0.0958961
12,-1.5211006,-1.4450862,"('unsupportive', 'supportive')",-1.5211006,-1.4450862,0.0760144
13,-0.47000158,-0.51959616,"('impolite', 'polite')",-0.4700016,-0.5195962,-0.0495946
14,0.2900062,0.22216053,"('antisocial', 'social')",0.2900062,0.2221605,-0.0678457
15,0.42752764,0.3590369,"('boring', 'funny')",0.4275276,0.3590369,-0.0684907
16,-0.13392347,-0.12472673,"('unpopular', 'popular')",-0.1339235,-0.1247267,0.0091968
17,-0.41327092,-0.35681906,"('nasty', 'nice')",-0.4132709,-0.3568191,0.0564518
18,-0.78880894,-0.8130593,"('disagreeable', 'welcoming')",-0.7888089,-0.8130593,-0.0242504
19,0.0021613808,0.014675562,"('inhospitable', 'hospitable')",0.0021614,0.0146756,0.0125142
20,0.14388423,0.116644144,"('rough', 'thoughtful')",0.1438842,0.1166441,-0.0272401
21,-0.1346735,-0.08360185,"('immoral', 'moral')",-0.1346735,-0.0836018,0.0510717
22,-0.42881507,-0.4518944,"('untrustworthy', 'trustworthy')",-0.4288151,-0.4518944,-0.0230793
23,1.0365344,1.1061943,"('insincere', 'sincere')",1.0365344,1.1061943,0.0696599
24,-0.65451276,-0.6573226,"('dishonest', 'honest')",-0.6545128,-0.6573226,-0.0028098
25,0.2534613,0.22475891,"('egoistic', 'altruistic')",0.2534613,0.2247589,-0.0287024
26,-0.016637227,-0.21791264,"('hardhearted', 'benevolent')",-0.0166372,-0.2179126,-0.2012754
27,-0.018688321,0.026383363,"('hardhearted', 'softhearted')",-0.0186883,0.0263834,0.0450717
28,-0.5396321,-0.6491828,"('disloyal', 'loyal')",-0.5396321,-0.6491828,-0.1095507
29,-0.62856007,-0.6368266,"('unfair', 'fair')",-0.6285601,-0.6368266,-0.0082665
30,0.18881693,0.11206905,"('intolerant', 'tolerant')",0.1888169,0.112069,-0.0767479
31,-1.182087,-1.1533155,"('evil', 'good')",-1.1820869,-1.1533155,0.0287714
32,-0.33714205,-0.51492906,"('unkind', 'kind')",-0.3371421,-0.5149291,-0.177787
33,0.0920773,-0.05439724,"('wrong', 'right')",0.0920773,-0.0543972,-0.1464745
34,0.9555416,1.2550972,"('mean', 'honorable')",0.9555416,1.2550972,0.2995556
35,0.012294281,-0.103476435,"('corrupt', 'incorrupt')",0.0122943,-0.1034764,-0.1157707
36,-0.6021571,-0.7391646,"('hostile', 'amicable')",-0.6021571,-0.7391646,-0.1370075
37,-0.059351083,0.0459237,"('fake', 'genuine')",-0.0593511,0.0459237,0.1052748
38,-0.5237758,-0.5668787,"('untruthful', 'truthful')",-0.5237758,-0.5668787,-0.0431029
39,0.41492465,0.3539125,"('exploitative', 'cooperative')",0.4149247,0.3539125,-0.0610122
40,-1.3325789,-1.385751,"('stingy', 'generous')",-1.3325789,-1.385751,-0.0531721
41,-0.7007506,-0.7294626,"('unforgiving', 'forgiving')",-0.7007506,-0.7294626,-0.028712
42,-0.8708566,-0.8497376,"('unreliable', 'reliable')",-0.8708566,-0.8497376,0.021119
43,-0.8336704,-0.7943843,"('irresponsible', 'responsible')",-0.8336704,-0.7943843,0.0392861
44,-0.32194492,-0.36280563,"('prejudiced', 'unprejudiced')",-0.3219449,-0.3628056,-0.0408607
45,-0.5109332,-0.5231473,"('incompetent', 'competent')",-0.5109332,-0.5231473,-0.0122141
46,-0.59456915,-0.6150244,"('uncompetitive', 'competitive')",-0.5945691,-0.6150244,-0.0204553
47,1.5958797,1.7968612,"('stupid', 'smart')",1.5958797,1.7968612,0.2009815
48,-0.48876435,-0.36281383,"('unintelligent', 'intelligent')",-0.4887643,-0.3628138,0.1259505
49,-0.36882815,-0.22507362,"('unable', 'able')",-0.3688281,-0.2250736,0.1437545
50,-0.03702544,-0.008707758,"('clumsy', 'skillful')",-0.0370254,-0.0087078,0.0283176
51,0.49189135,0.4064812,"('uneducated', 'educated')",0.4918914,0.4064812,-0.0854102
52,-0.6569376,-0.7471365,"('irrational', 'rational')",-0.6569376,-0.7471365,-0.0901989
53,-1.2341101,-1.2327354,"('uncreative', 'creative')",-1.2341101,-1.2327354,0.0013747
54,-0.56484133,-0.57739496,"('incapable', 'capable')",-0.5648413,-0.577395,-0.0125537
55,0.55286926,0.6846623,"('incompetent', 'clever')",0.5528693,0.6846623,0.131793
56,0.7491204,0.689462,"('impractical', 'practical')",0.7491204,0.689462,-0.0596584
57,-1.7613983,-1.8889004,"('unimaginative', 'imaginative')",-1.7613983,-1.8889004,-0.1275021
58,-0.042963237,-0.09146273,"('undiscriminating', 'discriminating')",-0.0429632,-0.0914627,-0.0484995
59,-0.10007441,-0.09293431,"('foolish', 'wise')",-0.1000744,-0.0929343,0.0071401
60,0.007547768,0.1445339,"('inefficient', 'efficient')",0.0075478,0.1445339,0.1369861
61,-1.0281074,-1.1093826,"('illogical', 'logical')",-1.0281074,-1.1093826,-0.0812752
62,0.1554667,0.29187334,"('incompetent', 'brilliant')",0.1554667,0.2918733,0.1364066
63,-0.02437013,-0.016053442,"('unperceptive', 'insightful')",-0.0243701,-0.0160534,0.0083167
64,-2.3969018,-2.5582528,"('shy', 'confident')",-2.3969018,-2.5582528,-0.161351
65,-0.25271162,-0.11624938,"('insecure', 'secure')",-0.2527116,-0.1162494,0.1364622
66,-0.39673814,-0.45622718,"('inactive', 'active')",-0.3967381,-0.4562272,-0.0594891
67,0.3801516,0.32399908,"('doubtful', 'determined')",0.3801516,0.3239991,-0.0561525
68,-0.47934029,-0.40558016,"('dependent', 'independent')",-0.4793403,-0.4055802,0.0737601
69,-0.23989294,-0.3016431,"('lazy', 'industrious')",-0.2398929,-0.3016431,-0.0617502
70,-0.23465833,-0.20364256,"('lethargic', 'energetic')",-0.2346583,-0.2036426,0.0310157
71,-0.18005234,-0.19485968,"('diffident', 'self-confident')",-0.1800523,-0.1948597,-0.0148074
72,-0.72550553,-0.71752644,"('unambitious', 'ambitious')",-0.7255055,-0.7175264,0.0079791
73,-0.3225615,-0.3829794,"('helpless', 'self-reliant')",-0.3225615,-0.3829794,-0.0604179
74,-0.011924796,-0.1714218,"('undedicated', 'dedicated')",-0.0119248,-0.1714218,-0.159497
75,0.21164069,0.15053771,"('meek', 'impulsive')",0.2116407,0.1505377,-0.061103
76,-0.26809123,-0.18732387,"('anxious', 'daring')",-0.2680912,-0.1873239,0.0807673
77,-0.872397,-0.7827505,"('unmotivated', 'motivated')",-0.872397,-0.7827505,0.0896465
78,-0.39567336,-0.35242438,"('nonresilient', 'resilient')",-0.3956734,-0.3524244,0.043249
79,-0.3721254,-0.4196128,"('wavering', 'unwavering')",-0.3721254,-0.4196128,-0.0474874
80,0.3080985,0.3171219,"('dominated', 'dominating')",0.3080985,0.3171219,0.0090234
81,0.3766759,0.42634463,"('submissive', 'aggressive')",0.3766759,0.4263446,0.0496687
82,1.7910953,1.9890896,"('poor', 'rich')",1.7910953,1.9890896,0.1979943
83,0.25010058,0.11542704,"('powerless', 'powerful')",0.2501006,0.115427,-0.1346736
84,-0.2903315,-0.25941005,"('inferior', 'superior')",-0.2903315,-0.2594101,0.0309214
85,-0.24982208,-0.4081121,"('insignificant', 'prestigious')",-0.2498221,-0.4081121,-0.15829
86,-0.7183269,-0.88788867,"('uninfluential', 'influential')",-0.7183269,-0.8878887,-0.1695618
87,0.56876624,0.59056354,"('unsuccessful', 'successful')",0.5687662,0.5905635,0.0217973
88,-0.62626123,-0.76720476,"('low', 'eminent')",-0.6262612,-0.7672048,-0.1409436
