,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
30,-0.28862715,-0.400347,"('intolerant', 'tolerant')",-0.43905962,-0.62334836,0.4849611,0.38927355,-0.0809086,-0.2114739,-0.1305653
31,-0.38410118,-0.30646676,"('evil', 'good')",-0.0050613433,0.058417298,-0.8951937,-1.0074339,-0.4281187,-0.4184945,0.0096242
32,0.31587976,0.34477776,"('unkind', 'kind')",-0.120308965,-0.22914883,0.5820389,0.45511898,0.2592032,0.1902493,-0.0689539
33,1.348907,1.3422377,"('wrong', 'right')",1.1043267,1.0271426,-0.21121821,-0.19831342,0.7473385,0.723689,-0.0236495
34,-0.4913693,-0.34650382,"('mean', 'honorable')",-0.47749868,-0.42921513,4.6178374,4.8912263,1.2163231,1.3718357,0.1555126
35,0.21811081,0.15206668,"('corrupt', 'incorrupt')",0.70928586,0.7306992,-0.5435568,-0.62280405,0.1279466,0.0866539,-0.0412927
36,-0.4782243,-0.52159065,"('hostile', 'amicable')",-0.26941,-0.38858384,-0.46349543,-0.62022734,-0.4037099,-0.5101339,-0.106424
37,-0.95111734,-0.94411445,"('fake', 'genuine')",-1.9029486,-1.9548658,-0.7766553,-0.7251334,-1.2102404,-1.2080379,0.0022025
38,-0.0388455,-0.04358593,"('untruthful', 'truthful')",0.4259187,0.3127766,0.4852191,0.46525815,0.2907641,0.2448163,-0.0459478
39,0.36290285,0.4927287,"('exploitative', 'cooperative')",-0.008085619,0.02719893,0.19370778,0.3101347,0.1828417,0.2766874,0.0938457
40,-0.3715409,-0.32174867,"('stingy', 'generous')",-0.5325901,-0.48858744,-2.0904543,-2.125481,-0.9981951,-0.9786057,0.0195894
41,-0.4534797,-0.4785495,"('unforgiving', 'forgiving')",-0.007199562,-0.13046794,-0.16891696,-0.22260348,-0.2098654,-0.277207,-0.0673416
42,-1.6876762,-1.7394633,"('unreliable', 'reliable')",-1.4374524,-1.4709476,-3.0601115,-3.041044,-2.0617468,-2.0838184,-0.0220716
43,-1.2879677,-1.3213067,"('irresponsible', 'responsible')",-1.7407882,-1.8479584,-0.3819924,-0.29945394,-1.1369161,-1.1562397,-0.0193236
44,-1.2983993,-1.2840135,"('prejudiced', 'unprejudiced')",-1.3879462,-1.2330905,-1.5341083,-1.4757522,-1.4068179,-1.3309522,0.0758657
45,-1.829132,-1.858154,"('incompetent', 'competent')",-1.8875934,-1.9612827,-0.78959745,-0.841314,-1.5021076,-1.5535836,-0.051476
46,-1.0589845,-1.194157,"('uncompetitive', 'competitive')",-0.72400165,-0.794153,-1.0082283,-0.9564503,-0.9304048,-0.9815868,-0.051182
47,0.18933724,0.3746294,"('stupid', 'smart')",0.026981015,0.11361602,4.0998363,4.4116015,1.4387182,1.6332823,0.1945641
48,1.070409,0.9606759,"('unintelligent', 'intelligent')",0.8444535,0.6887085,0.56702965,0.48345006,0.8272974,0.7109448,-0.1163526
49,0.6328474,0.636119,"('unable', 'able')",0.40614542,0.45893675,-0.3438478,-0.20766012,0.231715,0.2957986,0.0640836
50,-0.6401752,-0.7108008,"('clumsy', 'skillful')",-0.08287473,-0.10810633,0.17963645,0.08500721,-0.1811378,-0.2446333,-0.0634955
51,0.4879928,0.29037905,"('uneducated', 'educated')",1.0398188,0.9283517,1.1056501,0.9673604,0.8778205,0.728697,-0.1491235
52,0.5597275,0.51936674,"('irrational', 'rational')",-0.05532684,-0.16168572,-0.044497427,-0.08631687,0.1533011,0.0904547,-0.0628464
53,0.79820746,0.73848873,"('uncreative', 'creative')",0.16209507,-0.0029935613,0.29443154,0.1229345,0.4182447,0.2861432,-0.1321015
54,0.53057855,0.51971686,"('incapable', 'capable')",0.46937633,0.39500177,0.74894345,0.65785515,0.5829661,0.5241913,-0.0587748
55,-0.27567154,-0.3520557,"('incompetent', 'clever')",-1.1903147,-1.260438,-0.081462204,-0.09064261,-0.5158161,-0.5677121,-0.051896
56,0.496397,0.35254753,"('impractical', 'practical')",0.5633602,0.3346203,-0.28582898,-0.37098223,0.2579761,0.1053952,-0.1525809
57,-0.2036715,-0.42641073,"('unimaginative', 'imaginative')",-0.9708589,-1.1375774,-2.8429496,-3.0792086,-1.33916,-1.5477324,-0.2085724
58,0.026269257,-0.09454847,"('undiscriminating', 'discriminating')",0.08309451,-0.004502766,0.18944706,0.11803179,0.0996036,0.0063269,-0.0932767
59,0.48417133,0.567163,"('foolish', 'wise')",0.3078819,0.3898888,-0.064554274,0.020238895,0.2424996,0.3257635,0.0832639
60,-0.8096379,-0.7489541,"('inefficient', 'efficient')",-1.2308371,-1.260075,-0.58632696,-0.40546668,-0.8756007,-0.804832,0.0707687
61,0.16108951,0.12315482,"('illogical', 'logical')",-0.30187348,-0.5013546,0.49344483,0.40147156,0.1175536,0.0077573,-0.1097963
62,0.5626073,0.6350758,"('incompetent', 'brilliant')",-0.35449055,-0.27071685,0.4005942,0.544539,0.2029036,0.302966,0.1000624
63,-0.36463448,-0.3784442,"('unperceptive', 'insightful')",-0.6348099,-0.69731957,0.20160234,0.25663957,-0.2659473,-0.2730414,-0.0070941
64,-0.64935076,-0.7237661,"('shy', 'confident')",-0.8187871,-0.8219666,-5.108583,-5.239911,-2.1922402,-2.2618812,-0.069641
65,-0.8867514,-0.94445604,"('insecure', 'secure')",-1.4894472,-1.6279302,-0.61602986,-0.43655995,-0.9974095,-1.0029821,-0.0055726
66,-0.5599432,-0.5457556,"('inactive', 'active')",-0.26954085,-0.3391105,0.5916149,0.5626594,-0.0792897,-0.1074022,-0.0281125
67,0.5634718,0.43136698,"('doubtful', 'determined')",0.8149917,0.7356313,0.11471287,0.038182184,0.4977254,0.4017268,-0.0959986
68,-0.33415937,-0.3675715,"('dependent', 'independent')",-0.84619045,-0.92670536,-0.81393963,-0.78979284,-0.6647631,-0.6946899,-0.0299268
69,0.62472975,0.76041126,"('lazy', 'industrious')",1.1840678,1.3246663,-0.055277575,0.0021383595,0.5845067,0.6957386,0.1112319
70,-1.2096816,-1.2960584,"('lethargic', 'energetic')",-1.1314236,-1.1901205,-0.458404,-0.35257667,-0.9331698,-0.9462519,-0.0130821
71,1.404925,1.4904,"('diffident', 'self-confident')",0.6720583,0.686353,0.46893764,0.4540531,0.8486403,0.8769354,0.0282951
72,0.31228086,0.41679937,"('unambitious', 'ambitious')",0.04063493,0.040471084,-0.76686865,-0.73625946,-0.1379843,-0.0929963,0.044988
73,0.13348874,0.09519414,"('helpless', 'self-reliant')",-0.3336918,-0.41172805,-2.9968638,-3.03873,-1.0656889,-1.1184212,-0.0527323
74,0.44793433,0.459568,"('undedicated', 'dedicated')",0.3320461,0.21642315,-0.37899548,-0.5027057,0.1336616,0.0577618,-0.0758998
75,0.3662284,0.2460347,"('meek', 'impulsive')",0.6990818,0.7461863,0.10843423,0.08632234,0.3912481,0.3595144,-0.0317337
76,-0.858148,-0.9242248,"('anxious', 'daring')",-0.8701529,-0.86605424,-0.4943277,-0.44177413,-0.7408762,-0.7440178,-0.0031416
77,-0.41101915,-0.43641433,"('unmotivated', 'motivated')",0.10078493,0.06402532,-1.1205475,-1.0244018,-0.4769272,-0.4655969,0.0113303
78,0.18358198,0.24614058,"('nonresilient', 'resilient')",0.5384083,0.6483282,0.037718665,0.13610542,0.2532363,0.3435247,0.0902884
79,-0.25702474,-0.3370583,"('wavering', 'unwavering')",0.5570989,0.45103624,-0.12730813,-0.27146512,0.0575887,-0.0524957,-0.1100844
80,-0.04306992,-0.03750637,"('dominated', 'dominating')",-0.2166878,-0.09352094,-0.7267494,-0.50949234,-0.3288357,-0.2135065,0.1153292
81,-0.37718588,-0.60511297,"('submissive', 'aggressive')",0.34299922,0.24343929,-0.68658537,-0.62888855,-0.2402573,-0.3301874,-0.0899301
82,-0.7732433,-0.8117673,"('poor', 'rich')",-0.9218277,-1.0241134,5.208802,5.1955833,1.1712437,1.1199009,-0.0513428
83,0.71860194,0.6353486,"('powerless', 'powerful')",0.52075946,0.4257357,-0.408207,-0.4882485,0.2770515,0.1909453,-0.0861062
84,0.9530054,0.83807653,"('inferior', 'superior')",0.6723376,0.5415423,1.1196841,1.0943134,0.915009,0.8246441,-0.0903649
85,0.3390384,0.37768483,"('insignificant', 'prestigious')",1.2650493,1.237736,0.13520822,-0.07912799,0.5797653,0.5120976,-0.0676677
86,-0.029488847,-0.23072162,"('uninfluential', 'influential')",0.01769001,-0.2226038,-0.6566277,-0.81266147,-0.2228089,-0.4219956,-0.1991867
87,-0.34259933,-0.35591233,"('unsuccessful', 'successful')",0.59949744,0.5948468,1.2727717,1.2749428,0.5098899,0.5046257,-0.0052642
88,0.3001444,0.16607195,"('low', 'eminent')",0.2185193,0.034968283,-0.18216494,-0.512526,0.1121663,-0.1038286,-0.2159949
