,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5040461,0.5167874,"('unsociable', 'sociable')",-0.6250162,-0.7092319,-0.6015075,-0.67222834,-0.09761434,-0.20641729,-0.205023,-0.2677725,-0.0627495
1,-0.23591009,-0.17775536,"('unfriendly', 'friendly')",0.611349,0.4945564,-0.02489366,-0.17888975,1.473563,1.4680912,0.456027,0.4015006,-0.0545264
2,1.3614888,1.40053,"('unlikable', 'likable')",0.8213227,0.885194,0.8593375,0.9074703,0.8684142,0.8924947,0.9776408,1.0214221,0.0437813
3,0.11182158,0.30215633,"('repellent', 'pleasant')",-0.6146904,-0.5506852,0.30002314,0.41814464,0.8785341,0.8063915,0.1689221,0.2440018,0.0750797
4,-1.3929267,-1.3845814,"('disliked', 'liked')",0.08334226,0.07476588,-0.07786603,-0.0627426,-6.5961757,-6.919806,-1.9959066,-2.073091,-0.0771844
5,-1.2714381,-1.2113758,"('distant', 'outgoing')",0.9871034,1.0731506,-0.32640675,-0.21378213,-0.6743374,-0.50047755,-0.3212697,-0.2131212,0.1081485
6,-1.071833,-0.90597785,"('distant', 'open')",0.5400794,0.63980746,-0.9837656,-0.8793052,-0.6136604,-0.3903747,-0.5322949,-0.3839626,0.1483323
7,1.4833251,1.5723138,"('insensitive', 'sensitive')",-0.13624284,-0.10950729,-0.43460158,-0.45477015,0.27351165,0.29555273,0.2964981,0.3258973,0.0293992
8,-0.4457564,-0.4274698,"('unaffectionate', 'affectionate')",0.05357462,-0.0026627872,-0.6572072,-0.7245361,0.25257507,0.39339274,-0.1992035,-0.190319,0.0088845
9,0.38522977,0.4222399,"('unaffectionate', 'caring')",0.30495706,0.30178902,-0.39447576,-0.43524683,1.1523165,1.3249636,0.3620069,0.4034364,0.0414295
10,1.41862,1.5388392,"('unsympathetic', 'sympathetic')",-1.6788623,-1.6837758,-1.5201432,-1.5193638,-0.27328396,-0.20353413,-0.5134174,-0.4669586,0.0464588
11,1.5031226,1.4585999,"('unhelpful', 'helpful')",0.5542627,0.54935694,0.83737344,0.8352959,2.2615304,2.321925,1.2890723,1.2912945,0.0022222
12,1.1346495,1.3626697,"('unsupportive', 'supportive')",0.56397146,0.7270394,-0.19935101,-0.014302639,-2.1703985,-2.0949576,-0.1677821,-0.0048878,0.1628943
13,0.90561754,0.822808,"('impolite', 'polite')",-0.5956616,-0.6000241,-0.17266646,-0.1798803,-0.50396866,-0.4615335,-0.0916698,-0.1046575,-0.0129877
14,1.6410148,1.6140018,"('antisocial', 'social')",0.5677324,0.60467273,0.45136973,0.48846215,0.020425599,-0.14008462,0.6701356,0.641763,-0.0283726
15,0.36845902,0.18199916,"('boring', 'funny')",0.07866272,-0.023359202,-0.662773,-0.80139893,0.14455946,0.09439359,-0.017773,-0.1370913,-0.1193183
16,-1.9907907,-1.9543449,"('unpopular', 'popular')",0.20085579,0.14826402,0.30628282,0.2800604,0.5892834,0.52439225,-0.2235922,-0.250407,-0.0268148
17,-0.21264109,-0.14755617,"('nasty', 'nice')",-0.26542455,-0.16076231,-0.5044832,-0.406246,-0.407148,-0.373313,-0.3474242,-0.2719694,0.0754548
18,0.15993658,0.2708591,"('disagreeable', 'welcoming')",0.35781625,0.39251593,0.15264142,0.20525642,-0.78503686,-0.8065913,-0.0286607,0.01551,0.0441707
19,-1.3481779,-1.3322737,"('inhospitable', 'hospitable')",0.15480676,0.1358391,-0.5419468,-0.5433343,-0.74741995,-0.58912355,-0.6206845,-0.5822231,0.0384614
20,1.0079414,1.0008597,"('rough', 'thoughtful')",0.13003418,0.18495941,0.124280795,0.16955964,0.6510366,0.6951678,0.4783233,0.5126367,0.0343134
21,0.8674133,0.8399455,"('immoral', 'moral')",-0.15849987,-0.19551536,0.18007672,0.07791944,-0.4763753,-0.489094,0.1031537,0.0583139,-0.0448398
22,1.1299896,1.1928574,"('untrustworthy', 'trustworthy')",0.26761046,0.19907449,0.2732912,0.17765342,-0.6421436,-0.6878049,0.2571869,0.2204451,-0.0367418
23,1.2224622,1.2209307,"('insincere', 'sincere')",-0.11024139,-0.16443169,-0.25645274,-0.32817376,6.062319,6.181025,1.7295218,1.7273376,-0.0021842
24,1.7339016,1.8085233,"('dishonest', 'honest')",-0.46305373,-0.4122951,-1.9478605,-1.8985826,0.86756784,0.93486285,0.0476388,0.1081271,0.0604883
25,0.10517173,0.10413615,"('egoistic', 'altruistic')",0.35388836,0.37022442,0.84726346,0.8830558,1.0069587,0.9744897,0.5783206,0.5829765,0.0046559
26,1.1026806,1.0389936,"('hardhearted', 'benevolent')",1.0681839,0.98588365,0.22952205,0.22476394,1.7509878,1.6014625,1.0378436,0.9627759,-0.0750677
27,0.5724581,0.6477454,"('hardhearted', 'softhearted')",-0.6845154,-0.5874468,-0.5411765,-0.45701694,0.68381524,0.81324595,0.0076454,0.1041319,0.0964865
28,1.2211976,1.120277,"('disloyal', 'loyal')",-0.36782587,-0.5266501,-0.6107875,-0.7517298,1.3500078,1.2401068,0.398148,0.270501,-0.127647
29,-0.80197746,-0.7785125,"('unfair', 'fair')",-0.11399373,-0.12258026,-0.6645536,-0.68388957,-0.4998562,-0.60033935,-0.5200952,-0.5463305,-0.0262353
30,0.9264975,0.9545655,"('intolerant', 'tolerant')",0.56385076,0.5006141,0.5276708,0.41096902,0.7298831,0.6791688,0.6869756,0.6363294,-0.0506462
31,-1.7113849,-1.4604552,"('evil', 'good')",0.582263,0.6326866,-0.10928749,-0.04840097,-1.1860869,-1.1539576,-0.606124,-0.5075318,0.0985922
32,0.60914093,0.4519865,"('unkind', 'kind')",-0.523979,-0.6020641,-0.74767494,-0.817696,1.2383972,1.1011949,0.1439711,0.0333553,-0.1106158
33,-0.55326545,-0.6526043,"('wrong', 'right')",1.379307,1.4431769,0.5795047,0.6035818,-0.45278236,-0.45481834,0.238191,0.234834,-0.003357
34,0.9885223,1.1226406,"('mean', 'honorable')",0.007382484,0.14396107,0.004453797,0.13962162,5.516451,5.840775,1.6292024,1.8117496,0.1825472
35,-0.63893527,-0.89033306,"('corrupt', 'incorrupt')",0.18728432,0.16379224,-0.04804547,-0.08733939,-0.68881094,-0.7186308,-0.2971268,-0.3831277,-0.0860009
36,-0.8957633,-0.81311405,"('hostile', 'amicable')",0.11668946,0.054839954,-0.8154268,-0.8963624,-0.20106806,-0.2431582,-0.4488922,-0.4744487,-0.0255565
37,1.1521431,1.1256139,"('fake', 'genuine')",-0.7176353,-0.76889205,-0.8722191,-0.89277166,-0.07999651,-0.008208698,-0.1294269,-0.1360646,-0.0066377
38,-0.019665353,0.028465042,"('untruthful', 'truthful')",0.37819153,0.42805707,-0.23564455,-0.20300394,-0.0025636833,0.06961587,0.0300795,0.0807835,0.050704
