,hess_male,hess_female,tuple,corp_male,corp_female,average_male,average_female,female-male
45,-0.05494599,-0.103927895,"('incompetent', 'competent')",0.15453821,0.12727816,0.0497961,0.0116751,-0.038121
46,0.61877203,0.6643367,"('uncompetitive', 'competitive')",-0.51374817,-0.49970296,0.0525119,0.0823169,0.029805
47,0.28583193,0.32793558,"('stupid', 'smart')",5.209917,5.474441,2.7478745,2.9011884,0.1533139
48,1.3757848,1.4099901,"('unintelligent', 'intelligent')",0.85863763,0.8450135,1.1172112,1.1275017,0.0102905
49,0.36594233,0.44455662,"('unable', 'able')",-0.20470832,-0.060522445,0.080617,0.1920171,0.1114001
50,-0.4365806,-0.48578337,"('clumsy', 'skillful')",0.08016488,0.010097429,-0.1782079,-0.237843,-0.0596351
51,0.7760991,0.63704836,"('uneducated', 'educated')",0.6550124,0.54909056,0.7155558,0.5930694,-0.1224864
52,-0.7208698,-0.6331934,"('irrational', 'rational')",-0.31330484,-0.35892507,-0.5170873,-0.4960592,0.0210281
53,-0.14355284,-0.17523536,"('uncreative', 'creative')",-0.011159211,-0.049267393,-0.077356,-0.1122514,-0.0348954
54,-0.30874783,-0.35464713,"('incapable', 'capable')",0.5303561,0.56147325,0.1108041,0.1034131,-0.007391
55,1.285152,1.1228966,"('incompetent', 'clever')",0.42817676,0.44762465,0.8566644,0.7852606,-0.0714038
56,1.5520418,1.3333662,"('impractical', 'practical')",-0.113076955,-0.08519508,0.7194824,0.6240855,-0.0953969
57,-0.13721693,-0.22688834,"('unimaginative', 'imaginative')",-3.2997148,-3.41181,-1.7184658,-1.8193492,-0.1008834
58,0.60520816,0.56500024,"('undiscriminating', 'discriminating')",0.4037752,0.27819535,0.5044917,0.4215978,-0.0828939
59,-0.48473728,-0.26054454,"('foolish', 'wise')",-0.12222029,0.017179497,-0.3034788,-0.1216825,0.1817963
60,1.6586894,1.4886742,"('inefficient', 'efficient')",0.19584556,0.28101385,0.9272675,0.884844,-0.0424235
61,0.7833489,0.5258099,"('illogical', 'logical')",0.38785726,0.19188133,0.5856031,0.3588456,-0.2267575
62,1.6592296,1.7705096,"('incompetent', 'brilliant')",0.85645914,0.98647386,1.2578444,1.3784918,0.1206474
63,0.43247315,0.448924,"('unperceptive', 'insightful')",0.7554925,0.8183291,0.5939828,0.6336266,0.0396438
64,0.4940445,0.38900965,"('shy', 'confident')",-6.0787134,-6.1586533,-2.7923346,-2.8848219,-0.0924873
65,0.67318517,0.5275395,"('insecure', 'secure')",-0.10626951,-0.0266436,0.2834578,0.250448,-0.0330098
66,-1.3118689,-1.3938017,"('inactive', 'active')",0.16716401,0.083051495,-0.5723525,-0.6553751,-0.0830226
67,-0.0860782,-0.38654357,"('doubtful', 'determined')",-0.06920883,-0.21564202,-0.0776435,-0.3010928,-0.2234493
68,0.13828522,0.17502747,"('dependent', 'independent')",-0.40764657,-0.36859584,-0.1346807,-0.0967842,0.0378965
69,-0.4798999,-0.47881213,"('lazy', 'industrious')",-0.50554264,-0.57820237,-0.4927213,-0.5285072,-0.0357859
70,1.0275153,0.9389386,"('lethargic', 'energetic')",0.42600167,0.4286249,0.7267585,0.6837817,-0.0429768
71,0.23581761,0.21685007,"('diffident', 'self-confident')",0.36092535,0.36107755,0.2983715,0.2889638,-0.0094077
72,0.66729695,0.62633866,"('unambitious', 'ambitious')",-0.43252072,-0.38957956,0.1173881,0.1183795,0.0009914
73,0.4314623,0.5060573,"('helpless', 'self-reliant')",-3.043773,-3.0182748,-1.3061553,-1.2561088,0.0500465
74,1.010618,0.86979014,"('undedicated', 'dedicated')",-0.41561297,-0.6030389,0.2975025,0.1333756,-0.1641269
75,-0.8165189,-0.60048246,"('meek', 'impulsive')",-0.37293452,-0.3802423,-0.5947267,-0.4903624,0.1043643
76,0.91829544,0.93014616,"('anxious', 'daring')",0.036996577,0.10597719,0.477646,0.5180617,0.0404157
77,0.44675863,0.44016436,"('unmotivated', 'motivated')",-0.62588185,-0.5160007,-0.0895616,-0.0379182,0.0516434
78,0.694904,0.77718997,"('nonresilient', 'resilient')",0.41040298,0.54947644,0.5526535,0.6633332,0.1106797
79,-1.3850328,-1.5226732,"('wavering', 'unwavering')",-0.41475332,-0.40008092,-0.899893,-0.9613771,-0.0614841
80,1.2037125,1.3457456,"('dominated', 'dominating')",-0.32490036,-0.2558716,0.439406,0.544937,0.105531
81,1.3572649,1.1893122,"('submissive', 'aggressive')",-0.1576037,-0.05964288,0.5998306,0.5648347,-0.0349959
82,0.22526474,0.29448777,"('poor', 'rich')",6.0751476,6.2724004,3.1502061,3.2834442,0.1332381
83,0.6524054,0.39164683,"('powerless', 'powerful')",-0.6598495,-0.71579254,-0.0037221,-0.1620729,-0.1583508
84,0.9036457,0.89415455,"('inferior', 'superior')",0.87052095,0.8530134,0.8870833,0.873584,-0.0134993
85,-0.11754445,-0.19645436,"('insignificant', 'prestigious')",-0.62139857,-0.8577082,-0.3694715,-0.5270813,-0.1576098
86,0.89163166,0.59299934,"('uninfluential', 'influential')",-0.23624915,-0.34619987,0.3276913,0.1233997,-0.2042916
87,0.41659427,0.48635057,"('unsuccessful', 'successful')",1.2283924,1.3120953,0.8224933,0.8992229,0.0767296
88,0.11806744,-0.03536246,"('low', 'eminent')",-0.53839433,-0.62952715,-0.2101634,-0.3324448,-0.1222814
