,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.3696472,-0.31052542,"('nasty', 'nice')",-0.40920535,-0.37259325,-0.3894263,-0.3415594,0.0478669
18,-0.2031107,-0.14025557,"('disagreeable', 'welcoming')",-0.7035941,-0.7762217,-0.4533524,-0.4582386,-0.0048862
19,-0.96706593,-0.89544606,"('inhospitable', 'hospitable')",-0.67407024,-0.66188437,-0.8205681,-0.7786652,0.0419029
20,0.20237014,0.25327778,"('rough', 'thoughtful')",1.0958691,1.0785968,0.6491196,0.6659373,0.0168177
21,0.44744745,0.38100886,"('immoral', 'moral')",-0.38560954,-0.35253063,0.030919,0.0142391,-0.0166799
22,0.34354198,0.34620747,"('untrustworthy', 'trustworthy')",-0.79225874,-0.8386358,-0.2243584,-0.2462142,-0.0218558
23,0.021251684,-0.023648215,"('insincere', 'sincere')",5.1870375,5.148026,2.6041446,2.5621889,-0.0419557
24,0.026149128,-0.022071166,"('dishonest', 'honest')",0.3740891,0.3765389,0.2001191,0.1772339,-0.0228852
25,-1.0773568,-1.0440006,"('egoistic', 'altruistic')",1.4449793,1.4229926,0.1838112,0.189496,0.0056848
26,-0.43974808,-0.5474391,"('hardhearted', 'benevolent')",1.982663,1.9052103,0.7714575,0.6788856,-0.0925719
27,-1.2006108,-1.0456443,"('hardhearted', 'softhearted')",1.0564517,0.994604,-0.0720795,-0.0255201,0.0465594
28,-0.4643976,-0.64135194,"('disloyal', 'loyal')",0.9995204,0.87421507,0.2675614,0.1164316,-0.1511298
29,-0.3843295,-0.4112591,"('unfair', 'fair')",0.016995512,-0.081459455,-0.183667,-0.2463593,-0.0626923
30,0.49187228,0.38983282,"('intolerant', 'tolerant')",0.97743237,0.9038564,0.7346523,0.6468446,-0.0878077
31,-1.5595857,-1.3910959,"('evil', 'good')",-0.41528273,-0.48817724,-0.9874342,-0.9396366,0.0477976
32,-0.7580703,-0.8411896,"('unkind', 'kind')",0.5306033,0.42130327,-0.1137335,-0.2099432,-0.0962097
33,-0.06749417,-0.10864285,"('wrong', 'right')",-0.6031495,-0.63776976,-0.3353218,-0.3732063,-0.0378845
34,-0.23936129,-0.11501201,"('mean', 'honorable')",5.300254,5.393221,2.5304463,2.6391044,0.1086581
35,-0.5924898,-0.6301374,"('corrupt', 'incorrupt')",-0.3682058,-0.43969968,-0.4803478,-0.5349185,-0.0545707
36,-1.1650037,-1.1480157,"('hostile', 'amicable')",0.0011653714,-0.19636083,-0.5819191,-0.6721883,-0.0902692
37,0.3724008,0.36940217,"('fake', 'genuine')",-0.03084766,0.000739757,0.1707766,0.185071,0.0142944
38,-0.56950223,-0.5350282,"('untruthful', 'truthful')",-0.21158157,-0.16542985,-0.3905419,-0.350229,0.0403129
39,0.9387512,0.892868,"('exploitative', 'cooperative')",0.19246663,0.24613313,0.5656089,0.5695006,0.0038917
40,0.15806666,0.15929574,"('stingy', 'generous')",-1.4364431,-1.5544873,-0.6391882,-0.6975958,-0.0584076
41,-0.28009263,-0.22057909,"('unforgiving', 'forgiving')",-0.06120951,-0.18149912,-0.1706511,-0.2010391,-0.030388
42,0.9468431,1.0196943,"('unreliable', 'reliable')",-3.137147,-3.1386607,-1.0951519,-1.0594832,0.0356687
43,-0.0039061569,0.042754486,"('irresponsible', 'responsible')",0.23251182,0.25959545,0.1143028,0.151175,0.0368722
44,0.93838423,0.9837708,"('prejudiced', 'unprejudiced')",-1.5258639,-1.5132412,-0.2937398,-0.2647352,0.0290046
45,-0.56893456,-0.5721903,"('incompetent', 'competent')",-0.049100835,-0.11142513,-0.3090177,-0.3418077,-0.03279
46,0.12538871,0.09932355,"('uncompetitive', 'competitive')",-0.8903325,-0.8690461,-0.3824719,-0.3848613,-0.0023894
47,-0.15533228,-0.08199014,"('stupid', 'smart')",4.903781,4.946176,2.3742244,2.4320929,0.0578685
48,-0.89452523,-0.9055492,"('unintelligent', 'intelligent')",0.7370267,0.7470803,-0.0787493,-0.0792345,-0.0004852
49,-0.6247351,-0.54310334,"('unable', 'able')",-0.17252535,-0.12772252,-0.3986302,-0.3354129,0.0632173
50,0.1232232,0.18801701,"('clumsy', 'skillful')",-0.09632729,-0.20680675,0.013448,-0.0093949,-0.0228429
51,-0.19325233,-0.25306916,"('uneducated', 'educated')",0.06172571,-0.022483028,-0.0657633,-0.1377761,-0.0720128
52,-0.74126124,-0.8192521,"('irrational', 'rational')",0.5008681,0.35652605,-0.1201966,-0.231363,-0.1111664
53,-1.1098028,-1.080621,"('uncreative', 'creative')",0.37935093,0.30140927,-0.365226,-0.3896059,-0.0243799
54,-0.62407255,-0.5748915,"('incapable', 'capable')",0.56512797,0.61421734,-0.0294723,0.0196629,0.0491352
55,0.18454853,0.19429734,"('incompetent', 'clever')",0.29587448,0.3013391,0.2402115,0.2478182,0.0076067
56,0.7057624,0.64701134,"('impractical', 'practical')",-0.42207083,-0.4326362,0.1418458,0.1071876,-0.0346582
57,-0.5683967,-0.5948405,"('unimaginative', 'imaginative')",-2.824301,-2.831535,-1.6963489,-1.7131878,-0.0168389
58,-0.08300038,-0.060854997,"('undiscriminating', 'discriminating')",0.26686895,0.2167673,0.0919343,0.0779561,-0.0139782
59,0.2513448,0.32901344,"('foolish', 'wise')",0.25435287,0.24298695,0.2528488,0.2860002,0.0331514
60,0.45479608,0.43588442,"('inefficient', 'efficient')",-0.23704506,-0.110746235,0.1088755,0.1625691,0.0536936
61,-0.36139613,-0.5255394,"('illogical', 'logical')",0.88139987,0.7345266,0.2600019,0.1044936,-0.1555083
62,0.106569365,0.19137007,"('incompetent', 'brilliant')",0.37795946,0.46582624,0.2422644,0.3285981,0.0863337
63,-0.50241214,-0.42213103,"('unperceptive', 'insightful')",0.40084964,0.4218152,-0.0507812,-0.0001579,0.0506233
64,0.6694876,0.5882875,"('shy', 'confident')",-5.941677,-5.900366,-2.6360948,-2.6560392,-0.0199444
65,0.41871846,0.23837426,"('insecure', 'secure')",-0.2748667,-0.21902445,0.0719259,0.0096749,-0.062251
66,-0.17673716,-0.10503122,"('inactive', 'active')",0.32181194,0.35555246,0.0725374,0.1252606,0.0527232
67,0.4353164,0.43396282,"('doubtful', 'determined')",-0.34652382,-0.39606673,0.0443963,0.018948,-0.0254483
68,0.21004695,0.23407488,"('dependent', 'independent')",-0.82741445,-0.8516996,-0.3086838,-0.3088124,-0.0001286
69,-0.24926978,-0.17473647,"('lazy', 'industrious')",-0.24183698,-0.19187777,-0.2455534,-0.1833071,0.0622463
70,0.31294098,0.4209636,"('lethargic', 'energetic')",-0.13027415,-0.07105898,0.0913334,0.1749523,0.0836189
71,0.34819227,0.4020306,"('diffident', 'self-confident')",0.41007286,0.36812672,0.3791326,0.3850787,0.0059461
72,-0.49079818,-0.47263762,"('unambitious', 'ambitious')",-0.7211386,-0.7399108,-0.6059684,-0.6062742,-0.0003058
73,2.0642586,2.0485787,"('helpless', 'self-reliant')",-2.7453284,-2.7516484,-0.3405349,-0.3515348,-0.0109999
74,-0.10377313,-0.08296484,"('undedicated', 'dedicated')",-0.28095007,-0.37493485,-0.1923616,-0.2289498,-0.0365882
75,-0.1946326,-0.09976113,"('meek', 'impulsive')",-0.9080908,-0.8770858,-0.5513617,-0.4884235,0.0629382
76,1.1544956,1.2224082,"('anxious', 'daring')",-0.45236057,-0.3517509,0.3510675,0.4353286,0.0842611
77,-1.0627112,-1.0263475,"('unmotivated', 'motivated')",-1.2598369,-1.1291873,-1.1612741,-1.0777674,0.0835067
78,-1.1390715,-1.0282246,"('nonresilient', 'resilient')",0.23312528,0.2700663,-0.4529731,-0.3790792,0.0738939
79,-0.5811279,-0.54618967,"('wavering', 'unwavering')",-0.5694759,-0.55479443,-0.5753019,-0.550492,0.0248099
80,0.71048605,0.64878756,"('dominated', 'dominating')",-0.7388513,-0.59175116,-0.0141826,0.0285182,0.0427008
81,0.7374442,0.5843942,"('submissive', 'aggressive')",-0.901749,-0.77574193,-0.0821524,-0.0956739,-0.0135215
82,-0.23402008,-0.21442434,"('poor', 'rich')",5.533302,5.4548106,2.6496408,2.6201932,-0.0294476
83,-0.06110104,-0.13145138,"('powerless', 'powerful')",-0.8190214,-0.8019859,-0.4400612,-0.4667186,-0.0266574
84,0.51216936,0.38901234,"('inferior', 'superior')",0.97734344,0.9170303,0.7447564,0.6530213,-0.0917351
85,-0.6033788,-0.5364595,"('insignificant', 'prestigious')",0.20165358,0.07817942,-0.2008626,-0.22914,-0.0282774
86,-1.4924151,-1.5848098,"('uninfluential', 'influential')",-0.44506934,-0.549733,-0.9687422,-1.0672714,-0.0985292
87,0.4635538,0.3566838,"('unsuccessful', 'successful')",1.1432893,1.2126291,0.8034216,0.7846564,-0.0187652
88,-0.8651777,-0.9554677,"('low', 'eminent')",-0.48203763,-0.52571535,-0.6736076,-0.7405915,-0.0669839
