,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
0,1.8665032,1.6417403,"('unsociable', 'sociable')",-0.29785392,-0.55436504,-0.038156457,-0.1880046,0.5101643,0.2997902,-0.2103741
1,-0.8091186,-0.9379043,"('unfriendly', 'friendly')",-1.7804849,-1.9665567,1.1708583,0.9394065,-0.4729151,-0.6550181,-0.182103
2,0.70308644,0.72059035,"('unlikable', 'likable')",0.4380833,0.40073133,0.3698998,0.38521683,0.5036898,0.5021795,-0.0015103
3,0.34290662,0.4813431,"('repellent', 'pleasant')",-0.4208065,-0.31070474,0.49656007,0.6091851,0.1395534,0.2599411,0.1203877
4,-1.0789632,-1.1769813,"('disliked', 'liked')",-0.10914172,-0.1222333,-6.67951,-6.617842,-2.6225382,-2.639019,-0.0164808
5,-0.8794807,-1.034395,"('distant', 'outgoing')",-0.6292003,-0.7006688,-0.43706226,-0.4377366,-0.6485811,-0.7242668,-0.0756857
6,-0.9172278,-1.0018669,"('distant', 'open')",-0.9206302,-0.94646025,-0.58375925,-0.6385409,-0.8072058,-0.8622893,-0.0550835
7,1.1419544,1.2858751,"('insensitive', 'sensitive')",-0.082015984,-0.011719207,0.3729936,0.38092327,0.477644,0.551693,0.074049
8,-1.1460582,-1.2478905,"('unaffectionate', 'affectionate')",-1.2320514,-1.3916107,0.46960208,0.26595286,-0.6361691,-0.7911828,-0.1550137
9,0.5875883,0.5498584,"('unaffectionate', 'caring')",-1.3972815,-1.5688654,1.2635775,1.1435077,0.1512947,0.0415003,-0.1097944
10,1.7472922,1.6703994,"('unsympathetic', 'sympathetic')",-0.597633,-0.7343017,-0.06876337,-0.23228526,0.3602986,0.2346042,-0.1256944
11,0.5555792,0.65077215,"('unhelpful', 'helpful')",-0.2606058,-0.26230776,2.2041717,2.2005186,0.8330483,0.8629944,0.0299461
12,1.4495496,1.4480788,"('unsupportive', 'supportive')",0.29187363,0.23834059,-1.9040369,-1.8968456,-0.0542046,-0.0701421,-0.0159375
13,2.021958,1.9486358,"('impolite', 'polite')",0.5335939,0.41108102,-0.3374829,-0.34403667,0.7393564,0.6718934,-0.067463
14,2.2729654,2.323796,"('antisocial', 'social')",1.0764327,1.1202158,-0.017062522,0.015162917,1.1107786,1.1530582,0.0422796
15,-0.12648493,-0.21156794,"('boring', 'funny')",-0.37871757,-0.49178344,-0.17886743,-0.20522614,-0.2280233,-0.3028592,-0.0748359
16,-2.3153512,-2.3410304,"('unpopular', 'popular')",-1.3196856,-1.3378224,0.34122035,0.3307736,-1.0979389,-1.1160264,-0.0180875
17,-0.009336982,-0.016593397,"('nasty', 'nice')",-0.43541342,-0.45841575,-0.5507938,-0.4828834,-0.3318481,-0.3192975,0.0125506
18,-0.4028079,-0.41029504,"('disagreeable', 'welcoming')",-0.22451378,-0.20012704,-0.5548059,-0.642892,-0.3940425,-0.4177713,-0.0237288
19,-0.5347618,-0.54647535,"('inhospitable', 'hospitable')",-0.50752616,-0.6176326,-0.5861351,-0.6532576,-0.5428077,-0.6057885,-0.0629808
20,-0.20234586,-0.11763583,"('rough', 'thoughtful')",-0.14535813,-0.017310642,0.75478774,0.70945907,0.1356946,0.1915042,0.0558096
21,2.1664426,2.2389708,"('immoral', 'moral')",0.3372168,0.3302945,-0.48099074,-0.44075057,0.6742229,0.7095049,0.035282
22,0.1643803,0.18218315,"('untrustworthy', 'trustworthy')",0.544662,0.53458846,-1.1873984,-1.1470329,-0.159452,-0.1434204,0.0160316
23,1.1348367,1.1309216,"('insincere', 'sincere')",-0.41424787,-0.5132822,5.872599,5.8434286,2.1977293,2.1536894,-0.0440399
24,1.1748716,1.1384041,"('dishonest', 'honest')",-0.5549928,-0.5927485,0.9365394,0.8936155,0.5188061,0.479757,-0.0390491
25,-0.16533451,-0.14863607,"('egoistic', 'altruistic')",-0.11170429,-0.19091535,0.7191273,0.68017864,0.1473628,0.1135424,-0.0338204
26,-0.90573394,-1.1050912,"('hardhearted', 'benevolent')",-0.055858556,-0.27815872,1.4024038,1.1571327,0.1469371,-0.0753724,-0.2223095
