,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.4292889,-0.48792875,"('unsociable', 'sociable')",0.3110334,0.16473612,-0.27859667,-0.3695022,-0.1322841,-0.2308983,-0.0986142
1,-0.58894897,-0.6300965,"('unfriendly', 'friendly')",0.4783662,0.3244458,2.0989413,2.0136154,0.6627862,0.5693216,-0.0934646
2,0.53029037,0.67011017,"('unlikable', 'likable')",2.4672446,2.6148362,0.7293472,0.76508296,1.2422941,1.3500098,0.1077157
3,-0.53193176,-0.46780723,"('repellent', 'pleasant')",-0.047933586,-0.005695685,0.5733319,0.67421377,-0.0021778,0.0669036,0.0690814
4,-0.43411496,-0.50030124,"('disliked', 'liked')",0.0057100733,-0.08051895,-6.147824,-6.261736,-2.1920762,-2.280852,-0.0887758
5,-0.5019897,-0.4730295,"('distant', 'outgoing')",1.1025187,1.055479,-0.15815115,-0.2374214,0.1474593,0.1150094,-0.0324499
6,-0.34690133,-0.29845646,"('distant', 'open')",0.63926274,0.6169506,0.58681357,0.47552678,0.2930583,0.2646736,-0.0283847
7,0.3475707,0.365354,"('insensitive', 'sensitive')",0.34701547,0.42463556,0.58200103,0.6072733,0.4255291,0.4657543,0.0402252
8,-0.19347109,-0.17774174,"('unaffectionate', 'affectionate')",-0.10050559,-0.11754389,0.9344882,0.86114645,0.2135038,0.1886203,-0.0248835
9,0.37831163,0.40676123,"('unaffectionate', 'caring')",0.89839786,0.91887516,1.1966763,1.102061,0.8244619,0.8092325,-0.0152294
10,0.5347835,0.5707478,"('unsympathetic', 'sympathetic')",-0.19359687,-0.13599905,0.2871051,0.3250299,0.2094306,0.2532595,0.0438289
11,0.41603693,0.58154553,"('unhelpful', 'helpful')",0.44660154,0.5070001,1.5420703,1.6071104,0.8015696,0.8985519,0.0969823
12,0.82884914,0.9545574,"('unsupportive', 'supportive')",1.5418389,1.6754966,-1.7407194,-1.7996833,0.2099895,0.2767902,0.0668007
13,-0.14050514,-0.11519424,"('impolite', 'polite')",-0.005378535,-0.018073678,-0.3215292,-0.35617635,-0.1558043,-0.1631481,-0.0073438
14,0.28816628,0.2584177,"('antisocial', 'social')",1.2915229,1.2385738,-0.08584828,-0.091375425,0.4979469,0.4685387,-0.0294082
15,0.41857487,0.3733542,"('boring', 'funny')",0.3843834,0.41385996,0.13242568,0.118600875,0.3117946,0.3019383,-0.0098563
16,-2.0713863,-2.0892036,"('unpopular', 'popular')",0.14993857,0.1601021,0.21431817,0.19631314,-0.5690432,-0.5775961,-0.0085529
17,-0.1730307,-0.0531852,"('nasty', 'nice')",0.25581297,0.31846058,-0.50929546,-0.4495006,-0.1421711,-0.0614084,0.0807627
18,0.8633285,1.0049013,"('disagreeable', 'welcoming')",0.5050074,0.58270204,-0.66940016,-0.72675997,0.2329786,0.2869478,0.0539692
19,-0.0066357385,0.1946754,"('inhospitable', 'hospitable')",-0.3713941,-0.307731,-0.6038911,-0.5965641,-0.327307,-0.2365399,0.0907671
20,0.37634417,0.45465,"('rough', 'thoughtful')",0.87510985,0.917892,1.5141739,1.528279,0.921876,0.9669403,0.0450643
21,0.52018625,0.51904076,"('immoral', 'moral')",0.18871775,0.2729778,-0.82307917,-0.7793701,-0.0380584,0.0042161,0.0422745
22,0.08281876,0.0994697,"('untrustworthy', 'trustworthy')",-0.43602374,-0.44985288,-0.3920093,-0.39767805,-0.2484047,-0.2493537,-0.000949
23,0.038386904,0.13865566,"('insincere', 'sincere')",0.51730037,0.55288595,5.6932287,5.6852164,2.082972,2.125586,0.042614
24,1.5101649,1.5328338,"('dishonest', 'honest')",-0.35415477,-0.32723024,0.62504375,0.58711666,0.5936846,0.5975734,0.0038888
25,-0.58887017,-0.65576875,"('egoistic', 'altruistic')",-0.16818932,-0.15803899,0.957287,0.9093759,0.0667425,0.0318561,-0.0348864
26,0.8423543,0.72299874,"('hardhearted', 'benevolent')",1.8981605,1.8458313,2.1669466,2.1143436,1.6358204,1.5610579,-0.0747625
27,0.44213724,0.48781013,"('hardhearted', 'softhearted')",0.3927783,0.3739176,1.1034205,0.92338943,0.646112,0.595039,-0.051073
28,0.77999616,0.64371395,"('disloyal', 'loyal')",0.054994266,-0.03710839,1.3343588,1.2181925,0.7231164,0.608266,-0.1148504
29,-0.92776656,-0.98847204,"('unfair', 'fair')",-0.14240527,-0.20180054,-0.24704593,-0.36114448,-0.4390726,-0.517139,-0.0780664
30,0.385462,0.45098653,"('intolerant', 'tolerant')",0.7207246,0.7390135,1.0283663,1.043645,0.7115177,0.7445483,0.0330306
31,-1.2144645,-1.1523522,"('evil', 'good')",-0.3393545,-0.32801345,-0.51232076,-0.56722724,-0.6887132,-0.682531,0.0061822
32,-0.16991407,-0.1943466,"('unkind', 'kind')",0.295192,0.22564326,0.9437192,0.8002879,0.3563324,0.2771949,-0.0791375
33,0.18638228,0.11693341,"('wrong', 'right')",1.0782497,1.1262898,-0.35213238,-0.49643686,0.3041665,0.2489288,-0.0552377
34,-0.8766399,-0.70536864,"('mean', 'honorable')",0.20417489,0.29600447,5.36906,5.5553193,1.5655317,1.7153184,0.1497867
35,-0.33213744,-0.44734305,"('corrupt', 'incorrupt')",-0.6383887,-0.74615246,-0.4955806,-0.67197,-0.4887022,-0.6218218,-0.1331196
36,-1.5351608,-1.6368337,"('hostile', 'amicable')",-0.1515118,-0.25579864,0.46117783,0.36499852,-0.4084982,-0.5092112,-0.100713
37,0.07651113,0.17139801,"('fake', 'genuine')",-1.451073,-1.3976222,0.2657982,0.29203224,-0.3695879,-0.3113973,0.0581906
38,0.20396717,0.2994442,"('untruthful', 'truthful')",0.6268346,0.7196156,0.34581533,0.3895241,0.3922057,0.469528,0.0773223
39,1.5747707,1.6532091,"('exploitative', 'cooperative')",0.48981795,0.5554431,0.10616189,0.08650506,0.7235835,0.7650525,0.041469
40,1.0892835,1.0054532,"('stingy', 'generous')",0.9524451,0.99776196,-1.517987,-1.6712148,0.1745805,0.1106668,-0.0639137
41,-0.026557755,0.028930213,"('unforgiving', 'forgiving')",0.69701004,0.7785072,0.28002813,0.16494352,0.3168268,0.324127,0.0073002
42,1.1670362,1.3499224,"('unreliable', 'reliable')",1.2585169,1.4522307,-2.7025774,-2.6561136,-0.0923414,0.0486798,0.1410212
43,0.99475724,1.1844847,"('irresponsible', 'responsible')",0.95620894,1.1144711,0.98741186,0.9873021,0.9794593,1.0954193,0.11596
