,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
61,-0.012170473,-0.033370625,"('illogical', 'logical')",0.39064884,0.30201346,0.1892392,0.1343214,-0.0549178
62,0.0414554,0.4200612,"('incompetent', 'brilliant')",0.0089099035,0.38438302,0.0251827,0.4022221,0.3770394
63,-0.41530117,-0.262824,"('unperceptive', 'insightful')",0.06174303,0.33525133,-0.1767791,0.0362137,0.2129928
64,-0.19212896,-0.08091891,"('shy', 'confident')",-6.1145577,-5.926099,-3.1533434,-3.0035088,0.1498346
65,-0.5058704,-0.29378217,"('insecure', 'secure')",0.42990786,0.5557564,-0.0379813,0.1309871,0.1689684
66,0.6115045,0.6331046,"('inactive', 'active')",0.43720195,0.37571272,0.5243532,0.5044087,-0.0199445
67,-0.68613595,-0.61221,"('doubtful', 'determined')",-0.23384567,-0.15036862,-0.4599908,-0.3812893,0.0787015
68,-0.5239877,-0.53204775,"('dependent', 'independent')",-1.6803337,-1.6005424,-1.1021607,-1.0662951,0.0358656
69,0.3288357,0.32468188,"('lazy', 'industrious')",-1.1359851,-1.0983237,-0.4035747,-0.3868209,0.0167538
70,-0.053221073,0.20805913,"('lethargic', 'energetic')",0.5906577,0.6709621,0.2687183,0.4395106,0.1707923
71,0.19656588,0.09589712,"('diffident', 'self-confident')",0.5999459,0.62341744,0.3982559,0.3596573,-0.0385986
72,-0.18229254,-0.18396747,"('unambitious', 'ambitious')",-0.13393402,-0.046426147,-0.1581133,-0.1151968,0.0429165
73,0.6027397,0.61444604,"('helpless', 'self-reliant')",-3.5797555,-3.4395413,-1.488508,-1.4125476,0.0759604
74,0.15028882,0.3182184,"('undedicated', 'dedicated')",-0.14028846,-0.07116202,0.0050002,0.1235282,0.118528
75,0.8205957,0.7273534,"('meek', 'impulsive')",-0.63585645,-0.64227444,0.0923696,0.0425395,-0.0498301
76,0.26349136,0.512993,"('anxious', 'daring')",0.026001833,0.24270907,0.1447466,0.377851,0.2331044
77,-1.3174262,-1.1249018,"('unmotivated', 'motivated')",-1.3888687,-1.1266159,-1.3531475,-1.1257589,0.2273886
78,0.016003016,-0.10062002,"('nonresilient', 'resilient')",-0.42934433,-0.2993882,-0.2066707,-0.2000041,0.0066666
79,0.95484513,0.727116,"('wavering', 'unwavering')",-0.124963894,-0.33014175,0.4149406,0.1984871,-0.2164535
80,0.24677028,0.38738284,"('dominated', 'dominating')",-0.7462778,-0.62490755,-0.2497538,-0.1187624,0.1309914
81,-0.9654681,-0.6731543,"('submissive', 'aggressive')",-0.62941885,-0.4182157,-0.7974435,-0.545685,0.2517585
82,0.2044879,0.15368369,"('poor', 'rich')",5.9143753,5.874961,3.0594316,3.0143223,-0.0451093
83,-0.20698115,-0.17177626,"('powerless', 'powerful')",-1.2711486,-1.269689,-0.7390649,-0.7207326,0.0183323
84,-0.45752066,-0.42430285,"('inferior', 'superior')",0.13134617,0.11491152,-0.1630872,-0.1546957,0.0083915
85,0.89308876,0.72485614,"('insignificant', 'prestigious')",-0.73832923,-0.9613928,0.0773798,-0.1182683,-0.1956481
86,-0.81645393,-0.81970686,"('uninfluential', 'influential')",-0.42545035,-0.48260677,-0.6209521,-0.6511568,-0.0302047
87,-0.27146694,-0.20574264,"('unsuccessful', 'successful')",-0.2496483,-0.09069438,-0.2605576,-0.1482185,0.1123391
88,-0.7615321,-0.82300645,"('low', 'eminent')",-0.5982313,-0.7041358,-0.6798817,-0.7635711,-0.0836894
