,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6903759,-0.87053514,"('unsociable', 'sociable')",-0.3680481,-0.47032413,-0.6879096,-0.8648809,-0.5821112,-0.7352467,-0.1531355
1,-0.9886347,-1.0941421,"('unfriendly', 'friendly')",1.2865622,1.0920302,1.8089204,1.6679455,0.7022826,0.5552779,-0.1470047
2,0.6612176,0.69388133,"('unlikable', 'likable')",0.67153,0.79984325,0.9323925,1.0588338,0.7550467,0.8508528,0.0958061
3,-0.15468816,-0.0506145,"('repellent', 'pleasant')",-0.3153966,-0.25688046,-0.045226272,-5.467236e-05,-0.1717704,-0.1025166,0.0692538
4,-0.100059874,-0.13412909,"('disliked', 'liked')",-0.5351573,-0.5886351,-5.6256027,-5.7361126,-2.08694,-2.1529589,-0.0660189
5,-0.49170205,-0.37395293,"('distant', 'outgoing')",0.22379738,0.21437037,0.045972217,0.1347222,-0.0739775,-0.0082868,0.0656907
6,-0.8011321,-0.6641494,"('distant', 'open')",-0.030964125,-0.03803642,0.6123563,0.6969594,-0.0732466,-0.0017421,0.0715045
7,-0.5579188,-0.6224891,"('insensitive', 'sensitive')",-0.24036257,-0.22798888,0.15940005,0.21046287,-0.2129604,-0.2133384,-0.000378
8,-1.190998,-1.2094395,"('unaffectionate', 'affectionate')",0.5380181,0.5412306,0.70066726,0.71671134,0.0158958,0.0161675,0.0002717
9,-0.8025054,-0.87152386,"('unaffectionate', 'caring')",0.8360125,0.82658213,0.9978729,1.0145401,0.3437933,0.3231995,-0.0205938
10,-1.0103976,-1.1526489,"('unsympathetic', 'sympathetic')",-1.4297892,-1.4265798,-0.74446815,-0.799785,-1.0615517,-1.126338,-0.0647863
11,-0.2403678,-0.23156528,"('unhelpful', 'helpful')",0.7185448,0.8099245,1.3653086,1.399252,0.6144952,0.6592038,0.0447086
12,-0.34613878,-0.26953667,"('unsupportive', 'supportive')",-0.44036824,-0.24676864,-2.017778,-1.9452757,-0.9347617,-0.820527,0.1142347
13,-0.30630118,-0.3796701,"('impolite', 'polite')",-0.53820276,-0.4865901,-0.6989634,-0.7699854,-0.5144891,-0.5454152,-0.0309261
14,0.8020072,0.7083941,"('antisocial', 'social')",-0.2005515,-0.16133155,-0.67177796,-0.7901029,-0.0234408,-0.0810134,-0.0575726
