,united_male,united_female,tuple,rentals_male,rentals_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8573888,0.7857583,"('unsociable', 'sociable')",0.5386726,0.5234208,-0.37815318,-0.48967287,0.3393027,0.2731687,-0.066134
1,-0.18396346,-0.2133507,"('unfriendly', 'friendly')",0.22522488,0.1578787,2.1787937,2.0276973,0.7400184,0.6574084,-0.08261
2,0.3516252,0.5240661,"('unlikable', 'likable')",1.0543865,1.1924069,0.61894226,0.66911006,0.6749846,0.7951943,0.1202097
3,-0.02129807,0.024341503,"('repellent', 'pleasant')",-0.18531725,-0.075368375,0.10638381,0.17762794,-0.0334105,0.0422004,0.0756109
4,-0.1071948,-0.18019098,"('disliked', 'liked')",-0.42781177,-0.45355234,-5.944952,-6.074691,-2.1599862,-2.2361447,-0.0761585
5,0.12396586,0.17785789,"('distant', 'outgoing')",-0.24211517,-0.27608255,0.2269983,0.16700995,0.036283,0.0229284,-0.0133546
6,0.09056434,0.2004633,"('distant', 'open')",-0.6107124,-0.6451929,0.9193217,0.80896586,0.1330579,0.1214121,-0.0116458
7,0.9655682,0.96514106,"('insensitive', 'sensitive')",0.39741138,0.49993452,0.79006624,0.7566354,0.7176819,0.7405704,0.0228885
8,-0.37856826,-0.3337992,"('unaffectionate', 'affectionate')",0.06051225,0.06009257,1.1479317,1.0225524,0.2766252,0.2496152,-0.02701
9,0.6406383,0.71210974,"('unaffectionate', 'caring')",0.6825369,0.6732712,1.237218,1.1830627,0.8534644,0.8561479,0.0026835
10,0.8772955,0.91613466,"('unsympathetic', 'sympathetic')",-0.24413694,-0.21104392,-0.49578807,-0.47247484,0.0457902,0.0775386,0.0317484
11,0.80281913,0.92657906,"('unhelpful', 'helpful')",0.55601424,0.59631777,1.5895416,1.6920216,0.9827916,1.0716395,0.0888479
12,1.4159309,1.5877892,"('unsupportive', 'supportive')",0.9161201,1.047229,-1.5582011,-1.5720935,0.25795,0.3543083,0.0963583
13,0.041377693,0.016924035,"('impolite', 'polite')",0.7422945,0.73221684,-0.46091485,-0.4840106,0.1075858,0.0883768,-0.019209
14,0.94444466,0.9505776,"('antisocial', 'social')",0.8459198,0.9766285,-0.6855234,-0.6770397,0.3682804,0.4167221,0.0484417
15,0.68668085,0.62861097,"('boring', 'funny')",0.3010085,0.20298633,0.69560945,0.6244298,0.5610996,0.4853424,-0.0757572
16,-1.5591407,-1.601931,"('unpopular', 'popular')",0.16068387,0.19082732,0.5485639,0.5177418,-0.2832976,-0.2977873,-0.0144897
17,-0.22698508,-0.1730884,"('nasty', 'nice')",0.2205771,0.37079668,-0.3798461,-0.32481933,-0.1287514,-0.0423703,0.0863811
18,-0.051453,0.08173637,"('disagreeable', 'welcoming')",-0.4437991,-0.3155624,-0.2071509,-0.28825277,-0.2341343,-0.1740263,0.060108
19,0.08799036,0.17404972,"('inhospitable', 'hospitable')",-0.63221496,-0.6340038,0.24638882,0.26198152,-0.0992786,-0.0659909,0.0332877
20,0.00073858537,0.023077156,"('rough', 'thoughtful')",-0.6718791,-0.5746274,0.9329365,0.91698027,0.0872653,0.12181,0.0345447
21,0.71712834,0.6934208,"('immoral', 'moral')",0.4881833,0.51477826,-0.8616485,-0.80665004,0.1145544,0.1338497,0.0192953
22,0.5945988,0.57848346,"('untrustworthy', 'trustworthy')",-0.32257167,-0.2522586,-0.8960614,-0.9490387,-0.2080114,-0.2076046,0.0004068
23,1.3903406,1.4052985,"('insincere', 'sincere')",0.56790227,0.56234837,5.3888836,5.348292,2.4490422,2.4386463,-0.0103959
24,1.9260004,1.9691234,"('dishonest', 'honest')",-0.24085346,-0.24237639,0.74001086,0.678507,0.8083859,0.8017513,-0.0066346
25,-0.7965496,-0.8324597,"('egoistic', 'altruistic')",0.29966906,0.33058897,1.6772412,1.6016134,0.3934536,0.3665809,-0.0268727
26,1.1575079,1.09356,"('hardhearted', 'benevolent')",0.8797061,0.9468244,1.7661581,1.7403361,1.2677907,1.2602401,-0.0075506
27,0.501813,0.6110376,"('hardhearted', 'softhearted')",-0.120276585,-0.013352878,1.6139528,1.4544728,0.665163,0.6840525,0.0188895
28,0.6001933,0.48494625,"('disloyal', 'loyal')",-0.219981,-0.33194584,0.8182758,0.71854275,0.399496,0.2905144,-0.1089816
29,-0.15507758,-0.20177253,"('unfair', 'fair')",-1.0488938,-1.1123695,-0.42736328,-0.5485816,-0.5437782,-0.6209079,-0.0771297
30,0.92708516,0.9585364,"('intolerant', 'tolerant')",0.5764655,0.6703434,0.9787217,0.9652316,0.8274241,0.8647038,0.0372797
31,-1.4758888,-1.4177557,"('evil', 'good')",-0.8958945,-0.8390056,-0.36922696,-0.47752458,-0.9136701,-0.9114286,0.0022415
32,0.6162149,0.6458121,"('unkind', 'kind')",0.31907347,0.34528285,0.58623964,0.49685037,0.507176,0.4959818,-0.0111942
33,0.07184387,-0.015298918,"('wrong', 'right')",0.52548397,0.43119767,-0.08368565,-0.2120997,0.1712141,0.067933,-0.1032811
34,0.28736454,0.40415284,"('mean', 'honorable')",0.1360942,0.31894094,5.71475,5.8405533,2.0460695,2.1878824,0.1418129
35,-0.7341354,-0.85071415,"('corrupt', 'incorrupt')",-0.22102478,-0.34001237,0.29458618,0.10017378,-0.2201913,-0.3635176,-0.1433263
36,-1.1930606,-1.280779,"('hostile', 'amicable')",0.114583015,0.050794523,0.69219947,0.47208863,-0.1287594,-0.252632,-0.1238726
37,0.5434729,0.5691826,"('fake', 'genuine')",-0.24480811,-0.23483662,0.5365205,0.53670955,0.2783951,0.2903518,0.0119567
38,0.34191522,0.4303511,"('untruthful', 'truthful')",0.3861539,0.35978347,-0.12971038,-0.08973122,0.1994529,0.2334678,0.0340149
39,2.033365,2.1143255,"('exploitative', 'cooperative')",0.5916746,0.6779576,0.24733956,0.2551657,0.9574597,1.0158162,0.0583565
40,0.6480196,0.6251999,"('stingy', 'generous')",-0.08567414,0.018970955,-0.98312384,-1.1460361,-0.1402594,-0.1672884,-0.027029
41,-0.02979837,0.043294873,"('unforgiving', 'forgiving')",0.40687987,0.47889397,0.14414379,0.036407527,0.1737418,0.1861988,0.012457
42,1.2337883,1.4244378,"('unreliable', 'reliable')",0.17845692,0.37448382,-2.7157245,-2.659806,-0.4344931,-0.2869615,0.1475316
43,1.1204278,1.3178859,"('irresponsible', 'responsible')",0.51459086,0.653494,0.50060284,0.5205262,0.7118738,0.8306354,0.1187616
44,-0.6619312,-0.56343746,"('prejudiced', 'unprejudiced')",-0.29406607,-0.1666861,-1.1188649,-1.0889016,-0.6916207,-0.6063418,0.0852789
45,0.1632514,0.19443546,"('incompetent', 'competent')",-0.28046462,-0.18034399,-0.07773757,-0.12096908,-0.0649836,-0.0356259,0.0293577
46,0.26829946,0.28935084,"('uncompetitive', 'competitive')",0.50110096,0.50560725,-0.8378836,-0.8438177,-0.0228277,-0.0162865,0.0065412
47,0.4144455,0.5210852,"('stupid', 'smart')",0.61569405,0.7402551,5.6029353,5.6772704,2.2110249,2.3128703,0.1018454
48,0.49643642,0.45878753,"('unintelligent', 'intelligent')",-0.37539077,-0.40816444,0.4798243,0.49547327,0.20029,0.1820321,-0.0182579
49,-0.9052452,-0.81058586,"('unable', 'able')",-1.2322092,-1.1205984,-0.40543395,-0.30185926,-0.8476295,-0.7443479,0.1032816
50,-0.1585196,-0.13868183,"('clumsy', 'skillful')",0.627789,0.63070965,0.15932193,0.10652441,0.2095305,0.1995174,-0.0100131
51,0.42813545,0.3348131,"('uneducated', 'educated')",-0.93904066,-0.9659504,0.05874112,-0.0023980252,-0.1507214,-0.2111785,-0.0604571
52,-0.20759106,-0.35829502,"('irrational', 'rational')",0.7058641,0.45276186,0.38057035,0.1807705,0.2929478,0.0917458,-0.201202
53,-1.1387575,-1.1239442,"('uncreative', 'creative')",-0.08506449,-0.07892436,0.9992066,0.91487855,-0.0748718,-0.0959966,-0.0211248
54,-0.43859503,-0.42263976,"('incapable', 'capable')",0.5778961,0.49077794,1.2471609,1.2469503,0.462154,0.4383628,-0.0237912
55,-0.0732054,-0.0395427,"('incompetent', 'clever')",-0.99773943,-0.8525034,-0.13247745,-0.080157645,-0.4011407,-0.3240679,0.0770728
56,1.961853,2.010921,"('impractical', 'practical')",0.42768946,0.5061782,-0.30538753,-0.23380727,0.6947184,0.7610973,0.0663789
57,-0.19080919,-0.25853673,"('unimaginative', 'imaginative')",-0.3123034,-0.33278152,-2.1885173,-2.2302504,-0.89721,-0.9405228,-0.0433128
58,0.012299239,0.016982447,"('undiscriminating', 'discriminating')",0.8279189,0.8140454,0.19282989,0.13866253,0.3443493,0.3232301,-0.0211192
59,0.5998131,0.5547944,"('foolish', 'wise')",0.40685356,0.3133605,0.73445225,0.6746468,0.580373,0.5142672,-0.0661058
60,0.95534927,1.1080112,"('inefficient', 'efficient')",0.4451778,0.6151216,-0.35381743,-0.17890662,0.3489032,0.5147421,0.1658389
61,0.1501745,0.059835043,"('illogical', 'logical')",0.4650291,0.35810181,0.23203793,0.081778064,0.2824138,0.1665716,-0.1158422
62,0.35684276,0.5093158,"('incompetent', 'brilliant')",-0.106368326,0.025666248,-0.17568497,-0.03205957,0.0249298,0.1676408,0.142711
63,0.4208435,0.49904913,"('unperceptive', 'insightful')",0.44363046,0.5317244,0.8470158,0.9145244,0.5704966,0.6484327,0.0779361
