,progress_male,progress_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23292069,-0.2789818,"('unsociable', 'sociable')",-0.11317768,-0.23913512,-0.74848753,-0.83986944,-0.364862,-0.4526622,-0.0878002
1,-0.7210258,-0.7449712,"('unfriendly', 'friendly')",0.33091447,0.14285862,1.7160076,1.6364329,0.4419654,0.3447735,-0.0971919
2,0.6106846,0.6830699,"('unlikable', 'likable')",1.0947317,1.1065085,0.58412045,0.6613262,0.7631789,0.8169682,0.0537893
3,0.39444333,0.5779759,"('repellent', 'pleasant')",-0.13877217,-0.038885605,0.48327962,0.51548976,0.2463169,0.3515267,0.1052098
4,-0.7182617,-0.7924865,"('disliked', 'liked')",0.4431945,0.2444826,-6.536077,-6.6933804,-2.2703815,-2.4137948,-0.1434133
5,-1.0775914,-1.1772351,"('distant', 'outgoing')",-0.29882288,-0.38235313,-0.082419954,-0.11111087,-0.4862781,-0.5568997,-0.0706216
6,-1.4495478,-1.5183177,"('distant', 'open')",-0.965332,-1.0856932,0.45727134,0.43458974,-0.6525362,-0.7231404,-0.0706042
7,0.8716978,1.0044729,"('insensitive', 'sensitive')",0.56784564,0.7145356,0.6067494,0.67891455,0.6820976,0.7993077,0.1172101
8,-0.11898258,-0.09458142,"('unaffectionate', 'affectionate')",-0.69141406,-0.8154064,0.91471803,0.8663513,0.0347738,-0.0145455,-0.0493193
9,0.5019063,0.57210535,"('unaffectionate', 'caring')",-0.0235696,-0.07264412,1.1375957,1.1731476,0.5386441,0.5575363,0.0188922
10,0.1082028,0.2632812,"('unsympathetic', 'sympathetic')",-0.72897446,-0.64758056,-0.5715499,-0.5214608,-0.3974405,-0.3019201,0.0955204
11,0.2703799,0.42269638,"('unhelpful', 'helpful')",0.56743944,0.7092751,1.3726587,1.5380151,0.736826,0.8899956,0.1531696
12,0.58066607,0.77038145,"('unsupportive', 'supportive')",0.4256359,0.51494175,-1.9948572,-1.9829972,-0.3295184,-0.232558,0.0969604
13,-0.18507937,-0.13318002,"('impolite', 'polite')",-0.07176304,0.14447643,-0.7414506,-0.73087144,-0.3327643,-0.2398583,0.092906
14,1.0863831,1.0131893,"('antisocial', 'social')",0.7919515,0.84041274,-0.6661669,-0.7485397,0.4040559,0.3683541,-0.0357018
15,0.17706996,0.023961458,"('boring', 'funny')",0.010540482,-0.18683445,0.3591292,0.27218997,0.1822465,0.036439,-0.1458075
16,-2.0635948,-2.171268,"('unpopular', 'popular')",-0.19405228,-0.37028852,0.52806914,0.445528,-0.576526,-0.6986762,-0.1221502
17,-0.5475933,-0.5362154,"('nasty', 'nice')",-0.89744157,-0.81865907,-0.42251274,-0.34633443,-0.6225159,-0.5670696,0.0554463
18,-0.62628424,-0.52052754,"('disagreeable', 'welcoming')",-0.6259217,-0.6420531,-0.26603898,-0.2743568,-0.5060817,-0.4789792,0.0271025
