,nvr_male,nvr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.25317004,-0.26761368,"('unsociable', 'sociable')",0.34964672,0.16214004,0.0482383,-0.0527368,-0.1009751
1,-0.55258715,-0.8474681,"('unfriendly', 'friendly')",1.2147685,1.0994041,0.3310907,0.125968,-0.2051227
2,0.24866763,0.40320385,"('unlikable', 'likable')",0.2775395,0.37301183,0.2631035,0.3881078,0.1250043
3,0.2170262,0.43943286,"('repellent', 'pleasant')",0.86116827,0.95295525,0.5390972,0.6961941,0.1570969
4,0.14959301,-0.107691556,"('disliked', 'liked')",-6.4092937,-6.5682497,-3.1298504,-3.3379707,-0.2081203
5,-1.0169104,-1.2141981,"('distant', 'outgoing')",-0.6602607,-0.6949666,-0.8385856,-0.9545823,-0.1159967
6,-1.0430135,-1.2422222,"('distant', 'open')",-0.2622169,-0.29499856,-0.6526152,-0.7686104,-0.1159952
7,0.34784546,0.41725174,"('insensitive', 'sensitive')",1.4926109,1.3977015,0.9202282,0.9074766,-0.0127516
8,-0.6237848,-0.62382597,"('unaffectionate', 'affectionate')",0.6863156,0.5791074,0.0312654,-0.0223593,-0.0536247
9,-0.2748979,-0.29365972,"('unaffectionate', 'caring')",1.1665788,1.0808501,0.4458404,0.3935952,-0.0522452
10,-0.21046695,-0.084682085,"('unsympathetic', 'sympathetic')",0.24196015,0.17300874,0.0157466,0.0441633,0.0284167
11,0.10373585,0.3107927,"('unhelpful', 'helpful')",1.7589583,1.8448735,0.9313471,1.0778332,0.1464861
12,0.12970322,0.28469226,"('unsupportive', 'supportive')",-1.5293282,-1.6089379,-0.6998125,-0.6621228,0.0376897
13,-0.2690667,-0.0484436,"('impolite', 'polite')",-0.20383844,-0.15741585,-0.2364526,-0.1029297,0.1335229
14,0.604335,0.73470944,"('antisocial', 'social')",0.57031333,0.50782925,0.5873241,0.6212693,0.0339452
15,0.6293744,0.47766957,"('boring', 'funny')",0.6999389,0.57885164,0.6646566,0.5282606,-0.136396
16,-0.8902749,-1.0183357,"('unpopular', 'popular')",-0.22091547,-0.14020514,-0.5555952,-0.5792704,-0.0236752
17,-0.4313869,-0.41114098,"('nasty', 'nice')",-0.6041457,-0.5504958,-0.5177663,-0.4808184,0.0369479
18,-1.1475843,-0.91685194,"('disagreeable', 'welcoming')",-0.7795969,-0.778548,-0.9635906,-0.8477,0.1158906
19,-0.65378016,-0.650279,"('inhospitable', 'hospitable')",-0.4309601,-0.34014404,-0.5423701,-0.4952115,0.0471586
20,0.022503825,0.12056489,"('rough', 'thoughtful')",1.0757993,1.0463939,0.5491516,0.5834794,0.0343278
21,-0.73090357,-0.5495992,"('immoral', 'moral')",-0.40403712,-0.34456125,-0.5674703,-0.4470802,0.1203901
22,0.9840272,0.9093948,"('untrustworthy', 'trustworthy')",0.07929878,-0.067710474,0.531663,0.4208422,-0.1108208
23,0.10341726,0.17942272,"('insincere', 'sincere')",6.0458193,6.0205374,3.0746183,3.0999801,0.0253618
24,0.096657366,0.20084442,"('dishonest', 'honest')",1.0419307,0.91602975,0.569294,0.5584371,-0.0108569
25,-0.54465985,-0.7530355,"('egoistic', 'altruistic')",1.0049226,1.0012496,0.2301314,0.124107,-0.1060244
26,1.1735504,0.92318267,"('hardhearted', 'benevolent')",1.661821,1.6188431,1.4176857,1.2710129,-0.1466728
27,0.23019479,0.22105065,"('hardhearted', 'softhearted')",1.218241,1.0480179,0.7242179,0.6345342,-0.0896837
28,0.0064705797,-0.18518393,"('disloyal', 'loyal')",1.030305,0.8661184,0.5183878,0.3404672,-0.1779206
29,0.2053911,0.094801314,"('unfair', 'fair')",0.039354995,-0.22200488,0.122373,-0.0636018,-0.1859748
30,0.61416733,0.8216914,"('intolerant', 'tolerant')",1.5257702,1.5340136,1.0699687,1.1778525,0.1078838
31,-0.45203382,-0.7211887,"('evil', 'good')",-1.0766801,-1.2499986,-0.764357,-0.9855937,-0.2212367
32,0.3609875,0.32331172,"('unkind', 'kind')",1.0381355,0.8440279,0.6995615,0.5836698,-0.1158917
33,0.18116249,0.091942236,"('wrong', 'right')",-0.4483825,-0.59609973,-0.13361,-0.2520787,-0.1184687
34,-0.69391996,-0.5413895,"('mean', 'honorable')",5.503823,5.8067217,2.4049513,2.6326661,0.2277148
35,-0.39228603,-0.8263243,"('corrupt', 'incorrupt')",-0.5767238,-0.76509863,-0.4845049,-0.7957115,-0.3112066
36,-0.7886016,-1.160436,"('hostile', 'amicable')",-0.34802517,-0.47158006,-0.5683134,-0.816008,-0.2476946
37,0.64361215,0.6277332,"('fake', 'genuine')",0.7125924,0.64816934,0.6781023,0.6379513,-0.040151
38,-0.5923179,-0.6292955,"('untruthful', 'truthful')",-0.15922432,-0.16736197,-0.3757711,-0.3983288,-0.0225577
39,0.12532738,0.35876864,"('exploitative', 'cooperative')",0.268954,0.26228616,0.1971407,0.3105274,0.1133867
40,0.85857487,0.8386568,"('stingy', 'generous')",-1.2136772,-1.3613176,-0.1775512,-0.2613304,-0.0837792
41,0.30411258,0.18204494,"('unforgiving', 'forgiving')",0.41463545,0.20442301,0.359374,0.193234,-0.16614
42,0.13792749,0.34648886,"('unreliable', 'reliable')",-2.7659378,-2.7416654,-1.3140051,-1.1975882,0.1164169
43,0.29170522,0.59739137,"('irresponsible', 'responsible')",1.3259434,1.2938222,0.8088243,0.9456068,0.1367825
44,-0.047928162,0.09253001,"('prejudiced', 'unprejudiced')",-1.6718799,-1.5750558,-0.8599041,-0.7412629,0.1186412
45,1.4029882,1.2526002,"('incompetent', 'competent')",0.6923653,0.5816803,1.0476768,0.9171402,-0.1305366
46,-0.020724073,0.06132369,"('uncompetitive', 'competitive')",0.07991075,-0.026015002,0.0295933,0.0176543,-0.011939
47,0.08932176,0.15855327,"('stupid', 'smart')",5.17099,5.3291817,2.6301558,2.7438674,0.1137116
48,-0.70823395,-0.52905625,"('unintelligent', 'intelligent')",0.6198423,0.6665705,-0.0441958,0.0687571,0.1129529
49,-0.5617715,-0.48983002,"('unable', 'able')",-0.43390375,-0.31262845,-0.4978376,-0.4012292,0.0966084
50,0.03597738,-0.13805038,"('clumsy', 'skillful')",-0.30225113,-0.2709615,-0.1331369,-0.2045059,-0.071369
51,-0.22750595,-0.27936748,"('uneducated', 'educated')",0.8469891,0.8888742,0.3097416,0.3047534,-0.0049882
52,-0.7290274,-0.8477505,"('irrational', 'rational')",-0.5782185,-0.688821,-0.653623,-0.7682858,-0.1146628
53,-0.54466003,-0.6648111,"('uncreative', 'creative')",0.91409993,0.83497506,0.1847199,0.085082,-0.0996379
54,-0.57416797,-0.70411533,"('incapable', 'capable')",0.8470761,0.8793709,0.1364541,0.0876278,-0.0488263
55,0.6748239,0.83937126,"('incompetent', 'clever')",0.6898947,0.70952296,0.6823593,0.7744471,0.0920878
56,0.80281687,0.90192807,"('impractical', 'practical')",0.09740369,0.051557757,0.4501103,0.4767429,0.0266326
57,0.693123,0.4874984,"('unimaginative', 'imaginative')",-1.6228617,-1.7860975,-0.4648694,-0.6492996,-0.1844302
58,0.5538056,0.44999272,"('undiscriminating', 'discriminating')",0.7136162,0.62449354,0.6337109,0.5372431,-0.0964678
59,0.025134457,-0.08214964,"('foolish', 'wise')",-0.2243636,-0.20056956,-0.0996146,-0.1413596,-0.041745
60,-0.020970926,0.40075618,"('inefficient', 'efficient')",-0.0041065123,0.25726625,-0.0125387,0.3290112,0.3415499
61,0.03873829,0.120508775,"('illogical', 'logical')",0.6928101,0.523107,0.3657742,0.3218079,-0.0439663
62,0.70388025,1.000526,"('incompetent', 'brilliant')",0.6955823,0.85058796,0.6997312,0.925557,0.2258258
63,-0.3891611,-0.27087307,"('unperceptive', 'insightful')",1.2063395,1.2839572,0.4085892,0.5065421,0.0979529
64,-0.056897715,0.08719622,"('shy', 'confident')",-6.477668,-6.4650464,-3.2672827,-3.188925,0.0783577
65,0.36049646,0.5853355,"('insecure', 'secure')",-0.008097969,0.03615302,0.1761992,0.3107443,0.1345451
66,-0.6605765,-0.9132282,"('inactive', 'active')",0.5616071,0.50675243,-0.0494847,-0.2032379,-0.1537532
67,-0.08607066,-0.11279049,"('doubtful', 'determined')",-0.55510354,-0.48157665,-0.3205871,-0.2971836,0.0234035
68,-0.8080592,-0.8237129,"('dependent', 'independent')",-0.6879005,-0.69671565,-0.7479799,-0.7602143,-0.0122344
69,-0.28017172,-0.4938283,"('lazy', 'industrious')",-1.171954,-1.1898597,-0.7260629,-0.841844,-0.1157811
70,1.002073,1.1382922,"('lethargic', 'energetic')",1.6582818,1.6448689,1.3301774,1.3915806,0.0614032
71,-0.43563864,-0.48361385,"('diffident', 'self-confident')",0.01901763,0.024972487,-0.2083105,-0.2293207,-0.0210102
72,0.19966367,0.15887119,"('unambitious', 'ambitious')",-0.15121411,-0.19638543,0.0242248,-0.0187571,-0.0429819
73,0.634597,0.6564722,"('helpless', 'self-reliant')",-3.0559473,-3.0056286,-1.2106751,-1.1745782,0.0360969
74,0.9545819,0.9229695,"('undedicated', 'dedicated')",0.27330154,0.22601512,0.6139417,0.5744923,-0.0394494
75,0.55142397,0.23935619,"('meek', 'impulsive')",-0.1730727,-0.15930143,0.1891756,0.0400274,-0.1491482
76,0.06968717,0.34401074,"('anxious', 'daring')",0.22042415,0.38924047,0.1450557,0.3666256,0.2215699
77,-1.5932031,-1.4198962,"('unmotivated', 'motivated')",-0.73323995,-0.59046036,-1.1632215,-1.0051783,0.1580432
78,-1.3667507,-1.4069371,"('nonresilient', 'resilient')",-0.1735546,-0.09962533,-0.7701527,-0.7532812,0.0168715
79,-0.92875206,-1.235068,"('wavering', 'unwavering')",-0.48323464,-0.5144229,-0.7059934,-0.8747454,-0.168752
80,0.93263143,0.9205306,"('dominated', 'dominating')",-0.5013013,-0.59261006,0.2156651,0.1639603,-0.0517048
81,-0.36026907,-0.16793133,"('submissive', 'aggressive')",-0.6258683,-0.5488903,-0.4930687,-0.3584108,0.1346579
82,0.4204773,0.31774777,"('poor', 'rich')",6.302633,6.399776,3.3615551,3.3587618,-0.0027933
83,-1.2449987,-1.1854527,"('powerless', 'powerful')",-0.95694786,-0.9530806,-1.1009732,-1.0692667,0.0317065
84,0.08767404,0.09715285,"('inferior', 'superior')",0.17269729,0.16331522,0.1301857,0.130234,4.83e-05
85,-0.8026904,-0.888104,"('insignificant', 'prestigious')",-0.42179665,-0.3299721,-0.6122435,-0.6090381,0.0032054
86,-0.49278772,-0.5753131,"('uninfluential', 'influential')",0.6021813,0.3872155,0.0546968,-0.0940488,-0.1487456
87,0.5982336,0.5294558,"('unsuccessful', 'successful')",0.8995457,0.9493548,0.7488897,0.7394053,-0.0094844
88,-0.5842457,-0.64111835,"('low', 'eminent')",-0.18879059,-0.15220003,-0.3865181,-0.3966592,-0.0101411
