,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.13449588,0.14776912,"('unsociable', 'sociable')",-0.08148676,-0.20658223,0.0265046,-0.0294066,-0.0559112
1,0.38956124,0.34793139,"('unfriendly', 'friendly')",2.3539655,2.2021146,1.3717633,1.275023,-0.0967403
2,0.15690532,0.19418432,"('unlikable', 'likable')",0.5518133,0.6073912,0.3543593,0.4007877,0.0464284
3,-1.2592636,-1.0650027,"('repellent', 'pleasant')",-0.057610188,-0.008256715,-0.6584369,-0.5366297,0.1218072
4,0.20097247,0.22176291,"('disliked', 'liked')",-6.643182,-6.7341104,-3.2211046,-3.2561736,-0.035069
5,0.9640156,0.8746065,"('distant', 'outgoing')",0.04538331,-0.023048513,0.5046995,0.425779,-0.0789205
6,0.61444783,0.566664,"('distant', 'open')",0.6504005,0.5290921,0.6324242,0.547878,-0.0845462
7,-0.44193423,-0.33529565,"('insensitive', 'sensitive')",0.76458097,0.76426995,0.1613234,0.2144872,0.0531638
8,0.3005715,0.19628692,"('unaffectionate', 'affectionate')",1.2037474,1.0668544,0.7521595,0.6315706,-0.1205889
9,0.636283,0.5490572,"('unaffectionate', 'caring')",1.3689525,1.2931588,1.0026177,0.921108,-0.0815097
10,-1.340417,-1.2474545,"('unsympathetic', 'sympathetic')",-0.3472942,-0.34016317,-0.8438556,-0.7938088,0.0500468
11,-0.76164144,-0.7069687,"('unhelpful', 'helpful')",1.6976886,1.8044676,0.4680236,0.5487494,0.0807258
12,0.028565492,0.102152355,"('unsupportive', 'supportive')",-1.5413201,-1.5772678,-0.7563773,-0.7375577,0.0188196
13,-0.48591164,-0.4590881,"('impolite', 'polite')",-0.49179712,-0.49291378,-0.4888544,-0.4760009,0.0128535
14,-1.1393471,-1.0380243,"('antisocial', 'social')",-0.62560624,-0.62284356,-0.8824767,-0.830434,0.0520427
15,0.47652036,0.37671933,"('boring', 'funny')",0.54805624,0.52185416,0.5122883,0.4492868,-0.0630015
16,0.19845863,0.25107828,"('unpopular', 'popular')",0.5488204,0.5302957,0.3736395,0.390687,0.0170475
17,-0.41206416,-0.35088453,"('nasty', 'nice')",-0.66885626,-0.6004422,-0.5404602,-0.4756634,0.0647968
18,-0.30767182,-0.2546788,"('disagreeable', 'welcoming')",-0.31531212,-0.42210862,-0.311492,-0.3383937,-0.0269017
19,0.2756678,0.27779138,"('inhospitable', 'hospitable')",0.30301955,0.31247336,0.2893437,0.2951324,0.0057887
20,0.13517821,0.23403704,"('rough', 'thoughtful')",1.3391367,1.2994437,0.7371575,0.7667404,0.0295829
21,-0.5829528,-0.5317794,"('immoral', 'moral')",-0.5828759,-0.52976274,-0.5829144,-0.5307711,0.0521433
22,-1.1559945,-1.099917,"('untrustworthy', 'trustworthy')",-1.0980464,-1.153922,-1.1270205,-1.1269195,0.000101
23,-0.017213732,0.046504613,"('insincere', 'sincere')",6.071022,6.02042,3.0269041,3.0334623,0.0065582
24,-0.15292224,-0.18405044,"('dishonest', 'honest')",1.0163589,0.9538557,0.4317183,0.3849026,-0.0468157
25,0.5641574,0.45074746,"('egoistic', 'altruistic')",1.667246,1.6167387,1.1157017,1.033743,-0.0819587
26,0.44965997,0.4130501,"('hardhearted', 'benevolent')",1.7260798,1.6777169,1.0878699,1.0453835,-0.0424864
27,0.59622735,0.5334493,"('hardhearted', 'softhearted')",1.8361672,1.6849431,1.2161973,1.1091962,-0.1070011
28,-0.15807545,-0.27458686,"('disloyal', 'loyal')",1.0552869,0.9718264,0.4486057,0.3486198,-0.0999859
29,-0.027976088,-0.018994674,"('unfair', 'fair')",-0.22358632,-0.34694964,-0.1257812,-0.1829722,-0.057191
30,-0.4929203,-0.37267777,"('intolerant', 'tolerant')",0.983444,0.9602261,0.2452618,0.2937742,0.0485124
31,-0.3446634,-0.25887692,"('evil', 'good')",-0.5442906,-0.67189157,-0.444477,-0.4653842,-0.0209072
32,0.59493077,0.51855755,"('unkind', 'kind')",0.9930458,0.8993974,0.7939883,0.7089775,-0.0850108
33,0.8810829,0.7306665,"('wrong', 'right')",-0.4355514,-0.49450034,0.2227657,0.1180831,-0.1046826
34,0.29456478,0.4766475,"('mean', 'honorable')",6.145304,6.2241535,3.2199345,3.3504004,0.1304659
35,0.5244428,0.35628074,"('corrupt', 'incorrupt')",0.14914408,-0.009518478,0.3367934,0.1733811,-0.1634123
36,-0.004184477,-0.04011543,"('hostile', 'amicable')",0.3449896,0.14691718,0.1704026,0.0534009,-0.1170017
37,-0.043454345,-0.012056507,"('fake', 'genuine')",0.49779198,0.51284796,0.2271688,0.2503957,0.0232269
38,-0.030646428,0.006157927,"('untruthful', 'truthful')",0.13247012,0.16290158,0.0509118,0.0845298,0.033618
39,0.9737833,0.9542507,"('exploitative', 'cooperative')",0.14486428,0.16392024,0.5593238,0.5590855,-0.0002383
40,0.25026846,0.23965533,"('stingy', 'generous')",-1.326486,-1.4944252,-0.5381088,-0.6273849,-0.0892761
41,0.11464343,0.1813602,"('unforgiving', 'forgiving')",0.24079518,0.07587044,0.1777193,0.1286153,-0.049104
42,0.38322222,0.4560126,"('unreliable', 'reliable')",-3.2508745,-3.1814408,-1.4338262,-1.3627141,0.0711121
43,-0.29244918,-0.18494567,"('irresponsible', 'responsible')",0.77101904,0.76856744,0.2392849,0.2918109,0.052526
44,-0.33620006,-0.3289771,"('prejudiced', 'unprejudiced')",-1.8140469,-1.7463756,-1.0751234,-1.0376763,0.0374471
45,-1.3976388,-1.136787,"('incompetent', 'competent')",-0.07256971,-0.11042241,-0.7351043,-0.6236047,0.1114996
46,-0.41487905,-0.28374508,"('uncompetitive', 'competitive')",-0.7051807,-0.7289665,-0.5600299,-0.5063558,0.0536741
47,0.12386701,0.19895184,"('stupid', 'smart')",5.611231,5.6861954,2.8675489,2.9425735,0.0750246
48,0.1299744,0.14018838,"('unintelligent', 'intelligent')",0.71862555,0.7459165,0.4243,0.4430524,0.0187524
49,-0.03174898,0.09046308,"('unable', 'able')",-0.34715113,-0.26112747,-0.1894501,-0.0853322,0.1041179
50,0.24500455,0.21327204,"('clumsy', 'skillful')",0.18999186,0.14445676,0.2174982,0.1788644,-0.0386338
51,-0.74211466,-0.74416566,"('uneducated', 'educated')",0.9699116,0.93602,0.1138985,0.0959272,-0.0179713
52,-0.23377743,-0.50104904,"('irrational', 'rational')",0.12386276,-0.02803819,-0.0549573,-0.2645436,-0.2095863
53,-0.14593185,-0.14362209,"('uncreative', 'creative')",0.9493343,0.87168497,0.4017012,0.3640314,-0.0376698
54,0.28718382,0.24064642,"('incapable', 'capable')",1.134852,1.1924393,0.711018,0.7165428,0.0055248
55,-0.7983174,-0.6010555,"('incompetent', 'clever')",0.2186474,0.23623055,-0.289835,-0.1824125,0.1074225
56,0.24118337,0.35041553,"('impractical', 'practical')",-0.16448133,-0.111029305,0.038351,0.1196931,0.0813421
57,-1.5710655,-1.5394039,"('unimaginative', 'imaginative')",-2.948829,-2.9601703,-2.2599473,-2.2497871,0.0101602
58,0.08954872,0.15428811,"('undiscriminating', 'discriminating')",0.3815614,0.29233655,0.2355551,0.2233123,-0.0122428
59,0.45328847,0.32767156,"('foolish', 'wise')",0.36319116,0.3324458,0.4082398,0.3300587,-0.0781811
60,0.13901637,0.30070242,"('inefficient', 'efficient')",0.02143161,0.16354606,0.080224,0.2321242,0.1519002
61,-0.007669959,-0.13522957,"('illogical', 'logical')",0.6682512,0.5285241,0.3302906,0.1966473,-0.1336433
62,-0.6081298,-0.42430514,"('incompetent', 'brilliant')",0.04305748,0.1815124,-0.2825361,-0.1213964,0.1611397
63,-0.38386872,-0.24987331,"('unperceptive', 'insightful')",1.0591241,1.1110837,0.3376277,0.4306052,0.0929775
64,-0.74138767,-0.7958975,"('shy', 'confident')",-7.2982373,-7.258916,-4.0198126,-4.0274067,-0.0075941
65,-0.3931526,-0.43578807,"('insecure', 'secure')",-0.46814016,-0.41038406,-0.4306464,-0.423086,0.0075604
66,-0.24652432,-0.31971455,"('inactive', 'active')",0.94176453,0.89965534,0.3476201,0.2899704,-0.0576497
67,0.42034903,0.40370148,"('doubtful', 'determined')",-0.41247168,-0.3405274,0.0039387,0.031587,0.0276483
68,-0.8732529,-0.9203197,"('dependent', 'independent')",-0.3350141,-0.39793494,-0.6041335,-0.6591273,-0.0549938
69,0.64859116,0.5425135,"('lazy', 'industrious')",-0.71135014,-0.74180394,-0.0313795,-0.0996452,-0.0682657
