,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.009045,-1.2214017,"('unsociable', 'sociable')",-0.19447058,-0.30947408,-0.6017578,-0.7654379,-0.1636801
1,-1.0757569,-1.3750585,"('unfriendly', 'friendly')",1.8732368,1.7055908,0.3987399,0.1652662,-0.2334737
2,0.52726007,0.47818226,"('unlikable', 'likable')",0.5665877,0.6482809,0.5469239,0.5632316,0.0163077
3,0.091612525,0.23634122,"('repellent', 'pleasant')",0.011946076,0.05227225,0.0517793,0.1443067,0.0925274
4,-0.1088336,-0.32102272,"('disliked', 'liked')",-6.399585,-6.404507,-3.2542093,-3.3627648,-0.1085555
5,-0.84219086,-0.93337476,"('distant', 'outgoing')",-0.026681101,-0.04595015,-0.434436,-0.4896625,-0.0552265
6,-1.0807474,-1.1389854,"('distant', 'open')",0.563466,0.48220548,-0.2586407,-0.3283899,-0.0697492
7,-0.39660507,-0.31898558,"('insensitive', 'sensitive')",0.8132939,0.82565904,0.2083444,0.2533367,0.0449923
8,-1.1163875,-1.3324811,"('unaffectionate', 'affectionate')",0.9088898,0.7648661,-0.1037489,-0.2838075,-0.1800586
9,-0.84650415,-0.9898841,"('unaffectionate', 'caring')",1.2562048,1.1932027,0.2048503,0.1016593,-0.103191
10,-0.6013581,-0.5793939,"('unsympathetic', 'sympathetic')",-0.099771984,-0.1879734,-0.350565,-0.3836837,-0.0331187
11,-0.25398782,-0.28818715,"('unhelpful', 'helpful')",1.7219328,1.741215,0.7339725,0.7265139,-0.0074586
12,-0.35547397,-0.3114686,"('unsupportive', 'supportive')",-1.8700746,-1.8510768,-1.1127743,-1.0812727,0.0315016
13,-0.4161895,-0.46714017,"('impolite', 'polite')",-0.34537154,-0.27184275,-0.3807805,-0.3694915,0.011289
14,1.0019575,0.93627524,"('antisocial', 'social')",-0.2584756,-0.25202954,0.371741,0.3421229,-0.0296181
15,-0.15014434,-0.36709768,"('boring', 'funny')",0.6617931,0.62314487,0.2558244,0.1280236,-0.1278008
16,-0.7624333,-0.71338385,"('unpopular', 'popular')",0.1754066,0.28444403,-0.2935134,-0.2144699,0.0790435
17,-0.47576404,-0.49342343,"('nasty', 'nice')",-0.3053042,-0.2700667,-0.3905341,-0.3817451,0.008789
18,-0.6063493,-0.64747345,"('disagreeable', 'welcoming')",-0.46649373,-0.4769471,-0.5364215,-0.5622103,-0.0257888
19,-0.9344676,-1.0489473,"('inhospitable', 'hospitable')",-0.023733716,-0.008075861,-0.4791007,-0.5285116,-0.0494109
20,0.2824932,0.3537091,"('rough', 'thoughtful')",1.1101785,1.0985485,0.6963359,0.7261288,0.0297929
21,0.052580252,0.10876568,"('immoral', 'moral')",-0.84875333,-0.71387845,-0.3980865,-0.3025564,0.0955301
22,0.51418424,0.449924,"('untrustworthy', 'trustworthy')",-0.76506245,-0.77496463,-0.1254391,-0.1625203,-0.0370812
23,-0.39977795,-0.41550887,"('insincere', 'sincere')",5.9109488,5.837037,2.7555854,2.7107642,-0.0448212
24,0.00016378611,-0.09053385,"('dishonest', 'honest')",1.089974,1.042575,0.5450689,0.4760206,-0.0690483
25,-0.12837908,-0.21493456,"('egoistic', 'altruistic')",1.4600736,1.3850259,0.6658472,0.5850456,-0.0808016
26,0.021112468,-0.17061645,"('hardhearted', 'benevolent')",1.7169346,1.5764942,0.8690235,0.7029389,-0.1660846
27,-0.78280187,-0.6473597,"('hardhearted', 'softhearted')",1.4342654,1.3463088,0.3257318,0.3494745,0.0237427
28,-0.19767089,-0.36620736,"('disloyal', 'loyal')",1.1233369,0.9697627,0.462833,0.3017777,-0.1610553
29,0.055380285,0.01792881,"('unfair', 'fair')",-0.32353863,-0.5278965,-0.1340792,-0.2549838,-0.1209046
30,0.42550188,0.33290988,"('intolerant', 'tolerant')",1.3594967,1.3714547,0.8924993,0.8521823,-0.040317
31,-0.25941187,-0.401235,"('evil', 'good')",-0.73956513,-0.89543927,-0.4994885,-0.6483371,-0.1488486
32,-0.5794959,-0.6826749,"('unkind', 'kind')",0.81222415,0.6522243,0.1163641,-0.0152253,-0.1315894
33,0.3835709,0.29503167,"('wrong', 'right')",-0.47144482,-0.4758409,-0.043937,-0.0904046,-0.0464676
34,-0.54322666,-0.4280264,"('mean', 'honorable')",5.9561124,6.1482997,2.7064428,2.8601367,0.1536939
35,0.027559608,-0.09549742,"('corrupt', 'incorrupt')",0.0036680568,-0.14308852,0.0156138,-0.119293,-0.1349068
36,-0.7872928,-1.0350153,"('hostile', 'amicable')",0.22077602,0.021549137,-0.2832584,-0.5067331,-0.2234747
37,0.4349468,0.46914834,"('fake', 'genuine')",0.5205008,0.52259624,0.4777238,0.4958723,0.0181485
38,-0.76245797,-0.8844457,"('untruthful', 'truthful')",-0.06681937,-0.00033787638,-0.4146387,-0.4423918,-0.0277531
39,1.570868,1.614612,"('exploitative', 'cooperative')",0.12189153,0.1298399,0.8463798,0.8722259,0.0258461
40,0.38284555,0.41748908,"('stingy', 'generous')",-1.3184971,-1.2879869,-0.4678258,-0.4352489,0.0325769
41,-0.3416487,-0.5363541,"('unforgiving', 'forgiving')",0.07032642,-0.030386485,-0.1356611,-0.2833703,-0.1477092
42,0.6569569,0.7554953,"('unreliable', 'reliable')",-2.7348516,-2.6450136,-1.0389473,-0.9447591,0.0941882
43,-0.839362,-0.83353364,"('irresponsible', 'responsible')",0.64592344,0.60612994,-0.0967193,-0.1137019,-0.0169826
44,0.38117027,0.42533368,"('prejudiced', 'unprejudiced')",-1.6879784,-1.7020509,-0.6534041,-0.6383586,0.0150455
45,-0.001417093,-0.1602616,"('incompetent', 'competent')",-0.011327811,-0.11456777,-0.0063725,-0.1374147,-0.1310422
46,-0.24548176,-0.1596969,"('uncompetitive', 'competitive')",-0.994907,-0.9813664,-0.6201944,-0.5705317,0.0496627
47,-0.0069471,0.06625734,"('stupid', 'smart')",5.813192,5.8731794,2.9031224,2.9697185,0.0665961
48,-0.2733869,-0.32602063,"('unintelligent', 'intelligent')",0.6380305,0.6809382,0.1823218,0.1774588,-0.004863
49,-0.7040408,-0.6882847,"('unable', 'able')",-0.19280177,-0.055481337,-0.4484213,-0.371883,0.0765383
50,-0.1530976,-0.13496806,"('clumsy', 'skillful')",-0.15131524,-0.1493272,-0.1522064,-0.1421476,0.0100588
51,-0.21617535,-0.28253877,"('uneducated', 'educated')",0.7117733,0.76182425,0.247799,0.2396427,-0.0081563
52,-0.31349355,-0.52618647,"('irrational', 'rational')",0.08687069,-0.035140485,-0.1133114,-0.2806635,-0.1673521
53,-1.0251693,-1.0731632,"('uncreative', 'creative')",0.9269626,0.8924831,-0.0491033,-0.09034,-0.0412367
54,-0.49149868,-0.5775449,"('incapable', 'capable')",1.1509974,1.1793182,0.3297493,0.3008866,-0.0288627
55,-0.09523022,-0.08640266,"('incompetent', 'clever')",-0.012075838,0.0049692206,-0.053653,-0.0407167,0.0129363
56,0.8947748,0.86701566,"('impractical', 'practical')",0.39026764,0.39149445,0.6425212,0.6292551,-0.0132661
57,-0.26353374,-0.4529074,"('unimaginative', 'imaginative')",-2.3747737,-2.525224,-1.3191538,-1.4890656,-0.1699118
58,0.20971963,0.22056463,"('undiscriminating', 'discriminating')",0.24159294,0.22874048,0.2256563,0.2246526,-0.0010037
59,-0.09883188,-0.20114246,"('foolish', 'wise')",0.4931403,0.5075014,0.1971542,0.1531795,-0.0439747
60,0.36739284,0.437337,"('inefficient', 'efficient')",-0.12426661,0.11093388,0.1215631,0.2741354,0.1525723
61,0.3789822,0.20345995,"('illogical', 'logical')",0.3984334,0.29279855,0.3887078,0.2481292,-0.1405786
62,0.9565258,1.051015,"('incompetent', 'brilliant')",0.42956555,0.6146368,0.6930457,0.8328259,0.1397802
63,-0.5414032,-0.53268105,"('unperceptive', 'insightful')",0.8441056,0.9916554,0.1513512,0.2294872,0.078136
64,0.4781633,0.35234,"('shy', 'confident')",-6.779768,-6.7445865,-3.1508024,-3.1961231,-0.0453207
65,0.24375135,0.19574037,"('insecure', 'secure')",-0.5374708,-0.50789917,-0.1468597,-0.1560794,-0.0092197
66,-0.3225968,-0.4041163,"('inactive', 'active')",0.9214683,0.8622241,0.2994358,0.2290539,-0.0703819
67,0.35853264,0.25010958,"('doubtful', 'determined')",-0.2573344,-0.256793,0.0505991,-0.0033417,-0.0539408
68,-0.035505388,0.053919137,"('dependent', 'independent')",-0.5349251,-0.44628876,-0.2852153,-0.1961848,0.0890305
69,0.22265504,0.2174755,"('lazy', 'industrious')",-0.5852712,-0.55080646,-0.1813081,-0.1666655,0.0146426
70,0.06909037,0.14260215,"('lethargic', 'energetic')",0.7600866,0.8025235,0.4145885,0.4725628,0.0579743
71,-0.04951143,-0.090890124,"('diffident', 'self-confident')",0.63477314,0.63979334,0.2926309,0.2744516,-0.0181793
72,-0.49390036,-0.44225693,"('unambitious', 'ambitious')",-0.5265398,-0.50742674,-0.5102201,-0.4748418,0.0353783
73,1.0655977,1.1966511,"('helpless', 'self-reliant')",-2.9755688,-2.8389113,-0.9549856,-0.8211301,0.1338555
