,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.2762034,-1.3085108,"('unsociable', 'sociable')",-0.6231736,-0.6959362,-0.9496885,-1.0022235,-0.052535
1,-1.986083,-2.0630524,"('unfriendly', 'friendly')",1.6914511,1.4442471,-0.147316,-0.3094026,-0.1620866
2,0.22801986,0.2397725,"('unlikable', 'likable')",0.63607246,0.7001694,0.4320462,0.4699709,0.0379247
3,-0.1980554,-0.070694074,"('repellent', 'pleasant')",-0.19344795,-0.12732513,-0.1957517,-0.0990096,0.0967421
4,-0.2295866,-0.2773337,"('disliked', 'liked')",-2.915056,-2.8150663,-1.5723213,-1.5462,0.0261213
5,-0.12767519,-0.14876044,"('distant', 'outgoing')",0.4841103,0.32170528,0.1782176,0.0864724,-0.0917452
6,-0.5221336,-0.53062826,"('distant', 'open')",0.5113539,0.34809124,-0.0053898,-0.0912685,-0.0858787
7,-0.74057716,-0.68886054,"('insensitive', 'sensitive')",0.21786825,0.21188147,-0.2613544,-0.2384895,0.0228649
8,-1.465354,-1.5632563,"('unaffectionate', 'affectionate')",0.72493446,0.5005908,-0.3702098,-0.5313327,-0.1611229
9,-1.4701872,-1.5233635,"('unaffectionate', 'caring')",1.0230566,0.8710772,-0.2235653,-0.3261431,-0.1025778
10,-1.4892904,-1.4418805,"('unsympathetic', 'sympathetic')",-0.6690639,-0.63721657,-1.0791771,-1.0395485,0.0396286
11,-0.99716115,-0.95812947,"('unhelpful', 'helpful')",0.26972643,0.23262386,-0.3637174,-0.3627528,0.0009646
12,-0.76434785,-0.72705007,"('unsupportive', 'supportive')",-0.75617534,-0.7026107,-0.7602616,-0.7148304,0.0454312
13,-1.3835398,-1.3629761,"('impolite', 'polite')",-1.0352148,-1.0107603,-1.2093773,-1.1868682,0.0225091
14,0.065670475,0.09293344,"('antisocial', 'social')",0.8274147,0.88237053,0.4465426,0.487652,0.0411094
15,-0.35268396,-0.47315934,"('boring', 'funny')",-0.023081392,-0.11305246,-0.1878827,-0.2931059,-0.1052232
16,-0.426844,-0.42723545,"('unpopular', 'popular')",-0.20353238,-0.2727176,-0.3151882,-0.3499765,-0.0347883
17,-0.460368,-0.46703428,"('nasty', 'nice')",-1.2098186,-1.2600169,-0.8350933,-0.8635256,-0.0284323
18,-1.4673882,-1.4235944,"('disagreeable', 'welcoming')",-0.80025446,-0.88646215,-1.1338212,-1.1550282,-0.021207
