,premier_male,premier_female,tuple,average_male,average_female,female-male
0,0.014590705,-0.054325443,"('unsociable', 'sociable')",0.0145907,-0.0543254,-0.0689161
1,1.4019111,1.4230189,"('unfriendly', 'friendly')",1.4019111,1.4230189,0.0211078
2,-0.09862715,-0.037014656,"('unlikable', 'likable')",-0.0986272,-0.0370147,0.0616125
3,0.40344894,0.37348032,"('repellent', 'pleasant')",0.4034489,0.3734803,-0.0299686
4,-7.1538715,-7.2945848,"('disliked', 'liked')",-7.1538715,-7.2945848,-0.1407133
5,-0.08630857,0.005883351,"('distant', 'outgoing')",-0.0863086,0.0058834,0.092192
6,0.32657027,0.34444466,"('distant', 'open')",0.3265703,0.3444447,0.0178744
7,0.94998795,0.98454607,"('insensitive', 'sensitive')",0.9499879,0.9845461,0.0345582
8,1.3268723,1.2886378,"('unaffectionate', 'affectionate')",1.3268723,1.2886378,-0.0382345
9,1.7005633,1.7673775,"('unaffectionate', 'caring')",1.7005633,1.7673775,0.0668142
10,0.66504616,0.6042177,"('unsympathetic', 'sympathetic')",0.6650462,0.6042177,-0.0608285
11,1.391559,1.5048529,"('unhelpful', 'helpful')",1.391559,1.5048529,0.1132939
12,-1.5758871,-1.5555335,"('unsupportive', 'supportive')",-1.5758871,-1.5555335,0.0203536
13,-0.60682726,-0.6347716,"('impolite', 'polite')",-0.6068273,-0.6347716,-0.0279443
14,0.10421461,0.069084205,"('antisocial', 'social')",0.1042146,0.0690842,-0.0351304
15,0.14473848,0.097625956,"('boring', 'funny')",0.1447385,0.097626,-0.0471125
16,-0.4810307,-0.40956563,"('unpopular', 'popular')",-0.4810307,-0.4095656,0.0714651
17,-0.21565364,-0.0937842,"('nasty', 'nice')",-0.2156536,-0.0937842,0.1218694
18,-0.30431908,-0.35170573,"('disagreeable', 'welcoming')",-0.3043191,-0.3517057,-0.0473866
19,-0.27140495,-0.19974712,"('inhospitable', 'hospitable')",-0.271405,-0.1997471,0.0716579
20,0.82526135,0.73680055,"('rough', 'thoughtful')",0.8252614,0.7368006,-0.0884608
21,-0.53461915,-0.5159551,"('immoral', 'moral')",-0.5346192,-0.5159551,0.0186641
22,-0.7304724,-0.75119823,"('untrustworthy', 'trustworthy')",-0.7304724,-0.7511982,-0.0207258
23,6.343723,6.4451222,"('insincere', 'sincere')",6.3437228,6.4451222,0.1013994
24,1.4389032,1.315874,"('dishonest', 'honest')",1.4389032,1.315874,-0.1230292
